Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;5;20.0;
7;1;11.0;10.0;5;20.3999996185;1;11.0;10.0;5;20.3999996185;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;11.1199998856;10.1999998093;5;20.7264003754;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;11.5179204941;10.3632001877;4;21.9903717041;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;11.597111702;10.4951858521;4;23.0819120407;
11;1;11.6125736237;11.0209560394;5;22.9143505096;2;11.9245738983;11.0209560394;4;23.99553442;
12;2;12.1743059158;11.4571752548;4;24.6214065552;2;13.9245738983;11.4571752548;4;24.7449600697;
13;2;14.1743059158;11.8107032776;4;25.2232637405;2;15.9245738983;11.8107032776;5;25.3503712416;
14;2;16.1743049622;12.0916318893;4;25.7037940025;2;16.9627056122;12.0916318893;5;25.8344515562;
15;2;16.711139679;12.3113050461;4;26.0853130817;2;17.9761257172;12.3113050461;5;26.2195074558;
16;2;16.8255939484;12.4808797836;4;26.1671074629;2;18.9898986816;12.4808797836;5;26.3048160076;
17;2;18.7369155884;12.5;4;26.211841464;2;20.0040187836;12.5;5;26.3530313969;
18;2;19.7503356934;12.5;4;26.2577478886;2;21.0184822083;12.5;5;26.4023760557;
19;2;20.7641086578;12.5;5;26.3048160076;2;21.9207134247;12.5;6;26.4528282881;
20;2;21.7782287598;12.5;5;26.3530313969;2;21.5;12.9358482361;6;26.5043625832;
21;2;21.9059104919;12.5;4;26.4023760557;2;21.5;12.9513092041;6;26.5569496155;
22;2;21.9207134247;12.5;4;26.4528282881;2;21.9670848846;12.5;6;26.6105561256;
23;2;21.9358482361;12.5;4;26.5043625832;2;21.9831676483;12.5;6;26.6651450396;
24;3;21.9513092041;12.5;3;26.5569496155;2;21.5;12.99954319;6;26.72067523;
25;3;21.9670848846;12.5;4;26.6105561256;2;21.5;13.0162029266;7;26.7771017551;
26;3;21.9831676483;12.5;4;26.6651450396;2;22.0331306458;12.5;7;26.8343759775;
27;3;21.5;13.1660575867;4;26.72067523;2;21.5;13.4171876907;7;26.8924454451;
28;3;21.5;13.1882705688;5;26.7771017551;2;22.0677337646;12.5;7;26.9512542486;
29;3;22.0331306458;12.5;5;26.8343759775;2;21.5;13.4756269455;7;27.0107431412;
30;3;20.0503120422;13.5;5;26.8924454451;2;20.1032218933;13.5;7;27.0708494186;
31;3;19.0677337646;14.5;5;26.9512542486;2;19.1212539673;14.5;9;27.1315076351;
32;3;18.0853767395;15.5;5;27.0107431412;2;18.1394519806;15.5;9;27.1926498413;
33;3;17.1032218933;16.5;5;27.0708494186;2;17.1577949524;16.5;9;27.2542052269;
34;3;16.1212539673;17.5;5;27.1315076351;2;16.1762619019;17.5;10;27.3161010742;
35;3;15.1394519806;18.5;5;28.1926498413;2;15.1948299408;18.5;10;27.3782629967;
36;3;15.6577949524;19.5;4;28.3842052221;3;14.7134790421;19.5;8;38.9406147003;
37;3;16.0;20.5;4;28.5915321112;3;16.0;19.5;8;39.4630794525;
38;3;16.3826293945;21.5;4;28.8159871101;3;18.7509231567;18.5;8;39.9489631653;
39;3;17.0;20.0750904083;4;29.0589497089;3;19.0;19.5;8;40.397362709;
40;3;16.4855003357;20.5;5;29.3217912912;3;20.0;19.8140182495;8;40.8083877563;
41;3;16.5456142426;21.5;5;29.6058337688;3;21.0;19.8451862335;8;41.1829948425;
42;3;17.6120758057;19.5;5;29.9123001099;3;22.0;19.8762550354;8;41.5228028297;
43;3;16.6852798462;20.5;5;30.2422544956;4;23.0;20.9071865082;8;41.8299105167;
44;3;16.7655639648;21.5;6;30.5965344906;4;24.5;20.9071865082;7;42.106723547;
45;4;17.8532066345;19.5;5;30.9756755829;4;24.3810920715;23.9071865082;7;42.3558068275;
46;4;18.9483909607;20.5;5;31.3798313141;4;24.399269104;26.9071865082;8;42.5575861931;
47;4;20.0511837006;21.5;5;31.8086946011;5;24.4172763824;29.5;7;42.6169772148;
48;4;20.0;23.5;6;32.2614240646;6;25.435092926;32.5;6;43.6756706238;
49;4;21.0;25.5;6;32.7365837097;6;25.5;35.5;6;43.7736053467;
50;4;23.0;27.5;6;33.2321043015;6;25.8120002747;38.1168022156;7;43.8719074726;
51;4;24.534538269;27.5;7;33.7452702522;6;25.5;40.145362854;7;44.9705245495;
52;4;25.170879364;27.5;7;34.2727446556;6;26.8370666504;43.1734848022;7;45.2694050074;
53;4;25.3117408752;27.5;7;34.8106300831;6;27.5;45.784702301;8;46.6060974598;
54;4;25.4559726715;27.5;7;36.354572773;6;29.8635520935;46.5;9;47.0265809298;
55;4;26.6022796631;28.5;8;36.9298985004;7;30.877325058;47.5;9;47.4985423088;
56;4;25.6022796631;30.5;8;37.5023720264;7;29.5;51.2811508179;11;48.0288579464;
57;4;26.9204559326;30.5;9;38.0671908855;7;30.9059104919;52.5;11;48.6245205402;
58;4;27.9298095703;31.5;9;38.6197669506;7;31.5990867615;53.2011871338;12;49.2922616005;
59;4;25.6022796631;33.5;10;39.1558984518;7;30.6137733459;55.4652137756;13;50.0380284786;
60;5;26.6022796631;32.9623336792;9;39.6719175577;8;29.9513092041;57.1913032532;13;50.8663165569;
61;5;27.9588928223;32.5;8;40.1647951603;8;31.9670848846;53.7882919312;14;51.7793734074;
62;5;28.9356651306;32.5;10;40.6322057247;8;31.1388893127;56.271484375;15;52.7763414383;
63;5;29.0615501404;32.5;10;41.0725495815;8;30.6689853668;58.7327766418;17;53.8524419069;
64;5;29.1796684265;32.5;10;41.4849262238;8;31.6818847656;57.4448432922;17;54.9983580112;
65;6;27.2897548676;33.5;8;54.6190835238;8;31.2275466919;58.3179092407;17;56.1780525446;
66;6;24.8921031952;37.0443840027;9;56.6128339767;8;31.2503128052;60.0905723572;18;60.3109807968;
67;6;24.8921031952;41.0587501526;10;57.555993557;8;33.6147384644;60.6580696106;18;63.3026809692;
68;6;25.5;45.0732955933;10;58.3957154751;8;36.4399337769;60.8907089233;18;66.1050319672;
69;6;25.5;49.0880126953;11;59.1374913454;8;35.4848632812;62.1879692078;19;68.7096265554;
70;7;25.5;53.1028862;10;61.3873687983;8;36.2891044617;61.4104537964;20;70.9572675228;
71;7;27.0;53.1239433289;9;63.30719769;8;37.1013450623;62.5007095337;20;72.8185708523;
72;7;27.0;55.7345504761;9;64.9339023829;8;36.2026748657;62.3691558838;20;74.4466942549;
73;7;28.0;57.7789268494;10;66.3086582422;9;33.840877533;66.4061431885;19;75.9231271744;
74;7;30.0;56.824256897;10;67.3237793446;9;32.4000015259;68.2149505615;20;77.2423381805;
75;6;28.0;53.8705253601;11;63.3768773079;10;33.4000015259;71.2885284424;16;82.9937211275;
76;6;29.0;55.9177055359;11;64.9385278225;10;33.4000015259;75.8746032715;17;84.1332358122;
77;6;33.0;52.965763092;11;65.4543247223;10;35.3071708679;80.3700942993;17;85.1488922834;
78;6;33.0;56.014667511;12;65.6970940828;10;36.3432388306;82.4124450684;18;86.0591728687;
79;6;34.0;59.0643768311;13;65.9013934135;10;35.8724594116;86.3058319092;19;86.8574067354;
80;6;36.0;58.8148574829;13;66.113257885;10;36.4161949158;89.3058319092;20;87.3741290569;
81;6;37.0;58.8660621643;13;66.3327924013;10;37.4529075623;91.5454864502;21;87.88735044;
82;6;39.0;59.6467971802;15;66.5600734949;10;34.4000015259;96.5917129517;22;88.3962039948;
83;6;39.0;58.7542762756;15;66.7951443195;10;36.4000015259;96.6388168335;24;88.8998401165;
84;6;38.2000007629;60.8656234741;15;67.0380090475;10;35.5629081726;100.686752319;24;89.3974304199;
85;6;39.2000007629;59.9808387756;15;67.2886283398;10;35.5992355347;104.735458374;26;89.8881754875;
86;6;39.2000007629;59.0999107361;16;67.5469127893;11;35.4000015259;106.784889221;26;90.3713097572;
87;6;38.2000007629;61.2228088379;17;67.8127179146;11;35.4000015259;109.052787781;27;90.7944135666;
88;6;38.2000007629;63.3494567871;17;68.0858404636;11;34.4000015259;113.207214355;27;91.2028057575;
89;6;38.2000007629;64.4797821045;18;68.3660120964;11;36.4000015259;111.361114502;28;91.6045110226;
90;6;38.2000007629;64.6136245728;20;68.6528966427;11;35.7744750977;113.51411438;28;91.9988603592;
91;6;38.2000007629;64.7508621216;21;68.9460868835;11;36.8077163696;112.665863037;28;92.385235548;
92;6;38.2000007629;64.8912658691;21;69.2451031208;11;35.4000015259;112.81603241;28;93.7113826275;
93;6;38.2000007629;65.0346221924;21;69.549393177;11;36.4000015259;114.964309692;28;94.0828001499;
94;6;38.2000007629;65.1806640625;24;69.858332634;11;37.4000015259;116.110389709;28;94.4506676197;
95;6;38.2000007629;65.3290786743;24;70.1712288857;11;38.4000015259;115.254013062;29;94.8145850897;
96;6;38.2000007629;65.4795303345;24;70.4873261452;13;37.9615974426;118.394927979;24;105.174202442;
97;6;38.2000007629;65.6316452026;25;70.805811882;13;38.9896240234;126.318115234;24;106.029218316;
98;6;38.2000007629;65.7850189209;25;71.1258251667;13;40.0166664124;130.441955566;25;106.851878047;
99;6;38.2000007629;65.939239502;22;71.446467638;13;41.0427131653;133.682662964;25;107.638891697;
100;6;38.2000007629;66.0938491821;20;71.7668132782;13;42.0677528381;138.812866211;26;108.388029218;
