Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;5;20.0;
7;1;11.0;10.0;5;20.3999996185;2;11.3000001907;10.0;4;21.3999996185;
8;2;11.4200000763;10.1999998093;3;21.7264003754;2;11.4200000763;10.1999998093;4;21.7964004278;
9;2;11.5179204941;10.3632001877;3;21.9903717041;2;11.5389204025;10.3632001877;4;22.1345227957;
10;2;11.597111702;10.4951858521;3;23.0619120598;2;11.6403570175;10.4951858521;4;23.2873874903;
11;2;11.9185733795;11.0209560394;3;23.9545464516;2;11.9862165451;11.0209560394;4;24.268861413;
12;2;13.9185733795;11.4571752548;3;24.6819883585;2;13.9862165451;11.4571752548;3;25.093021512;
13;2;15.9185733795;11.8107032776;4;25.2644146681;2;15.9862165451;11.8107032776;3;25.7803837061;
14;2;16.9369182587;12.0916318893;4;25.7245066166;2;17.091709137;12.0916318893;3;26.3539340496;
15;2;17.9431419373;12.3113050461;4;26.0845712423;2;18.1319713593;12.3113050461;3;26.8362411261;
16;2;18.9494171143;12.4808797836;4;26.1438889503;2;19.1749191284;12.4808797836;3;27.0267930031;
17;2;19.955739975;12.5;4;26.1651208401;2;20.2206115723;12.5;3;27.1883933544;
18;2;20.9621105194;12.5;4;26.1864993572;2;21.2690925598;12.5;2;27.3593420982;
19;2;21.8559494019;12.5;5;26.2080165148;2;22.2078018188;12.5;1;27.5396113396;
20;2;21.8624038696;12.5;5;26.2296639681;2;22.261882782;12.5;1;27.7290761471;
21;2;21.8688983917;12.5;5;26.2514331341;2;21.5;13.3187227249;3;27.9275052547;
22;2;21.8754291534;12.5;5;26.2733153105;2;21.5;13.3782520294;3;28.1345529556;
23;2;21.8819942474;12.5;5;26.2953014374;2;21.5;13.4403657913;4;28.3497540951;
24;2;21.888589859;12.5;5;26.3173824549;2;22.5;12.5;4;28.5725209713;
25;2;21.5;12.8293457031;5;26.3395489454;2;22.5717563629;12.5;4;28.8021440506;
26;3;19.5;13.8348875046;5;26.3617914915;3;21.5;13.5;3;29.0377955437;
27;3;18.908536911;14.5;6;26.3841004372;3;21.5;14.5;3;29.2785372734;
28;4;17.9152297974;15.5;5;26.4064661264;3;22.5;12.5;3;29.523332119;
29;4;16.9219398499;16.5;5;26.428878665;3;21.5;13.5;3;29.7710599899;
30;4;15.9286632538;17.5;5;26.4513280392;3;20.5;13.5;3;30.0205359459;
31;4;14.9353981018;18.5;5;26.4738043547;3;20.0061607361;14.5;3;30.2705316544;
32;5;14.4421415329;19.5;4;34.9962974787;3;19.0811595917;15.5;3;30.5197997093;
33;5;15.0;21.0985183716;5;36.3587975502;3;18.1559410095;16.5;3;30.76709795;
34;5;17.0;22.1075191498;6;36.734837532;3;17.2301292419;17.5;3;31.0112137794;
35;5;19.0;21.1165180206;6;37.0936490297;3;16.3033638;18.5;3;31.2509884834;
36;5;18.0;23.1255111694;6;37.4342707396;3;15.8752965927;19.5;4;31.4853386879;
37;5;18.0;25.1344947815;7;37.7561334372;3;15.9456014633;20.5;4;31.7132763863;
38;5;19.0;24.1434650421;7;38.059030652;3;16.0139827728;21.5;5;31.9339232445;
39;5;19.0;23.1524181366;7;38.3430802822;3;16.0801773071;22.5;6;32.146522522;
40;5;18.0;25.1613483429;8;38.6086782217;3;16.1439571381;23.5;6;32.350446701;
41;5;20.0;21.1702537537;8;38.8564463854;3;17.2051334381;24.5;6;33.5452008247;
42;5;20.0;21.1791305542;8;39.0871846676;3;19.2635612488;22.5;6;33.8004206419;
43;5;21.0;22.1879749298;9;39.3018214703;3;16.2635612488;24.5;7;35.4546283484;
44;5;23.0;20.1967811584;8;39.5013728142;3;16.0;26.5;7;36.8349885941;
45;5;25.0;22.1967811584;8;39.682546854;3;17.0;26.5;8;37.9744998217;
46;5;26.7107009888;24.1967811584;7;39.740593195;3;18.0;27.5;8;38.9132199287;
47;5;27.7172050476;27.1967811584;7;39.7989362478;3;19.0;28.5;9;39.6908210516;
48;5;25.1749992371;31.1967811584;8;39.8575457335;3;20.0;28.5;9;40.077935338;
49;5;24.1749992371;35.1967811584;9;39.9163900614;3;21.0;29.5;10;40.4172072411;
50;5;23.1749992371;36.2486419678;10;39.9754370451;3;22.0;29.5;10;40.7440950871;
51;5;23.1749992371;37.2570877075;11;40.0346535444;3;23.0;29.5;11;41.0588374138;
52;5;23.1749992371;38.2654724121;11;40.0940055847;3;24.0;29.5;11;41.3618509769;
53;6;23.1749992371;39.2737884521;10;40.1534588337;3;24.7000007629;29.5;11;41.6536884308;
54;6;23.1749992371;40.2820320129;11;40.2129781246;3;24.7000007629;29.5;11;41.9349975586;
55;6;23.1749992371;41.2902030945;12;40.2725278139;4;24.7000007629;29.5;11;42.2064824104;
56;6;23.1749992371;42.2982978821;12;40.3162822723;5;24.7000007629;30.5;9;42.468868494;
57;6;24.1749992371;40.2999992371;12;40.3559447527;5;24.7000007629;31.5;9;42.6647143364;
58;6;23.1749992371;41.2999992371;13;40.3957372904;5;24.7000007629;32.5;10;42.8068845272;
59;7;23.1749992371;42.2999992371;11;40.4356285334;5;24.7000007629;33.5;10;42.9526493549;
60;7;24.1749992371;40.2999992371;11;40.4755871296;5;24.7000007629;34.5;10;43.1016800404;
61;7;23.1749992371;41.2999992371;12;40.515581131;5;25.7000007629;32.5;10;43.2536101341;
62;7;23.1749992371;42.2999992371;12;40.5555787086;5;24.7000007629;33.5;10;43.408039093;
63;7;24.1749992371;40.2999992371;13;40.5955479145;5;24.7000007629;34.5;11;44.5645349026;
64;6;16.0;36.2999992371;13;29.135456562;6;26.7000007629;33.5;9;56.2726385593;
65;6;17.0;34.2999992371;14;29.17527318;6;27.7000007629;36.5;9;56.4838442802;
66;6;18.0;33.2999992371;15;29.2149660587;6;28.7000007629;39.5;11;56.6976798773;
67;6;19.0;32.2999992371;16;29.2545039654;6;30.7000007629;39.5;11;56.9136573076;
68;5;20.0;31.2999992371;16;29.293856144;7;30.7000007629;42.5;11;57.1312789917;
69;5;21.0;30.2999992371;16;29.3329925537;7;28.7000007629;44.5;11;58.3500437737;
70;5;22.0;29.2999992371;14;29.3718836308;7;30.7000007629;43.5;11;58.6194523573;
71;5;23.0;28.2999992371;14;30.4342195988;7;30.7000007629;45.5;11;60.5892987251;
72;5;23.7999992371;28.7999992371;15;31.2766771317;7;31.3817424774;48.0800018311;11;62.2283378839;
73;5;24.0340003967;29.1899986267;15;31.9336938858;7;32.3049621582;47.5082702637;11;63.5999606848;
74;6;24.2123565674;29.4872589111;14;32.4411261082;7;33.4895248413;47.8158721924;10;63.5562810898;
75;7;24.3458442688;29.7097434998;13;34.0022671223;6;27.489522934;44.8158721924;10;62.1451408863;
76;7;25.3999996185;30.7999992371;13;34.1393293142;6;26.489522934;46.8158721924;11;62.1022844315;
77;7;26.3999996185;31.0;13;34.2793363333;6;25.489522934;48.8158721924;10;62.1035916805;
78;7;26.3999996185;32.7999992371;14;35.4222307205;6;25.489522934;47.8158721924;11;62.1437110901;
79;7;27.3999996185;34.7999992371;14;35.6679421663;7;23.489522934;49.8158721924;10;62.2177608013;
80;7;28.3999996185;36.7999992371;13;35.9252867699;7;22.489522934;51.8158721924;10;63.3212878704;
81;8;26.3999996185;38.7999992371;12;36.1947308779;7;23.489522934;50.8158721924;11;63.3502424955;
82;8;25.3999996185;40.7999992371;12;36.4767141342;7;23.489522934;53.8158721924;12;65.0260818601;
83;8;24.3999996185;42.7999992371;12;36.7716376781;7;25.0;56.8158721924;12;66.4018882513;
84;9;23.3999996185;43.7999992371;11;50.0798500776;6;21.0;51.8158721924;13;55.5395046473;
85;9;24.3999996185;46.7999992371;11;50.461632967;6;22.0;52.8158721924;13;56.2809345722;
86;9;25.3999996185;50.7999992371;11;50.8601465225;6;21.0;53.8158721924;15;55.9751280546;
87;9;24.3999996185;54.7999992371;10;51.2755535841;6;21.4191570282;51.8158721924;15;55.7284287214;
88;9;24.0;58.7999992371;10;51.7078874111;6;21.3772411346;51.8158721924;15;55.5336397886;
89;9;25.0;63.7999992371;11;52.1570321321;6;19.3772411346;51.8158721924;15;55.3842619658;
90;9;26.0;66.8000030518;13;52.6227022409;6;19.3772411346;53.8158721924;16;56.6835673451;
91;10;24.0;66.8000030518;12;53.1044261456;6;20.0;55.8158721924;18;57.743835628;
92;10;25.0;65.8000030518;12;53.6015287638;6;20.0;57.8158721924;18;58.391176343;
93;10;24.0;67.8000030518;14;54.1131224632;6;20.0;59.8158721924;18;58.8579084873;
94;10;24.0;69.8000030518;14;54.6380988359;6;21.0;58.8158721924;18;59.2330000401;
95;10;25.0;68.8000030518;15;55.175129056;6;22.0;58.8158721924;21;59.5424022675;
96;10;24.0;70.8000030518;17;55.7226707935;6;23.0;58.8158721924;22;59.7680464387;
97;11;24.0;72.8000030518;16;56.278980732;6;24.0;58.8158721924;22;59.990126431;
98;11;25.0;71.8000030518;17;56.8421390057;6;25.0;58.8158721924;22;60.0080808401;
99;11;24.0;73.8000030518;18;57.4100768566;6;26.0;58.8158721924;23;60.0414166451;
100;13;24.0;75.8000030518;16;57.9627702236;6;27.0;58.8158721924;24;60.087715745;
