Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;2;9.19999980927;10.0;4;21.0;1;9.0;10.0;5;20.0;
5;2;10.3000001907;10.0;4;21.0299999714;1;10.0;10.0;5;20.0;
6;2;11.3090000153;10.0;4;21.0605909824;1;11.0;10.0;5;20.0;
7;2;11.3181772232;10.0;4;21.5023716688;1;11.0;10.0;5;20.3999996185;
8;2;11.4507112503;10.1999998093;4;21.8717387915;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;11.5615215302;10.3632001877;4;22.1798590422;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;11.6539573669;10.4951858521;3;23.2886198759;2;11.597111702;10.4951858521;4;23.0719120502;
11;2;11.9865856171;11.0209560394;3;24.2203179598;2;11.9215736389;11.0209560394;4;23.9749414921;
12;2;13.9865856171;11.4571752548;3;24.988676548;2;13.9215736389;11.4571752548;4;24.7131726742;
13;2;15.9865856171;11.8107032776;4;25.6138757467;2;15.9215736389;11.8107032776;5;25.3067810535;
14;2;17.0417575836;12.0916318893;4;26.1185922623;2;16.94962883;12.0916318893;5;25.7784451246;
15;2;18.0613689423;12.3113050461;4;26.5251210928;2;17.9593238831;12.3113050461;5;26.1504684687;
16;2;19.0815811157;12.4808797836;3;26.6327222586;2;18.9691867828;12.4808797836;5;26.2221269608;
17;2;20.1023902893;12.5;3;26.7040277719;2;19.9792118073;12.5;5;26.2560760975;
18;2;21.1237812042;12.5;3;26.7772322893;2;20.989397049;12.5;5;26.2905418873;
19;2;22.0331687927;12.5;4;26.852280736;2;21.8871631622;12.5;6;26.3255085945;
20;2;22.055683136;12.5;4;26.9291081429;2;21.8976516724;12.5;5;26.3609591722;
21;2;22.0787315369;12.5;4;27.0076401234;2;21.9082870483;12.5;3;26.3968753815;
22;2;22.1022911072;12.5;4;27.0877923965;2;21.9190635681;12.5;3;26.4332377911;
23;2;22.1263370514;12.5;4;27.1694712639;2;21.5;12.9299716949;3;26.4700255394;
24;3;22.1508407593;12.5;3;27.2525734901;2;21.5;12.9410076141;4;26.5072168112;
25;3;21.5;12.5;3;27.3369870186;3;21.9521656036;12.5;3;26.5447884798;
26;3;19.5;14.0842466354;4;27.4225912094;3;21.9634361267;12.5;3;26.5827163458;
27;3;19.2267780304;14.5;5;27.5092573166;3;21.5;13.2913579941;3;26.6209751368;
28;4;18.2527770996;15.5;4;27.5968489647;3;21.9862918854;12.5;3;26.6595385075;
29;4;17.2790546417;16.5;4;27.6852235794;3;21.9978618622;12.5;2;26.6983793974;
30;4;16.3055667877;17.5;4;27.774232626;3;20.009513855;13.5;2;26.7374696732;
31;4;15.3322696686;18.5;4;27.8637228012;3;19.0212402344;14.5;2;26.7767804861;
32;4;14.8591165543;19.5;3;27.9535369873;3;18.033033371;15.5;2;26.8162822723;
33;4;14.0;21.5;3;29.0435154438;3;17.044883728;16.5;2;26.8559447527;
34;4;15.0;21.5;3;29.1734964848;4;16.0567836761;17.5;1;26.8957372904;
35;4;17.0;19.5;3;29.3045022488;4;14.5;18.5;2;26.9356285334;
36;4;16.0;20.5;3;29.4363732338;4;14.5806884766;19.5;2;26.9755871296;
37;4;16.0;21.5;7;29.5689486265;4;14.5926761627;20.5;2;27.015581131;
38;5;17.0;19.5;3;44.7020679712;4;14.6046743393;21.5;2;27.0555787086;
39;5;17.0;21.5;4;45.5855712891;4;14.6166734695;22.5;2;27.0955479145;
40;5;18.0;23.5;4;47.3886749744;4;14.6286640167;23.5;2;27.135456562;
41;5;20.0;22.5;3;48.1403903961;4;14.6406364441;24.5;2;27.17527318;
42;5;20.0;24.5;4;48.8136798143;4;15.6525821686;22.5;2;27.2149660587;
43;6;20.0;26.5;3;49.4134010077;4;14.6644897461;23.5;3;27.2545039654;
44;6;21.0;25.5;3;49.9460322857;4;14.6763515472;24.5;3;27.293856144;
45;6;20.0;27.5;4;50.4188836813;4;15.6881570816;22.5;3;27.3329925537;
46;6;21.0;29.5;4;50.8394647837;4;16.6998977661;22.5;5;27.3718836308;
47;6;22.0;29.5;4;51.1213122606;4;18.7115650177;23.5;4;28.4105007648;
48;6;23.0;33.5;4;51.2855629921;4;20.0;24.5;4;28.4488155842;
49;6;24.0;37.5;5;51.4493255615;4;21.7346439362;25.5;6;28.4868011475;
50;7;25.0;41.5;5;52.6124759912;4;22.7460403442;26.5;7;28.5244314671;
51;7;27.0;43.5;5;52.8048956394;5;23.7573299408;27.5;5;57.3116812706;
52;7;29.0;45.5;7;52.9970623255;5;24.5;30.2000007629;5;59.3610272408;
53;7;29.5;47.5;7;53.1888604164;5;26.2795581818;30.2000007629;7;60.9317238331;
54;7;30.5;50.8775939941;7;53.3801777363;6;27.2904834747;31.2000007629;6;62.0829725266;
55;7;30.1212539673;53.0880126953;9;53.5709056854;6;27.5;32.2000007629;7;62.8996260166;
56;8;30.5916175842;54.8728713989;9;54.7609393597;6;29.3119239807;33.2000007629;7;63.4669501781;
57;8;32.3200492859;54.5;8;54.9901760817;6;29.5;34.2000007629;7;63.5259244442;
58;8;33.3339767456;58.0347671509;9;55.2197002172;6;30.5;34.5879631042;7;63.5599038601;
59;8;33.0579452515;59.5;9;55.449416399;6;31.5;34.6049537659;7;63.59334445;
60;8;32.5;58.4513053894;10;55.6316101551;6;32.5;34.621673584;8;63.6262321472;
61;8;32.2321853638;59.5;11;55.8133497238;6;32.3628692627;34.2000007629;8;64.6585543156;
62;8;32.2509231567;60.5;12;55.9969831705;7;35.3725662231;34.2000007629;7;80.7302994728;
63;9;32.5;59.5;11;56.18237257;8;38.5;37.2000007629;5;80.9426412582;
64;9;31.5;59.5;10;56.369374156;8;39.7750015259;37.9500007629;6;81.9401581287;
65;9;31.5;60.5;10;56.5578402281;9;40.7852516174;40.1337509155;6;82.5979412794;
66;9;32.5;58.5;11;56.7476178408;9;40.8250007629;42.2000007629;7;83.0527228117;
67;9;31.5;59.5;11;56.9385503531;9;40.8250007629;43.8059196472;7;83.4440062046;
68;10;31.5;60.5;10;58.8236649036;9;40.8250007629;44.8288764954;8;85.9512450695;
69;10;32.7999992371;59.0;11;61.400457263;9;39.4765625;44.8524093628;6;89.0473459959;
70;10;35.0340003967;59.3899993896;12;62.7737209797;9;38.9462776184;45.9105644226;7;91.337502718;
71;10;35.1829910278;61.6872596741;13;63.9332789183;9;40.2606430054;44.8607368469;8;92.9781320095;
72;10;35.3530197144;63.9097442627;13;64.7601746321;10;40.5;46.2201919556;7;93.8003082275;
73;10;35.443862915;66.0;14;65.1706773043;10;38.5;46.2844085693;6;94.157433033;
74;11;34.4000015259;69.0;13;66.5881277323;10;40.487903595;46.6633758545;6;95.3369263411;
75;11;36.4000015259;67.0;13;67.052016139;10;39.5047683716;49.731590271;7;95.6191982031;
76;11;36.4000015259;69.0;14;67.5229823589;10;38.5;53.8017654419;7;95.9130270481;
77;11;36.4000015259;71.0;14;68.0004531145;10;37.5;57.6032791138;7;96.2188391685;
78;13;37.7370681763;70.0;11;68.4838212729;10;37.5;59.8017654419;8;96.0370320082;
79;13;36.4000015259;72.0;11;68.9724514484;10;36.9193191528;62.8017654419;7;96.3761070967;
80;13;34.4000015259;74.4847412109;12;70.4656802416;10;36.9371109009;64.8017654419;7;96.7286347151;
81;13;35.4000015259;74.5030975342;13;71.0528203249;11;36.9546966553;68.8017654419;5;97.0948152542;
82;13;36.7914428711;74.0;13;73.5636373758;11;36.0;72.8017654419;7;97.474763155;
83;13;34.4000015259;77.551651001;14;75.7632371187;11;36.9891548157;76.8017654419;9;97.8684910536;
84;14;34.4000015259;77.5826568604;13;78.7069838047;11;37.0059967041;80.8017654419;9;98.2758897543;
85;14;33.4000015259;81.6149597168;13;80.5447977781;11;37.0;82.8017654419;10;98.6967126131;
86;14;33.4000015259;84.6485519409;13;82.0768227577;11;38.0;85.533164978;11;99.1305564642;
87;14;33.4000015259;84.6834335327;14;84.4218306541;11;37.0;87.8017654419;11;99.5768475533;
88;15;34.7875213623;87.6485519409;13;85.822665453;12;37.0704612732;91.8017654419;14;100.034827352;
89;15;36.4000015259;90.6485519409;15;87.247099638;13;37.0857849121;95.8017654419;15;100.503543615;
90;16;38.4000015259;90.6485519409;14;88.6921080351;13;37.1007766724;99.8017654419;17;100.981846452;
91;16;38.4000015259;93.6485519409;15;90.1544851065;13;37.1154251099;103.801765442;19;101.468389273;
92;16;39.4000015259;96.6485519409;15;91.6308706999;13;37.1297264099;107.125297546;20;101.961636662;
93;16;41.4000015259;95.6485519409;15;93.1177715063;13;37.0;107.214096069;20;102.459879994;
94;16;41.4000015259;97.6485519409;16;95.5663692951;13;39.0;107.302658081;23;103.46126163;
95;16;43.4000015259;100.648551941;16;97.0356945992;13;40.0;110.390815735;27;104.526303172;
96;16;46.4000015259;100.648551941;16;99.5080730915;13;43.0;112.711715698;32;105.286216497;
97;16;46.5999984741;104.097236633;17;101.129636645;13;43.0;114.830108643;34;105.952237487;
98;16;47.5999984741;107.143951416;18;102.767282844;13;44.0;117.947280884;37;106.625967741;
99;16;47.5999984741;110.638046265;20;104.419481993;13;45.0;121.063018799;40;107.321727157;
100;16;47.5999984741;112.703926086;20;106.084844947;13;46.0;122.977134705;40;108.039960384;
101;16;47.5999984741;114.77041626;21;107.762090802;13;46.4000015259;124.08946228;43;108.781105995;
102;16;47.5999984741;115.837356567;22;109.450006366;13;46.4000015259;125.199829102;48;109.545511723;
103;16;47.5999984741;116.904586792;22;111.147377849;13;46.4000015259;126.30809021;44;110.333319902;
104;16;47.5999984741;117.971954346;21;112.852898717;13;47.4000015259;126.414131165;40;111.144324541;
105;16;48.5999984741;116.039291382;19;114.497466803;13;47.6000022888;128.717834473;39;111.977811098;
106;16;47.5999984741;117.106430054;21;116.129859209;13;47.6000022888;131.819091797;43;112.832384825;
107;16;47.5999984741;118.173202515;21;117.771642804;13;46.4000015259;132.917831421;42;114.987709999;
108;16;48.5999984741;116.239456177;22;122.483347297;13;46.4000015259;135.369049072;42;117.24431777;
109;16;47.5999984741;117.394615173;23;127.275157928;13;47.4000015259;135.833892822;42;119.588105202;
110;16;47.5999984741;119.553764343;26;132.104161382;13;46.4000015259;139.309783936;40;121.999853611;
111;17;48.5999984741;118.7161026;26;136.926175594;13;46.4000015259;142.79397583;41;125.455049038;
112;17;47.5999984741;120.880737305;25;141.69738698;13;47.4000015259;147.283508301;41;128.984345675;
113;17;47.5999984741;123.046737671;25;146.375950098;13;51.4000015259;147.775360107;44;133.897783995;
114;17;48.5999984741;122.213104248;27;150.923455477;13;54.741607666;150.266494751;45;137.887376189;
115;17;48.5999984741;122.378837585;27;155.306156397;13;56.5578193665;153.753997803;46;141.177872181;
116;17;49.5999984741;123.542938232;28;159.495887756;13;57.8881988525;157.235092163;46;143.607167363;
117;17;51.5999984741;121.704437256;28;164.470636368;13;58.9927787781;159.707214355;49;145.737201095;
118;17;52.5999984741;123.862411499;29;168.364754319;13;60.0469970703;161.16809082;50;147.714818954;
119;17;53.8040351868;127.016036987;30;172.039593697;13;60.0995101929;162.615692139;50;149.53203547;
120;17;55.283782959;128.164550781;31;175.493849635;14;60.1501960754;164.048339844;50;151.188139677;
121;17;54.415184021;132.307312012;33;178.731417656;14;61.1989364624;162.464675903;51;152.688343883;
122;18;55.5448493958;134.44380188;31;181.703043818;14;60.2456512451;163.863586426;50;153.940956473;
123;18;56.6744270325;135.573577881;32;184.300710917;14;61.290271759;162.24432373;51;155.033574104;
124;19;56.777759552;139.696350098;31;186.661091089;14;62.0327529907;162.606292725;52;156.021867514;
125;19;56.870891571;137.499588013;33;188.026527166;14;64.0730819702;159.949249268;49;156.417101622;
