Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
4;2;9.19999980927;10.0;3;21.0;1;9.0;10.0;4;20.0;
5;2;10.3000001907;10.0;2;21.0900000334;1;10.0;10.0;3;20.0;
6;2;11.3269996643;10.0;2;21.1871190071;1;11.0;10.0;3;20.0;
7;2;11.3561353683;10.0;2;21.7036092281;1;11.0;10.0;3;20.3999996185;
8;2;11.5110826492;10.1999998093;2;22.1564130783;1;11.1199998856;10.1999998093;3;20.7264003754;
9;2;11.6469240189;10.3632001877;2;22.557236433;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;11.7671709061;10.4951858521;2;23.8035871983;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;12.141076088;11.0209560394;2;24.8916251659;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;14.141076088;11.4571752548;2;25.8364036083;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;16.1410751343;11.8107032776;3;26.6592981815;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;17.3553848267;12.0916318893;3;27.3839819431;1;14.6125736237;12.0916318893;4;24.6226100922;
15;2;18.440984726;12.3113050461;3;28.0334718227;1;15.6125736237;12.3113050461;4;24.9617595673;
16;2;19.5340881348;12.4808797836;3;28.407397747;1;16.6125736237;12.4808797836;4;25.0;
17;2;20.6347923279;12.5;3;28.7683298588;1;17.6125736237;12.5;4;25.0;
18;2;21.7430725098;12.5;3;29.1538929939;1;18.6125736237;12.5;4;25.0;
19;2;22.7461681366;12.5;3;29.562889576;1;19.5;12.5;5;25.0;
20;2;22.8688659668;12.5;4;29.9934945107;1;19.5;12.5;6;25.0;
21;2;22.9980487823;12.5;4;30.4432339668;1;19.5;12.5;7;25.0;
22;2;23.1329708099;12.5;4;30.9089989662;1;19.5;12.5;7;25.0;
23;3;23.2726993561;12.5;3;31.3870959282;1;19.5;12.5;7;25.0;
24;3;23.4161281586;12.5;3;31.8733391762;1;19.5;12.5;7;25.0;
25;3;23.562002182;12.5;3;32.36317873;1;19.5;12.5;7;25.0;
26;3;21.7089538574;13.5;4;32.8518595695;1;19.5;12.5;7;25.0;
27;3;20.7089538574;13.5;4;33.3346033096;1;19.5;12.5;8;25.0;
28;3;19.7089538574;13.5;4;33.8067913055;1;19.5;12.5;8;25.0;
29;3;19.7089538574;14.5;4;34.2641468048;1;19.5;12.5;8;25.0;
30;4;18.7089538574;13.5;3;34.7028827667;1;19.5;12.5;8;25.0;
31;4;17.7089538574;13.5;3;35.1198272705;1;19.5;12.5;8;25.0;
32;4;17.5;13.5;3;36.5124940872;1;19.5;12.5;8;25.0;
33;4;17.5;13.8999996185;3;36.9691179991;1;19.5;12.5;8;25.0;
34;4;18.5;14.5;2;37.4057612419;2;20.5;12.5;7;26.0;
35;4;19.0;15.9748477936;1;37.822411418;2;21.5;12.5;6;26.1599999666;
36;4;18.0;15.0166950226;1;38.2196292877;2;21.5;12.5;6;27.5937439203;
37;0;0;0;0;0;2;21.875;13.125;6;28.7884988785;
