Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;2;13.3999996185;10.0;4;21.0;
4;1;11.8999996185;8.625;5;17.25;2;14.6000003815;10.0;4;21.0900000334;
5;1;12.8999996185;8.625;5;17.25;2;15.6540002823;10.0;4;21.1871190071;
6;1;13.8999996185;8.625;5;17.25;2;16.7122707367;10.0;4;21.7036092281;
7;1;14.8999996185;8.625;5;17.5949993134;2;17.7821655273;10.1999998093;4;22.1564130783;
8;1;15.5569992065;8.79749965668;5;17.8861961365;2;18.2938480377;10.3632001877;4;23.4291926622;
9;1;15.7317180634;8.94309806824;5;18.6667137146;2;19.0575141907;10.9097137451;4;24.540822506;
10;2;16.8000278473;9.3333568573;4;20.3355960846;2;21.0575141907;11.3658018112;4;25.5043385029;
11;2;18.8000278473;9.6677980423;4;20.8991127014;2;23.0575141907;11.7372808456;4;26.3401436806;
12;2;20.8000278473;9.94955635071;4;21.3669185638;2;24.4553031921;12.0336990356;5;27.0718023777;
13;2;21.8000278473;10.1834592819;4;21.7504444122;2;25.6152210236;12.2662630081;5;27.7228300571;
14;2;22.8000278473;10.3752222061;4;22.0616092682;2;25.0916557312;13.0123262405;5;28.1464314461;
15;2;23.8000278473;10.5308046341;5;22.25;2;27.0916557312;12.5;5;28.4879314899;
16;2;24.8000278473;10.625;5;22.25;2;29.0916557312;12.5;5;28.8545851707;
17;2;25.2000274658;11.125;5;22.25;2;30.4044075012;12.5;5;29.2456488609;
18;2;26.2000274658;11.125;5;22.25;2;31.5473899841;12.5;5;29.659784317;
19;2;26.75;11.125;5;22.25;2;31.7958717346;12.5;6;30.0950183868;
20;2;26.75;11.125;5;22.25;2;32.0570106506;12.5;6;30.5487289429;
21;2;26.75;11.125;5;22.25;2;32.3292388916;12.5;6;31.0176672935;
22;2;26.75;11.125;5;22.25;3;32.6105995178;12.5;5;31.4980173111;
23;2;26.75;11.3249998093;5;22.25;3;32.8988113403;12.5;5;31.9854974747;
