Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;2;13.3999996185;10.0;4;21.0;
4;1;11.8999996185;8.625;6;17.25;2;14.6000003815;10.0;4;21.0599999428;
5;1;12.8999996185;8.625;6;17.25;2;15.6359996796;10.0;4;21.1229639053;
6;1;13.8999996185;8.625;6;17.25;2;16.6737785339;10.0;4;21.6001901627;
7;1;14.8999996185;8.625;6;17.5949993134;2;17.7201137543;10.1999998093;4;22.0082015991;
8;2;16.156999588;8.79749965668;5;18.8861961365;2;18.2049217224;10.3632001877;4;23.2129787207;
9;2;16.3317184448;8.94309806824;5;19.7067136765;2;18.9277858734;10.9097137451;4;24.245090127;
10;2;16.8240280151;9.3333568573;5;20.416779995;2;20.9277858734;11.3658018112;4;25.1164904833;
11;2;18.8240280151;9.6677980423;5;21.0226662159;2;22.9277858734;11.7372808456;3;25.8465604782;
12;2;20.8240280151;9.94955635071;5;21.5340260267;2;24.1591529846;12.0336990356;4;26.4579504728;
13;2;21.9002914429;10.1834592819;5;21.9622858763;2;25.2469100952;12.2662630081;4;26.9734284878;
14;2;22.1773719788;10.3752222061;5;22.3193571568;2;26.3401927948;12.446267128;4;27.245682478;
15;2;22.3916149139;10.5308046341;5;22.5548160076;2;27.4390659332;12.5;3;27.4198198318;
16;2;22.5328903198;10.625;5;22.6030313969;2;28.543548584;12.5;3;27.6032464504;
17;2;22.5618190765;10.625;5;22.6523760557;2;29.6536026001;12.5;3;27.7958021164;
18;2;22.591424942;10.625;5;22.7028282881;2;30.6774806976;12.5;3;27.9972171783;
19;2;22.6216964722;10.625;5;22.7543625832;2;30.798330307;12.5;4;28.207105875;
20;2;22.6526184082;10.625;5;22.8069496155;2;30.9242630005;12.5;5;28.4249610901;
21;2;24.6841697693;10.625;5;22.8605561256;2;31.054977417;12.5;6;28.6501536369;
22;2;25.7163333893;10.625;5;22.9151450396;2;31.1900920868;12.5;6;28.8819327354;
