Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
19;1;19.75;10.625;4;21.25;3;31.2844276428;12.5;3;29.3477458954;
20;1;19.75;10.625;4;21.25;3;31.6086463928;12.5;4;29.9413113594;
21;1;21.75;10.625;4;21.25;3;31.9647865295;12.5;5;30.586581707;
22;1;22.75;10.625;4;21.25;3;32.3519477844;12.5;5;31.2800674438;
23;1;23.75;10.625;5;21.25;3;32.7680397034;12.5;5;32.0160870552;
24;1;24.75;10.625;5;21.25;3;33.209651947;12.5;5;32.7867279053;
25;1;24.75;10.625;6;21.25;3;33.6720352173;12.5;5;33.5820074081;
26;1;24.75;10.625;5;21.25;3;34.1492042542;12.5;5;34.3902606964;
27;1;24.75;10.625;5;21.25;3;34.6341552734;12.5;5;35.1987380981;
28;1;24.75;10.625;5;21.25;3;35.1192436218;12.5;5;35.9943685532;
29;1;24.75;10.625;5;21.25;3;35.5966186523;12.5;5;36.7645931244;
30;1;24.75;10.625;5;21.25;3;36.0587539673;12.5;5;37.4981632233;
31;1;24.75;10.625;5;21.25;3;36.4988975525;14.5;5;38.1857919693;
32;1;24.75;10.625;6;21.25;3;36.9114761353;16.5;6;38.8205833435;
33;1;24.75;10.625;7;21.25;3;37.292350769;18.5;7;39.3982028961;
34;1;24.75;10.625;7;21.25;3;37.638923645;20.5;7;39.9167966843;
35;1;24.75;10.625;7;21.25;3;37.9500770569;22.5;8;40.3767118454;
36;2;24.75;10.625;5;32.75;3;38.2260284424;22.5;8;40.780087471;
37;2;25.75;11.625;6;33.2100000381;3;38.4680519104;22.5;8;41.1303920746;
38;2;26.75;12.625;6;33.6333837509;3;38.6782341003;22.5;10;41.4319667816;
39;3;27.75;14.625;5;34.01932621;3;38.8591804504;22.5;10;41.6896247864;
40;3;28.75;16.625;5;34.3680152893;3;39.0137748718;22.5;10;41.9083213806;
41;3;29.75;18.625;6;34.6804847717;3;39.1449928284;22.5;11;42.0;
42;4;30.75;19.625;5;34.9584302902;3;39.2000007629;22.5;11;42.0;
43;4;31.8625297546;21.625;4;36.2040262222;3;39.2000007629;22.5;12;42.0;
44;4;32.9362068176;22.625;4;36.4597520828;3;39.2000007629;22.5;12;42.0;
45;4;33.6249237061;23.625;3;36.6894288063;3;39.2000007629;22.5;13;42.0;
46;4;33.7061843872;24.625;3;36.8735535145;3;39.2000007629;22.5;13;42.0;
47;4;33.7741317749;25.625;3;36.9171074629;3;39.2000007629;22.5;13;43.6800003052;
48;4;33.8002662659;25.625;4;36.961841464;4;40.2080001831;23.0;12;45.0469760895;
49;4;33.8271064758;25.625;4;37.0077478886;4;41.0281867981;23.3899993896;14;46.1407337189;
50;4;33.8546485901;25.625;4;37.0548160076;4;41.6844406128;23.6872596741;14;47.0048980713;
51;4;33.8828887939;25.625;4;37.1030313969;4;42.2029380798;23.9097423553;14;47.5335483551;
52;4;31.911819458;26.625;5;37.1523760557;4;42.5201263428;24.0;13;47.8199977875;
53;4;30.9414253235;27.625;5;37.2028282881;4;42.6919975281;24.0;13;48.0;
54;4;29.9716968536;28.625;6;38.2543625832;4;42.7999992371;24.0;14;48.0;
55;5;30.6526184082;30.625;5;38.3469495773;4;40.7999992371;25.0;14;49.0;
56;5;31.6841697693;32.625;5;38.441740036;4;40.7999992371;27.0;14;49.0599999428;
57;5;32.7163352966;31.625;7;38.538698554;4;40.7999992371;29.0;15;49.1229639053;
58;5;32.0861549377;33.625;8;39.873847127;6;40.0526657104;31.0;9;59.1889609098;
59;5;32.2880058289;36.0234375;8;41.0267951488;6;41.7999992371;31.0;9;59.7580518723;
60;5;32.7420654297;38.2425231934;8;42.0182409286;6;43.7999992371;32.0;10;60.3027883768;
61;5;33.1216011047;39.5616264343;8;42.8712261915;6;44.7999992371;32.665145874;13;60.8201292753;
62;5;33.438129425;40.8290367126;11;43.6086386442;6;45.7999992371;33.7028579712;13;61.3080420494;
63;5;33.7029914856;42.0542984009;12;43.9703146219;6;46.7999992371;34.7421760559;12;61.765470624;
64;5;33.8026008606;43.1428527832;12;44.1967117786;6;46.1523971558;35.0;12;62.1922466755;
65;5;33.8785133362;44.2127685547;13;44.4312183857;6;46.171546936;36.0;12;62.5889624357;
66;5;32.4000015259;46.2857437134;14;44.6735889912;6;46.0825157166;37.0;12;62.9568232298;
67;5;32.4000015259;48.3617744446;13;44.9235160351;6;45.1652832031;38.0;12;63.2974925041;
68;5;34.0174942017;46.0;13;45.1806280613;7;44.24193573;39.0;10;78.6129462719;
69;5;35.0526428223;46.0;13;45.4444901943;7;43.8086280823;40.0;11;79.9553363323;
70;6;35.4000015259;46.0;10;52.9646048546;8;44.8086280823;41.0621185303;12;81.1818614006;
71;6;34.4000015259;50.0;7;53.4397883415;8;42.7999992371;44.1139030457;11;82.1884994507;
72;6;34.4000015259;53.5054130554;7;53.9106800556;8;41.7999992371;47.1670608521;11;83.0375819206;
73;6;35.4000015259;55.67237854;7;54.3763103485;8;40.7999992371;50.2215156555;11;83.7821383476;
74;6;36.4000015259;57.8422164917;7;54.8357863426;8;39.7999992371;53.277179718;11;84.4287312031;
75;6;36.7970657349;60.0145149231;9;55.2882864475;8;40.4002799988;52.0;11;84.9867875576;
76;6;36.8452415466;61.1888237;9;55.73306036;8;39.7999992371;53.0;12;86.4671468735;
77;6;36.8904571533;62.3646812439;10;56.1694245338;8;38.7999992371;58.0;13;86.9209179878;
78;6;36.9327583313;62.7416000366;10;56.596755743;9;38.7999992371;62.1138381958;14;87.2211449146;
79;6;36.9722061157;62.9190826416;11;57.0144896507;9;39.7999992371;63.1979751587;15;87.3847181797;
80;6;37.0088844299;63.096622467;11;57.4221167564;9;40.7999992371;65.2828140259;16;87.5502017736;
81;5;32.4000015259;58.2737045288;12;48.9046621323;10;41.7999992371;67.3681640625;12;96.5269504786;
82;5;32.4000015259;58.449836731;12;49.1939873695;10;40.7999992371;72.4538192749;10;97.0590237379;
83;5;32.4000015259;58.6245040894;14;49.4796524048;10;42.7999992371;74.6867980957;10;97.5966570377;
84;5;32.4000015259;58.7972335815;15;49.7609052658;10;43.7999992371;77.9329528809;10;98.0726095438;
85;5;32.4000015259;58.9675483704;17;50.0370392799;10;44.7999992371;81.1913528442;11;98.5707479715;
86;5;32.4000015259;59.135017395;17;50.3073964119;10;45.7999992371;85.4607315063;10;100.088983178;
87;5;32.4000015259;59.2992248535;18;50.5713768005;10;47.7999992371;89.7395324707;12;101.684776545;
88;5;32.4000015259;59.4597930908;18;50.828441143;10;50.7999992371;94.3373413086;13;102.358149529;
89;5;33.4000015259;59.2992248535;16;51.0781145096;10;52.7999992371;98.7226257324;12;103.048859477;
90;5;32.4000015259;60.2992248535;17;51.3199872971;10;54.7999992371;100.115852356;12;103.753517747;
91;5;32.4000015259;61.2992248535;17;51.5537180901;10;54.7999992371;104.514556885;13;104.468582034;
92;5;32.4000015259;57.9898796082;17;51.7790317535;10;55.7999992371;108.916168213;14;105.190466166;
93;5;31.4000015259;58.9898796082;19;51.9957194328;10;57.7999992371;110.318130493;16;105.915653348;
94;5;32.4000015259;60.9898796082;23;52.2036361694;10;56.7999992371;114.717910767;17;106.640798211;
95;5;32.4000015259;57.9898796082;23;52.4026975632;10;56.7999992371;118.11315918;21;107.362816453;
96;6;31.4000015259;58.9898796082;23;52.5928764343;10;57.7999992371;118.501686096;22;108.078953862;
97;6;32.4000015259;60.9898796082;24;52.7741980553;10;56.7999992371;121.881584167;26;108.786828756;
98;6;32.4000015259;57.9898796082;24;52.9467372894;10;56.7999992371;125.251205444;26;109.48445189;
99;6;31.4000015259;59.9898796082;25;53.0537815094;10;57.7999992371;124.891044617;29;110.170223236;
100;7;32.4000015259;62.9898796082;20;63.1449480057;10;56.7999992371;127.302680969;27;110.842908859;
