Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
23;2;29.6230278015;10.625;6;26.3597574234;3;31.1435127258;12.5;3;28.8021440506;
24;2;29.8158531189;10.625;6;26.6862831116;3;31.2812862396;12.5;3;29.0377955437;
25;2;30.0117702484;10.625;6;27.0159239769;3;31.4226760864;12.5;4;29.2785372734;
26;2;30.2095546722;10.625;6;27.3465466499;4;31.5671234131;12.5;3;29.523332119;
27;2;30.4079284668;10.625;6;27.6759705544;4;31.7139987946;12.5;3;29.7710599899;
28;3;30.6055831909;10.625;5;28.0020260811;4;31.8626365662;12.5;3;30.0205359459;
29;3;30.8012161255;10.625;5;28.3226103783;4;32.0123214722;12.5;3;30.2705316544;
30;3;30.9935665131;10.625;5;28.6357421875;4;32.1623191833;12.5;3;30.5197997093;
31;3;31.1814460754;10.625;5;28.9396104813;4;32.311882019;14.5;3;30.76709795;
32;3;31.3637657166;10.625;5;29.2326145172;4;32.4602584839;16.5;3;32.0112137794;
33;3;31.5395698547;10.625;5;29.5133934021;4;33.6067276001;19.5;3;32.3409885168;
34;3;31.7080364227;12.625;4;29.7808465958;4;34.7505950928;22.5;3;32.672457695;
35;3;31.8685073853;14.625;4;30.0341405869;4;34.891204834;25.5;7;33.0050147772;
36;3;32.0204849243;16.625;4;30.2727050781;5;35.0279655457;26.5;4;50.5881495476;
37;3;32.1636238098;18.625;5;30.4962244034;5;36.1603546143;28.5;4;51.7839522362;
38;3;32.2977333069;20.625;5;30.7046136856;5;37.2879142761;29.5;6;52.8665202856;
39;3;32.4227676392;20.625;5;30.8979969025;5;37.4102668762;30.5;7;53.8383876085;
40;3;32.5387992859;20.625;5;31.0766782761;5;37.5271224976;31.5;7;54.7067980766;
41;3;32.6460075378;20.625;6;31.241109848;5;37.6382522583;32.5;8;55.4819777012;
42;3;32.7446670532;20.625;6;31.3918647766;5;37.743522644;32.5;8;56.1755936146;
43;3;32.8351211548;20.625;7;31.5296049118;5;37.8428573608;32.5;8;56.7995374203;
44;3;32.9177627563;20.625;7;31.6550569534;5;37.9362564087;32.5;9;57.243514061;
45;3;32.9930343628;20.625;8;31.75;5;38.0237693787;32.5;10;57.5731294155;
46;3;33.0499992371;20.625;9;31.75;5;38.1055107117;32.5;10;57.9021980762;
47;3;33.0499992371;20.625;9;31.75;5;38.1816253662;32.5;10;58.2306339741;
48;3;33.0499992371;20.625;9;31.75;5;38.2522964478;32.5;11;60.4749603271;
49;3;33.0499992371;20.625;10;31.75;5;38.9702720642;33.0;12;62.3510758877;
50;3;33.0499992371;20.625;10;31.75;5;39.5483398438;33.3899993896;12;63.9100551605;
51;3;33.0499992371;20.625;9;31.75;5;40.0073204041;34.6872596741;12;65.2063279152;
52;3;33.0499992371;20.625;9;32.8093748093;5;41.3689613342;35.9097442627;13;66.1431560516;
53;3;33.6856269836;21.0234375;10;33.7012577057;5;42.56457901;37.0;14;66.6143536568;
54;3;34.2207527161;21.3489723206;11;34.4434776306;5;43.568611145;38.0;14;67.0355262756;
55;3;34.6660842896;21.6102333069;11;35.0561246872;6;43.8213157654;39.0;9;78.9490013123;
56;3;35.0336761475;21.8168411255;11;35.5592327118;6;43.002166748;42.0;10;79.9079289436;
57;3;35.3355407715;21.9782962799;12;35.7647705078;6;43.1836624146;45.0;11;80.8002200127;
58;4;35.4588623047;22.0;11;35.9100923538;6;42.3647079468;48.0;11;81.6435475349;
59;4;35.5460586548;22.0;12;36.0;6;41.5442123413;51.0;12;82.4336051941;
60;4;35.6000022888;22.0;13;36.0;6;40.802696228;54.0;15;83.1679563522;
61;4;35.6000022888;22.0;12;36.0;6;40.9759674072;57.0;14;83.8458275795;
62;4;35.6000022888;22.0;13;36.0;6;41.1446762085;60.0;14;84.467839241;
63;4;35.6000022888;22.0;13;36.0;6;41.3079872131;63.0;14;85.0356960297;
64;4;35.6000022888;22.0;13;36.0;6;41.4651679993;66.0;16;85.5518951416;
65;4;35.6000022888;22.0;13;37.0;6;42.6156082153;66.0;17;86.0194568634;
66;3;36.6000022888;23.0;14;36.9750000238;7;41.7588195801;69.0;17;86.4417057037;
67;4;33.6000022888;26.0;13;36.9525000453;7;41.8944587708;71.8000030518;18;86.7038202286;
68;4;35.6000022888;25.0;13;36.9322500229;7;42.0222930908;73.8000030518;22;86.903676033;
69;4;31.6000022888;28.0;13;36.9140250087;7;42.1422042847;74.8000030518;24;87.0903263092;
70;4;31.6000022888;29.0;14;36.8976225257;7;42.254196167;75.8000030518;24;87.2639217377;
71;4;31.6000022888;30.0;14;36.8828603029;7;42.3583526611;76.8000030518;25;87.4247503281;
72;4;28.6000022888;32.4414291382;14;36.8695742488;7;42.4548492432;77.8000030518;25;87.5732135773;
73;4;28.6000022888;32.4347877502;13;36.8576168418;7;42.543926239;78.8000030518;27;87.7098026276;
74;4;30.6000022888;30.4288082123;14;36.8468551636;7;42.6258811951;79.8000030518;27;87.8350782394;
75;4;27.4000015259;32.4234275818;14;36.8371696472;7;43.70104599;81.8000030518;29;87.9496488571;
76;4;28.4000015259;32.418586731;14;36.8284527063;7;42.7697906494;84.8000030518;32;88.0;
77;4;30.4000015259;30.414226532;14;36.8206074238;8;40.7697906494;88.8000030518;31;88.0;
78;4;27.4000015259;32.4103050232;15;36.8135466576;8;40.7697906494;89.8000030518;35;88.0;
79;4;28.4000015259;32.4067726135;15;36.807191968;8;38.7697906494;93.8000030518;35;88.0;
80;4;30.4000015259;30.4035949707;15;36.8014727831;8;37.7697906494;97.8000030518;36;88.0;
81;4;27.4000015259;32.4007377625;12;36.7963255048;9;38.7999992371;95.6000061035;35;88.0;
82;3;26.4000015259;27.0;11;36.0;10;36.7999992371;98.6000061035;31;88.7963255048;
83;3;28.4000015259;25.0;10;36.0;10;38.7999992371;99.6000061035;30;89.7916929722;
84;3;25.4000015259;27.0;10;36.0;10;41.7999992371;98.6000061035;31;89.8867813349;
85;3;26.4000015259;27.0;10;36.0;10;40.7999992371;103.600006104;29;90.0280205607;
86;3;28.4000015259;25.0;11;36.0;10;41.7999992371;105.600006104;30;90.1784259677;
87;2;23.4000015259;18.0;11;24.0;11;42.7999992371;104.600006104;28;103.338368893;
88;2;24.4000015259;17.0;11;24.0;11;42.7999992371;110.600006104;28;103.628200173;
89;2;25.4000015259;17.0;11;24.0;11;45.7999992371;113.584220886;28;104.941300035;
90;2;23.4000015259;18.0;11;24.0;11;47.7999992371;113.658966064;30;106.339042425;
91;2;24.4000015259;17.0;11;24.0;12;48.7999992371;120.738250732;30;106.785730004;
92;1;22.4000015259;18.0;11;24.0;14;51.7999992371;125.738250732;27;107.262900114;
93;1;21.4000015259;19.0;11;24.0;15;53.7999992371;126.738250732;28;107.771775603;
94;1;20.4000015259;20.0;11;24.0;15;52.7999992371;133.738250732;31;108.313422561;
95;1;19.4000015259;21.0;11;24.0;15;54.7999992371;137.738250732;33;108.888700843;
96;1;18.4000015259;22.0;11;24.0;16;56.7999992371;138.509567261;32;109.498208523;
97;1;17.4000015259;23.0;11;24.0;16;55.7999992371;143.31312561;32;110.142224193;
98;1;16.4000015259;24.0;12;24.0;16;57.0;146.226089478;33;110.820647717;
99;1;15.4000015259;25.0;12;24.0;17;58.0;145.357635498;32;113.532942891;
100;1;14.4000015259;26.0;12;24.0;17;61.0;146.662963867;32;115.405583978;
101;1;13.4000015259;27.0;12;24.0;17;66.0;150.915267944;32;117.376313329;
102;1;12.4000015259;28.0;12;24.0;17;71.0;152.125198364;33;118.453663945;
103;1;12.0;29.0;13;24.0;17;73.0;156.340667725;34;119.571519852;
104;1;12.0;30.0;13;24.0;17;75.0;161.561172485;34;120.726958513;
105;1;12.0;31.0;13;24.0;17;77.0727005005;168.986221313;35;121.916490912;
106;1;12.0;32.0;13;24.0;17;78.7916488647;176.215209961;36;123.136116982;
107;1;12.0;33.0;13;24.0;17;79.9136123657;180.447494507;37;124.38140738;
108;1;13.0;31.0;14;24.0;17;78.4381408691;187.682434082;39;125.647608757;
109;1;12.0;32.0;11;24.0;17;79.5647659302;191.919296265;39;126.929763913;
110;1;12.0;33.0;11;24.0;17;79.2929840088;199.157348633;41;128.22284019;
111;1;13.0;31.0;12;24.0;17;85.4051742554;198.773742676;42;129.521861911;
112;1;12.0;32.0;12;24.0;17;90.5382919312;200.357757568;43;130.822031021;
113;1;12.0;33.0;10;24.0;17;95.6690216064;200.728118896;40;132.118831515;
114;1;13.0;31.0;5;24.0;17;100.799438477;201.101776123;37;133.408116579;
115;1;12.0;32.0;4;24.0;17;105.929145813;201.477844238;37;134.686164856;
116;1;12.0;33.0;3;24.0;17;109.417274475;202.855499268;38;135.949708581;
117;1;13.0;29.0;3;24.0;17;112.736343384;204.23387146;40;137.195944428;
118;1;14.0;28.0;3;24.0;17;115.927574158;203.862701416;38;138.422511697;
119;1;15.0;27.0;2;24.0;17;119.219566345;203.426559448;38;139.627461195;
120;1;16.0;26.0;1;24.0;18;122.512313843;206.859207153;38;140.809213281;
121;0;0;0;0;0;19;126.782341003;209.665222168;38;165.966500401;
