Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
4;1;11.8999996185;8.625;6;17.25;1;14.0;10.0;5;20.0;
5;1;12.8999996185;8.625;6;17.25;1;15.0;10.0;5;20.0;
6;1;13.8999996185;8.625;6;17.25;1;16.0;10.0;5;20.3999996185;
7;1;14.8999996185;8.625;5;17.5949993134;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;15.5569992065;8.79749965668;5;17.8861961365;2;18.0358409882;10.3632001877;4;22.8494274616;
9;1;15.7317180634;8.94309806824;5;18.6667137146;2;18.7096557617;10.9097137451;3;23.7921946049;
10;1;16.2000274658;9.3333568573;5;19.3355960846;2;20.7096557617;11.3658018112;3;24.5663278103;
11;1;17.2000274658;9.6677980423;5;19.8991127014;2;22.7096557617;11.7372808456;3;25.1909153461;
12;1;18.2000274658;9.94955635071;5;20.3669185638;2;23.7657661438;12.0336990356;4;25.6883610487;
13;1;19.2000274658;10.1834592819;5;20.7504444122;2;24.78515625;12.2662630081;4;26.0812431574;
14;1;19.4502677917;10.3752222061;5;21.0616092682;2;25.8048820496;12.446267128;4;26.2221269608;
15;1;19.6369667053;10.5308046341;5;21.25;2;26.8249320984;12.5;4;26.2560760975;
16;1;19.75;10.625;5;21.25;2;27.8453006744;12.5;4;26.2905418873;
17;1;19.75;10.625;5;21.25;2;28.8659801483;12.5;4;26.3255085945;
18;1;19.75;10.625;5;21.25;2;29.7953052521;12.5;4;26.3609591722;
19;1;19.75;10.625;5;21.25;2;29.816576004;12.5;5;26.3968753815;
20;1;19.75;10.625;5;21.25;2;29.8381252289;12.5;5;26.4332377911;
21;1;21.75;10.625;6;21.25;2;29.8599433899;12.5;5;26.4700255394;
22;1;22.75;10.625;6;21.25;2;29.8820152283;12.5;5;26.5072168112;
23;1;23.75;10.625;6;21.25;2;29.9043292999;12.5;5;26.5447884798;
24;1;24.75;10.625;6;21.25;3;29.9268722534;12.5;4;26.5827163458;
