Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
24;1;24.75;10.625;7;21.25;2;31.9647865295;12.5;6;30.586581707;
25;1;24.75;10.625;8;21.25;2;32.3519477844;12.5;6;31.2800674438;
26;1;24.75;10.625;8;21.25;2;32.7680397034;12.5;6;32.0160870552;
27;1;24.75;10.625;8;21.25;2;33.209651947;12.5;6;32.7867279053;
28;1;24.75;10.625;8;21.25;2;33.6720352173;12.5;6;33.5820074081;
29;1;24.75;10.625;8;21.25;2;34.1492042542;12.5;7;34.3902606964;
30;1;24.75;10.625;8;21.25;2;34.6341552734;12.5;7;35.1987380981;
31;1;24.75;10.625;8;21.25;2;35.1192436218;12.5;7;35.9943685532;
32;1;24.75;10.625;9;21.25;2;35.5966186523;14.5;7;36.7645931244;
33;1;24.75;10.625;10;21.25;2;36.0587539673;16.5;7;37.4981632233;
34;1;24.75;10.625;10;21.25;2;36.4988975525;18.5;7;38.1857919693;
35;1;24.75;10.625;10;21.25;2;36.9114761353;20.5;7;38.8205833435;
36;1;24.75;10.625;10;21.25;2;37.292350769;22.5;7;39.3982028961;
37;1;24.75;10.625;11;21.25;2;37.638923645;22.5;8;39.9167966843;
38;1;24.75;11.625;11;21.25;2;37.9500770569;22.5;9;40.3767118454;
39;1;24.75;12.625;11;21.25;2;38.2260284424;22.5;9;40.780087471;
40;2;24.75;13.625;9;26.25;2;38.4680519104;22.5;10;41.1303920746;
41;2;25.75;15.625;10;26.4000000954;3;38.6782341003;22.5;9;41.4319667816;
42;2;26.75;17.625;10;26.5467748642;3;38.8591804504;22.5;9;41.6896247864;
43;2;26.75;18.625;9;26.6899585724;3;39.0137748718;22.5;9;41.9083213806;
44;3;27.75;20.625;9;27.8292236328;3;39.1449928284;22.5;9;42.0;
45;3;28.75;22.625;9;28.004283905;3;37.1449928284;23.5;9;42.0;
46;3;29.3740005493;24.625;9;28.1760802269;3;36.1449928284;24.5;9;42.0;
47;3;29.3987102509;26.625;10;28.3444135189;3;35.1449928284;25.5;7;42.0;
48;3;29.4241313934;28.013343811;10;28.5091246367;3;34.1449928284;26.5;7;44.6800003052;
49;3;29.4502639771;28.0618057251;12;28.6700934172;3;34.7449913025;29.0;8;46.0869760513;
50;3;29.477104187;28.1083011627;13;28.8272359371;4;35.2129936218;31.3899993896;7;47.2219176292;
51;4;29.5046482086;28.1527957916;12;28.9805037975;4;34.5697021484;33.6872596741;7;48.1284515858;
52;4;28.75;28.8476829529;12;29.1298797131;4;33.8366851807;35.9097442627;8;48.700655818;
53;4;28.75;26.8717899323;14;29.2753747702;4;32.9449920654;38.0;9;49.0318392515;
54;4;28.75;26.3261871338;14;29.4170259237;4;32.7999992371;39.5159187317;10;49.2577478886;
55;4;28.75;26.3514137268;14;29.5548915863;4;32.7999992371;39.6288757324;10;49.3048160076;
56;4;28.75;26.3771820068;14;29.6890487671;4;32.7999992371;39.6524085999;10;49.3530313969;
57;4;28.75;26.4034748077;14;29.8195900917;4;32.7999992371;39.6765136719;10;49.4023760557;
58;4;28.75;26.4302787781;14;29.9151450396;4;32.7999992371;39.7011871338;16;49.4528282881;
59;4;28.75;26.457572937;14;29.97067523;6;33.7999992371;40.7264137268;9;65.5043625832;
60;4;28.75;26.4853382111;14;30.8712953329;6;35.7999992371;43.7521820068;7;66.7569488287;
61;4;29.2281265259;27.9356479645;15;31.630474329;6;36.7999992371;46.7784729004;7;67.9363055229;
62;4;29.6187667847;29.3152351379;15;32.2654168606;6;36.7999992371;49.8052787781;10;69.0341773033;
63;4;29.9322776794;30.4327087402;15;32.7952980995;6;36.7999992371;52.832572937;11;70.0492856503;
64;4;30.1802082062;30.6976490021;16;33.2390098572;7;36.7999992371;55.8603363037;9;70.986320138;
65;4;30.3739547729;30.919506073;16;33.40721035;8;36.7999992371;57.8885498047;8;71.8543986082;
66;4;30.4000015259;31.0036048889;17;33.5358226299;8;36.7999992371;59.0;10;72.665381074;
67;4;30.4000015259;31.0679111481;17;33.6680448055;8;36.7999992371;61.0;10;73.4322949648;
68;4;30.4000015259;31.134021759;17;33.8036336899;8;36.7999992371;63.0;10;74.1680471897;
69;4;30.4000015259;31.2018165588;18;33.9423117638;8;36.7999992371;65.0;11;74.7857410908;
70;4;30.4000015259;31.271156311;18;34.0837688446;8;36.7999992371;66.8574447632;11;75.3027780056;
71;4;30.4000015259;31.341884613;19;35.2276647091;8;36.7999992371;68.0856323242;11;76.8573284149;
72;5;31.4000015259;32.4138336182;17;35.5536304712;8;36.7999992371;69.3323364258;11;77.5276399851;
73;5;32.4000015259;33.4868164062;18;35.9115490913;8;39.7999992371;67.3323364258;11;78.2363039255;
74;5;32.4000015259;34.560634613;19;36.3052779436;8;38.7999992371;68.3323364258;13;78.9793641567;
75;5;30.4000015259;34.6350898743;19;36.7389479876;8;40.7999992371;67.3323364258;15;79.7516206503;
76;5;31.4000015259;35.760635376;19;37.2168633938;8;42.7999992371;67.3323364258;14;80.5467407703;
77;5;32.4000015259;36.760635376;19;37.7433433533;8;41.7999992371;68.0611953735;16;81.35747087;
78;5;32.4000015259;37.760635376;16;38.3225002289;8;43.7999992371;66.1161651611;18;82.1759380102;
79;5;32.4000015259;38.760635376;16;38.9579398632;8;46.7999992371;62.8420829773;18;82.9940243959;
80;5;30.4000015259;40.760635376;16;39.65239048;8;44.7999992371;64.2651596069;20;83.803771615;
81;5;31.4000015259;40.760635376;15;40.4072651863;9;44.7999992371;65.3561630249;20;84.5977785587;
82;5;29.4000015259;42.760635376;15;41.2221903801;9;44.7999992371;66.4519424438;21;85.3695471287;
83;5;30.4000015259;42.760635376;15;42.0945415497;9;44.7999992371;67.5524978638;22;86.1137435436;
84;5;31.4000015259;43.760635376;15;43.0190591812;9;43.7999992371;68.6577911377;22;86.8263447285;
85;5;30.4000015259;42.760635376;15;43.9876236916;9;42.7999992371;70.5524978638;23;87.5046794415;
86;5;30.4000015259;42.760635376;15;44.9892687798;10;42.7999992371;72.5524978638;22;88.1473579407;
87;5;31.4000015259;43.760635376;15;46.0105028152;10;42.7999992371;74.5524978638;23;88.7541277409;
88;5;29.4000015259;45.760635376;16;47.0359539986;10;43.7999992371;73.5524978638;22;89.3256742954;
89;5;30.4000015259;44.8236465454;16;48.049302578;10;42.7999992371;76.5524978638;24;91.0825660229;
90;5;31.4000015259;44.8830184937;16;49.0343985558;11;42.7999992371;80.5524978638;23;92.8111476898;
91;6;32.4000015259;45.9402160645;16;49.9764018059;11;43.7999992371;81.5524978638;23;94.4932868481;
92;6;31.4000015259;43.9402160645;15;50.862786293;11;41.7999992371;85.5524978638;23;96.1164751053;
93;6;31.4000015259;43.9402160645;15;51.68405056;11;40.7999992371;89.5524978638;23;98.673520565;
94;6;31.4000015259;43.9402160645;15;52.4340629578;11;41.7999992371;91.5524978638;24;101.221462727;
95;6;31.1757278442;43.9402160645;16;53.1100282669;11;41.7999992371;97.5524978638;24;103.763062477;
96;6;30.2307434082;43.9402160645;16;53.7121424675;11;43.7999992371;104.552497864;26;105.302425742;
97;6;29.2830505371;43.9402160645;16;55.2430391312;11;45.7999992371;108.541229248;26;106.783818126;
98;6;27.2830505371;46.9402160645;17;55.8471456766;11;44.7999992371;115.044593811;27;108.207968235;
99;7;26.2830505371;49.9402160645;16;58.2192615271;11;44.7999992371;120.550216675;31;109.475143909;
100;7;26.2830505371;49.9402160645;16;60.285951376;11;45.7999992371;122.050819397;31;110.593459129;
