Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.8999996185;8.625;4;17.25;2;13.3999996185;10.0;3;21.0;
2;1;11.8999996185;8.625;5;17.25;2;13.3999996185;10.0;3;21.0900000334;
3;1;11.8999996185;8.625;5;17.25;2;13.4359998703;10.0;3;21.1871190071;
4;1;11.8999996185;8.625;5;17.25;2;14.7122716904;10.0;3;21.2917383909;
5;1;12.8999996185;8.625;4;17.25;2;15.7750434875;10.0;3;21.4042263031;
6;1;13.8999996185;8.625;4;17.25;2;16.8425350189;10.0;3;21.9389723539;
7;1;14.8999996185;8.625;4;17.5949993134;2;17.9233837128;10.1999998093;3;22.4109756947;
8;2;16.156999588;8.79749965668;3;18.8861961365;2;18.4465866089;10.3632001877;3;23.7114653587;
9;2;16.3317184448;8.94309806824;3;19.696713686;2;19.2268791199;10.9097137451;3;24.8527286053;
10;2;16.8180274963;9.3333568573;3;20.396187067;2;21.2268791199;11.3658018112;3;25.8476524353;
11;2;18.8180274963;9.6677980423;3;20.9908788204;2;23.2268791199;11.7372808456;3;26.7164058685;
12;2;20.8180274963;9.94955635071;3;21.4904358387;2;24.681060791;12.0336990356;4;27.4822225571;
13;2;21.8741378784;10.1834592819;2;21.9062794447;2;25.8614730835;12.2662630081;4;28.168181181;
14;2;22.8935279846;10.3752222061;2;22.2503181696;2;27.0570449829;12.446267128;5;28.6269388199;
15;2;23.9132537842;10.5308046341;3;22.4721269608;2;28.2678184509;12.5;5;29.0031633377;
16;2;24.933303833;10.625;3;22.5060760975;2;29.4935531616;12.5;5;29.4033532143;
17;2;25.9536724091;10.625;3;22.5405418873;2;30.7336673737;12.5;6;29.8259272575;
18;2;26.9743518829;10.625;3;22.5755085945;2;31.8955574036;12.5;6;30.268661499;
19;2;27.5453052521;10.625;3;22.6109591722;2;32.1611976624;12.5;6;30.7286863327;
20;2;27.566576004;10.625;3;22.6468753815;2;32.437210083;12.5;5;31.2025241852;
21;2;27.5881252289;10.625;4;22.6832377911;2;32.7215156555;12.5;5;31.6861643791;
22;2;27.6099433899;10.625;4;22.7200255394;2;33.0116996765;12.5;5;32.1751794815;
23;2;27.6320152283;10.625;4;22.7572168112;2;33.3051071167;12.5;5;32.6648726463;
24;2;27.6543292999;10.625;5;22.7947884798;2;33.5989227295;12.5;5;33.1504516602;
25;2;26.75;11.3973941803;5;22.8327163458;2;33.8902702332;12.5;5;33.6272163391;
26;2;26.75;11.4163579941;5;22.8709751368;2;34.1763305664;12.5;5;34.0907382965;
27;2;26.75;11.4354877472;5;22.9095385075;2;34.4544448853;12.5;5;34.5370264053;
28;2;26.75;11.4547691345;5;22.9483793974;2;34.7222137451;12.5;4;34.9626617432;
29;2;26.75;11.4741897583;5;22.9874696732;2;34.977596283;12.5;4;35.3648881912;
30;3;26.75;11.4937343597;4;23.0267804861;2;35.2189331055;12.5;4;35.7416639328;
31;3;26.75;11.5133905411;3;23.0662822723;2;35.4449996948;14.5;5;36.0916633606;
32;3;26.75;11.5331411362;3;23.1059447527;2;35.6549987793;16.5;5;36.4142465591;
33;3;26.75;11.5529727936;3;23.1457372904;2;35.8485488892;18.5;7;36.7093906403;
34;3;26.75;11.5728683472;3;23.1856285334;2;36.0256347656;20.5;7;36.9776067734;
35;3;26.75;13.5728683472;4;23.2255871296;2;36.1865615845;22.5;7;37.2198410034;
36;3;27.75;15.5728683472;4;23.265581131;2;36.331905365;22.5;8;37.4373731613;
37;3;27.9593486786;17.5728683472;4;23.3055787086;2;36.4624252319;22.5;8;37.6317224503;
