Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
64;7;48.5395889282;46.5726013184;8;101.551067948;7;34.7999992371;60.9493484497;12;67.4286823273;
65;8;49.7739562988;48.7755355835;7;102.680665135;7;34.7999992371;63.9493484497;13;67.8254261017;
66;8;50.8000030518;50.3403320312;8;102.815065265;7;34.7999992371;66.9127120972;13;68.2529010773;
67;8;50.8000030518;52.3850326538;8;102.954193354;7;34.7999992371;69.126449585;12;68.7099647522;
68;8;50.8000030518;54.4313201904;8;103.09800446;7;34.7999992371;71.3549804688;13;69.194621563;
69;8;50.8000030518;56.4791641235;8;104.246430635;7;34.7999992371;73.0973129272;15;69.7039737701;
70;8;51.8000030518;58.5285301208;9;104.54937923;7;34.7999992371;74.0519866943;16;70.2342166901;
71;7;42.7000007629;55.5793685913;9;77.8775078058;8;34.7999992371;74.3171081543;14;97.7806944847;
72;7;42.7000007629;56.6316261292;10;78.233002305;8;35.7999992371;75.59034729;16;98.3380203247;
73;7;42.7000007629;57.6852264404;10;78.6181123257;8;36.7999992371;76.8690109253;16;98.9002580643;
74;7;42.7000007629;58.7400970459;9;79.0350961685;8;37.7999992371;78.1501312256;18;99.4611558914;
75;7;42.7000007629;59.7868652344;10;79.4861449003;8;38.7999992371;79.4305801392;18;100.014417648;
76;7;42.7000007629;59.9828796387;11;79.9732877016;8;39.7999992371;86.1501235962;23;100.553982735;
77;7;42.7000007629;60.1962013245;11;80.4982697964;8;42.7999992371;83.1501235962;23;101.07429409;
78;7;42.7000007629;60.4277114868;11;81.0624109507;8;41.7999992371;86.1501235962;24;101.570524216;
79;7;42.7000007629;60.6781005859;12;81.6664438248;9;42.7999992371;89.1501235962;25;102.038743019;
80;7;41.7000007629;59.9477500916;12;82.3103419542;9;44.7999992371;89.1501235962;25;102.476016045;
81;7;43.7000007629;58.2366828918;13;82.9931473732;9;44.7999992371;91.4501266479;26;102.880429268;
82;7;42.7000007629;58.5444412231;14;83.7128183842;9;45.9000015259;90.4501266479;27;103.251048088;
83;8;44.7000007629;56.8700408936;13;84.4661123753;9;45.9000015259;89.4501266479;26;103.587823868;
84;8;43.7000007629;58.211894989;12;85.2485282421;9;44.9000015259;91.4501266479;27;103.891464233;
85;8;40.7000007629;62.594909668;13;86.0543310642;9;44.9000015259;93.4501266479;27;104.163285255;
86;8;38.7000007629;65.10887146;13;86.8766708374;9;46.9000015259;89.4501266479;28;104.405056953;
87;7;37.7000007629;67.6338195801;15;87.7078011036;10;44.9000015259;91.4501266479;28;105.691264153;
88;8;36.7000007629;70.7175750732;14;88.5393903255;10;44.9000015259;93.4501266479;28;106.911922455;
89;8;35.7000007629;73.8003311157;14;89.3629031181;10;45.9000015259;92.4501266479;29;108.039772034;
90;8;34.7000007629;76.8819122314;14;90.1700131893;10;44.9000015259;94.4501266479;29;109.055381775;
91;8;33.7000007629;79.9621429443;17;90.9530098438;10;44.9000015259;96.4501266479;28;110.948150635;
92;8;32.7000007629;83.0408477783;17;91.7051513195;10;46.9000015259;96.4501266479;29;112.795900464;
93;8;32.7000007629;83.1178894043;18;92.5561330318;10;48.9000015259;97.4501266479;29;114.588925958;
94;8;30.7000007629;86.1931304932;18;93.6668856144;10;49.9000015259;102.450126648;29;116.340106726;
95;8;29.7000007629;89.4694213867;19;94.7589285374;10;52.9000015259;105.450126648;29;117.065232038;
96;8;30.7000007629;86.7538375854;19;95.8276791573;10;52.9000015259;111.450126648;31;117.721235394;
97;8;28.2999992371;90.044342041;19;96.8692951202;11;52.9000015259;117.450126648;30;119.321919322;
98;8;28.2999992371;93.3386611938;19;98.8805689812;11;55.9000015259;118.450126648;30;119.838216782;
99;8;30.2999992371;94.6344070435;20;100.91881752;12;54.9000015259;125.450126648;29;120.371471167;
100;8;32.2999992371;96.9290847778;20;101.984752178;12;54.9000015259;132.450134277;38;120.947783589;
101;7;31.2999992371;94.2202072144;21;98.1051186323;13;56.9000015259;133.450134277;30;126.212738276;
102;7;31.2999992371;96.5053939819;22;98.8327635527;13;55.9000015259;141.450134277;30;127.156446934;
103;7;31.2999992371;98.782409668;22;99.5013319254;13;56.9000015259;149.002624512;30;128.1549685;
