Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
25;1;24.75;10.625;5;21.25;2;30.400472641;12.5;6;27.4430289268;
26;1;24.75;10.625;5;21.25;2;30.4658164978;12.5;6;27.5543570518;
27;1;24.75;10.625;5;21.25;3;30.5326137543;12.5;5;27.667914629;
28;1;24.75;10.625;5;21.25;3;30.6007480621;12.5;5;27.7834908962;
29;1;24.75;10.625;5;21.25;3;30.6700935364;12.5;5;27.9008569717;
30;1;24.75;10.625;5;21.25;3;30.7405147552;12.5;5;28.0197672844;
31;1;24.75;10.625;5;21.25;3;30.8118610382;12.5;5;28.1399610043;
32;1;24.75;10.625;5;21.25;3;30.8839759827;14.5;7;28.2611646652;
33;1;24.75;10.625;5;21.25;3;30.9566993713;16.5;8;28.3830943108;
34;1;24.75;10.625;6;21.25;3;31.0298576355;18.5;9;28.5054576397;
35;1;24.75;10.625;7;21.25;3;31.1032752991;20.5;9;28.6279573441;
36;1;24.75;10.625;7;21.25;3;31.1767749786;22.5;9;28.7502937317;
37;1;24.75;10.625;7;21.25;3;31.2501754761;22.5;9;28.8721673489;
38;1;24.75;10.625;7;21.25;3;31.323299408;22.5;10;28.9932823181;
39;1;24.75;11.625;7;21.25;3;31.3959693909;22.5;10;29.1133489609;
40;1;24.75;12.625;7;21.25;3;31.4680099487;22.5;11;29.2320871353;
41;1;24.75;13.625;7;21.25;3;31.5392532349;22.5;12;29.3492274284;
42;1;24.75;14.625;7;21.25;3;31.6095352173;22.5;13;29.464515686;
43;1;24.75;15.625;8;21.25;3;31.6787090302;22.5;12;29.5777130127;
44;1;24.75;15.625;8;21.25;3;31.7466278076;22.5;11;29.688598156;
45;1;24.75;15.625;9;21.25;3;31.8131599426;22.5;12;29.7969703674;
46;2;24.75;15.625;8;21.25;4;31.8781814575;22.5;9;58.6526489258;
47;2;24.75;15.625;8;21.25;4;32.9415893555;23.5;9;60.7679753304;
48;2;24.75;15.625;8;21.25;4;34.0032844543;24.5;9;62.4020895958;
49;2;24.75;15.625;8;21.25;4;34.0631866455;25.5;8;63.6140995026;
50;2;24.75;15.625;8;21.25;4;34.1212234497;26.5;10;64.48878479;
51;2;24.75;15.625;8;21.25;4;34.1773414612;27.5;10;65.1113581657;
52;2;24.75;15.625;8;21.25;4;34.2314987183;28.5;11;68.4309973717;
53;2;24.75;15.625;8;21.25;4;34.9159736633;30.0;11;70.8591589928;
54;2;24.75;15.625;8;22.25;4;35.4659919739;31.3899993896;12;72.5787348747;
55;2;25.75;16.625;8;22.2899999619;4;35.9021034241;32.6872596741;13;73.7428927422;
56;2;26.75;17.625;8;22.3311839104;4;36.2457351685;33.9097442627;13;74.0464129448;
57;2;26.75;18.625;8;22.3735535145;4;36.4278488159;35.0;14;74.1645350456;
58;2;26.75;19.625;9;22.4171074629;4;36.4987182617;36.0;15;74.2776827812;
59;2;26.75;20.625;9;22.461841464;4;36.566608429;37.0;15;74.3858041763;
60;2;26.75;21.2309207916;10;22.5077478886;4;36.6314811707;38.0;16;74.4888834953;
61;2;26.75;21.2538738251;10;22.5548160076;4;36.6933288574;39.0;16;74.5869379044;
62;2;26.75;21.2774085999;11;22.6030313969;4;36.7521629333;40.0;17;74.680015564;
63;2;26.75;21.3015155792;11;23.4763116837;4;36.8080101013;41.0;17;74.7681908607;
64;2;27.2281265259;21.738155365;12;24.2070108652;4;36.860912323;42.0;17;74.8515620232;
65;3;27.6187667847;22.1035041809;11;24.8123908043;4;36.9109344482;43.0;14;74.9302477837;
66;4;27.9322776794;22.4061965942;12;40.3116990328;4;36.9581489563;44.0;15;75.0;
67;4;29.1802082062;23.6558494568;12;41.7739143372;5;37.0;45.0;14;75.0;
68;4;30.3739547729;24.86195755;12;42.8647751808;5;37.0;46.0;16;75.0;
69;4;30.4000015259;25.929901123;12;43.8097760677;5;37.0;47.0;17;75.0;
70;4;30.4000015259;26.9776992798;14;44.6485934258;6;37.0;48.0;17;75.0;
71;4;30.4000015259;28.0270195007;14;45.3834137917;6;35.0;50.0;17;75.0;
72;4;28.4000015259;29.0778160095;15;46.0208759308;6;34.0;52.0;17;75.0;
73;4;29.4000015259;28.1300296783;15;46.5704815388;6;33.0;54.0;18;75.0;
74;4;27.4000015259;30.1835918427;15;47.0431420803;6;32.7999992371;55.5;20;75.0;
75;4;28.4000015259;31.1835918427;16;47.4500346184;6;32.7999992371;56.5;20;75.0;
76;4;29.4000015259;33.18359375;16;47.7030825615;6;32.7999992371;57.5;19;76.0;
77;4;30.4000015259;35.18359375;16;47.8192317486;6;33.7999992371;59.5;19;76.0399999619;
78;4;28.4000015259;35.18359375;16;47.937097311;6;34.7999992371;61.5;16;76.0811839104;
79;4;29.4000015259;34.18359375;17;48.0564286709;6;34.7999992371;63.5;17;76.1235535145;
80;4;27.4000015259;34.528213501;16;48.1769611835;6;34.7999992371;65.5;15;76.1671074629;
81;4;28.4000015259;33.5884780884;16;48.2984175682;6;34.7999992371;67.5;16;76.211841464;
82;4;29.4000015259;33.6492080688;17;48.4205112457;7;35.7999992371;67.5;17;76.2577478886;
83;4;27.4000015259;34.7102546692;17;48.5429480076;7;34.7999992371;69.5;17;76.3048160076;
84;4;28.4000015259;33.7714729309;17;48.6654295921;7;34.7999992371;71.5;19;76.3530313969;
85;4;29.4000015259;33.8327140808;17;48.7876558304;7;35.7999992371;70.5;20;76.4023760557;
86;4;27.4000015259;34.8938293457;20;48.9093284607;7;34.7999992371;72.5;23;76.4528282881;
87;4;28.4000015259;33.9546661377;20;49.0301527977;7;34.7999992371;74.5;23;76.5043625832;
88;4;29.4000015259;34.0150756836;20;49.1498422623;7;35.7999992371;73.5;24;76.5569496155;
89;4;27.4000015259;35.0749206543;19;49.2681193352;7;35.7999992371;72.5;25;76.6105561256;
90;4;28.4000015259;34.134059906;19;49.3847193718;8;34.7999992371;74.5;18;76.6651450396;
91;4;29.4000015259;34.1923599243;20;49.4993920326;8;35.7999992371;73.5;19;76.72067523;
92;4;27.4000015259;35.2496948242;20;49.6119041443;8;35.7999992371;72.5;21;76.7771017551;
93;4;28.4000015259;34.3059539795;20;49.7220406532;8;34.7999992371;74.5;22;76.8343759775;
94;4;29.4000015259;34.3610191345;20;49.8296070099;8;35.7999992371;73.5;23;77.3158203363;
95;4;27.4000015259;33.3610191345;20;49.9344286919;8;35.7999992371;72.5;23;77.7958745956;
96;4;28.4000015259;31.3610191345;21;50.0363526344;8;34.7999992371;74.5;26;78.2723505497;
97;4;29.4000015259;30.3610191345;21;50.135248661;8;35.7999992371;73.5;26;78.7432582378;
98;4;27.4000015259;32.3610191345;21;50.2310080528;8;35.7999992371;71.5;27;80.2068412304;
99;4;28.4000015259;32.3610191345;21;50.3235440254;8;34.7999992371;73.5;26;80.7216000557;
100;4;29.4000015259;33.3610191345;20;50.4127907753;8;37.7999992371;73.5;27;81.2292573452;
