Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
3;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;6;20.0;
4;1;11.8999996185;8.625;4;17.25;2;14.6000003815;10.0;5;21.0;
5;1;12.8999996185;8.625;4;17.25;2;15.6000003815;10.0;4;21.0399999619;
6;1;13.8999996185;8.625;4;17.25;2;16.6240005493;10.0;3;21.4915835857;
7;1;14.8999996185;8.625;4;17.5949993134;2;17.6549510956;10.1999998093;3;21.8715637922;
8;1;15.5569992065;8.79749965668;3;17.8861961365;2;18.1229381561;10.3632001877;3;23.0430899858;
9;1;15.7317180634;8.94309806824;3;18.6667137146;2;18.8258533478;10.9097137451;3;24.0381855965;
10;1;16.2000274658;9.3333568573;3;19.3355960846;2;20.8258533478;11.3658018112;3;24.8685986996;
11;1;17.2000274658;9.6677980423;3;19.8991127014;2;22.8258533478;11.7372808456;2;25.5535246134;
12;1;18.2000274658;9.94955635071;3;20.3669185638;2;23.9833316803;12.0336990356;2;26.1154569387;
13;1;19.2000274658;10.1834592819;3;20.7504444122;2;24.6692752838;12.2662630081;2;26.5770429373;
14;1;20.2000274658;10.3752222061;3;21.0616092682;2;24.94622612;12.446267128;2;26.7908936739;
15;1;21.2000274658;10.5308046341;4;21.25;2;25.0745353699;12.5;2;26.9020922184;
16;1;22.2000274658;10.625;4;21.25;2;27.0767745972;12.5;2;27.0180799961;
17;1;23.2000274658;10.625;4;21.25;2;28.1463680267;12.5;2;27.1387999058;
18;1;24.2000274658;10.625;4;21.25;2;29.2187995911;12.5;3;27.2641592026;
19;1;24.75;10.625;4;21.25;2;30.2940158844;12.5;3;27.39402771;
20;1;24.75;10.625;4;21.25;2;30.436416626;12.5;3;27.5282361507;
21;1;24.75;10.625;5;21.25;2;29.0;13.5;3;27.6665751934;
22;1;24.75;10.625;5;21.25;2;29.0;14.3666028976;3;27.8087949753;
23;1;24.75;10.625;6;21.25;2;29.0;14.4661560059;3;27.954605341;
