Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
25;2;31.6754055023;10.625;6;30.119093895;1;27.0;12.5;7;25.0;
26;2;32.0714569092;10.625;6;30.7737131119;1;27.0;12.5;7;25.0;
27;2;32.464225769;10.625;6;31.414305687;1;27.0;12.5;7;25.0;
28;2;32.8485832214;10.625;6;32.0328741074;1;27.0;12.5;7;25.0;
29;2;33.2197265625;10.625;6;32.622387886;1;27.0;12.5;7;25.0;
30;2;33.5734329224;10.625;6;33.1770887375;1;27.0;12.5;8;25.0;
31;2;33.9062538147;10.625;6;33.6926860809;1;27.0;12.5;8;25.0;
32;2;34.2156143188;10.625;6;34.1664180756;1;27.0;12.5;8;25.0;
33;2;34.4998512268;12.625;6;34.596997261;1;27.0;12.5;8;25.0;
34;2;34.7581977844;14.625;7;34.9844608307;1;27.0;12.5;9;25.0;
35;2;34.9906768799;16.625;7;35.3299570084;1;27.0;13.5;9;25.0;
36;2;35.1979751587;18.625;7;35.6354980469;1;27.0;14.5;9;25.0;
37;2;35.3812980652;20.625;7;35.9037160873;1;27.0;15.5;9;25.0;
38;2;35.5422286987;20.625;7;36.1376314163;1;27.0;16.5;10;25.0;
39;2;35.6825790405;20.625;7;36.3404560089;1;27.0;17.5;10;25.0;
40;2;35.8042755127;20.625;7;36.5;1;27.0;17.5;10;25.0;
41;3;35.9000015259;20.625;6;36.5;1;27.0;17.5;10;25.0;
42;3;35.9000015259;20.625;7;36.5;1;27.0;17.5;12;25.0;
43;3;35.9000015259;20.625;7;36.5;2;27.0;17.5;11;25.0;
44;3;35.9000015259;20.625;8;36.5;2;27.0;17.5;11;25.0;
45;3;35.9000015259;20.625;8;36.5;2;27.0;17.5;11;25.0;
46;3;35.9000015259;20.625;9;36.5;2;27.0;17.5;12;25.0;
47;3;35.9000015259;20.625;9;36.5;2;27.0;17.5;12;25.0;
48;3;35.9000015259;20.625;9;36.5;2;27.0;17.5;12;25.0;
49;3;35.9000015259;20.625;10;36.5;2;27.0;17.5;13;25.0;
50;3;35.9000015259;20.625;11;37.8687496185;2;27.0;17.5;13;25.0;
51;3;36.7212524414;21.0234375;11;39.0226593018;2;27.0;17.5;13;25.0;
52;3;37.4135932922;21.3489723206;11;39.9819107056;2;27.0;17.5;13;25.0;
53;3;37.9891433716;21.6102333069;12;40.7703399658;2;27.0;17.5;13;25.0;
54;3;38.4622039795;21.8168411255;12;41.4125671387;2;27.0;17.5;13;26.0;
55;3;38.8475418091;21.9782962799;12;42.7255001068;2;28.0;18.5;13;26.0499999523;
56;3;40.0353012085;23.0;13;42.8764122128;2;29.0;19.5;14;26.1019749641;
57;3;41.1708488464;24.0;13;42.8575000167;2;29.0;20.5;14;27.1669697762;
58;3;41.7145004272;25.0;14;42.7967500091;2;29.5999984741;22.0;14;28.0150401592;
59;4;41.6780509949;26.0;13;42.742075026;2;30.0680007935;23.3899993896;14;28.6807564497;
60;4;41.2000007629;27.0;13;42.6928675175;2;30.4247112274;24.6016273499;13;29.2000977993;
61;4;41.6157226562;27.0;13;42.6485807896;3;31.6916904449;25.8761711121;13;30.4581950903;
62;4;41.5891494751;27.0;14;42.6087226868;3;32.7999992371;27.0207366943;13;30.6890053749;
63;4;39.5652351379;28.0;14;42.5728504062;3;33.4899978638;28.0773048401;13;30.9438254833;
64;4;38.543712616;29.0;15;42.5405653715;3;33.592464447;29.1361351013;14;31.2249755859;
65;5;37.5243415833;30.0;13;42.5115088224;4;33.7087936401;30.1972236633;13;31.5348490477;
66;5;36.2000007629;31.0;12;42.4853579402;4;33.8404350281;30.2605552673;13;31.8758555651;
67;5;35.4912147522;32.0;13;42.4618221521;4;33.988861084;30.3260917664;13;32.2503455877;
68;5;34.4770927429;33.0;13;42.4406399429;4;34.1555213928;30.3937988281;14;32.6605119705;
69;5;33.4643859863;34.0;13;42.4215759635;4;34.3417816162;31.3937988281;14;33.1082675457;
70;5;32.4529457092;35.0;14;42.4044183791;5;34.5488510132;32.3937988281;13;33.5951011181;
71;5;31.4426517487;36.0;14;42.3889765441;5;34.7776908875;33.3937988281;13;34.1219141483;
72;5;30.6333885193;37.0;14;42.3750788867;5;35.0289344788;34.3937988281;14;34.6888468266;
73;6;30.6250495911;38.0;14;42.3625710011;5;31.0289344788;37.3937988281;15;35.29510355;
74;6;30.4000015259;39.1812858582;14;43.351313889;5;31.0289344788;37.8412971497;15;35.9387981892;
75;6;31.4000015259;41.175655365;14;43.316182524;5;31.0289344788;38.9217529297;15;36.6168355942;
76;7;32.4000015259;43.1705932617;15;43.2845642865;5;31.0289344788;40.0035171509;15;37.3248522282;
77;7;32.4000015259;45.0;16;43.256107837;5;30.6065502167;41.0864181519;15;38.0572395325;
78;7;32.4000015259;47.1619300842;16;43.2304970324;5;29.9741020203;42.1702804565;16;38.8072607517;
79;7;32.4000015259;49.1582374573;16;44.20744735;5;29.3515720367;43.2549133301;16;39.5672698021;
80;7;33.4000015259;52.1549110413;16;44.2542026341;5;28.7345428467;44.3401184082;16;40.3290202618;
81;7;34.4000015259;55.1519203186;18;44.3068680167;5;28.1182403564;45.4256973267;18;41.0840480328;
82;8;35.0833015442;57.149230957;18;45.365355134;5;27.4977645874;46.5114402771;18;41.8240828514;
83;8;35.4000015259;60.0;17;45.4295859039;5;26.8683319092;47.5971374512;18;42.5414559841;
84;8;37.3496398926;63.0;18;45.4994890094;5;26.2255210876;48.6825790405;18;43.2294538021;
85;8;37.9973907471;65.0;19;45.5749953985;5;25.5654830933;49.7675552368;18;43.882586956;
86;9;38.0479240417;67.0;18;45.656033963;5;24.8850975037;50.8518638611;18;44.4967441559;
87;9;37.1671676636;72.0;18;45.7425281405;5;24.1820697784;51.9353065491;19;45.0692410469;
88;9;37.0;75.1930236816;20;45.8343918025;6;24.6549510956;54.0176925659;18;46.598754406;
89;9;38.0;75.1912231445;20;45.931525737;6;25.9031066895;56.0988388062;19;47.2351831198;
90;9;37.0;77.7506332397;21;46.033814013;6;26.1266174316;58.1785736084;19;47.8502259254;
91;9;37.0;79.7455673218;22;46.4486713707;6;26.3261795044;60.2567405701;19;48.4479359388;
92;10;38.2200737;78.5961914062;21;46.9031385183;6;27.4117393494;63.285533905;20;49.033036232;
93;11;36.4000015259;81.4017028809;20;47.3993316889;6;26.658416748;65.3814544678;20;49.6106551886;
94;12;36.4000015259;83.8753204346;18;49.9204356968;5;24.79429245;60.4748573303;20;47.9268712997;
95;12;38.581287384;83.9628372192;17;51.7825898528;5;24.9123878479;61.5656051636;22;48.1706533432;
96;12;39.4000015259;88.498916626;17;53.7627253234;5;25.0;62.6535873413;23;48.2652425766;
97;12;41.5921173096;95.0631637573;16;54.8838531077;5;25.0;63.7387161255;24;48.3565816879;
98;12;44.597743988;98.1175079346;17;57.0894479752;5;25.0;64.8209228516;24;48.4446125031;
99;13;45.4000015259;104.769699097;18;58.4385046661;5;25.0;65.9001464844;24;48.5292973518;
100;13;47.4000015259;109.70186615;19;59.8711585104;5;25.0;66.9763641357;25;48.610616684;
