Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;4;20.0;
2;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;5;20.0;
3;1;11.8999996185;8.625;3;17.25;1;13.0;10.0;4;20.0;
4;1;11.8999996185;8.625;3;17.25;1;14.0;10.0;4;20.0;
5;1;12.8999996185;8.625;3;17.25;1;15.0;10.0;4;20.0;
6;1;13.8999996185;8.625;3;17.25;1;16.0;10.0;4;20.3999996185;
7;1;14.8999996185;8.625;3;17.5949993134;1;17.0;10.1999998093;3;20.7264003754;
8;2;16.5569992065;8.79749965668;2;18.8861961365;1;17.4358406067;10.3632001877;2;21.8194274902;
9;2;17.7317180634;8.94309806824;2;19.7717137337;1;18.0916557312;10.9097137451;2;22.7316036224;
10;2;19.2000274658;9.3333568573;2;20.5554608107;1;19.0916557312;11.3658018112;2;23.4745616913;
11;2;21.2000274658;9.6677980423;2;21.2443811893;1;20.0916557312;11.7372808456;2;24.0673980713;
12;2;23.2000274658;9.94955635071;2;21.848795414;1;21.0916557312;12.0336990356;3;24.5325260162;
13;2;25.0891532898;10.1834592819;2;22.3807774782;1;22.0916557312;12.2662630081;3;24.892534256;
14;2;26.1782264709;10.3752222061;2;22.8528507948;1;23.0916557312;12.446267128;3;25.0;
15;2;27.274772644;10.5308046341;2;23.2151488066;1;24.0916557312;12.5;3;25.0;
16;2;28.3791160583;10.625;2;23.4025228024;1;25.0916557312;12.5;3;25.0;
17;2;29.4915409088;10.625;2;23.6037294865;1;26.0916557312;12.5;3;25.0;
18;2;30.6122646332;10.625;3;23.8190078735;1;27.0;12.5;3;25.0;
19;3;31.2914047241;10.625;2;24.0484457016;1;27.0;12.5;3;25.0;
20;3;31.4290676117;10.625;2;24.2919540405;1;27.0;12.5;4;25.0;
21;3;31.5751724243;10.625;2;24.549243927;1;27.0;12.5;4;25.0;
22;3;31.7295455933;10.625;2;24.8198068142;1;27.0;12.5;4;25.0;
23;3;31.8918838501;10.625;2;25.102899313;1;27.0;12.5;4;25.0;
24;3;32.0617408752;10.625;2;25.3975343704;1;27.0;12.5;4;25.0;
25;3;32.2385215759;10.625;2;25.7024803162;1;27.0;12.5;4;25.0;
26;3;32.4214897156;10.625;2;26.0162696838;1;27.0;12.5;4;25.0;
27;3;32.6097602844;10.625;2;26.3372173309;1;27.0;12.5;4;25.0;
28;3;32.8023300171;10.625;2;26.6634492874;1;27.0;12.5;4;25.0;
29;3;32.9980697632;10.625;2;26.9929418564;1;27.0;12.5;4;25.0;
30;3;33.195766449;10.625;2;27.3235664368;1;27.0;12.5;5;25.0;
31;3;33.3941421509;10.625;2;27.6531443596;1;27.0;12.5;5;25.0;
32;3;33.5918884277;12.625;2;27.9795031548;1;27.0;12.5;4;25.0;
33;3;33.7877044678;14.625;2;28.3005337715;1;27.0;12.5;4;25.0;
34;3;33.9803199768;16.625;3;28.6142449379;2;27.0;12.5;4;25.0;
35;3;34.168548584;18.625;3;28.9188122749;2;27.0;13.5;4;25.0;
36;3;34.3512878418;20.625;3;29.2126188278;2;27.0;14.5;4;25.0;
37;3;34.5275726318;20.625;3;29.4942865372;2;27.0;15.5;5;25.0;
38;3;34.6965713501;20.625;3;29.7626972198;2;27.0;16.5;5;25.0;
