Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
3;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;14.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;15.0;10.0;5;20.0;
6;2;14.5;8.625;3;18.25;1;16.0;10.0;5;20.3999996185;
7;2;15.5;8.625;3;18.5949993134;1;17.0;10.1999998093;5;20.7264003754;
8;2;16.156999588;8.79749965668;3;18.8861961365;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;16.3317184448;8.94309806824;3;19.7067136765;2;18.6916561127;10.9097137451;3;23.7316036224;
10;2;16.8240280151;9.3333568573;3;20.416779995;2;20.6916561127;11.3658018112;3;24.5945616961;
11;2;18.8240280151;9.6677980423;3;21.0226662159;2;22.6916561127;11.7372808456;3;25.3204541206;
12;2;20.8240280151;9.94955635071;3;21.5340260267;2;23.8434886932;12.0336990356;4;25.9327778816;
13;2;21.9002914429;10.1834592819;3;21.9622858763;2;24.9318065643;12.2662630081;4;26.4552117586;
14;2;22.1773719788;10.3752222061;3;22.3193571568;2;25.0916557312;12.7588024139;4;26.7414059639;
15;2;22.3916149139;10.5308046341;3;22.5548160076;2;27.0916557312;12.5;4;26.9374637604;
16;2;22.5328903198;10.625;3;22.6030313969;2;28.2541332245;12.5;4;27.1517963409;
17;2;22.5618190765;10.625;3;22.6523760557;2;29.3827342987;12.5;4;27.3852276802;
18;2;22.591424942;10.625;3;22.7028282881;2;30.431137085;12.5;4;27.6384141445;
19;2;22.6216964722;10.625;3;22.7543625832;2;30.5830478668;12.5;5;27.9117956161;
20;2;22.6526184082;10.625;3;22.8069496155;2;30.7470779419;12.5;5;28.2055435181;
21;2;24.6841697693;10.625;4;22.8605561256;2;30.9233264923;12.5;5;28.5195090771;
22;2;25.7163333893;10.625;4;22.9151450396;2;31.11170578;12.5;5;28.8531758785;
23;2;26.74908638;10.625;5;22.97067523;2;31.3119049072;12.5;5;29.2056193352;
