Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;14.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;2;15.6000003815;10.0;4;21.0;
6;1;13.8999996185;8.625;5;17.25;2;16.6000003815;10.0;4;21.4999996424;
7;1;14.8999996185;8.625;5;17.5949993134;2;17.6599998474;10.1999998093;4;21.9353003502;
8;1;15.5569992065;8.79749965668;5;17.8861961365;2;18.1611804962;10.3632001877;4;23.1829590797;
9;1;15.7317180634;8.94309806824;5;18.6667137146;2;18.9097747803;10.9097137451;4;24.267437458;
10;1;16.2000274658;9.3333568573;5;19.3355960846;2;20.9097747803;11.3658018112;4;25.2018244267;
11;2;18.2000274658;9.6677980423;4;20.8991127014;2;22.9097747803;11.7372808456;4;26.0066431761;
12;2;20.2000274658;9.94955635071;4;21.5194185972;2;24.2552032471;12.0336990356;5;26.7056586742;
13;2;21.8915271759;10.1834592819;4;22.0769431591;2;24.0916557312;12.7008895874;5;27.3226804733;
14;2;22.2461662292;10.3752222061;4;22.5860680342;2;25.0916557312;12.9322967529;5;27.7113106251;
15;2;22.5516414642;10.5308046341;4;22.9989435673;2;27.0916557312;12.5;5;28.0173821449;
16;2;22.7993659973;10.625;4;23.2525589466;2;28.9020843506;12.5;5;28.3487696648;
17;2;22.9515342712;10.625;4;23.5378723145;2;30.1009178162;12.5;5;28.7054548264;
18;2;23.1227226257;10.625;4;23.8573079109;2;31.2232723236;12.5;6;29.0869145393;
19;2;23.3143844604;10.625;4;24.2130148411;2;31.4521484375;12.5;6;29.4920539856;
20;2;23.5278091431;10.625;4;24.6067101955;2;31.6952323914;12.5;5;29.9191560745;
21;2;23.7640266418;10.625;4;25.0395004749;2;31.9514942169;12.5;5;30.3658571243;
22;2;24.0237007141;10.625;4;25.5116910934;2;32.2195129395;12.5;5;30.8291530609;
