Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;14.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;2;15.6000003815;10.0;4;21.0;
6;1;13.8999996185;8.625;5;17.25;2;16.6000003815;10.0;4;21.3999996185;
7;1;14.8999996185;8.625;4;17.5949993134;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;15.5569992065;8.79749965668;4;17.8861961365;2;18.0358409882;10.3632001877;4;22.8594274521;
9;1;15.7317180634;8.94309806824;4;18.6667137146;2;18.7156562805;10.9097137451;4;23.8127875328;
10;1;16.2000274658;9.3333568573;4;19.3355960846;2;20.7156562805;11.3658018112;4;24.5981152058;
11;1;17.2000274658;9.6677980423;4;19.8991127014;2;22.7156562805;11.7372808456;4;25.2345055342;
12;1;18.2000274658;9.94955635071;4;20.3669185638;2;23.7919197083;12.0336990356;5;25.7443674803;
13;1;19.2000274658;10.1834592819;4;20.7504444122;2;24.8187599182;12.2662630081;5;26.1502821445;
14;1;20.2000274658;10.3752222061;4;21.0616092682;2;25.8463039398;12.446267128;5;26.3048160076;
15;1;21.2000274658;10.5308046341;5;21.25;2;26.874546051;12.5;5;26.3530313969;
16;1;22.2000274658;10.625;5;21.25;2;27.9034748077;12.5;5;26.4023760557;
17;1;23.2000274658;10.625;5;21.25;2;28.9330806732;12.5;5;26.4528282881;
18;1;24.2000274658;10.625;5;21.25;2;29.8716964722;12.5;5;26.5043625832;
19;1;24.75;10.625;5;21.25;2;29.9026184082;12.5;6;26.5569496155;
20;1;24.75;10.625;5;21.25;2;29.9341697693;12.5;6;26.6105561256;
21;1;24.75;10.625;6;21.25;2;29.9663333893;12.5;6;26.6651450396;
22;1;24.75;10.625;6;21.25;2;29.99908638;12.5;6;26.72067523;
23;1;24.75;10.625;7;21.25;2;30.0324058533;12.5;6;26.7771017551;
