Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;14.0;10.0;4;20.0;
5;2;13.5;8.625;3;18.25;1;15.0;10.0;4;20.0;
6;2;14.5;8.625;3;18.3624999523;1;16.0;10.0;4;20.3999996185;
7;2;15.5674991608;8.625;3;18.8425289392;1;17.0;10.1999998093;4;20.7264003754;
8;2;16.3055171967;8.79749965668;3;19.2834601402;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;16.5700759888;8.94309806824;3;20.2715096474;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;17.1629047394;9.3333568573;3;21.1754176617;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;19.1629047394;9.6677980423;3;22.0040557384;1;20.0916557312;11.7372808456;4;24.0673980713;
12;2;21.1629047394;9.94955635071;3;22.7696070671;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;22.6416397095;10.1834592819;3;23.485840559;1;22.0916557312;12.2662630081;5;24.892534256;
14;2;23.8412647247;10.3752222061;3;24.1666834354;1;23.0916557312;12.446267128;5;25.0;
15;2;25.0630722046;10.5308046341;4;24.7632339001;1;24.0916557312;12.5;5;25.0;
16;2;26.3079681396;10.625;3;25.210706234;1;25.0916557312;12.5;5;25.0;
17;2;27.5764503479;10.625;3;25.6974492073;1;26.0916557312;12.5;5;25.0;
18;2;28.8684959412;10.625;3;26.2223615646;1;27.0;12.5;6;25.0;
19;2;29.733417511;10.625;3;26.7831263542;1;27.0;12.5;6;25.0;
20;2;30.0698757172;10.625;3;27.3761043549;1;27.0;12.5;7;25.0;
21;2;30.4256629944;10.625;4;27.9963049889;1;27.0;12.5;7;25.0;
22;2;30.7977828979;10.625;4;28.6374530792;1;27.0;12.5;7;25.0;
23;2;31.182472229;10.625;4;29.2921695709;1;27.0;12.5;7;25.0;
24;2;31.575302124;10.625;4;29.9522571564;1;27.0;12.5;7;25.0;
