Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;4;20.0;
2;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;4;20.0;
3;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;3;20.0;
4;1;11.8999996185;8.625;4;17.25;1;14.0;10.0;3;20.0;
5;1;12.8999996185;8.625;4;17.25;1;15.0;10.0;3;20.0;
6;2;14.5;8.625;3;18.25;1;16.0;10.0;3;20.3999996185;
7;2;14.8999996185;8.625;3;18.794999361;2;18.0;10.1999998093;2;21.7264003754;
8;2;15.5569992065;8.79749965668;3;19.8516472578;2;19.4358406067;10.3632001877;2;22.8494274616;
9;2;16.0484275818;9.20702362061;3;21.4491560459;2;21.0916557312;10.9097137451;2;23.7921946049;
10;2;16.8036937714;9.83641147614;3;22.9588747025;2;23.0916557312;11.3658018112;2;24.5663278103;
11;2;18.8036937714;10.3850059509;3;24.3886735439;2;25.0916557312;11.7372808456;2;25.1909153461;
12;2;20.8036937714;10.8502531052;3;25.7587108612;2;26.7657661438;12.0336990356;2;25.6883610487;
13;2;22.8036937714;11.2353820801;3;26.3505153656;2;27.78515625;12.2662630081;2;26.0812431574;
14;2;24.8036937714;11.1743440628;3;27.0809569359;2;28.8048820496;12.446267128;1;26.2221269608;
15;2;26.7089767456;11.1194095612;3;27.9581456184;2;29.8249320984;12.5;2;26.2560760975;
16;2;28.2946205139;11.0699682236;3;28.9851894379;3;30.8453025818;12.5;1;26.2905418873;
17;2;29.9642410278;11.0254716873;4;30.1578178406;3;31.0916557312;12.5;1;26.3255085945;
18;3;31.7158756256;10.9854240417;3;31.4622106552;3;32.7953033447;12.5;1;26.3609591722;
19;3;32.8773269653;10.9493818283;3;32.8736009598;3;32.8165740967;12.5;1;26.3968753815;
20;3;33.7241592407;10.9169435501;3;34.3563871384;3;32.8381271362;12.5;1;26.4332377911;
21;3;34.6138343811;10.8877487183;4;35.8662719727;3;32.8599433899;12.5;1;26.4700255394;
22;3;35.5197601318;10.8614740372;4;37.3544721603;3;32.8820152283;12.5;1;26.5072168112;
23;3;36.4126815796;10.8378267288;5;38.7733573914;3;32.9043312073;12.5;1;26.5447884798;
24;3;37.2640151978;10.8165435791;5;40.0822277069;3;32.9268722534;12.5;1;26.5827163458;
25;3;38.0493392944;10.7973890305;6;41.2517547607;3;32.9496307373;12.5;1;26.6209751368;
26;3;38.7510528564;10.7801504135;6;42.2660541534;3;32.9725837708;12.5;1;26.6595385075;
27;3;39.3596305847;10.7646350861;6;43.1221809387;3;32.9957237244;12.5;1;26.6983793974;
28;3;39.8733100891;10.7506713867;6;43.8276481628;3;33.01902771;12.5;1;26.7374696732;
29;3;40.2965888977;10.7381038666;6;44.3970184326;3;33.0424804688;12.5;1;26.7767804861;
30;3;40.6382102966;10.7267932892;6;44.8485069275;3;33.0660667419;14.5;1;26.8162822723;
31;3;40.9091033936;12.7267932892;6;45.2012519836;3;33.0897674561;16.5;2;26.8559447527;
32;3;41.1207504272;14.7267932892;6;45.3984146118;3;33.1135673523;18.5;2;26.8957372904;
33;3;41.2390518188;16.7267932892;6;45.3835735321;3;33.1374435425;20.5;2;26.9356285334;
34;3;41.2301445007;18.7267932892;6;45.3702163696;4;34.1613769531;23.5;2;27.9755871296;
35;3;41.2221298218;20.6851081848;7;45.3581943512;5;35.1853523254;24.5;1;28.0555810928;
36;3;41.2149200439;20.6790962219;7;45.3473739624;5;35.8333511353;25.5;1;28.136762619;
37;3;41.2084274292;20.6736869812;7;45.3376369476;5;35.8820571899;26.5;2;28.219101429;
38;3;41.202583313;20.6688194275;7;45.3288726807;5;35.9314613342;27.5;3;28.3025640249;
39;3;41.1973266602;20.6644363403;8;45.3209857941;5;35.9815368652;27.5;4;28.3871146441;
40;3;41.1925926208;20.6604919434;8;45.3138866425;5;36.0322685242;27.5;4;28.4727139473;
41;3;41.188331604;20.6569442749;8;45.3074989319;5;36.0836257935;27.5;5;28.559319973;
42;3;41.1845016479;20.6537494659;9;45.3017482758;5;36.1355895996;27.5;6;28.6468875408;
43;4;41.1810493469;20.6508750916;9;45.2965736389;5;36.1881332397;27.5;8;28.7353686094;
44;4;41.1779441833;20.6482868195;9;45.2919158936;5;36.2412223816;27.5;8;28.8247119188;
45;4;41.175151825;20.6459579468;9;47.2814388275;5;36.2948265076;27.5;8;28.914863348;
46;4;42.3688621521;21.0407180786;9;48.8834991455;5;36.3489189148;27.5;10;29.0057651997;
47;4;43.3301010132;21.3629493713;9;50.1438121796;5;36.4034576416;27.5;11;29.0973572731;
48;4;44.0862884521;21.6213531494;9;51.1168804169;5;36.4584121704;27.5;11;30.2466555834;
49;4;44.6701278687;21.8255748749;9;51.8572978973;5;37.1479911804;28.0;12;31.1791367531;
50;4;45.1143798828;21.9850845337;9;52.0;5;36.1404190063;29.3899993896;12;31.9291971922;
51;4;45.2000007629;22.0;10;52.0;5;36.5530281067;30.0243339539;12;32.5326343775;
52;4;45.2000007629;22.0;10;52.0;5;36.8777732849;30.2779159546;12;32.8743896484;
53;4;45.2000007629;22.0;9;52.0;5;37.0456619263;30.399143219;12;33.0382249355;
54;4;45.2000007629;22.0;9;52.0;6;33.7999992371;32.4299468994;12;33.2044613361;
55;4;44.2000007629;24.0;8;53.0;6;34.7999992371;29.0;12;33.372885704;
56;4;44.2000007629;26.0;9;53.0125000477;6;32.7999992371;32.0;14;33.5432665348;
57;5;43.2000007629;28.0;8;53.985028863;6;33.7999992371;33.0;14;33.7153539658;
58;5;42.2000007629;30.0;9;54.7563685179;6;34.7999992371;35.0;15;33.8888812065;
59;5;41.2000007629;32.0;10;55.355648756;6;35.7999992371;37.0;15;34.0635662079;
60;5;40.2000007629;33.0;10;55.8140002489;6;35.7999992371;39.0;15;35.2391119003;
61;5;39.2000007629;32.0;11;56.0753836632;6;36.7999992371;42.0;16;35.475209713;
62;5;39.2000007629;32.0;12;56.0880153179;6;37.7999992371;45.0;16;35.7145042419;
63;6;39.2000007629;32.0;10;56.1006579399;6;38.473777771;48.0;16;35.9567376375;
64;6;39.2000007629;32.5;10;56.1133083105;6;38.5133743286;51.0;17;36.2016379833;
65;6;39.2000007629;33.5;11;56.1259632111;6;38.5548286438;54.0;18;36.4489227533;
66;6;39.2000007629;34.5;10;55.8386201859;8;38.5981712341;56.0;16;36.6982980967;
67;6;39.2000007629;35.3499984741;10;55.5812741518;8;37.7999992371;58.6462936401;15;36.9494616985;
68;6;39.2000007629;36.2150001526;9;55.350923419;8;37.7999992371;59.7325553894;16;37.2021039724;
69;6;38.5121994019;37.09349823;10;55.1448640823;8;37.7999992371;60.8179397583;16;37.4559099674;
70;6;35.3809776306;32.9841499329;9;53.7714691162;9;35.7999992371;62.9022903442;14;38.887124896;
71;6;34.2628822327;33.8857345581;9;53.5943222046;9;35.7999992371;65.9854507446;13;39.154927969;
72;6;33.1565933228;34.7971611023;10;53.4348907471;9;35.7999992371;68.9828643799;13;40.4229159355;
73;6;32.0609321594;35.7174453735;10;53.2914009094;9;37.7999992371;69.1105499268;13;40.7507618666;
74;6;30.9748382568;36.6456985474;10;53.1622600555;9;39.7999992371;70.2381744385;16;41.0811036825;
75;6;29.897354126;37.5811309814;10;53.0460338593;9;41.473777771;72.3655776978;18;41.4021909237;
76;6;29.0276203156;38.5230178833;10;53.9414310455;9;42.5133743286;73.4868469238;19;41.6950397491;
77;6;29.0276203156;38.5230178833;9;53.7972881198;9;42.5548324585;74.5934906006;19;41.9803811312;
78;5;30.0276203156;39.5230178833;10;53.6675598621;10;42.5981712341;74.7000427246;18;42.2684024572;
79;5;30.0276203156;40.5230178833;9;53.5508040786;11;41.6434249878;73.7557067871;19;42.5588157177;
80;5;27.0276203156;43.5230178833;8;53.4457238913;11;41.6906089783;73.8124847412;19;42.8513220549;
81;4;25.0276203156;46.5230178833;8;53.3511512876;12;42.739730835;74.8702774048;20;43.1456120014;
82;4;25.0276203156;45.5230178833;9;53.2660371065;13;41.7907943726;73.9289550781;19;43.4413641691;
83;4;25.0276203156;45.5230178833;9;53.1894333959;13;40.7999992371;76.3923721313;19;43.7382456064;
84;4;25.0276203156;45.5230178833;8;53.1795944571;13;41.7999992371;78.4765090942;19;44.0359115601;
85;4;25.0276203156;45.5230178833;8;53.1756616235;13;41.7999992371;80.5613479614;20;45.3340055943;
86;4;25.0276203156;45.5230178833;8;53.1772143841;13;43.7999992371;80.646697998;20;45.6721596718;
87;4;25.0276203156;45.5230178833;8;53.1838742495;13;43.7999992371;83.7323532104;21;46.011179924;
88;4;25.0276203156;45.5230178833;9;54.1953023076;13;44.4487075806;86.8180999756;21;47.3322274685;
89;4;26.0276203156;46.5230178833;9;54.2711933851;13;44.5000801086;89.8145523071;22;48.7035039663;
90;4;27.0276203156;47.5230178833;8;54.3542360067;13;44.5549201965;91.6837615967;23;50.1197625399;
91;4;28.0;48.5230178833;8;54.4442491531;13;45.6133613586;90.2842636108;22;51.5749269724;
92;4;29.0;49.5230178833;9;54.5410689116;13;44.6755409241;91.9094314575;22;54.062183857;
93;4;30.0;50.5230178833;9;54.6445429325;13;46.7415618896;92.4157485962;22;56.6340961456;
94;4;31.0;50.5230178833;9;54.7545216084;13;47.8115272522;96.9424743652;23;59.2857105732;
95;4;32.0;51.5230178833;10;54.8708636761;14;50.8855133057;99.4866790771;23;62.0118165016;
96;4;33.0;52.5230178833;9;54.9934213161;15;51.7999992371;104.044921875;22;63.807108283;
97;3;16.0;48.5230178833;10;27.1220482588;16;52.7999992371;109.318069458;19;93.6063456535;
98;3;17.0;46.5230178833;10;27.2565885782;16;52.7999992371;117.599960327;21;95.4015592337;
99;3;16.0;47.5230178833;10;27.3968769312;17;55.7999992371;119.888656616;20;97.1850965023;
