Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
33;4;38.2428321838;20.625;5;35.7012996674;2;30.6858119965;17.8159122467;4;27.8993241787;
34;4;38.4207801819;20.625;7;35.9612350464;2;30.7395935059;19.8159122467;5;27.989222765;
35;4;38.5767402649;20.625;7;36.1876068115;2;30.7935333252;21.5;6;28.079221487;
36;4;38.712562561;20.625;7;36.383646965;2;30.8475322723;22.5;6;28.1691586971;
37;4;38.8301887512;20.625;8;36.5;2;30.9014949799;22.5;6;28.258872509;
38;4;38.9000015259;20.625;8;36.5;2;30.955324173;22.5;6;28.348202467;
39;4;38.9000015259;20.625;6;36.5;2;31.0089225769;22.5;7;28.4369900227;
40;4;38.9000015259;20.625;7;36.5;2;31.0621948242;22.5;6;28.5250804424;
41;5;38.9000015259;20.625;6;36.5;2;31.1150474548;22.5;7;28.6123232841;
42;5;38.9000015259;20.625;6;36.5;2;31.1673927307;22.5;7;28.6985738277;
43;5;38.9000015259;20.625;8;36.5;2;31.2191448212;22.5;8;28.7836937904;
44;5;38.9000015259;20.625;8;36.5;2;31.2702159882;22.5;8;28.867552042;
45;5;38.9000015259;20.625;8;36.5;2;31.3205299377;22.5;7;28.9500255585;
46;5;38.9000015259;20.625;9;37.8687496185;2;31.3700141907;22.5;8;29.0310001373;
47;5;39.7212524414;21.0234375;10;39.0226593018;2;31.4186000824;22.5;8;29.110370636;
48;5;40.4135932922;21.3489723206;10;39.9819107056;2;31.4662227631;22.5;8;29.1880412102;
49;5;40.9891433716;21.6102333069;10;40.7703399658;2;31.5128250122;22.5;9;29.2639269829;
50;5;41.4622039795;21.8168411255;11;41.4125671387;2;31.5583572388;22.5;11;29.3379516602;
51;5;41.8475418091;21.9782962799;12;41.7255001068;2;31.602771759;22.5;10;30.4100503922;
52;5;42.0353012085;22.0;9;41.9514122009;2;32.2460289001;23.0;10;31.3924703598;
53;5;42.1708488464;22.0;9;43.0;2;32.835483551;23.3899993896;11;32.1893606186;
54;5;43.2000007629;23.0;9;42.9250000119;3;33.3136177063;23.6872596741;6;52.8358364105;
55;5;42.2000007629;25.0;9;42.8575000167;3;34.701499939;24.9097423553;7;55.0161848068;
56;6;41.7145004272;27.0;6;54.2967500091;3;35.9297103882;26.0;7;56.7831568718;
57;6;41.6780509949;30.0;6;54.8745747209;3;36.0481338501;27.0;6;58.2931127548;
58;6;41.6452484131;33.0;6;55.4159166813;3;36.1646270752;28.0;5;59.5484194756;
59;6;40.6157226562;35.0;7;55.9157888889;3;34.1646270752;30.0;5;60.5708403587;
60;6;39.5891494751;37.0;7;56.3711681366;3;33.1646270752;32.0;6;61.3928151131;
61;6;38.5652351379;39.0;8;56.780862987;4;32.7999992371;34.0;5;62.0499172211;
62;6;37.543712616;41.0;8;57.1452635527;4;32.7999992371;35.1694450378;7;62.5075769424;
63;6;36.5243415833;43.0;8;57.4660338163;4;32.7999992371;36.2537879944;8;62.6697731018;
64;6;35.706905365;45.0;9;57.7457739711;4;32.7999992371;37.3348846436;9;62.825193882;
65;6;35.6912155151;47.0;10;57.9877058268;5;33.7999992371;36.3348846436;9;62.973628521;
66;6;35.6770935059;49.0;12;58.1953930557;5;34.7999992371;36.3348846436;9;63.1149401665;
67;6;35.6643867493;51.0;13;58.3725141883;5;35.7999992371;37.0;10;63.2490611076;
68;6;35.6529464722;53.0;15;58.4044183791;5;33.7999992371;39.0;10;63.3759875298;
69;6;35.6426544189;54.0;16;58.3889765441;5;32.7999992371;39.0;10;63.4957742691;
70;6;35.6333885193;55.0;16;58.3750788867;5;32.7999992371;40.0;11;63.6085276604;
71;6;35.6250495911;56.0;16;58.3625710011;6;32.7999992371;41.0;9;64.7143983841;
72;6;35.4000015259;57.0;16;58.351313889;6;33.7999992371;43.0;10;64.8735747337;
73;6;35.6107902527;58.0;17;58.3411825001;6;34.7999992371;45.0;10;65.0292410851;
74;6;35.6047096252;61.0;21;58.3320642412;6;34.7999992371;47.0;11;65.1817110777;
75;6;35.5992393494;63.0;24;58.3238578141;6;34.7999992371;49.0;11;65.2580518723;
76;6;36.5943145752;62.0;29;58.3164720237;6;34.7999992371;51.0;11;65.3302885294;
77;6;35.5898857117;64.0;29;58.3098248243;6;34.7999992371;53.0;11;65.4057120085;
78;6;35.5858955383;66.0;29;58.3038423359;6;34.7999992371;53.0;12;66.484351635;
79;6;36.5823059082;65.0;31;58.2984580994;6;35.7999992371;56.0;12;66.6262232065;
80;6;35.5790748596;67.0;33;58.2936123013;6;36.7999992371;60.0;12;66.7742922306;
81;6;35.5761680603;69.0;33;58.2892510593;6;36.7999992371;62.0;12;66.9286134243;
82;6;36.573551178;67.8000030518;33;58.2853259444;6;36.7999992371;65.0;12;67.0892161131;
83;7;35.5711975098;68.8000030518;24;68.2817933559;6;36.7999992371;68.0;12;67.2561026812;
84;7;36.5690765381;70.8000030518;23;68.7786140144;6;36.7999992371;71.0;13;67.4292455912;
85;7;38.5671691895;69.8000030518;26;69.2593925595;6;36.7999992371;74.0;13;67.6085855961;
86;7;37.5721359253;71.8000030518;26;69.7098109126;6;36.7999992371;77.0;13;67.7940298319;
87;7;37.4000015259;74.0067749023;26;70.1278117895;6;36.7999992371;80.0;13;67.9854500294;
88;7;38.4000015259;73.0128860474;26;70.5123277903;6;36.7999992371;83.0;13;68.1826814413;
89;7;37.5878486633;73.8000030518;26;71.8631936908;6;36.7999992371;86.0;14;68.3855212927;
90;8;38.5933685303;75.8000030518;27;72.2410205305;6;36.7999992371;88.7880477905;15;68.5937287807;
91;8;40.599029541;74.8000030518;27;72.5900138319;6;36.7999992371;90.8675384521;14;68.8070244789;
92;8;39.4000015259;77.0389785767;22;72.9119599164;6;36.7999992371;92.9484405518;13;69.0250909328;
93;9;39.4000015259;80.0459289551;20;73.2089688778;7;36.7999992371;95.0306015015;12;69.2475738525;
94;9;40.4000015259;80.0530548096;21;73.4833380282;7;36.7999992371;98.1138381958;12;69.4740827084;
95;8;39.4000015259;83.0603637695;22;73.7374436557;8;36.7999992371;100.831855774;11;70.7526388168;
96;8;39.6295928955;85.8000030518;22;73.8779747486;8;37.7999992371;100.222846985;13;72.0731804371;
97;8;40.636177063;85.8000030518;23;73.9710897505;8;37.7999992371;99.6418151855;13;73.424700737;
98;8;39.4000015259;88.6834030151;25;74.0677137971;8;37.7999992371;100.088340759;15;74.7957105637;
99;8;39.6498336792;90.4000015259;23;74.1678367555;8;38.7999992371;101.561485291;16;77.1747527122;
100;8;40.6569137573;89.4000015259;23;74.2714310586;8;41.7999992371;101.059745789;17;78.6108570099;
101;8;39.6641616821;90.6818161011;23;74.3784512877;8;42.7999992371;103.58102417;18;80.0368647575;
102;8;39.671585083;91.7480697632;24;74.4888326228;8;41.7999992371;107.122634888;19;82.4437907934;
103;7;38.4000015259;79.5421829224;24;60.6024901867;9;43.7999992371;108.681304932;17;97.9438048601;
104;7;37.6869544983;80.2869644165;27;60.7193188369;9;44.7999992371;114.253234863;18;99.4232703447;
105;7;37.6949081421;81.3594665527;26;60.8391922712;9;45.7999992371;119.765426636;19;100.877629638;
106;7;38.7030448914;79.433883667;27;60.9619632959;9;48.6434249878;118.125282288;22;102.303263783;
