Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
23;2;26.74908638;10.625;5;22.97067523;2;29.9043292999;12.5;4;26.5447884798;
24;2;27.7824058533;10.625;6;23.0271017551;2;29.9268722534;12.5;4;26.5827163458;
25;2;27.8162612915;10.625;6;23.0843759775;2;29.9496307373;12.5;5;26.6209751368;
26;2;27.8506259918;10.625;7;23.1424454451;4;29.9725856781;12.5;3;26.6595385075;
27;2;27.8854675293;10.625;7;23.2012542486;4;29.9957237244;12.5;4;26.6983793974;
28;2;27.920753479;10.625;7;23.2607431412;4;30.01902771;12.5;4;26.7374696732;
29;2;27.956445694;10.625;7;23.3208494186;4;30.0424823761;12.5;4;26.7767804861;
30;3;26.75;11.625;6;23.3815076351;4;30.0660686493;12.5;4;26.8162822723;
31;3;26.75;10.625;6;23.4426498413;4;30.0897693634;12.5;4;26.8559447527;
32;3;26.75;11.625;7;23.5042052269;4;30.1135673523;14.5;4;26.8957372904;
33;3;26.75;11.7521028519;8;23.5661010742;4;30.1374416351;16.5;5;26.9356285334;
34;3;26.75;11.7830505371;8;23.6282629967;4;30.1613769531;18.5;5;27.9755871296;
35;3;26.75;11.8141317368;8;23.6906147003;4;31.1853523254;21.5;5;28.1055811644;
36;3;26.75;11.8453073502;9;23.7530794144;4;32.2093505859;24.5;5;28.2426977158;
37;3;27.75;13.8453073502;9;23.8155794144;4;32.9456176758;25.5;6;28.3872863054;
38;3;28.2893486023;15.8453073502;10;23.878036499;4;33.032371521;26.5;7;28.5396828651;
39;3;28.3268222809;17.8453063965;10;23.940372467;4;33.1238098145;27.5;8;28.7002036572;
40;3;28.3642234802;19.625;11;24.0025100708;4;33.220123291;27.5;8;28.869135499;
41;3;28.401506424;20.625;11;24.0643725395;5;33.3214797974;27.5;7;29.0467275381;
42;4;28.4386234283;20.625;7;29.1258842945;5;33.4280357361;27.5;8;29.2331814766;
43;4;29.4755306244;21.625;7;29.3369715214;6;33.5399093628;27.5;7;29.428640604;
44;4;30.5121822357;22.625;7;29.5443367958;6;33.6571846008;27.5;7;29.6331791878;
45;4;28.75;24.625;7;29.7475447655;6;33.7799072266;27.5;7;29.8467912674;
46;4;28.75;26.153793335;7;29.9462008476;6;33.9080734253;27.5;7;30.0693800449;
47;4;28.75;27.1834888458;8;30.139954567;6;34.0416297913;27.5;7;31.3007485867;
48;4;28.75;28.2128353119;8;30.3285017014;7;35.1804504395;28.5;5;41.560590744;
49;4;28.75;29.2418022156;9;30.5115835667;7;37.3243560791;30.5;5;42.2286798954;
50;4;28.75;30.2557907104;9;30.6889882088;7;39.0972099304;32.5;6;42.8788689375;
51;4;28.75;30.344493866;9;30.8605494499;7;39.2626838684;34.5;6;45.6774088144;
52;4;28.75;30.4302749634;9;31.0261440277;7;41.0686340332;38.0;7;47.2540934086;
53;4;28.75;30.5130729675;10;32.1856918335;7;42.7486114502;40.3899993896;8;48.6210154295;
54;5;29.75;31.5928459167;9;32.3591513634;8;43.3226356506;42.6872596741;7;49.8122409582;
55;5;30.75;32.6695747375;9;32.5267128944;8;43.1251449585;44.9097442627;8;50.7116593122;
56;5;30.75;33.7432594299;9;32.6883984804;8;44.1452980042;47.0;9;51.4025435448;
57;5;30.75;34.8139076233;10;33.7418833971;8;44.3734741211;48.7713279724;10;52.065166235;
58;5;31.2281265259;36.330368042;10;34.6453888416;8;44.603263855;49.7859687805;10;52.6995886564;
59;5;31.6187667847;37.3226928711;10;35.4158347845;8;44.8335418701;50.8007202148;11;53.3060829639;
60;5;31.9322776794;37.7079200745;10;37.0406808853;8;43.1743736267;53.8007202148;11;54.8850494623;
61;5;34.1802062988;36.9455490112;12;37.5934751034;8;44.3672599792;57.8007202148;13;55.4613984823;
62;6;36.3739547729;38.0608558655;13;37.8684999943;8;45.5577278137;61.8007202148;13;55.9143912792;
63;6;37.1354217529;39.0932502747;13;38.1014914513;8;45.744758606;65.6007232666;15;56.3623173237;
64;7;35.1354217529;41.1040077209;12;38.3355051279;8;45.9273948669;68.6007232666;18;56.8037462234;
65;7;34.4000015259;43.1148300171;12;38.5702041388;8;46.1047744751;70.6913223267;20;57.2374244928;
66;7;34.4000015259;44.2851028442;14;38.8052675724;8;46.2761497498;72.1143112183;20;57.6622918844;
67;7;34.4000015259;44.402633667;15;39.0403933525;8;46.4408874512;72.1938858032;20;58.077491045;
68;8;34.4000015259;44.520198822;14;40.2752993107;8;46.5984840393;72.2745819092;22;58.4823687077;
69;8;35.4000015259;45.6376495361;13;40.6097233295;8;46.7485618591;72.3563995361;26;58.8764704466;
70;8;35.4000015259;45.6912841797;13;41.952324152;8;46.8908729553;72.4393234253;26;59.2595270872;
71;8;36.4000015259;47.7465705872;14;42.3434435129;8;47.0252838135;72.5233154297;26;59.6314380169;
72;8;35.4000015259;51.803478241;14;42.7446155548;8;47.1517715454;72.6083526611;27;59.9922487736;
73;8;36.4000015259;53.1038894653;13;43.1561852694;8;47.2704086304;72.6943817139;28;60.3421297073;
74;8;37.4000015259;55.0163192749;15;43.5784742832;8;47.3813514709;72.7813720703;31;60.6813509464;
75;9;36.4000015259;55.1528778076;14;44.0117621422;8;47.4848251343;72.8692474365;31;61.0102595091;
76;9;36.4000015259;54.2126464844;14;45.4562679529;8;47.5811157227;72.9579620361;31;61.3263292313;
77;9;38.4000015259;58.0369033813;12;45.9521298409;8;47.6705474854;73.0459594727;32;61.5959353447;
78;9;38.4000015259;58.2585678101;13;46.4605653286;8;45.6839447021;75.7175140381;32;61.8162298203;
79;9;39.4000015259;59.4485015869;13;46.9814865589;8;44.697303772;76.8156585693;33;61.9744045734;
80;9;41.4000015259;61.646320343;14;47.5146554708;8;43.7106170654;77.9153289795;33;62.1344714165;
81;10;40.4000015259;66.7940673828;13;48.0596663952;8;42.7238845825;79.0163879395;34;62.2961820364;
82;10;41.4000015259;69.5542984009;14;48.5920240879;8;40.7999992371;81.118637085;34;62.4592716694;
83;10;42.4000015259;72.7379074097;14;49.0926288366;8;40.7999992371;82.4566192627;34;62.6234606504;
84;10;40.4000015259;76.9281005859;14;49.6065790653;8;42.7999992371;79.3260192871;35;62.7884569168;
85;11;41.4000015259;79.1244888306;12;55.1325263977;8;40.7999992371;81.4307556152;35;63.4545724392;
86;12;43.4000015259;82.6563186646;11;55.8189152479;8;40.7999992371;83.1803436279;35;64.1457692385;
87;12;45.4000015259;85.8963012695;12;56.5107730627;8;41.7999992371;81.6829833984;36;64.8601251841;
88;12;45.4000015259;92.8661346436;11;57.2058193684;8;40.7999992371;83.2024383545;37;65.5952384472;
89;12;45.4000015259;96.2117843628;13;57.9016727209;8;40.7999992371;86.7370300293;38;66.3482289314;
90;13;45.4000015259;99.5602264404;14;58.5958930254;8;43.7999992371;82.6715621948;38;68.1157624722;
91;13;45.4000015259;102.484954834;15;59.2860232592;8;41.7999992371;88.0473937988;36;68.9540991783;
92;13;46.4000015259;99.8766021729;17;59.9696364403;8;43.7999992371;90.6326980591;36;69.8021273613;
93;14;45.4000015259;101.266960144;16;60.6443811655;8;44.7999992371;89.025177002;37;70.6555997133;
94;15;45.4000015259;105.569213867;16;61.3080281019;8;42.7999992371;93.0666122437;37;71.5101287365;
95;15;46.4000015259;105.909309387;16;61.9585095644;8;42.7999992371;96.5093536377;37;72.3613115549;
96;15;45.4000015259;109.243453979;18;62.5939557552;8;44.7999992371;93.9515151978;38;73.2048531771;
97;15;45.4000015259;112.570411682;17;63.2127231359;8;42.7999992371;97.39037323;37;74.0366914272;
98;15;45.4000015259;115.621269226;18;64.8945412636;8;43.7999992371;99.0042495728;37;74.8531047106;
99;15;45.4000015259;118.619186401;18;66.5919828415;8;43.7999992371;100.385223389;37;75.6508033276;
100;15;45.4000015259;121.627052307;18;69.2944736481;8;43.7999992371;101.662162781;38;76.4269953966;
