Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;15.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;16.0;10.0;5;20.3999996185;
7;1;11.6000003815;11.5;6;23.0;1;17.0;10.1999998093;5;20.7264003754;
8;2;11.8999996185;11.6999998093;5;24.4599990845;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;12.3380002975;11.7299995422;5;24.9062833786;2;18.6916561127;10.9097137451;4;23.7316036224;
10;2;12.4718856812;11.9106416702;5;25.1763027906;2;20.6916561127;11.3658018112;4;24.5945616961;
11;2;12.5528917313;12.0;5;26.4977414608;2;22.6916561127;11.7372808456;4;25.3204541206;
12;2;14.5357074738;12.6000003815;5;27.5877399445;2;23.8434886932;12.0336990356;5;25.9327778816;
13;2;16.5357074738;13.0788002014;5;28.4752565622;2;24.9318065643;12.2662630081;5;26.4552117586;
14;2;18.5357074738;13.4505519867;5;29.1961312294;2;26.0292625427;12.446267128;5;26.7414059639;
15;2;19.6655044556;13.7328653336;5;29.7865825891;2;27.1364994049;12.5;5;26.9374637604;
16;2;20.7162208557;13.943564415;5;30.0818116665;2;28.2541332245;12.5;5;27.1517963409;
17;2;21.7709293365;14.0;6;30.2778806686;2;29.3827342987;12.5;5;27.3852276802;
18;2;22.829750061;14.0;6;30.4879496098;2;30.431137085;12.5;5;27.6384141445;
19;3;23.1463851929;14.0;5;30.7121648788;2;30.5830478668;12.5;6;27.9117956161;
20;3;22.3999996185;14.8136491776;5;30.9505054951;2;30.7470779419;12.5;6;28.2055435181;
21;3;22.3999996185;14.8851518631;6;31.2027587891;2;30.9233264923;12.5;6;28.5195090771;
22;4;22.3999996185;14.9608278275;5;31.4684994221;2;31.11170578;12.5;6;28.8531758785;
23;4;22.3999996185;15.0405502319;5;31.7470719814;2;31.3119049072;12.5;6;29.2056193352;
24;4;23.3999996185;14.0;5;32.0375800133;2;31.5233726501;12.5;6;29.5754776001;
25;4;23.6112747192;14.0;5;32.3388810158;2;31.7452869415;12.5;6;29.9609398842;
26;4;23.7016639709;14.0;5;32.6495933533;3;31.9765644073;12.5;5;30.359752655;
27;4;21.794878006;15.0;5;33.9681096077;3;32.2158508301;12.5;5;30.7692508698;
28;4;21.8904323578;16.0;5;34.3326210976;3;32.4615516663;12.5;5;31.1864109039;
29;4;21.9877853394;17.0;5;34.7023382187;3;32.7118453979;12.5;5;31.6079273224;
30;4;21.4107017517;18.0;5;35.0751669407;3;32.964756012;12.5;6;32.0303106308;
31;4;20.5225505829;19.0;5;35.4489392042;3;33.2181854248;14.5;6;32.4499983788;
32;4;19.6346817017;20.0;6;35.8214696646;3;33.469997406;16.5;6;32.8634734154;
33;4;18.7464408875;21.0;6;36.1906116009;3;33.718082428;18.5;6;33.2673826218;
34;4;18.4571838379;22.0;6;36.5543129444;3;33.9604301453;20.5;6;33.6586465836;
35;4;18.5662937164;23.0;6;36.9106686115;3;34.195186615;22.5;6;34.0345487595;
36;4;18.6732025146;24.0;6;37.2579625845;3;34.4207305908;22.5;6;35.3928089142;
37;4;18.7773895264;25.0;6;37.5947045088;3;35.635684967;23.5;6;35.8616255522;
38;4;18.4425621033;26.7264137268;6;38.9196534157;3;36.838973999;24.5;6;36.3251222372;
39;4;19.5245876312;28.2521820068;6;39.2893277407;3;37.0298156738;25.5;3;36.7839126587;
40;4;21.6024627686;26.3072242737;7;39.6482086182;3;38.0703468323;26.5;3;37.2390921116;
41;5;21.4944629669;26.0;4;39.9958884716;3;38.3434524536;27.5;3;37.6921621561;
42;5;20.7450275421;28.4228973389;4;40.3321914673;3;38.6152992249;27.5;3;38.1449344158;
43;5;20.1189498901;29.4228973389;7;40.6571500301;3;37.6628074646;27.5;4;38.5994129181;
44;5;20.5331306458;31.4228973389;6;40.9709742069;3;37.7890892029;27.5;4;39.0576746464;
45;5;21.0;33.4228973389;5;41.2740226984;3;37.9034729004;27.5;5;39.5217378139;
46;5;22.5677337646;35.4228973389;6;41.5667718649;3;38.0066299438;27.5;5;39.9934296608;
47;5;24.5853767395;36.5903244019;7;41.8497852087;3;38.0992736816;27.5;6;40.4742581844;
48;5;26.4854793549;36.0;7;42.1236834526;3;38.1821861267;27.5;6;42.1550731659;
49;5;26.1316490173;35.0;9;42.3891205788;3;38.9279632568;28.0;6;43.6286020279;
50;5;26.0;37.0;10;42.5685505867;3;39.5268936157;28.3899993896;8;44.9297370911;
51;5;27.0577945709;37.0;10;42.721539259;5;41.0005989075;29.6872596741;7;47.0938057899;
52;5;26.3999996185;39.0;10;42.8775260448;5;42.371635437;30.9097423553;6;48.1641465425;
53;5;27.0948295593;40.0;12;43.0363395214;5;43.2681083679;32.0;6;48.9963732958;
54;5;28.7609024048;37.0;17;43.1977884769;5;43.4062461853;33.0;9;49.8285989761;
55;6;27.809337616;38.0;15;44.9157879353;4;40.5999984741;29.0;9;48.9092111588;
56;6;28.8584976196;40.0;15;45.2908287048;4;41.5999984741;29.0;9;49.5491285324;
57;6;30.1696739197;39.0;16;45.6922377348;4;40.5999984741;29.0;9;50.1861133575;
58;6;29.1884098053;41.0;17;46.1215744019;4;40.5999984741;29.0;9;50.8120450974;
59;6;30.2071113586;44.0;18;46.5802330971;4;40.5999984741;29.0;9;51.419210434;
60;6;30.9261550903;44.3920669556;18;47.0693507195;4;40.5999984741;29.0;9;53.0006847382;
61;7;30.9846229553;44.4071884155;13;47.5897042751;5;40.5999984741;31.0;8;53.6106438637;
62;7;32.089214325;44.0;12;48.1415967941;5;41.5999984741;33.0;9;54.1875371933;
63;7;31.5515613556;44.0;13;48.7247376442;5;41.5999984741;35.0;9;54.7283266783;
64;7;31.7667236328;44.4987792969;14;49.3381299973;5;41.5999984741;37.0;9;55.2313594818;
65;7;32.0646362305;45.528793335;13;49.9799702168;5;41.5999984741;37.0;10;55.6962581873;
66;7;33.3799324036;43.5584869385;13;52.502512455;5;42.5999984741;37.665145874;10;56.1237457991;
