Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;15.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;16.0;10.0;3;20.3999996185;
7;1;11.6000003815;11.5;6;23.0;2;17.6000003815;10.1999998093;2;21.7264003754;
8;1;11.8999996185;11.5;6;23.4599990845;2;18.0358409882;10.3632001877;2;22.8394274712;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;18.7036552429;10.9097137451;2;23.7717995644;
10;2;12.1463851929;12.1106414795;5;25.0;2;20.7036552429;11.3658018112;2;24.5351434946;
11;2;12.5000009537;12.0;5;26.305000782;2;22.7036552429;11.7372808456;2;25.1485489607;
12;2;14.4778852463;12.6000003815;5;27.3774651289;2;23.7403469086;12.0336990356;3;25.6344225407;
13;2;16.4778862;13.0788002014;5;28.2463724613;2;24.7527942657;12.2662630081;3;26.0153459311;
14;2;18.4778862;13.4505519867;5;28.9476075172;2;25.7653427124;12.446267128;3;26.1438889503;
15;2;19.5909481049;13.7328653336;5;29.5174618959;2;26.7779884338;12.5;3;26.1651208401;
16;2;20.6354846954;13.943564415;5;29.7912415266;2;27.7907276154;12.5;3;26.1864993572;
17;2;21.683757782;14.0;6;29.9651488066;2;28.8035545349;12.5;3;26.2080165148;
18;2;22.7359294891;14.0;5;30.1525228024;2;29.7248096466;12.5;3;26.2296639681;
19;2;23.0457572937;14.0;5;30.3537294865;2;29.7377986908;12.5;4;26.2514331341;
20;2;23.1061191559;14.0;6;30.5690078735;2;29.7508602142;12.5;3;26.2733153105;
21;2;23.1707019806;14.0;6;30.7984457016;2;29.0;13.3913211823;3;26.2953014374;
22;2;23.2395324707;14.0;7;31.0419540405;2;29.0;13.4067106247;3;26.3173824549;
23;3;23.3125858307;14.0;6;31.299243927;2;29.0;13.422167778;3;26.3395489454;
24;3;23.3897724152;14.0;7;31.5698068142;3;29.0;13.4376840591;2;26.3617914915;
25;3;22.3999996185;15.0;8;31.852899313;3;29.0;13.453253746;2;26.3841004372;
26;3;21.3999996185;15.0;8;32.1475343704;3;29.0;13.468870163;2;26.4064661264;
27;3;20.6442604065;16.0;8;32.4524803162;3;29.0;13.4845266342;2;26.428878665;
28;3;19.7357444763;17.0;8;32.7662696838;3;29.0;13.5002155304;3;26.4513280392;
29;3;18.8298797607;18.0;9;33.0872173309;3;29.0;13.5159292221;3;26.4738043547;
30;3;18.3999996185;17.0;9;33.4134492874;3;29.0;13.531662941;3;26.4962974787;
31;3;17.3999996185;17.0;9;33.7429418564;3;29.0;13.5474081039;3;26.5187973976;
32;3;17.122882843;18.0;9;34.0735664368;3;29.0;13.5631580353;3;26.5412938595;
33;3;16.2220687866;19.0;10;35.4031443596;3;29.0;15.5631580353;3;26.5637768507;
34;3;16.9209442139;20.0;10;35.7595031261;3;29.0;17.5631580353;3;27.5862361193;
35;3;18.0188522339;21.0;11;36.111124754;3;30.0;20.5631580353;3;27.7786617279;
36;3;17.0188522339;20.5302963257;12;36.4560110569;3;31.0;23.5631580353;4;27.997954607;
37;3;18.3275299072;20.0;12;36.7923295498;3;31.8201465607;26.5631580353;4;28.2476423979;
38;3;17.3370552063;19.0;12;37.1184538603;3;31.9565620422;27.6573600769;5;28.5314588547;
39;3;17.3467502594;18.0;14;37.4329954386;3;32.113494873;28.6729450226;6;28.8532575369;
40;3;18.3566131592;18.0;14;37.7348241806;3;32.293258667;28.6884803772;7;29.2168848515;
41;3;17.3666381836;17.0;14;38.0230734348;3;32.4981689453;28.703956604;7;29.6260042191;
42;3;18.3768234253;18.0;16;38.2971413136;3;32.730430603;28.719367981;8;30.0838705301;
43;3;17.3871631622;17.0;16;38.5566782951;3;32.9920005798;28.7347068787;8;30.5930504799;
44;3;17.3976516724;17.0;17;38.8015681505;3;33.2844276428;28.7499694824;10;31.1551012993;
45;3;19.4082870483;20.0;18;39.0319032669;3;33.6086463928;28.7651481628;10;31.7702220678;
46;3;21.3095703125;23.0;16;39.2479560375;3;33.9647865295;28.7802371979;11;32.4369106293;
47;3;21.9444160461;25.0;16;39.4501490593;3;34.3519477844;28.7952308655;11;33.1516690254;
48;3;22.9940376282;27.0;18;39.6390260458;3;34.7680397034;28.8101215363;13;33.9088077545;
49;3;24.4917087555;29.0;18;39.8152199984;3;35.209651947;28.8249053955;13;34.7004063129;
50;3;25.5445652008;29.0;18;39.9794296026;3;35.6720352173;28.8395748138;13;35.5164744854;
51;3;26.5938282013;29.0;19;40.1209751368;3;36.1492042542;28.8541259766;14;36.3453401327;
52;3;27.6362915039;29.0;19;40.1595385075;3;36.6341552734;28.868555069;14;38.4559543133;
53;3;28.0478610992;29.0;19;40.1983793974;3;37.8882675171;29.382856369;15;40.3586900234;
54;3;28.059513092;29.0;20;40.2374696732;3;39.0177650452;29.787021637;15;42.0482320786;
55;3;28.0712394714;29.0;21;40.2767804861;3;40.0289382935;30.0872592926;15;43.5484485626;
56;3;28.0830345154;29.0;22;40.3162822723;3;40.929069519;30.3097419739;16;44.7272014618;
57;3;28.0948829651;29.0;22;40.3559447527;3;41.6363220215;30.3999996185;18;45.6510095596;
58;3;28.1067829132;29.0;23;40.3957372904;3;42.1906051636;30.3999996185;18;46.4881801605;
59;3;28.1187210083;29.0;23;40.4356285334;3;42.6929092407;30.3999996185;18;47.2320976257;
60;3;27.5499992371;29.9678153992;23;40.4755871296;3;43.1392593384;30.3999996185;19;47.8813858032;
61;3;26.1426753998;30.0;23;40.515581131;3;43.5288314819;30.3999996185;19;48.439037323;
62;3;25.15467453;31.0;23;40.5555787086;3;43.8634223938;30.3999996185;19;48.9112548828;
63;3;25.0166740417;32.0;24;40.5955479145;3;44.1467514038;30.3999996185;20;49.30626297;
64;3;25.0286636353;33.0;24;40.635456562;3;44.3837585449;30.3999996185;20;49.6332607269;
65;3;25.0406360626;34.0;25;40.67527318;3;44.5799560547;30.3999996185;20;49.9015960693;
66;3;26.0525817871;32.0;25;40.7149660587;3;44.7409591675;30.3999996185;20;50.0;
