Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;2;14.0;10.0;3;21.0;
2;1;7.0;13.0;6;20.0;2;15.0;10.0;3;21.0299999714;
3;1;8.0;12.0;5;20.0;2;16.0;10.0;3;21.0605909824;
4;1;8.0;11.0;5;20.0;2;17.6363544464;10.0;3;21.091766119;
5;1;8.0;10.0;5;20.0;2;18.6550598145;10.0;3;21.1235172749;
6;1;9.0;10.0;5;20.0;2;19.6741104126;10.0;3;21.5670698881;
7;1;9.5;10.0;5;20.0;2;20.7002410889;10.1999998093;3;21.9382035732;
8;1;9.5;10.0;5;20.3999996185;2;21.1629219055;10.3632001877;3;23.0892542601;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;23.1629219055;10.9097137451;3;24.0614954233;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;25.1629219055;11.3658018112;3;24.866560936;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;26.2710399628;11.7372808456;3;25.523540616;
12;1;9.95943069458;11.0209560394;4;22.9143505096;2;27.3095264435;12.0336990356;3;26.0548336506;
13;1;11.7228336334;11.4571752548;4;23.6214065552;2;27.632900238;12.2662630081;3;26.4830061197;
14;1;12.7228336334;11.8107032776;4;24.1832637787;2;27.8898029327;12.446267128;3;26.6606041193;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;27.9963626862;12.5;4;26.7326643467;
16;1;14.7228336334;12.3113050461;4;24.9617595673;3;29.9751186371;12.5;3;26.8066029549;
17;1;15.7228336334;12.4808797836;4;25.0;3;31.0194816589;12.5;4;26.8823609352;
18;1;16.7228336334;12.5;4;25.0;3;32.0649375916;12.5;4;26.9598697424;
19;1;17.625;12.5;4;25.0;3;33.1114425659;12.5;5;27.0390510559;
20;1;17.625;12.5;6;25.0;3;33.2234306335;12.5;4;27.1198167801;
21;1;17.625;12.5;6;25.0;3;33.2718887329;12.5;4;27.202069521;
22;1;17.625;12.5;6;25.0;3;33.3212432861;12.5;4;27.2857027054;
23;1;17.625;12.5;7;25.0;3;33.371421814;12.5;4;27.370600462;
24;1;17.625;12.5;8;25.0;3;33.4223594666;12.5;4;27.4566390514;
25;2;17.625;12.5;7;31.257750988;3;33.4739837646;12.5;4;28.5436866283;
26;2;18.625;12.5;7;31.7422418594;3;34.5262107849;12.5;4;28.7616044283;
27;2;19.625;12.5;7;32.2315773964;3;35.5789642334;12.5;4;28.9956783056;
28;2;20.625;12.5;8;32.7210412025;3;36.3974075317;12.5;5;29.2471888065;
29;2;21.625;12.5;8;33.2058420181;4;36.5483131409;12.5;4;29.5174367428;
30;2;20.0867538452;13.5;8;33.6813011169;4;36.7104606628;15.5;4;29.8077117205;
31;2;19.2293891907;14.5;8;34.1430330276;4;36.8846282959;18.5;5;30.1192529202;
32;2;18.3679103851;15.5;8;34.5871067047;4;37.0715522766;21.5;5;30.4531998634;
33;2;17.5011329651;16.5;8;35.010175705;4;37.2719192505;24.5;6;30.8105328083;
34;2;17.0030517578;17.5;8;35.4095640182;4;37.4863204956;27.5;7;31.1920061111;
35;2;17.1228694916;18.5;8;35.7833127975;4;37.7152023315;27.5;7;31.5980737209;
36;2;17.234992981;19.5;8;36.1301784515;4;37.9588432312;27.5;8;32.0288100243;
37;2;17.3390541077;20.5;9;36.4495944977;4;38.2172851562;27.5;8;32.4838314056;
38;2;17.434879303;21.5;9;36.7416057587;4;38.4902992249;27.5;9;32.9622235298;
39;2;17.5224819183;22.5;9;37.0067777634;4;38.7773361206;27.5;9;33.4624817371;
40;2;17.6020336151;23.5;9;37.246099472;4;39.0774917603;27.5;9;33.9824728966;
41;2;17.6738300323;24.5;9;37.4608840942;5;39.3894844055;27.5;7;39.5194225311;
42;2;17.7382659912;25.5;10;37.652671814;5;40.7116546631;28.5;8;40.2199406624;
43;2;17.7958011627;26.5;10;37.8231449127;5;42.0419616699;29.5;8;40.9268569946;
44;2;17.8469429016;27.5;10;37.9740543365;5;42.3780517578;30.5;8;41.6354107857;
45;2;17.8922157288;28.5;11;38.0;6;40.670665741;32.5;7;43.4807171822;
46;2;17.8999996185;29.5;10;38.0;6;40.2706642151;34.0;7;45.1084952354;
47;2;18.8999996185;27.5;11;38.0;6;40.7386665344;36.3899993896;8;46.5449633598;
48;2;17.8999996185;28.5;11;38.0;6;40.2751960754;38.6872596741;8;47.8176326752;
49;2;17.8999996185;29.5;10;38.0;6;38.3376159668;41.8951721191;7;48.803460598;
50;3;18.8999996185;32.5;9;39.0;6;37.7999992371;44.0460090637;6;49.5789284706;
51;3;20.8999996185;32.5;11;39.0299999714;6;37.7999992371;44.7894630432;6;51.3181247711;
52;3;21.8999996185;33.5;12;39.0605909824;6;39.7999992371;44.1270904541;7;52.0759034157;
53;3;23.1386318207;34.5;13;39.091766119;6;41.7999992371;45.1379966736;7;52.7915067673;
54;3;24.145647049;35.5;12;39.1235172749;6;42.6797828674;46.4344520569;6;53.4627326727;
55;3;24.8999996185;35.2864608765;14;39.1558350325;6;39.6797828674;47.4825286865;7;54.0887508392;
56;3;25.7850627899;33.5;14;39.1887089014;6;38.7999992371;49.5281257629;7;54.6699424982;
57;3;25.5249996185;33.3320960999;15;39.2221269608;6;36.7999992371;52.7195243835;7;55.1901854277;
58;3;25.7999782562;31.5;16;39.2560760975;6;37.7999992371;52.5950927734;9;55.6373801231;
59;4;25.5249996185;31.3792533875;12;63.2905418873;8;38.7999992371;53.7793655396;7;56.0165625811;
60;4;24.5249996185;32.5;13;64.5255093575;8;38.7999992371;51.7998504639;8;56.3255989552;
61;5;24.5249996185;35.4278564453;12;65.5185595751;8;39.7999992371;52.2998504639;8;56.6084641218;
62;5;24.5249996185;37.452671051;12;66.2979793549;8;38.7999992371;55.2998504639;10;56.8311642408;
63;5;24.5249996185;39.4778137207;13;66.8989684582;8;37.7999992371;56.2998504639;10;56.9258141518;
64;5;24.8999996185;41.5032653809;13;67.3571543694;8;38.7999992371;54.5599021912;11;57.0235335827;
65;5;25.8999996185;42.5290184021;13;67.5072168112;8;40.7999992371;55.6087646484;11;58.1242339611;
66;6;26.8999996185;43.5550537109;13;67.5447884798;8;38.7999992371;56.6591110229;12;58.26780653;
67;7;27.8999996185;44.5813522339;12;68.5827163458;8;39.7999992371;58.710899353;14;58.4153056145;
68;7;29.8999996185;46.6079025269;12;68.6609750986;8;41.7999992371;58.7640571594;17;58.5665824413;
69;7;31.8999996185;48.6346817017;13;68.7407224178;8;41.7999992371;58.8185119629;19;58.7214645147;
70;7;32.9000015259;50.6616783142;13;68.8219329119;8;39.7999992371;60.8741760254;23;58.879756093;
71;7;33.9000015259;52.6888656616;13;68.904577136;8;40.7999992371;63.5368728638;24;59.0412387848;
72;7;34.9000015259;54.7162284851;10;68.9886219501;8;40.7999992371;60.6176147461;23;59.2056729794;
73;7;35.9000015259;54.5;9;71.0740301609;8;41.7999992371;60.6998329163;23;59.3727986813;
74;7;39.5;55.5;9;71.1907607317;8;37.7999992371;66.0579528809;23;59.54233706;
75;7;40.5;58.7991600037;10;73.4843156338;9;36.7999992371;69.1766281128;22;59.7139929533;
76;7;40.9560012817;61.840007782;12;75.3168455362;9;35.7999992371;72.2967910767;23;59.8874568939;
77;7;41.3055419922;65.6096801758;13;76.7719573975;9;35.7999992371;72.41822052;22;60.0624072552;
78;7;41.5704116821;68.6918640137;13;77.6892338991;9;34.7999992371;72.5406799316;23;60.2385134697;
79;7;41.6619415283;71.1332168579;15;78.2110283375;9;32.7999992371;75.6639556885;24;60.4154387712;
80;9;41.7000007629;72.2567443848;13;78.4304383993;9;32.7999992371;75.7878036499;24;60.5928425789;
81;9;42.7000007629;70.3828964233;14;78.6547056437;9;31.7999992371;75.9119873047;23;60.7703840733;
