Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;4;20.0;
4;1;8.0;11.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;8.0;10.0;5;20.0;1;15.0;10.0;4;20.0;
6;1;9.0;10.0;5;20.0;1;16.0;10.0;4;20.3999996185;
7;1;9.5;10.0;5;20.0;1;17.0;10.1999998093;4;20.7264003754;
8;1;9.5;10.0;5;20.3999996185;1;17.4358406067;10.3632001877;4;21.8194274902;
9;1;9.59000015259;10.1999998093;5;20.7264003754;1;18.0916557312;10.9097137451;4;22.7316036224;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;20.0916557312;11.3658018112;3;24.4745616913;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;22.0916557312;11.7372808456;3;25.0673980713;
12;1;9.95943069458;11.0209560394;5;22.9143505096;2;23.6916561127;12.0336990356;3;25.5325260162;
13;1;11.7228336334;11.4571752548;5;23.6214065552;2;24.6916561127;12.2662630081;3;25.892534256;
14;1;12.7228336334;11.8107032776;5;24.1832637787;2;25.6916561127;12.446267128;3;26.0;
15;1;13.7228336334;12.0916318893;5;24.6226100922;2;26.6916561127;12.5;4;26.0;
16;1;14.7228336334;12.3113050461;5;24.9617595673;3;27.6916561127;12.5;2;26.0;
17;1;15.7228336334;12.4808797836;5;25.0;3;28.0916557312;12.5;3;26.0;
18;1;16.7228336334;12.5;5;25.0;3;29.6000003815;12.5;3;26.0;
19;2;18.625;12.8000001907;4;26.0;3;29.6000003815;12.5;3;26.0;
20;2;19.625;12.5;6;26.0299999714;3;29.6000003815;12.5;4;26.0;
21;2;19.8567504883;12.5;6;26.0605909824;3;29.6000003815;12.5;4;26.0;
22;2;19.8636322021;12.5;6;26.091766119;3;29.6000003815;12.5;4;26.0;
23;2;19.8706474304;12.5;6;26.1235172749;3;29.6000003815;12.5;4;26.0;
24;2;19.8777923584;12.5;6;26.1558350325;3;29.6000003815;12.5;4;26.0;
