Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;21.0;1;13.0;10.0;5;20.0;
3;2;8.14999961853;12.0;5;21.0900000334;1;13.0;10.0;6;20.0;
4;2;8.16349983215;11.0;5;21.1871190071;1;14.0;10.0;6;20.0;
5;2;8.17806816101;10.0;5;21.2917383909;1;15.0;10.0;5;20.0;
6;2;9.29064083099;10.0;5;21.4042263031;1;16.0;10.0;5;20.3999996185;
7;2;9.81595134735;10.0;5;21.5249304771;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.84310913086;10.0;5;22.0694183111;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;9.96561908722;10.1999998093;5;22.5515855551;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;10.0741062164;10.3632001877;5;22.983014226;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;10.1711778641;10.4951858521;5;24.2738182545;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;10.4616098404;11.0209560394;5;25.4089095592;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;12.2841091156;11.4571752548;5;26.4029755592;1;21.7195167542;12.2662630081;5;24.892534256;
14;2;14.2841091156;11.8107032776;5;27.276881218;1;21.9355201721;12.446267128;5;25.0;
15;2;16.2841091156;12.0916318893;5;28.0536293983;1;22.0;12.5;5;25.0;
16;2;17.4948120117;12.3113050461;5;28.755402565;1;23.9355201721;12.5;5;25.0;
17;2;17.7228336334;13.4808797836;5;29.1808357239;1;24.9355201721;12.5;5;25.0;
18;2;19.663520813;12.5;6;29.5913586617;1;25.9355201721;12.5;6;25.0;
19;2;20.6580562592;12.5;5;30.0233430862;1;26.9355201721;12.5;6;25.0;
20;2;20.7552528381;12.5;5;30.4742712975;1;27.0;12.5;6;25.0;
21;2;19.625;13.5;5;30.9409928322;1;27.0;12.5;6;25.0;
22;2;19.625;14.5;6;31.4197778702;1;27.0;12.5;6;25.0;
23;2;19.625;15.0679111481;7;31.906411171;1;27.0;12.5;6;25.0;
24;2;19.625;15.2625646591;7;32.3963236809;1;27.0;12.5;6;25.0;
25;2;18.625;14.2625646591;7;32.8847527504;1;27.0;12.5;6;25.0;
26;2;18.625;14.2625646591;7;33.3669252396;1;27.0;12.5;6;25.0;
27;2;19.625;15.2625646591;7;33.8382406235;1;27.0;12.5;6;25.0;
28;2;19.625;16.0352954865;7;34.2944498062;1;27.0;12.5;6;25.0;
29;2;17.625;18.0352973938;7;34.7318048477;1;27.0;12.5;6;25.0;
30;2;16.625;20.0352973938;7;35.1471776962;1;27.0;12.5;7;25.0;
31;2;15.625;22.0352973938;7;35.5381307602;1;27.0;12.5;7;25.0;
32;2;14.625;23.8766918182;7;35.9029474258;1;27.0;12.5;7;25.0;
33;2;14.0;25.132062912;8;36.2406177521;1;27.0;12.5;7;25.0;
34;2;14.0;26.3684329987;8;36.5507898331;1;27.0;12.5;7;25.0;
35;2;14.0;27.5855522156;8;36.8336925507;1;27.0;13.5;8;25.0;
36;2;14.0;28.7835845947;8;37.0900468826;1;27.0;14.5;8;25.0;
37;2;14.0;29.9630317688;8;37.3209609985;1;27.0;15.5;8;25.0;
38;2;14.0;31.124671936;9;37.5278348923;1;27.0;16.5;9;25.0;
39;2;14.0;32.2694854736;9;37.7122650146;1;27.0;17.5;10;25.0;
40;2;14.0;33.3985862732;9;37.8759651184;2;28.0;18.5;9;26.0;
41;2;14.0;34.5131759644;9;38.0;3;29.0;19.5;8;46.0499999523;
42;3;15.0;36.5;7;39.0;4;30.0;21.5;7;47.3019757271;
43;3;17.0;34.5999984741;8;39.0199999809;4;31.0;23.5;7;48.373549819;
44;3;16.0;36.5999984741;8;39.0401959419;4;31.0;25.5;7;49.2699033022;
45;3;17.2340431213;35.5999984741;8;39.0605818033;4;31.0;26.5;7;50.0063071251;
46;3;17.2386302948;34.5999984741;9;39.0811508894;4;31.0;27.5;7;50.6036887169;
47;3;17.2432594299;33.5999984741;12;39.1018965244;4;31.0;28.5;8;51.0848494768;
48;3;18.247926712;33.5999984741;12;39.1228116751;4;31.0;29.5;8;51.4563041925;
49;5;17.2526321411;32.5999984741;9;67.8938889503;4;31.0;30.5;8;51.5224741697;
50;5;17.0;35.5999984741;11;69.927621603;4;31.0;31.5;8;51.5906432867;
51;6;20.0;34.5;9;71.4832789898;4;31.0;32.5;8;51.6607804298;
52;6;23.0;35.5;9;72.6200762987;4;31.0;33.5;8;51.7328453064;
53;6;25.9249992371;36.5;11;73.4228783846;4;31.0;34.5;8;52.8067884445;
54;7;28.9249992371;38.5;10;74.9769618511;4;32.0;36.5;8;52.9325509071;
55;7;31.9249992371;39.5;10;76.1533153057;4;33.0;38.5;8;54.0620390177;
56;7;34.5499992371;40.5;10;76.3607324362;4;34.0;40.5;9;56.0670611858;
57;7;36.5499992371;41.5;10;76.5862904787;4;35.5999984741;43.0;9;57.6792584658;
58;7;37.5499992371;42.5;10;76.8314374685;4;37.0680007935;45.3899993896;10;58.9692327976;
59;7;38.5499992371;42.5;11;77.0976108313;4;37.4247131348;47.3776702881;9;59.8580875397;
60;7;39.8125991821;42.5;11;77.3861962557;4;37.6916885376;48.6527557373;9;60.3148378134;
61;7;40.5499992371;43.3482894897;12;77.6984776258;4;37.7999992371;49.7988433838;10;60.6038181782;
62;7;41.2579917908;42.5;13;78.0355767012;4;37.7999992371;50.8579750061;14;60.9053193331;
63;7;41.2685813904;42.5;13;78.3983838558;5;37.7999992371;51.9204711914;13;61.2190033197;
64;7;41.2794303894;42.5;14;78.7874834538;6;37.7999992371;52.986366272;12;61.5444142818;
65;8;38.9749984741;43.5;13;79.2030727863;6;37.7999992371;54.055683136;13;61.8809747696;
66;8;35.9749984741;44.5;15;79.6448831558;6;37.7999992371;54.7284049988;12;62.2279849052;
67;9;36.9749984741;46.5;14;81.112105608;6;37.7999992371;54.8044967651;12;62.584624052;
68;9;37.9749984741;48.5;14;81.6433304548;6;37.7999992371;54.8838806152;12;62.9499547482;
69;9;35.3499984741;50.5;13;85.9061583281;6;37.7999992371;54.9664649963;12;63.3229289055;
70;9;35.0765609741;52.5;13;89.2808724642;6;35.7999992371;56.0521011353;13;64.7023975849;
71;9;36.5282783508;54.5;13;92.9484142065;6;37.7999992371;56.1406211853;14;66.1271219254;
72;9;37.8248329163;54.5;13;95.0941797495;6;37.7999992371;59.231803894;14;66.5969724655;
73;9;39.0;55.5;14;96.3813613653;6;39.7999992371;60.3254127502;14;67.0717625618;
74;9;40.2432670593;57.5;17;97.473285675;6;40.7999992371;62.4211578369;15;67.5500780344;
75;9;41.2527999878;59.5;17;98.5454390049;6;38.7999992371;65.5187301636;16;68.0304768085;
76;9;41.6273498535;61.5;17;99.481703043;6;39.7999992371;65.6177825928;16;68.5115066767;
77;9;41.6476631165;62.5;16;100.364081979;6;40.7999992371;66.3238830566;14;68.991727829;
78;9;41.6579933167;63.5;17;101.230543971;6;38.7999992371;67.4477310181;13;69.4697284698;
79;9;41.6685829163;64.5;18;102.074435472;6;39.7999992371;66.5724945068;12;69.9441462755;
80;9;39.375;67.1765136719;18;102.890284896;6;40.7999992371;66.6977539062;12;70.4136836529;
81;9;38.375;69.2011871338;18;103.673954844;6;38.7999992371;67.8230895996;12;70.8771237135;
82;9;38.3268852234;70.5;20;104.422683239;6;39.7999992371;66.9480895996;14;71.3333444595;
83;9;38.3384819031;72.5;21;105.135014772;6;40.7999992371;67.0723419189;14;71.7813277245;
84;10;38.3503112793;74.5;20;105.81065917;6;38.7999992371;68.1954650879;15;72.2201677561;
85;10;38.3623733521;76.5;21;106.450293899;7;39.7999992371;67.3170928955;13;72.6490787268;
86;10;38.941116333;79.5;24;107.055341363;7;40.7999992371;67.4368743896;13;73.0673952103;
87;10;39.1903686523;80.5;24;107.627750397;7;38.7999992371;69.5545120239;13;73.4745739698;
88;10;39.2306175232;82.5;26;108.169790864;7;37.7999992371;73.2976074219;13;73.8701891899;
89;10;39.0;83.4171905518;26;108.668093324;7;36.7999992371;75.4551696777;14;74.253931284;
90;10;44.0809020996;85.9462203979;25;109.10821712;7;36.7999992371;74.6087188721;15;74.6255987883;
91;11;47.4108200073;85.8152084351;23;125.408011675;7;34.7999992371;76.758026123;14;74.9850907326;
92;11;49.9408035278;85.9285354614;23;126.507771492;7;33.7999992371;78.9028930664;14;75.3323967457;
93;11;51.9707756042;86.0411376953;25;127.512481689;7;33.7999992371;78.0431976318;15;75.5910103321;
94;11;52.0006866455;89.1528015137;27;128.422044992;7;31.7999992371;80.1788482666;15;75.8396530151;
95;11;54.0304718018;89.2633361816;28;129.240295887;7;30.7999992371;79.3098144531;16;76.8019218445;
96;12;55.0600738525;89.3725128174;28;129.973809958;7;29.7999992371;80.4360733032;15;78.5435390472;
97;12;55.089427948;91.4801712036;32;130.630758524;7;28.7999992371;82.0414276123;14;80.2988955975;
98;13;57.1184806824;90.5861358643;32;132.219945908;7;27.7999992371;83.6577148438;13;82.0471639633;
99;13;59.1471786499;90.6902542114;32;132.830099702;7;26.7999992371;85.2776031494;15;83.7680613995;
100;13;60.1754722595;93.7923736572;32;133.248730063;7;25.7999992371;86.8936462402;15;85.4429385662;
