Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;6;20.0;
4;1;8.0;11.0;6;20.0;1;14.0;10.0;6;20.0;
5;1;8.0;10.0;6;20.0;2;15.6000003815;10.0;5;21.0;
6;2;9.0;10.3000001907;5;21.0;2;16.6000003815;10.0;5;21.469999671;
7;2;9.72500038147;10.0;5;21.0599999428;2;17.6420001984;10.1999998093;5;21.8705514669;
8;2;9.73849964142;10.0;5;21.5335636139;2;18.1223316193;10.3632001877;5;23.0649029016;
9;2;9.84505176544;10.1999998093;5;21.9377998114;2;18.8389415741;10.9097137451;5;24.0861145258;
10;2;9.93600463867;10.3632001877;5;22.2840082645;2;20.8389415741;11.3658018112;5;24.9461766481;
11;2;10.0139017105;10.4951858521;5;23.4481773376;2;22.8389415741;11.7372808456;5;25.6645179987;
12;2;10.2758407593;11.0209560394;5;24.4414664507;2;24.0499267578;12.0336990356;5;26.2638499737;
13;2;12.0664348602;11.4571752548;5;25.2779132128;2;24.7583122253;12.2662630081;5;26.7670158148;
14;2;14.0664348602;11.8107032776;5;25.9779809713;2;25.0602092743;12.446267128;5;27.0267930031;
15;2;16.0664348602;12.0916318893;5;26.5645889044;2;25.2160758972;12.5;5;27.1883933544;
16;2;17.159778595;12.3113050461;5;27.060223341;2;27.2485561371;12.5;5;27.3593420982;
17;2;18.1949882507;12.4808797836;5;27.2642745972;2;28.3511257172;12.5;5;27.5396113396;
18;2;19.23229599;12.5;5;27.439432621;2;29.4592876434;12.5;5;27.7290761471;
19;2;20.173871994;12.5;5;27.6238675117;2;30.5729656219;12.5;5;27.9275052547;
20;2;20.2153701782;12.5;6;27.8174073696;2;30.7565040588;12.5;6;28.1345529556;
21;2;19.625;13.5;7;28.0197701454;2;30.8807315826;12.5;7;28.3497540951;
22;2;20.3044490814;12.5;7;28.2305569649;2;31.009853363;12.5;7;28.5725209713;
23;2;20.3518753052;12.5;8;28.4492475986;2;31.1435127258;12.5;7;28.8021440506;
24;2;19.625;13.5;8;28.6751992702;2;31.2812862396;12.5;7;29.0377955437;
25;2;18.4519195557;13.5;8;28.907648325;2;31.4226760864;12.5;7;29.2785372734;
26;3;17.5042209625;14.5;7;29.1457161903;2;31.5671234131;12.5;7;29.523332119;
27;3;16.5577850342;15.5;7;29.3884181976;2;31.7139987946;12.5;7;29.7710599899;
28;3;15.6123943329;16.5;7;29.634677887;3;31.8626365662;12.5;6;30.0205359459;
29;3;15.0428028107;17.5;7;29.8833432198;3;32.0123214722;12.5;6;30.2705316544;
30;3;15.0987520218;18.5;7;30.1332073212;3;32.1623191833;12.5;6;30.5197997093;
31;3;15.1549720764;19.5;7;30.3830299377;3;32.311882019;14.5;6;30.76709795;
32;3;15.2111816406;20.5;6;30.6315627098;3;32.4602584839;16.5;5;31.0112137794;
33;3;15.2671012878;21.5;7;30.877573967;3;32.6067276001;18.5;5;31.2509884834;
34;3;15.3224544525;22.5;6;31.11987257;3;32.7505950928;20.5;5;31.4853386879;
35;3;15.3769712448;23.5;6;31.3573312759;3;32.891204834;22.5;5;31.7132763863;
36;3;15.430398941;24.5;7;31.5889077187;3;33.0279655457;22.5;6;31.9339232445;
37;3;15.482503891;25.5;7;31.8136615753;3;33.1603546143;22.5;6;32.146522522;
38;3;15.5330734253;26.5;7;32.0307679176;3;33.2879142761;22.5;6;32.350446701;
39;3;15.5819225311;27.5;7;33.2395277023;3;33.4102668762;22.5;6;32.5452008247;
40;3;15.0;29.5;8;33.4893729687;3;33.5271224976;22.5;6;32.7304205894;
41;3;16.0;31.5;8;35.1306300163;3;33.6382522583;22.5;7;32.9058685303;
42;3;16.0;33.5;7;36.497343421;3;34.743522644;23.5;6;34.0714273453;
43;3;16.0;35.5;8;37.6221438646;3;35.8428573608;24.5;6;34.3170908689;
44;3;16.0;37.5;8;38.5447096825;3;36.5902557373;25.5;6;34.5600686073;
45;3;17.0;36.5;9;39.304338932;3;36.7360420227;26.5;7;34.8009203672;
46;3;17.0;35.5;9;39.671304822;4;36.8805541992;27.5;7;35.0402650833;
