Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;2;8.0;11.3000001907;5;21.0;1;14.0;10.0;5;20.0;
5;2;8.14999961853;10.0;5;21.0599999428;1;15.0;10.0;5;20.0;
6;2;9.23849964142;10.0;5;21.1229639053;1;16.0;10.0;5;20.3999996185;
7;2;9.75266647339;10.0;5;21.1889609098;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.76751613617;10.0;5;21.6699410677;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;9.87573719025;10.1999998093;5;22.0818096399;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;9.96840667725;10.3632001877;5;22.4358423948;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;10.0480642319;10.4951858521;5;23.611035943;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;10.3124837875;11.0209560394;5;24.615765214;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;12.1056518555;11.4571752548;5;25.4640146494;1;22.0916557312;12.2662630081;6;24.892534256;
14;2;14.1056518555;11.8107032776;5;26.1761806011;2;24.0916557312;12.446267128;5;26.0;
15;2;16.1056518555;12.0916318893;5;26.7751014233;2;26.0916557312;12.5;5;26.0900000334;
16;2;17.2071437836;12.3113050461;5;27.2831678391;2;27.7456550598;12.5;5;26.1871190071;
17;2;18.2451515198;12.4808797836;5;27.4996597767;2;28.8039264679;12.5;5;26.2917383909;
18;2;19.2852573395;12.5;5;27.687142849;2;29.7750434875;12.5;6;26.4042263031;
19;2;20.2296066284;12.5;5;27.883649826;2;29.8425350189;12.5;6;26.5249304771;
20;2;20.2738208771;12.5;6;28.0888605118;2;29.9149589539;12.5;5;26.6541694403;
21;2;19.625;13.5;7;28.3023359776;2;29.9925022125;12.5;5;26.7922235727;
22;2;19.625;13.8209342957;7;28.5235154629;2;30.075334549;12.5;5;26.9393253326;
23;2;19.625;13.909406662;8;28.7517154217;2;30.1635951996;12.5;5;27.0956480503;
24;2;20.4691352844;12.5;8;28.986133337;2;30.2573890686;12.5;5;27.261295557;
25;2;18.5218811035;13.5;8;29.22585392;2;30.3567771912;12.5;6;27.4362905025;
26;2;17.5758171082;14.5;8;29.4698610306;3;30.461774826;12.5;5;27.6205644608;
27;2;16.6307182312;15.5;8;29.7170505524;4;30.5723381042;12.5;4;27.8139474392;
28;2;14.625;17.5;8;29.9662499428;4;30.6883678436;12.5;4;28.016159296;
29;3;15.0;17.5;6;44.6295542717;4;30.8096961975;12.5;4;28.2268030643;
30;3;16.0;17.5;6;45.6843128204;4;29.0;13.5;4;28.445360899;
31;3;18.0;18.5;6;46.6598110199;4;29.0;14.2226800919;5;28.6711919308;
32;3;19.0;19.5;6;47.5511450768;4;29.0;14.3355960846;5;28.9035346508;
33;3;20.0;20.5;6;48.3573284149;4;29.0;16.3355960846;5;29.141512394;
34;4;22.0;19.5;6;49.0805735588;4;29.0;18.3355960846;5;29.3841423988;
35;4;21.625;21.5;6;49.7254266739;4;29.0;20.3355960846;5;29.6303496361;
36;4;22.625;20.5;7;50.2979154587;4;29.0;22.3355960846;5;29.8789830208;
37;4;21.625;22.5;7;50.8048262596;4;29.0;24.3355960846;6;30.1288366318;
38;4;21.625;24.5;7;51.2531251907;5;29.0;25.0644187927;6;30.3786706924;
39;4;22.625;23.5;8;51.5036902428;5;29.0;25.1893348694;6;30.6272368431;
40;4;21.625;25.5;8;51.6910057068;5;29.0;25.3136177063;7;30.8733024597;
41;4;22.625;24.5;8;51.8685903549;5;29.0;25.4366512299;7;31.1156759262;
42;4;23.3954334259;25.5;10;53.0363025665;5;29.0;25.5578384399;8;31.353228569;
43;4;24.4331684113;26.5;10;53.2341108322;6;29.0;25.6766147614;7;31.5849161148;
44;4;25.4686756134;26.5279998779;11;53.423271656;6;29.0;25.7924575806;7;31.8097963333;
45;4;23.625;27.5568275452;11;53.6039459705;6;29.0;25.9048976898;8;32.0270428658;
46;4;24.625;31.5568275452;12;53.7763689756;6;29.0;26.0135211945;9;32.2359538078;
