Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;2;6.0;14.3000001907;3;21.0;1;13.0;10.0;4;20.0;
2;2;7.15000009537;13.0;3;21.0900000334;1;13.0;10.0;5;20.0;
3;2;8.16349983215;12.0;3;21.1871190071;2;13.3999996185;10.0;5;21.0;
4;2;8.17806816101;11.0;3;21.2917383909;2;14.6000003815;10.0;5;21.1799999475;
5;2;8.19376087189;10.0;3;21.4042263031;2;15.7080001831;10.0;5;21.3902759552;
6;2;9.31595134735;10.0;3;21.5249304771;2;16.8341655731;10.0;4;22.0490020514;
7;2;9.84310913086;10.0;3;21.6541694403;2;17.9894008636;10.1999998093;4;22.678011179;
8;2;9.87218856812;10.0;3;22.2087649107;2;18.6068077087;10.3632001877;4;24.2013370991;
9;2;9.99697208405;10.1999998093;3;22.7014135122;2;19.5208015442;10.9097137451;4;25.6284365654;
10;2;10.1078176498;10.3632001877;3;23.1436295509;2;21.5208015442;11.3658018112;4;26.9827182293;
11;2;10.2073163986;10.4951858521;3;24.4502608776;2;23.5208015442;11.7372808456;4;28.2944407463;
12;2;10.5013093948;11.0209560394;3;25.6018667221;2;25.5208015442;12.0336990356;4;29.5953798294;
13;2;12.3275251389;11.4571752548;3;26.6129477024;2;26.7572288513;12.2662630081;4;30.9141483307;
14;2;14.3275251389;11.8107032776;3;27.5041275024;2;27.5484886169;12.446267128;4;32.1042032242;
15;2;16.3275241852;12.0916318893;4;28.2981133461;2;28.2625217438;12.5;4;33.3045148849;
16;3;17.5498218536;12.3113050461;4;29.0167398453;2;30.9182281494;12.5;4;34.6079492569;
17;3;18.6352043152;12.4808797836;4;29.4582490921;2;32.7002906799;12.5;4;35.9907302856;
18;3;19.7259407043;12.5;4;29.883644104;2;34.5299606323;12.5;4;37.4205436707;
19;3;20.7238197327;12.5;4;30.3288545609;2;36.3878479004;12.5;5;38.8587751389;
20;3;20.8239917755;12.5;4;30.7909274101;2;37.3152656555;12.5;5;40.2642250061;
21;3;20.9279594421;12.5;3;31.2663087845;2;38.1585350037;12.5;5;41.5976734161;
22;3;21.0349197388;12.5;3;31.7509255409;2;38.9586029053;12.5;5;42.8262882233;
23;3;21.1439590454;12.5;4;32.2403049469;2;39.6957740784;12.5;5;43.9268321991;
24;3;21.2540683746;12.5;4;32.7297272682;2;40.356098175;12.5;5;44.8870220184;
25;3;21.3641891479;12.5;6;33.2144021988;3;40.9322128296;12.5;4;45.7049713135;
26;3;21.4732398987;12.5;6;33.6896543503;3;41.4229812622;12.5;5;46.3872051239;
27;3;21.5801715851;12.5;6;34.1511049271;4;41.832321167;12.5;4;46.9460086823;
28;4;21.6839981079;12.5;5;34.5948324203;4;42.1676063538;12.5;4;47.3967781067;
29;4;17.6839981079;14.5;5;35.0175008774;4;42.4380683899;14.5;4;47.7558479309;
30;4;16.625;16.5;5;35.4164476395;4;42.6535072327;16.5;4;48.0;
31;4;15.625;18.5;5;35.7897262573;4;42.7999992371;18.5;4;48.0;
32;4;14.625;20.5;4;36.1361055374;4;42.7999992371;20.5;4;48.0;
33;4;14.0;22.5;4;36.455031395;4;42.7999992371;22.5;4;48.0;
34;4;14.0;24.5;4;36.7465581894;4;42.7999992371;22.5;4;48.0;
35;4;14.0;26.5;5;37.0112600327;4;42.7999992371;22.5;4;48.0;
36;4;14.0;28.5;5;37.2501325607;4;42.7999992371;22.5;5;48.0;
37;4;14.0;30.0750923157;5;37.4644937515;4;42.7999992371;22.5;5;48.0;
38;4;14.0;31.22514534;5;37.6558866501;4;42.7999992371;22.5;5;48.0;
39;4;14.0;32.3591194153;6;37.8259963989;4;42.7999992371;22.5;5;48.0;
40;4;14.0;33.4781990051;6;37.9765739441;4;42.7999992371;22.5;5;48.0;
41;4;14.0;34.5836029053;6;39.0;4;42.7999992371;22.5;5;48.0;
42;4;15.0;35.5999984741;7;39.1299999952;5;43.7999992371;23.5;5;50.0;
43;4;16.0;36.5999984741;7;39.2754310369;5;45.7999992371;25.5;5;51.9500000477;
44;4;16.2869720459;37.5999984741;7;39.4377241135;5;48.5699996948;28.0;5;53.497328043;
45;4;16.3234882355;38.5999984741;8;39.6183350086;5;50.0983963013;30.3899993896;5;54.7007920742;
46;4;17.3641242981;36.5999984741;8;39.8187118769;5;50.820476532;32.6872596741;5;55.6230232716;
47;5;17.4092102051;35.5999984741;7;40.0402543545;5;51.3738136292;33.9097442627;6;56.1558350325;
48;6;16.4590568542;37.5999984741;7;40.2842636108;6;51.6934967041;34.0;5;56.1887089014;
49;6;17.5139598846;36.5999984741;7;40.5518820286;6;51.7132225037;34.0;6;56.2221269608;
50;6;19.5741729736;34.5999984741;7;40.8440244198;6;49.7332725525;35.0;6;56.2560760975;
51;6;21.0;33.5999984741;8;41.1613030434;6;48.7536430359;36.0;6;56.2905418873;
52;6;22.9249992371;32.5999984741;9;41.5039470196;7;47.7743225098;37.0;6;56.3255085945;
53;6;24.7133865356;32.5;9;41.871723175;7;46.7953033447;38.0;6;56.3609591722;
54;6;24.5499992371;32.5;9;43.263862133;7;45.8165740967;39.0;4;56.3968753815;
55;6;26.5093688965;32.5;9;43.6989974976;7;44.8381233215;40.0;5;56.4332377911;
56;6;27.6027755737;32.5;10;45.1553230286;7;43.8599395752;41.0;5;56.4700255394;
57;6;27.7840423584;34.5;10;45.6501814127;7;42.8820114136;42.0;5;56.5072168112;
58;6;29.7886314392;34.5;10;46.1604861021;7;41.9043273926;43.0;5;57.5447884798;
59;6;29.0273017883;36.5;10;46.6823848486;7;41.9268684387;45.0;5;58.6427162886;
60;6;30.0365562439;36.5;11;47.2115643024;7;42.9496269226;48.0;5;58.7739390135;
61;7;30.3699684143;38.2859687805;10;47.743386507;7;42.9725799561;51.0;6;58.9090903997;
62;7;30.4848861694;37.5;12;48.27305758;7;41.9957199097;54.0;10;59.0481973886;
63;7;30.3466529846;39.1015548706;12;48.7958090305;7;41.0190238953;57.0;10;59.1912754774;
64;7;30.712097168;38.3305511475;12;49.3070839643;7;40.4424781799;59.665145874;12;59.338327527;
65;7;30.5601387024;39.1611938477;13;49.8027085066;8;40.4660644531;60.7028579712;11;59.4893428087;
66;7;30.6619720459;39.1913146973;14;50.2790392637;8;39.3999977112;63.0390472412;14;59.6442949772;
67;7;30.7594070435;39.2216148376;14;51.7330684662;8;39.3999977112;64.3955154419;15;59.8031417131;
68;7;31.8517684937;40.2520828247;15;52.1924886703;8;40.3999977112;64.1559295654;15;59.9658229351;
69;8;31.1432113647;41.3760032654;14;52.6263062954;8;39.3999977112;65.0;17;60.1322599649;
70;8;30.5499992371;44.3134880066;15;53.0336261988;9;39.3999977112;66.3829116821;15;60.302354455;
