Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;2;9.0;11.3000001907;4;21.0;1;14.0;10.0;5;20.0;
5;2;10.0;10.0;4;21.1200000048;1;15.0;10.0;5;20.0;
6;2;12.0;10.0;4;21.2530560493;1;16.0;10.0;5;20.3999996185;
7;2;12.7819375992;10.0;4;21.4002518654;1;17.0;10.1999998093;5;20.7264003754;
8;2;12.8150568008;10.0;4;21.9766796827;2;18.0358409882;10.3632001877;4;22.8194274902;
9;2;12.9447536469;10.1999998093;3;22.4989564419;2;18.6916561127;10.9097137451;4;23.7716035843;
10;2;13.0622653961;10.3632001877;3;23.8796241283;2;20.6916561127;11.3658018112;4;24.5557456017;
11;2;13.3729152679;10.9097137451;3;25.1201915741;2;22.6916561127;11.7372808456;4;25.1909515858;
12;2;13.6520423889;11.3658018112;3;26.2360420227;2;23.7657871246;12.0336990356;5;25.6996334791;
13;2;16.4468040466;11.7372808456;3;27.2496871948;2;24.7919197083;12.2662630081;5;26.10437572;
14;2;17.9093704224;12.9883861542;3;28.1863574982;2;25.8187599182;12.446267128;5;26.2577478886;
15;2;19.7314834595;12.2662630081;3;29.0705504417;2;26.8463039398;12.5;5;26.3048160076;
16;2;20.8494262695;12.446267128;3;29.7555007935;2;27.874546051;12.5;5;26.3530313969;
17;2;21.9793586731;12.5;3;30.3853430748;2;28.9034748077;12.5;5;26.4023760557;
18;2;23.1210727692;12.5;4;31.0646858215;2;29.841424942;12.5;5;26.4528282881;
19;2;23.9895553589;12.5;4;31.7885251045;2;29.8716964722;12.5;6;26.5043625832;
20;3;24.1524181366;12.5;4;32.549618721;2;29.9026184082;12.5;6;26.5569496155;
21;3;24.3236637115;12.5;4;33.3385829926;2;29.9341697693;12.5;6;26.6105561256;
22;3;22.625;13.5;4;34.1442079544;2;29.9663333893;12.5;6;26.6651450396;
23;3;22.625;14.5;5;34.9539995193;2;29.99908638;12.5;6;26.72067523;
24;3;22.625;15.5;5;35.7548980713;2;30.0324058533;12.5;6;26.7771017551;
25;3;21.625;14.5;5;36.5341014862;2;30.0662612915;12.5;6;26.8343759775;
26;3;19.625;16.5;6;37.2798843384;2;30.1006259918;12.5;6;26.8924454451;
27;3;18.625;18.5;6;37.9823083878;3;30.1354675293;12.5;5;26.9512542486;
28;3;17.625;20.5;7;38.6337203979;3;30.170753479;12.5;5;27.0107431412;
29;3;17.0;22.5;7;39.2290067673;3;30.206445694;12.5;5;27.0708494186;
30;3;17.0;24.5;7;40.7655820847;3;27.0;14.5;6;27.1315076351;
31;3;19.0;24.2000007629;8;41.2831630707;3;28.0;13.5657539368;6;27.1926498413;
32;3;21.0;24.2280006409;8;41.7445759773;3;26.0;14.5963249207;6;27.2542052269;
33;3;22.0;24.2568283081;8;42.1529381275;3;28.0;16.5963249207;7;27.3161010742;
34;3;21.0;23.2864875793;7;42.5123699903;3;29.3896598816;18.5963249207;6;27.3782629967;
35;3;21.2625999451;21.5;7;42.8275755644;3;30.4269580841;20.5963249207;6;27.4406147003;
36;3;22.0;22.3482894897;8;43.1034872532;3;30.4643688202;22.5;5;27.5030794144;
37;3;23.0732841492;22.5;8;43.3048160076;3;30.5018482208;22.5;6;28.5655794144;
38;3;22.0838737488;21.5;8;43.3530313969;3;31.5393486023;23.5;7;28.6680364609;
39;3;22.0947227478;21.5;8;43.4023760557;3;32.5768203735;24.5;7;28.7715563774;
40;3;22.0;22.4816627502;9;43.4528282881;3;33.2629318237;25.5;7;28.8760635853;
41;3;23.3268852234;21.5;9;43.5043625832;3;33.3256378174;26.5;8;28.9814800024;
42;3;24.3384819031;23.5;10;43.5569496155;3;33.3888893127;27.5;8;29.0877257586;
43;3;24.9753131866;25.5;11;43.6105561256;3;33.4526367188;27.5;8;29.1947193146;
44;3;24.9873752594;27.5;11;43.6651450396;3;33.5168304443;27.5;9;29.3023779392;
45;3;25.625;26.5;12;43.72067523;3;33.5814285278;27.5;10;29.41061759;
46;3;25.0121517181;28.5;13;43.7771017551;3;33.6463699341;27.5;11;29.5193532705;
