Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;2;13.3999996185;10.0;3;21.0;
2;1;7.0;13.0;6;20.0;2;13.3999996185;10.0;3;21.0900000334;
3;1;8.0;12.0;6;20.0;2;13.4359998703;10.0;4;21.1871190071;
4;1;8.0;11.0;6;20.0;2;14.7122716904;10.0;5;21.2917383909;
5;1;8.0;10.0;6;20.0;2;15.7750434875;10.0;5;21.4042263031;
6;2;9.0;10.3000001907;5;21.0;2;16.8425350189;10.0;5;21.9389723539;
7;2;9.72500038147;10.0;5;21.0900000334;2;17.9233837128;10.1999998093;5;22.4109756947;
8;2;9.74524974823;10.0;5;21.5980186462;2;18.4465866089;10.3632001877;5;23.7114653587;
9;2;9.85955429077;10.1999998093;5;22.0418490171;2;19.2268791199;10.9097137451;5;24.8527286053;
10;2;9.95941543579;10.3632001877;5;22.4332156181;2;21.2268791199;11.3658018112;4;25.8476524353;
11;2;10.0474739075;10.4951858521;5;23.6659361124;2;23.2268791199;11.7372808456;4;26.7164058685;
12;2;10.3248357773;11.0209560394;5;24.7393633127;2;24.681060791;12.0336990356;4;27.4822225571;
13;2;12.1334619522;11.4571752548;5;25.6686143875;2;25.4893341064;12.2662630081;4;28.168181181;
14;2;14.1334609985;11.8107032776;5;26.4751701355;2;25.9009094238;12.446267128;4;28.6269388199;
15;2;15.7228336334;12.7792034149;5;27.1828548908;2;26.1761627197;12.5;4;29.0031633377;
16;2;16.7228336334;13.0793781281;4;27.8148901463;2;28.3374176025;12.5;4;29.4033532143;
17;2;18.3647880554;12.4808797836;4;28.1711652279;2;29.5775318146;12.5;4;29.8259272575;
18;2;18.7228336334;13.4513492584;5;28.5145654678;2;30.8310775757;12.5;4;30.268661499;
19;2;19.625;13.5543699265;5;28.8830828667;2;32.0967178345;12.5;5;30.7286863327;
20;2;20.4986934662;12.5;5;29.2759313583;2;32.437210083;12.5;5;31.2025241852;
21;2;20.5870838165;12.5;5;29.6917257309;2;32.7215156555;12.5;5;31.6861643791;
22;2;20.6806373596;12.5;6;30.1284441948;2;33.0116996765;12.5;5;32.1751794815;
23;3;20.7789001465;12.5;5;30.5834169388;2;33.3051071167;12.5;5;32.6648726463;
24;3;20.881269455;12.5;5;31.0533499718;2;33.5989227295;12.5;5;33.1504516602;
25;3;18.9870033264;13.5;6;31.5343885422;2;33.8902702332;12.5;5;33.6272163391;
26;3;18.625;13.5;6;32.0222206116;2;34.1763305664;12.5;5;34.0907382965;
27;3;19.625;14.5;6;32.5122156143;2;34.4544448853;12.5;5;34.5370264053;
28;3;18.625;13.5;6;32.9995918274;2;34.7222137451;12.5;5;34.9626617432;
29;3;16.625;15.5;6;33.4795999527;2;34.977596283;12.5;5;35.3648881912;
30;3;15.625;17.5;6;33.9477081299;2;35.2189331055;12.5;5;35.7416639328;
31;3;14.625;19.5;5;35.399772644;2;35.4449996948;14.5;5;36.0916633606;
32;3;15.0;21.5;5;35.8621838093;2;35.6549987793;16.5;5;36.4142465591;
33;3;16.0;23.5;4;36.3025619984;2;35.8485488892;18.5;6;36.7093906403;
34;3;16.2386322021;25.5;5;36.7186334133;2;36.0256347656;20.5;6;36.9776067734;
35;3;16.2456474304;27.5;5;37.1088430882;2;36.1865615845;22.5;6;37.2198410034;
36;3;16.2527923584;29.1897277832;5;37.4723328352;2;36.331905365;22.5;6;37.4373731613;
37;3;16.2600631714;30.4215488434;5;37.8088852167;2;36.4624252319;22.5;6;37.6317224503;
38;3;16.2674598694;31.6341228485;5;38.1188430786;2;36.5790328979;22.5;6;37.8045597076;
39;3;16.2749786377;32.8277015686;5;38.4030134678;2;36.6827354431;22.5;6;37.9576301575;
40;4;16.282617569;34.0028572083;4;38.6625692844;2;36.7745780945;22.5;6;38.0;
41;4;16.2903709412;35.1604194641;5;38.8989491463;2;36.7999992371;22.5;6;38.0;
42;4;16.2982406616;36.3014068604;5;39.1137677431;2;36.7999992371;22.5;8;38.0;
43;4;17.3062152863;35.3014068604;5;39.3087358475;2;36.7999992371;22.5;8;38.0;
44;4;17.0;35.3014068604;6;39.4332377911;2;36.7999992371;22.5;9;38.0;
45;4;17.322479248;33.3014068604;6;39.4700255394;2;36.7999992371;22.5;9;38.0;
46;4;18.3307552338;33.3014068604;6;40.5072168112;2;36.7999992371;22.5;10;38.0;
47;4;19.9249992371;35.0014076233;7;40.5947884321;2;36.7999992371;22.5;10;38.0;
48;4;20.2725753784;32.3014068604;7;40.6846913099;2;36.7999992371;22.5;10;39.3900003433;
49;4;22.1729431152;33.5;8;40.776925087;2;37.6339988708;23.0;10;40.5194797516;
50;4;23.9249992371;34.5;9;40.8714832067;2;38.3116874695;23.3899993896;11;41.424580574;
51;4;24.9249992371;35.5;10;40.9683526754;2;38.8547477722;23.6872596741;11;42.1435155869;
52;4;25.9249992371;36.5;10;41.067512989;2;39.2861099243;23.9097423553;11;42.5640974045;
53;4;26.5499992371;37.5;12;41.1689362526;2;39.5384597778;24.0;11;42.773223877;
54;4;26.5499992371;38.4745101929;12;41.2725864649;2;39.6639328003;24.0;13;42.9544582367;
55;4;26.5499992371;38.1540679932;13;41.3784189224;2;39.7726745605;24.0;12;43.0;
56;4;26.5499992371;37.2360839844;14;41.4863805771;2;39.7999992371;24.0;13;43.0;
57;4;26.5499992371;36.3196144104;14;41.5964089632;2;39.7999992371;24.0;13;43.0;
58;4;26.9236755371;34.2420654297;14;41.708432436;2;39.7999992371;24.0;13;43.0;
59;4;26.5499992371;35.2780303955;15;41.8223695755;2;39.7999992371;24.0;13;43.0;
60;4;26.95652771;34.3140220642;16;41.9381296635;2;39.7999992371;24.0;13;43.0;
61;4;26.5499992371;35.3500213623;16;42.055611968;2;39.7999992371;24.0;14;43.0;
62;4;26.5499992371;35.7580375671;17;42.1747059822;2;39.7999992371;24.0;15;43.0;
63;4;26.5499992371;35.8493843079;17;42.2952921391;2;35.7999992371;26.0;15;43.0;
64;4;27.0270042419;34.4577445984;17;42.4172413349;3;37.7999992371;24.0;11;63.0;
65;5;27.0455131531;34.4934692383;17;42.5404155254;3;40.7999992371;25.0;9;64.7999992371;
66;5;26.5499992371;34.5290527344;17;42.66466856;3;41.7999992371;26.0;9;66.369600296;
67;5;27.0834312439;34.5644683838;16;42.7898461819;3;37.7999992371;29.0;8;67.6854019165;
68;5;26.5499992371;35.5996932983;15;42.91578722;3;39.7999992371;28.0;9;68.7504787445;
69;5;26.5499992371;36.4154281616;14;43.0423240662;3;41.7999992371;29.0;9;69.5872459412;
70;5;26.5499992371;36.5117263794;13;43.16928339;3;37.7999992371;32.0;10;70.2287311554;
71;5;27.1621055603;34.7039337158;13;44.2964875698;3;39.7999992371;31.0;11;70.711025238;
72;5;27.5499992371;36.7381210327;13;44.4737555981;3;35.7999992371;34.0;13;71.0;
73;5;29.2023468018;36.771987915;14;47.7220644951;3;35.7999992371;35.0;13;71.0;
74;5;27.7182388306;39.8736724854;13;50.5550214052;3;35.7999992371;34.0;12;71.0;
75;5;28.3645019531;41.7872276306;13;52.9794546366;3;32.7999992371;37.0;13;71.0;
76;5;27.5851173401;43.5192260742;12;55.0383806229;3;32.7999992371;38.0;11;71.0;
77;5;28.874382019;43.0928840637;10;56.7914823294;3;32.7999992371;40.0;11;71.0;
78;6;29.0836715698;44.5384979248;9;58.3000298738;3;29.7999992371;43.0;11;71.0;
79;6;31.1911315918;43.8861618042;9;59.3255450726;3;31.7999992371;41.0;14;71.0;
80;6;32.2450408936;44.015460968;8;60.2693538666;4;31.7999992371;43.0;13;71.0;
81;6;30.3370857239;45.1255111694;10;61.1736195087;4;29.7999992371;46.0;11;71.0;
82;6;28.0431060791;47.2357521057;10;62.0409103632;4;29.7999992371;46.0;12;71.0;
83;7;27.2000007629;49.3459205627;9;77.7615960836;4;29.7999992371;47.0;13;71.0;
84;7;28.2000007629;47.455745697;10;79.9000470638;4;29.7999992371;48.0;14;71.0;
85;8;29.8721141815;48.564956665;11;82.9369626045;4;29.7999992371;49.0;14;71.0;
86;8;30.9652252197;51.6732940674;11;84.8542220592;5;29.7999992371;50.0;13;72.0;
87;8;31.2000007629;55.7805023193;11;86.6069617271;5;30.7999992371;52.0;13;72.1499999762;
88;8;31.4840431213;56.8863334656;11;88.1838878393;5;31.7999992371;55.0;14;72.320775032;
89;8;33.25;59.7805023193;11;89.5858451128;6;31.7999992371;58.0;13;72.5146545172;
90;8;35.25;61.7805023193;12;90.8227376938;6;31.7999992371;61.0;13;72.7340574265;
91;9;34.25;65.7805023193;11;91.9100493193;6;30.7999992371;64.0;13;72.9814370871;
92;9;35.25;66.7805023193;11;92.8657674789;6;29.7999992371;66.0;14;74.2592060566;
93;9;35.25;66.7805023193;12;93.7081012726;6;29.7999992371;69.0;14;74.6896389723;
94;9;35.6370544434;68.7805023193;13;94.2485058308;6;29.7999992371;72.0;14;75.1678068638;
95;9;33.6370544434;72.7805023193;13;94.7208110094;6;29.0;75.0;15;75.6964051723;
96;9;34.25;76.7805023193;15;95.1700466871;6;29.0;78.0;17;76.2775691748;
97;10;36.25;77.7805023193;15;96.5967614651;6;28.0;79.0;17;77.9126763344;
98;10;38.25;80.7805023193;16;97.1216881275;6;29.0;81.0;19;78.6621422768;
99;10;37.25;84.9049072266;16;101.592190623;6;31.0;84.0;20;79.4681949615;
100;10;36.4120025635;85.0790405273;16;101.564867735;7;31.0;82.0;19;80.3288553953;
101;9;34.3958015442;82.8080062866;16;97.5324316025;9;30.0;85.0;15;85.164798975;
102;9;33.3812217712;82.8894805908;17;97.4614129066;9;29.0;90.8468933105;16;87.9909940958;
103;9;33.3680992126;82.9680252075;19;97.4248512983;9;30.0;92.0382537842;16;90.5513519049;
104;9;33.3562889099;83.0436782837;19;97.4201512337;9;30.0;95.8468933105;16;92.8901641369;
105;9;33.3456611633;83.1164932251;20;97.3914356232;9;31.0;96.8468933105;16;95.0536206961;
106;9;30.345659256;83.1383361816;20;97.3863322735;9;30.0;100.846893311;21;96.909080267;
107;9;28.345659256;82.1540756226;17;97.4095783234;10;30.0;103.846893311;18;98.5583194494;
108;9;30.2000007629;82.4197387695;15;97.4592297077;10;30.0;106.846893311;18;100.197402358;
109;9;29.2000007629;82.0321807861;10;97.5334365368;10;31.0;109.846893311;15;101.808094025;
110;9;31.2000007629;80.0236816406;10;97.6304113865;10;32.0;112.846893311;14;103.374302149;
111;10;31.2000007629;81.0461578369;9;104.327147841;9;31.0;110.846893311;13;97.1930902004;
112;10;33.2000007629;83.0156097412;11;108.697163343;9;33.0;110.846893311;14;97.6034874916;
113;10;37.8460083008;86.0238037109;12;112.297181726;9;33.0;113.846893311;13;98.0220708847;
114;10;40.9327049255;90.8092575073;12;115.262561679;9;34.0;116.846893311;13;98.4445695877;
115;10;42.1582565308;95.4220046997;13;117.574657083;9;36.0;116.846893311;14;98.779791832;
116;10;42.2720031738;94.6728744507;15;119.184272766;9;36.0;119.504432678;14;99.0610620975;
117;11;42.4182128906;94.9164047241;14;120.532100439;9;38.0;118.78717041;15;100.355326414;
118;11;41.6112518311;94.1522979736;14;121.590496182;9;42.0;117.061050415;16;100.717276096;
119;11;41.1438522339;94.3803253174;11;120.257083893;9;43.7999992371;118.324188232;13;101.085222721;
120;11;41.1105079651;92.2574386597;13;122.274902821;9;44.7999992371;119.574966431;14;101.455261827;
121;11;41.1811676025;92.4845581055;13;123.302938461;9;44.7999992371;119.812133789;15;101.824151039;
122;11;43.2569465637;94.7036132812;13;124.248862982;9;43.7999992371;123.03478241;17;102.189290166;
123;11;45.3282165527;96.9145431519;14;125.14412117;9;42.7999992371;125.242332458;17;102.548673272;
124;11;46.6848449707;99.1173553467;15;125.890494347;10;44.7999992371;123.434532166;16;102.900830746;
125;11;47.1890487671;101.312133789;15;126.538525581;10;42.7999992371;127.611419678;19;103.244761586;
126;11;47.2538528442;103.49899292;16;127.08348155;10;41.7999992371;131.773284912;18;103.579852104;
127;11;47.3083496094;105.678085327;16;130.385423422;10;42.7999992371;129.920608521;19;103.905813098;
128;11;47.9265441895;108.323150635;17;133.550369263;10;41.7999992371;131.054046631;19;104.222602725;
129;11;48.506729126;110.959579468;18;136.530389071;10;40.7999992371;135.174407959;21;104.530366421;
130;11;49.0388946533;113.583824158;18;139.292289019;10;42.7999992371;133.282485962;23;105.829377413;
131;11;49.5171966553;116.192741394;19;141.817814589;10;42.7999992371;135.379211426;24;106.086425066;
132;11;49.9397888184;118.783706665;21;144.101855755;10;49.4588737488;137.399993896;23;106.322391033;
133;11;50.3080825806;121.354614258;21;146.14957571;10;53.9183120728;140.399993896;24;106.566197753;
134;11;50.6257705688;123.903884888;26;147.973321676;10;55.9888916016;141.388397217;27;106.817116261;
135;11;50.8978691101;126.430404663;27;149.589867115;11;58.0623474121;141.429199219;26;107.074453473;
136;11;51.1299057007;128.933547974;28;150.890390873;11;59.2074432373;141.475219727;27;107.337545037;
137;12;51.2890396118;131.413024902;26;151.939774036;12;60.8337554932;141.525985718;29;107.605751753;
