Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;5;20.0;1;13.0;10.0;4;20.0;
4;1;8.0;11.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;8.0;10.0;3;20.0;1;15.0;10.0;4;20.0;
6;1;9.0;10.0;3;20.0;2;16.6000003815;10.0;3;21.3999996185;
7;1;9.5;10.0;3;20.0;2;17.6000003815;10.1999998093;3;21.7264003754;
8;1;9.5;10.0;3;20.3999996185;2;18.0358409882;10.3632001877;3;22.8394274712;
9;1;9.59000015259;10.1999998093;3;20.7264003754;2;18.7036552429;10.9097137451;3;23.7717995644;
10;1;9.66343975067;10.3632001877;3;20.9903717041;2;20.7036552429;11.3658018112;3;24.5351434946;
11;1;9.72283363342;10.4951858521;3;22.0419120789;2;22.7036552429;11.7372808456;3;25.1485489607;
12;1;9.95943069458;11.0209560394;3;22.9143505096;2;23.7403469086;12.0336990356;4;25.6344225407;
13;1;11.7228336334;11.4571752548;3;23.6214065552;2;24.7527942657;12.2662630081;4;26.0153459311;
14;1;12.7228336334;11.8107032776;3;24.1832637787;2;25.7653427124;12.446267128;4;26.1438889503;
15;1;13.7228336334;12.0916318893;3;24.6226100922;2;26.7779884338;12.5;4;26.1651208401;
16;1;14.7228336334;12.3113050461;3;24.9617595673;2;27.7907276154;12.5;4;26.1864993572;
17;1;15.7228336334;12.4808797836;3;25.0;2;28.8035545349;12.5;4;26.2080165148;
18;1;16.7228336334;12.5;4;25.0;2;29.7248096466;12.5;4;26.2296639681;
19;1;17.625;12.5;4;25.0;2;29.7377986908;12.5;5;26.2514331341;
20;1;17.625;12.5;4;25.0;2;29.7508602142;12.5;5;26.2733153105;
21;1;17.625;12.5;4;25.0;2;29.7639884949;12.5;5;26.2953014374;
22;1;17.625;12.5;5;25.0;2;29.7771816254;12.5;5;26.3173824549;
23;1;17.625;12.5;6;25.0;2;29.790430069;12.5;5;26.3395489454;
24;1;17.625;12.5;7;25.0;2;29.803730011;12.5;5;26.3617914915;
25;1;17.625;12.5;7;25.0;2;29.817073822;12.5;6;26.3841004372;
26;1;17.625;12.5;7;25.0;3;29.8304595947;12.5;5;26.4064661264;
27;1;17.625;12.5;7;25.0;3;29.8438796997;12.5;6;26.428878665;
28;1;17.625;12.5;7;25.0;3;29.8573265076;12.5;6;26.4513280392;
29;1;17.625;12.5;7;25.0;3;29.8707962036;12.5;6;26.4738043547;
30;1;17.625;12.5;7;25.0;3;29.0;13.2369022369;6;26.4962974787;
31;1;15.625;13.5;7;25.0;3;29.0;13.2481489182;6;26.5187973976;
32;1;14.625;14.5;8;25.0;3;29.911277771;15.2481489182;6;26.5412938595;
33;1;13.625;15.5;8;25.0;3;29.9247760773;17.2481479645;6;26.5637768507;
34;1;12.625;16.5;8;25.0;3;29.9382667542;19.2481479645;6;27.5862361193;
35;1;12.0;17.5;7;25.0;3;30.9517421722;22.2481498718;6;27.6586617231;
36;1;12.0;18.5;7;25.0;3;31.9651966095;24.5;6;27.7330186367;
37;1;12.0;19.5;7;25.0;3;32.6398124695;25.5;7;27.8093218803;
38;1;12.0;20.5;7;25.0;3;32.6855926514;26.5;7;27.8875813484;
39;1;12.0;21.5;7;25.0;3;32.73254776;27.5;8;27.9678014517;
40;1;12.0;22.5;7;25.0;3;32.7806816101;27.5;9;28.0499801636;
41;1;12.0;23.5;7;25.0;3;32.8299865723;27.5;9;28.134108901;
42;1;12.0;24.5;8;25.0;3;31.0;29.0670547485;9;28.2201719284;
43;1;12.0;25.5;8;25.0;3;31.0;29.110086441;11;28.3081456423;
44;1;12.0;26.5;9;25.0;3;31.0;29.1540718079;11;28.3979986906;
45;1;12.0;27.5;9;25.0;3;31.0;29.1989994049;12;28.4896911383;
46;2;12.0;28.5;8;25.0;3;31.0;29.244846344;14;28.5831742287;
47;2;13.0;30.2000007629;10;26.0;3;31.0;29.2915878296;14;28.6783900261;
48;2;15.0;28.2000007629;10;26.0199999809;3;31.0;29.3391952515;15;28.7752716541;
49;2;14.2294998169;28.5;10;26.0401959419;3;31.0;29.3876361847;16;28.8737424612;
