Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;4;20.0;1;14.0;10.0;5;20.0;
5;1;8.0;10.0;4;20.0;1;15.0;10.0;5;20.0;
6;1;9.0;10.0;4;20.0;1;16.0;10.0;5;20.3999996185;
7;2;9.5;10.3000001907;3;21.0;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.72500038147;10.0;3;21.3999996185;2;18.0358409882;10.3632001877;4;22.8194274902;
9;2;9.81500053406;10.1999998093;3;21.7264003754;2;18.6916561127;10.9097137451;3;23.7916035652;
10;2;9.88844013214;10.3632001877;3;21.9903717041;2;20.6916561127;11.3658018112;3;24.5975255966;
11;2;9.94783401489;10.4951858521;3;23.0719120502;2;22.6916561127;11.7372808456;3;25.2563589811;
12;2;10.1911802292;11.0209560394;3;23.9749414921;2;23.8050327301;12.0336990356;4;25.7905778885;
13;2;11.9614667892;11.4571752548;3;24.7131726742;2;24.8464870453;12.2662630081;4;26.2228227854;
14;2;13.9614667892;11.8107032776;3;25.3067810535;2;25.8898296356;12.446267128;4;26.4057120085;
15;2;15.9614667892;12.0916318893;4;25.7784451246;2;26.9350833893;12.5;4;26.484351635;
16;3;16.9828968048;12.3113050461;4;26.1504684687;2;27.9822673798;12.5;4;26.5662232637;
17;3;17.9902935028;12.4808797836;4;26.2221269608;2;29.0313892365;12.5;4;26.6513283253;
18;3;18.9978122711;12.5;4;26.2560760975;2;29.9907970428;12.5;4;26.7396525145;
19;3;19.907617569;12.5;4;26.2905418873;2;30.0437908173;12.5;5;26.8311642408;
20;3;19.9153709412;12.5;4;26.3255085945;2;30.0986976624;12.5;5;26.9258141518;
21;3;19.9232387543;12.5;4;26.3609591722;2;30.1554889679;12.5;5;27.0235335827;
22;3;19.9312152863;12.5;5;26.3968753815;2;30.2141208649;12.5;5;27.1242339611;
23;3;19.9392967224;12.5;5;26.4332377911;2;30.2745399475;12.5;5;27.2278065681;
24;3;19.947479248;12.5;5;26.4700255394;3;30.3366832733;12.5;4;27.3341217041;
25;4;19.625;13.0880098343;4;26.5072168112;3;30.400472641;12.5;5;27.4430289268;
26;4;19.625;12.5;4;26.5447884798;4;30.4658164978;12.5;4;27.5543570518;
27;4;19.625;13.1179151535;4;26.5827163458;4;30.5326137543;12.5;5;27.667914629;
28;4;19.9811115265;12.5;5;26.6209751368;4;30.6007480621;12.5;4;27.7834908962;
29;4;17.9897193909;13.5;5;26.6595385075;4;30.6700935364;12.5;4;27.9008569717;
30;4;16.9983959198;14.5;5;26.6983793974;4;30.7405147552;12.5;4;28.0197672844;
31;4;16.0071353912;15.5;5;26.7374696732;4;30.8118610382;12.5;4;28.1399610043;
32;4;15.0159301758;16.5;5;26.7767804861;4;30.8839759827;14.5;4;28.2611646652;
33;4;14.3997755051;17.5;5;26.8162822723;4;30.9566993713;16.5;5;28.3830943108;
34;4;14.4086637497;18.5;5;27.8559447527;4;31.0298576355;18.5;5;29.5054576397;
35;4;15.4175872803;19.5;5;27.9357372522;4;32.1032752991;21.5;5;29.6679573059;
36;4;16.4265403748;20.5;5;28.0168124437;4;33.1767730713;24.5;5;29.8314776421;
37;4;16.6787834167;21.5;5;28.0991406441;4;33.8988876343;25.5;7;29.9957208633;
38;4;16.6973075867;22.5;5;28.1826885939;4;33.9974327087;26.5;7;30.160389781;
39;4;16.7161045074;23.5;5;28.2674201727;4;34.0962333679;27.5;7;30.3251904249;
40;4;16.735168457;24.5;5;28.3532958031;4;34.1951141357;27.5;7;30.4898350239;
41;4;16.754491806;25.5;5;28.4402725697;4;34.2938995361;27.5;7;30.6540434361;
42;4;16.774061203;26.5;6;28.5283045769;4;34.3924255371;27.5;7;30.8175470829;
43;4;16.7938690186;27.5;6;28.6173421144;4;34.4905281067;27.5;8;31.9800890684;
44;4;16.8139019012;28.5;6;28.7073322535;4;35.588054657;28.5;7;32.1714264154;
45;4;16.8341503143;29.5;7;28.7982187271;4;36.6848564148;29.5;7;32.361923933;
46;4;17.854598999;27.5;7;28.8899421692;4;36.7807998657;30.5;8;32.5513646603;
47;4;16.8752365112;28.5;7;28.9824397564;4;36.8757591248;31.5;9;32.7395479679;
48;4;16.8960494995;29.5;8;29.0756458044;4;36.969619751;32.5;10;32.9262900352;
49;4;17.9170207977;27.5;9;29.1694908142;4;37.0622711182;33.0779190063;10;33.1114238501;
50;4;18.3871517181;28.5;9;29.2639029026;4;37.153629303;33.0943527222;11;34.3931201696;
51;4;19.9593772888;29.5;10;29.3588074446;5;37.8954620361;33.6170082092;10;35.4554238319;
52;5;21.0;31.5;11;30.4541267157;5;38.5049629211;34.0302429199;10;36.3324604034;
53;5;24.0021781921;33.5;11;30.6397807598;5;39.0026092529;34.3513183594;10;37.0597925186;
54;5;23.625;35.5;11;30.8328063488;5;39.4097442627;34.5981826782;9;37.5221651793;
55;5;24.4849643707;36.5;12;31.0335005522;5;39.6572380066;34.7133827209;9;37.8031810522;
56;5;24.6918964386;35.5;12;31.2421455383;5;39.7952575684;34.7388763428;9;38.0830385685;
57;5;23.625;37.4829559326;13;31.4590017796;5;39.9319419861;34.7649002075;10;38.361438632;
58;5;24.2418193817;36.102306366;14;31.6842991114;5;40.0671310425;34.7914428711;10;39.6380959749;
59;5;23.9971885681;35.0779418945;14;31.918228507;5;41.2006721497;35.8184890747;10;39.9727399349;
60;5;23.625;37.0882034302;15;32.1609327793;6;42.3324279785;36.8460159302;10;40.3080751896;
61;6;24.0613479614;36.1551246643;14;32.4124948978;6;42.4622650146;37.8740005493;10;40.6439214945;
62;6;24.0965213776;36.2217941284;15;32.672929287;6;42.5900688171;38.9024200439;11;40.9800995588;
63;6;24.7882156372;34.2655181885;15;32.9421694279;7;42.7157211304;39.9312553406;10;41.3164283037;
64;6;24.286567688;35.2959060669;15;33.220058918;7;42.8391151428;40.625617981;10;41.6527228355;
65;6;24.8832054138;34.3396263123;16;33.5043199062;7;42.9601478577;40.692905426;10;41.9887919426;
66;6;23.625;36.3832626343;15;33.7686693668;7;43.0787277222;40.7621231079;10;43.268509984;
67;6;24.3036346436;36.4267578125;15;34.0411756039;7;44.1612052917;41.8332481384;11;43.5969130993;
68;6;23.625;37.57006073;14;35.3212451935;7;45.2346420288;42.9062538147;11;43.9315496683;
69;6;26.0472793579;35.5999984741;13;35.6381633282;7;45.3078422546;43.9810905457;13;44.2720885277;
70;6;27.1118373871;36.5999984741;13;35.9616875648;7;45.3806228638;45.0577087402;13;45.6181764603;
71;6;27.4163780212;37.5999984741;14;36.290864706;8;40.3806228638;50.1360549927;11;46.0894386768;
72;6;27.4904441833;38.5999984741;14;36.6246368885;8;41.0;53.2160491943;12;46.727321744;
73;6;27.5655441284;39.5999984741;14;36.9618552923;8;38.0;57.5143241882;12;47.3975163698;
74;6;27.641418457;39.5999984741;15;37.301297307;8;38.7999992371;59.2139930725;13;48.1009455919;
75;6;27.717792511;39.5999984741;15;37.6416871548;8;39.7999992371;61.4183425903;13;48.8383768797;
76;6;27.794380188;39.5999984741;15;39.1710416079;8;38.7999992371;61.6270904541;13;49.6103740931;
77;6;28.8134841919;38.0999984741;16;40.4826104641;8;38.7999992371;62.8364562988;13;51.4172487259;
78;6;29.1085891724;38.3899993896;16;41.6087112427;8;40.7999992371;67.7858200073;12;52.2890045643;
79;6;29.3619613647;38.6872596741;17;42.5830743313;8;40.7999992371;69.1392288208;14;53.1958734989;
80;6;29.5811920166;38.9097442627;17;43.288633585;8;41.7999992371;68.505065918;14;54.1370685101;
81;6;29.7399406433;39.0;18;43.8072476387;9;39.7999992371;69.8825302124;14;55.111325264;
82;6;29.8566303253;39.0;18;44.3174818754;9;40.7999992371;73.2707138062;14;56.1168528795;
83;7;28.2733955383;41.0;16;44.8175507784;10;42.7999992371;73.668510437;15;57.1512955427;
84;7;29.1252918243;41.0;18;45.3058621883;10;43.7999992371;74.0746917725;15;58.2117033005;
85;9;28.4526138306;40.0;17;45.7810389996;10;42.7999992371;77.4878768921;15;59.2945253849;
86;9;28.7007522583;40.0;18;46.2419335842;10;42.7999992371;75.9065322876;16;60.3956234455;
87;9;29.5909328461;41.0;18;46.6876285076;10;41.7999992371;78.9127120972;17;64.3993672132;
88;9;29.6799507141;42.0;18;47.1174362898;10;41.7999992371;81.8434295654;18;67.6503660679;
89;9;27.3851509094;45.0;18;47.5308892727;10;45.7999992371;81.1947021484;19;72.0447208881;
90;9;27.4087753296;48.0;18;47.9277236462;10;47.7999992371;84.3337554932;20;75.644791007;
91;9;27.4317493439;51.0;18;49.3078587055;10;49.7999992371;87.5151596069;21;79.3333727121;
92;9;28.454044342;55.0;18;49.7313764095;10;47.7999992371;92.7292709351;23;83.0709403753;
93;9;29.4756355286;58.7288665771;18;50.1414637566;11;48.7999992371;95.4651412964;23;86.8142482042;
94;9;29.7491703033;61.7589263916;19;50.5385271311;12;49.7999992371;99.7109298706;22;90.5188769102;
95;9;29.7841491699;64.7881317139;20;50.8995027542;13;49.7999992371;101.954437256;22;94.1421097517;
96;9;29.819070816;67.8000030518;20;51.2327700853;13;47.7999992371;106.183601379;23;97.6457458735;
97;9;29.8539447784;69.8000030518;22;51.5159910917;13;49.7999992371;109.387115479;23;100.998375177;
98;10;29.8887786865;71.8000030518;21;51.7331466675;13;47.7999992371;114.554794312;23;104.176806211;
99;10;29.5896034241;74.8000030518;21;51.9502164125;13;48.7999992371;118.383499146;25;108.166496515;
100;10;29.6059608459;77.0898590088;22;52.1671609879;14;48.7999992371;121.584602356;24;110.898561239;
101;10;29.6215763092;79.1210784912;23;52.3839393854;14;51.7999992371;125.530006409;25;113.583857179;
102;10;29.6364631653;81.1522216797;24;52.5976990461;14;55.6769332886;126.849075317;25;115.284639239;
103;10;29.6499996185;83.183265686;24;52.7541384697;14;55.85704422;128.137176514;27;118.353786349;
104;10;29.6499996185;85.1770629883;24;52.9132800102;15;55.5963592529;135.992446899;29;121.29152751;
105;10;29.6499996185;86.2566375732;25;53.0749614239;15;56.7999992371;140.675949097;29;124.189137816;
106;10;29.6499996185;86.3374786377;25;53.2390024662;15;58.7567481995;144.325088501;31;126.897435188;
107;10;29.6499996185;86.4194946289;26;53.4052042961;16;58.7999992371;149.215270996;32;129.536104679;
108;10;29.6499996185;86.5026016235;27;53.5733501911;16;60.7999992371;151.379394531;33;132.188072443;
109;10;29.6499996185;86.5866699219;27;53.7432053089;16;61.4000015259;156.848190308;33;134.913506746;
110;10;29.6499996185;86.6716003418;28;53.9145178795;16;63.4000015259;159.315872192;33;137.715775251;
111;10;29.6499996185;86.7572631836;28;54.0870199203;17;68.4000015259;157.952957153;30;140.473654747;
112;10;29.6499996185;86.8435134888;29;54.2604293823;18;74.4000015259;161.172546387;30;143.200507879;
113;10;29.6499996185;91.3823013306;30;54.4344511032;19;80.4000015259;164.388198853;25;161.939375162;
114;10;29.6499996185;92.5041122437;32;54.6087784767;19;89.8431854248;162.776809692;26;165.837069154;
115;11;29.6499996185;92.6261520386;31;54.7830960751;19;97.1141586304;162.340133667;27;169.623217344;
116;11;29.6499996185;92.7481613159;33;54.9570822716;19;99.6141586304;167.143066406;27;173.312720656;
117;11;29.6499996185;92.8699569702;34;55.1304111481;19;103.61415863;172.552276611;31;177.865335941;
118;11;29.6499996185;92.9912872314;34;55.3027555943;19;111.149993896;169.978347778;34;181.369514108;
119;11;29.6499996185;93.1119232178;36;55.4737904072;19;113.149993896;177.300811768;37;184.6962713;
120;11;29.6499996185;93.2316513062;36;55.6431946754;19;118.149993896;184.746810913;38;187.833972096;
121;11;29.6499996185;93.3502349854;37;55.8106546402;19;121.765274048;192.194732666;40;190.779264569;
122;11;29.6499996185;93.4674606323;37;55.9758665562;19;126.943946838;190.638885498;44;193.535462618;
123;11;29.6499996185;93.583114624;37;56.1385402679;21;126.140548706;197.073608398;44;196.01201129;
124;11;29.6499996185;93.696975708;39;56.2983994484;21;129.356201172;201.073608398;45;198.227497339;
125;11;30.6499996185;94.8088760376;38;58.4941067696;21;129.59197998;200.779006958;47;200.325089455;
126;11;31.7444992065;96.4118728638;39;59.750418663;21;125.848747253;208.908004761;48;202.310946941;
127;12;32.0735473633;98.0280685425;39;61.0209670067;21;121.848747253;217.168945312;48;204.116816759;
