Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;13.0;10.0;6;20.0;
4;1;8.0;11.0;4;20.0;1;14.0;10.0;6;20.0;
5;1;8.0;10.0;4;20.0;1;15.0;10.0;6;20.0;
6;1;9.0;10.0;4;20.0;1;16.0;10.0;6;20.3999996185;
7;1;9.5;10.0;4;20.0;1;17.0;10.1999998093;6;20.7264003754;
8;1;9.5;10.0;4;20.3999996185;1;17.4358406067;10.3632001877;6;21.8194274902;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;18.6916561127;10.9097137451;5;23.7316036224;
10;2;9.66343975067;10.6632003784;3;21.9903717041;2;20.6916561127;11.3658018112;5;24.6045616865;
11;2;9.94783401489;10.4951858521;3;23.0819120407;2;22.6916561127;11.7372808456;5;25.3428291082;
12;2;10.1934309006;11.0209560394;3;23.99553442;2;23.8569145203;12.0336990356;5;25.9702501297;
13;2;11.9660997391;11.4571752548;3;24.7449600697;2;24.582151413;12.2662630081;5;26.5108692646;
14;2;13.9660997391;11.8107032776;3;25.3503712416;2;24.9065208435;12.446267128;5;26.8187118769;
15;2;15.9660997391;12.0916318893;4;25.8344515562;2;25.0912265778;12.5;5;27.0402543545;
16;3;16.7228336334;12.6748571396;4;26.2195074558;2;27.1596717834;12.5;5;27.2842636108;
17;3;18.0058269501;12.4808797836;5;26.3048160076;2;28.3060779572;12.5;5;27.5518820286;
18;3;19.0164165497;12.5;4;26.3530313969;2;29.4666500092;12.5;6;27.8440244198;
19;3;19.9294319153;12.5;4;26.4023760557;2;30.6419353485;12.5;6;28.1613030434;
20;3;19.625;13.0609502792;4;26.4528282881;2;30.8967819214;12.5;6;28.5039470196;
21;3;19.9518871307;12.5;4;26.5043625832;2;29.0;13.5;6;28.871723175;
22;3;19.9634819031;12.5;4;26.5569496155;2;29.0;14.5;6;29.263862133;
23;3;19.9753131866;12.5;6;26.6105561256;2;29.0;15.484703064;6;29.6789975166;
24;3;19.9873752594;12.5;6;26.6651450396;2;29.0;15.7752981186;7;30.1151270866;
25;3;17.9996566772;13.5;7;26.72067523;3;29.0;16.0805892944;6;30.5695996284;
26;3;17.0121517181;14.5;7;26.7771017551;3;29.0;16.3987197876;6;31.0391392708;
27;3;16.024848938;15.5;7;26.8343759775;3;29.0;16.7273979187;6;31.5199065208;
28;3;15.0377349854;16.5;7;26.8924454451;3;29.0;17.0639343262;6;32.007601738;
29;3;14.4258003235;17.5;7;26.9512542486;3;29.0;17.4053211212;6;32.4976010323;
30;3;14.439031601;18.5;7;27.0107431412;3;29.0;17.7483215332;6;32.9851250648;
31;3;14.4524173737;19.5;7;27.0708494186;3;29.0;18.0895881653;6;33.465420723;
32;3;14.4659414291;20.5;8;27.1315076351;3;30.0;16.0895881653;6;33.9339466095;
33;3;14.4795894623;21.5;8;27.1926498413;3;31.0;18.0895881653;6;34.3865451813;
34;3;14.4933462143;22.5;9;27.2542052269;3;32.0;19.5;6;34.8195896149;
35;3;14.5071964264;23.5;10;27.3161010742;3;33.0;20.5;5;35.2300891876;
36;4;14.5211229324;24.5;8;37.3782629967;3;34.0;21.5;6;35.6157541275;
37;4;15.5351085663;25.5;8;37.8406143188;3;35.0;22.5;6;35.9750175476;
38;4;16.5491390228;26.5;9;38.2774791718;3;35.5850105286;22.5;6;36.307009697;
39;4;17.5631923676;27.5;9;38.6875181198;3;35.7842063904;22.5;6;36.6115064621;
40;4;18.577255249;28.5;9;39.0700712204;3;35.9669036865;22.5;6;36.8888463974;
41;4;19.5913085938;29.5;10;39.4250907898;3;36.1333084106;22.5;6;37.1398382187;
42;4;20.5204162598;28.5;11;39.7530527115;4;36.2839050293;22.5;5;37.3656587601;
43;4;20.2194766998;28.5;11;40.0548605919;4;36.4193954468;22.5;6;37.5677556992;
44;4;20.3053798676;29.5;12;40.3317453861;4;36.5406532288;22.5;6;37.747756958;
45;4;20.7367591858;28.5;12;40.5851686001;4;34.5406532288;23.5;7;37.9073896408;
46;4;20.4552783966;28.5;11;40.8167376518;4;33.5406532288;24.5;7;38.0;
47;5;20.5202045441;29.5;11;41.0281338692;4;32.5406532288;25.5;7;38.0;
48;5;20.8911647797;28.5;12;41.1169772148;4;31.5406532288;26.5;7;38.0;
49;5;20.6013202667;28.5;14;41.1756706238;4;30.5406532288;27.5;8;39.0;
50;5;21.6145248413;28.5;14;41.2336053848;4;30.5406532288;29.5;9;40.4300003052;
51;5;22.6275615692;29.5;14;41.2907235622;4;31.5999984741;32.0;9;41.600663662;
52;5;22.8999996185;30.5;13;41.346971035;4;32.0680007935;34.3899993896;10;42.5481340885;
53;5;24.6530685425;31.5;13;41.4022974968;4;32.4247131348;36.6872596741;11;43.3106230497;
54;5;25.6655158997;32.5;14;41.4566559792;4;32.6916885376;38.9097442627;11;43.7759388685;
55;5;25.5249996185;32.5;14;41.5100040436;4;32.7999992371;39.8007888794;12;44.0309717655;
56;5;25.5249996185;32.5;14;41.5623030663;4;32.7999992371;39.9701309204;12;44.2592742443;
57;5;25.5249996185;31.9936122894;15;41.6135182381;4;32.7999992371;40.1205291748;12;44.3530313969;
58;5;26.3380413055;28.9936122894;15;41.6636190414;4;32.7999992371;41.1446380615;12;44.4023760557;
59;6;25.5249996185;28.9936122894;15;41.7125790119;4;32.7999992371;42.1693077087;13;44.4528282881;
60;6;25.5249996185;29.9936122894;15;41.7603754997;4;32.7999992371;43.1945343018;12;44.5043625832;
61;6;26.3710842133;27.9936122894;14;41.8069901466;4;32.7999992371;44.2203025818;11;44.5569496155;
62;6;25.5249996185;28.9936122894;13;41.8524079323;4;32.7999992371;45.24659729;13;44.6105561256;
63;6;25.5249996185;29.9936122894;13;41.8966178894;4;32.7999992371;45.3052787781;12;44.6651450396;
64;7;26.4017391205;27.9936122894;12;41.9396123886;4;32.7999992371;45.332572937;12;44.72067523;
65;7;25.5249996185;28.9936122894;12;41.9813876152;4;32.7999992371;45.3603363037;12;44.7771017551;
66;7;26.4208126068;27.5;12;43.0;4;32.7999992371;45.3885498047;14;44.8343759775;
67;7;27.4249992371;28.5;12;43.0299999714;4;32.7999992371;45.4171905518;14;44.8924454451;
68;7;28.4249992371;29.5;12;43.0605909824;4;32.7999992371;45.4462203979;14;44.9512542486;
69;7;28.6636314392;30.5;12;43.091766119;4;32.7999992371;45.4756278992;15;45.0107431412;
70;7;28.6706466675;31.5;12;45.1235172749;4;32.7999992371;45.5053710938;15;45.0708494186;
71;7;30.6777896881;34.5;13;45.4158350229;4;32.7999992371;45.5354232788;16;45.1315076351;
72;7;32.6850624084;36.5;13;45.7395709753;4;32.7999992371;45.5657539368;16;45.1926498413;
73;7;32.6924591064;38.5;14;46.0975751877;4;32.7999992371;45.5963249207;15;45.2542052269;
74;8;33.0234680176;40.5;14;47.9424763918;4;32.7999992371;45.6271018982;16;45.3161010742;
75;8;32.1133651733;44.0;14;49.5919971466;4;32.7999992371;45.6580505371;16;45.3782629967;
76;8;33.3224334717;44.3899993896;14;51.0874099731;4;32.7999992371;45.6891326904;16;45.4406147003;
77;8;32.5744934082;46.1918258667;13;52.4713582993;4;32.7999992371;45.7203063965;16;45.5030794144;
78;8;34.2900009155;43.9097442627;13;53.6058104038;4;32.7999992371;45.7515411377;16;45.5655794144;
79;8;33.8608779907;45.0;14;54.5031032562;4;32.7999992371;45.7827911377;16;45.628036499;
80;8;30.5;48.7580871582;14;56.472946763;4;32.7999992371;48.3396263123;16;45.690372467;
81;8;30.5;52.2698554993;14;57.5563439131;4;33.7999992371;46.3832626343;17;45.7525100708;
82;8;30.5;55.6061859131;15;58.7138001919;4;32.7999992371;47.4267578125;17;45.8143725395;
83;9;29.5;58.4769515991;15;59.94262743;4;32.7999992371;48.4700622559;17;45.8758842945;
84;9;28.5;58.5745849609;15;61.2378505468;4;33.7999992371;46.5131187439;19;45.936971426;
85;10;28.2000007629;59.6704864502;15;62.5920370817;4;32.7999992371;47.5558776855;18;45.9975619316;
86;11;28.2000007629;61.7645606995;15;63.9952737093;4;32.7999992371;48.5982933044;18;46.0575861931;
87;11;28.2000007629;64.4856109619;15;65.4353194237;4;33.7999992371;46.6403121948;18;46.1169772148;
88;11;28.2000007629;63.5993499756;14;66.8979611397;5;32.7999992371;47.6818847656;17;46.1756706238;
89;11;28.2000007629;65.7116470337;15;69.3675614595;5;32.7999992371;48.7229690552;17;46.2336053848;
90;11;29.2000007629;68.8224563599;15;70.9277675152;5;33.7999992371;46.7635231018;17;46.2907235622;
91;11;30.2000007629;71.9317398071;15;73.4712138176;5;32.7999992371;47.8035049438;18;46.346971035;
92;11;31.2000007629;76.0394515991;16;76.0231144428;5;32.7999992371;48.842880249;17;46.5361762047;
93;12;33.2000007629;82.1147537231;15;77.5715159178;5;33.7999992371;46.9753227234;17;46.7293865681;
94;12;34.2000007629;88.1882858276;17;79.0667072535;5;32.7999992371;48.1105728149;17;46.925948143;
95;12;34.2000007629;90.2600784302;17;80.4487211704;6;32.7999992371;49.2481613159;15;47.1251525879;
96;12;34.2000007629;95.2939605713;17;81.7580516338;6;33.7999992371;47.3876075745;14;48.3262476921;
97;12;34.2000007629;100.170471191;20;83.0005478859;6;33.7999992371;49.5283737183;14;49.5884456635;
98;15;34.2000007629;103.385696411;17;84.1757615805;6;35.7999992371;52.6699142456;15;49.8739013672;
99;15;34.2000007629;105.499725342;17;85.2853039503;6;37.7999992371;52.8116569519;15;50.1620610952;
100;15;34.2000007629;109.506500244;18;86.3323904276;6;36.7999992371;55.9530334473;14;50.4521638155;
