Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;1;14.0;10.0;5;20.0;
5;2;8.0;10.5;5;21.0;1;15.0;10.0;5;20.0;
6;2;9.0;10.5;4;21.0599999428;1;16.0;10.0;5;20.3999996185;
7;2;9.5;10.529999733;4;21.1229639053;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.5;10.5614814758;4;21.6001901627;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;9.59000015259;10.8000946045;4;22.0082015991;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;9.66343975067;11.0041007996;4;22.3582868576;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;9.72283363342;11.1791439056;4;23.5415859222;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;9.95943069458;11.7707929611;4;24.5564982891;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;11.7228336334;12.2782487869;4;25.4172240496;1;22.0916557312;12.2662630081;6;24.892534256;
14;2;13.7228336334;12.708612442;3;26.1443716288;1;23.0916557312;12.446267128;6;25.0;
15;2;15.7228336334;13.0721855164;3;26.7609803677;1;24.0916557312;12.5;6;25.0;
16;2;16.7228336334;13.380490303;3;27.2896242142;1;25.0916557312;12.5;6;25.0;
17;2;17.7228336334;13.6448116302;3;27.5297403336;1;26.0916557312;12.5;6;25.0;
18;2;18.7228336334;13.7648696899;3;27.7440159321;1;27.0;12.5;7;25.0;
19;2;19.625;13.8720083237;4;27.9705615044;1;27.0;12.5;7;25.0;
20;2;19.625;13.9852809906;5;28.2090809345;1;27.0;12.5;7;25.0;
21;2;19.625;14.4254484177;5;28.4590978622;1;27.0;12.5;7;25.0;
22;2;19.625;14.5754585266;6;28.7199449539;1;27.0;12.5;7;25.0;
23;2;19.625;14.7319669724;6;28.9907588959;1;27.0;12.5;7;25.0;
24;2;19.625;14.8944549561;6;29.2704806328;1;27.0;12.5;7;25.0;
25;3;19.625;15.0622882843;5;29.5578632355;1;27.0;12.5;7;25.0;
26;3;19.625;15.2347183228;5;29.8514871597;1;27.0;12.5;7;25.0;
27;3;19.625;15.4108924866;5;30.1497817039;1;27.0;12.5;7;25.0;
28;3;19.625;15.5898685455;5;30.4510550499;1;27.0;12.5;7;25.0;
29;3;19.625;15.7706327438;5;30.7535309792;1;27.0;12.5;8;25.0;
30;3;17.625;17.7706336975;5;31.0553879738;1;27.0;12.5;8;25.0;
31;3;16.625;19.7706336975;5;31.3548035622;1;27.0;12.5;8;25.0;
32;3;15.625;21.2193222046;5;31.6499967575;1;27.0;12.5;8;25.0;
33;3;14.625;22.4849967957;6;31.9392719269;1;27.0;12.5;8;25.0;
34;3;14.0;23.745344162;6;32.2210569382;1;27.0;12.5;8;25.0;
35;3;14.0;24.9989509583;7;32.4939365387;1;27.0;13.5;8;25.0;
36;3;14.0;26.2445430756;8;32.7566785812;1;27.0;14.5;8;25.0;
37;3;14.0;27.481010437;8;33.0082521439;1;27.0;15.5;9;25.0;
38;3;14.0;28.7074279785;8;33.247838974;1;27.0;16.5;9;25.0;
39;3;14.0;29.9230556488;9;33.4748325348;1;27.0;17.5;9;25.0;
40;3;14.0;31.1273498535;10;33.6888360977;1;27.0;17.5;10;25.0;
41;3;14.0;32.3199539185;10;34.8896493912;1;27.0;17.5;10;25.0;
42;4;16.0;34.2006874084;10;36.2072523832;1;27.0;17.5;11;25.0;
43;4;18.0;34.6695251465;12;36.6172163486;1;27.0;17.5;11;25.0;
44;4;18.5322227478;35.8266067505;13;37.0383696556;1;27.0;17.5;12;25.0;
45;4;18.5905895233;36.9721755981;13;37.4729434252;1;27.0;17.5;12;25.0;
46;4;19.0;37.010799408;11;37.9232393503;1;27.0;17.5;12;25.0;
47;4;18.7251605988;36.2302703857;12;38.3915607929;1;27.0;17.5;13;25.0;
48;4;18.8021659851;37.3437385559;12;38.8801339865;1;27.0;17.5;13;25.0;
49;4;19.5139598846;36.4475326538;14;39.3441056013;1;27.0;17.5;14;25.0;
