Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;4;20.0;2;14.6000003815;10.0;4;21.0;
5;2;8.0;10.3000001907;3;21.0;2;15.6000003815;10.0;4;21.1799999475;
6;2;9.22500038147;10.0;3;21.0599999428;2;16.7080001831;10.0;4;21.8020755053;
7;2;9.73849964142;10.0;3;21.1229639053;2;17.8412456512;10.1999998093;4;22.3892332315;
8;2;9.75266647339;10.0;3;21.6001901627;2;18.4335403442;10.3632001877;4;23.8536901474;
9;2;9.86004257202;10.1999998093;2;22.0082015991;2;19.3122138977;10.9097137451;3;25.2127070427;
10;2;9.95184516907;10.3632001877;2;22.3582868576;2;21.3122138977;11.3658018112;3;26.4895710945;
11;2;10.0306148529;10.4951858521;2;23.5279067755;2;23.3122138977;11.7372808456;3;27.7151069641;
12;2;10.2937793732;11.0209560394;2;24.5268628597;2;25.2802810669;12.0336990356;4;28.922627449;
13;2;12.0856485367;11.4571752548;2;25.3691681623;2;26.7257156372;12.2662630081;4;30.143529892;
14;2;14.0856485367;11.8107032776;1;26.0752547979;2;28.2422523499;12.446267128;4;31.2355051041;
15;2;16.0856494904;12.0916318893;2;26.6680037975;2;29.8329582214;12.5;4;32.343211174;
16;3;17.1830482483;12.3113050461;2;27.1698563099;2;31.4975814819;12.5;4;33.5663547516;
17;3;18.2196559906;12.4808797836;3;27.3801496029;2;33.2314682007;12.5;3;34.8884553909;
18;3;19.2583675385;12.5;3;27.5615134239;2;34.9330749512;12.5;3;36.2838687897;
19;3;20.2013397217;12.5;3;27.7520513535;2;35.7703208923;12.5;4;37.7187404633;
20;3;20.2442111969;12.5;3;27.9515185356;2;36.6312446594;12.5;5;39.1535749435;
21;3;20.2890911102;12.5;3;28.1595556736;2;37.4921455383;12.5;5;40.5471963882;
22;3;20.335899353;12.5;4;28.3756833076;2;38.3283157349;12.5;5;41.8613700867;
23;4;20.3845291138;12.5;3;28.5992991924;2;39.1168212891;12.5;5;43.0650405884;
24;4;19.625;12.5;3;28.8296794891;3;39.8390235901;12.5;4;44.1371936798;
25;4;20.4866771698;12.5;3;29.0659828186;3;40.4823150635;12.5;4;45.0677986145;
26;4;18.5398464203;13.5;2;29.3072590828;3;41.0406799316;12.5;4;45.8569049835;
27;4;17.5941333771;14.5;2;29.5524601936;3;41.5141448975;12.5;4;46.5124568939;
28;4;17.625;13.5;2;30.8004574776;3;41.9074745178;12.5;5;47.0475883484;
29;4;17.625;13.5;2;31.0900592804;3;42.228553772;14.5;5;47.4780483246;
30;4;17.7612628937;14.5;2;31.3812179565;3;42.4868278503;16.5;6;47.8201541901;
31;4;17.4357738495;15.5;2;31.6726872921;3;42.6920928955;18.5;6;48.0;
32;4;17.5013542175;16.5;2;31.9632257223;3;42.7999992371;20.5;6;48.0;
33;4;17.5667266846;17.5;3;32.251621604;3;42.7999992371;22.5;6;48.0;
34;4;17.6316146851;18.5;3;32.5367166996;3;42.7999992371;22.5;5;48.0;
35;4;17.6957607269;19.5;3;32.8174273968;3;42.7999992371;22.5;5;48.0;
36;4;17.7589206696;20.5;3;33.0927627087;3;42.7999992371;22.5;5;49.0;
37;4;17.8208713531;21.5;3;33.3618406057;3;43.7999992371;23.5;6;49.0299999714;
38;4;17.8814144135;22.5;3;33.6238979101;3;44.7999992371;24.5;7;49.0605909824;
39;5;16.3268852234;24.5;3;33.8782968521;3;45.4363555908;25.5;8;49.091766119;
40;5;16.3384819031;26.5;3;34.1245284081;4;45.4550590515;26.5;7;49.1235172749;
41;5;16.3503131866;28.5;4;34.3622102737;4;42.7999992371;28.5;8;49.1558350325;
42;5;16.3623752594;30.5;5;34.591083169;4;41.7999992371;30.077917099;8;49.1887089014;
43;5;16.3746566772;32.5;5;34.8110024929;4;40.7999992371;31.0943546295;9;51.1540141106;
44;5;16.3871517181;34.163230896;8;35.021928072;4;40.3999977112;32.6170082092;9;52.7172238827;
45;5;16.399848938;35.2713775635;8;35.2239137888;4;39.8680000305;34.0302429199;9;53.9371407032;
46;5;17.4127349854;33.3726768494;9;35.4170931578;4;41.2247123718;32.3513183594;10;55.8763875961;
47;5;16.4258003235;34.4672546387;10;35.6016706228;4;43.4916915894;32.5981826782;10;56.5267677307;
48;5;16.439031601;35.5552902222;11;35.7779045105;4;45.5999984741;32.7133827209;13;56.6866494417;
49;5;18.0;33.5;11;35.9460954666;4;46.5999984741;32.7388763428;13;56.8570640087;
50;5;20.4628715515;33.5;12;36.1065785885;4;44.5999984741;34.7649002075;13;57.038533926;
51;5;21.0193901062;33.5;12;36.1926498413;4;43.5999984741;36.7914428711;14;57.2315551043;
52;5;22.0249996185;33.5;12;36.2542052269;4;42.5999984741;38.6157798767;15;57.4365838766;
53;5;23.0249996185;33.5;10;36.3161010742;4;41.5999984741;39.7182922363;15;57.6540222168;
54;5;23.6499996185;33.5;11;36.3782629967;5;40.5999984741;40.8270111084;15;57.8842003345;
55;5;23.6499996185;33.1647834778;11;36.4406147003;6;39.5999984741;40.9024200439;14;58.1273599863;
56;5;23.6499996185;32.2084312439;13;36.5030794144;6;39.5999984741;39.0;14;58.383633852;
57;6;23.6499996185;31.252155304;12;66.5655794144;6;40.7525672913;39.0;15;58.6530281305;
58;6;24.6499996185;31.2959060669;12;68.7280349731;6;41.3918151855;39.0;15;58.9354019165;
59;6;25.6499996185;31.3396263123;13;70.3632698059;6;41.5612373352;39.0;15;59.2304513454;
60;6;26.6499996185;32.3832626343;13;71.5457382202;6;41.7382698059;39.0;14;59.5376927853;
61;7;27.6499996185;33.4267578125;13;72.3754076958;6;41.9226150513;40.0;14;59.8564529419;
62;7;28.6499996185;32.5;14;72.8758842945;6;42.1138725281;41.0;14;61.1858606339;
63;8;30.2970733643;32.5;13;72.936971426;6;43.3115158081;43.0;15;62.6248465776;
64;8;30.6499996185;33.5;13;72.9975619316;7;45.5149078369;46.0;16;63.1860482693;
65;8;31.6499996185;34.5;13;73.0575861931;7;46.5522651672;47.0;16;63.7734524012;
66;8;30.6499996185;35.6403121948;13;73.1169772148;7;48.6145019531;49.0;17;64.386685729;
67;8;29.3513202667;35.6403121948;13;73.1756706238;7;49.7272377014;51.0;18;65.025210619;
68;8;29.3395252228;37.5;14;74.2336053848;8;50.8466949463;53.0;17;65.6883349419;
69;8;30.625;38.5;14;75.3207235336;8;48.3781967163;56.0;18;66.3752185106;
70;8;33.7999992371;42.5;14;75.5375620127;8;48.4747428894;58.3603057861;18;67.0848807096;
71;8;35.0636329651;45.842880249;15;75.7694946527;8;48.5790863037;60.3913116455;18;67.8162062168;
72;9;34.123134613;47.842880249;16;76.0178973675;8;48.6915130615;62.422164917;19;68.5679450035;
73;9;34.4012794495;50.842880249;16;79.37329638;8;47.3999977112;67.0339508057;21;69.3387110233;
74;9;34.6025924683;51.842880249;16;81.9335473776;10;49.3999977112;65.7033081055;16;86.1269712448;
75;9;35.9755325317;53.0911026001;18;83.8928941488;10;49.3999977112;69.0608062744;16;88.0410339832;
76;10;37.2187957764;53.6811332703;19;85.1604121923;10;50.3999977112;73.1911239624;17;89.8769705296;
77;10;36.2935752869;52.9745407104;21;85.9720877409;10;48.3999977112;79.3635559082;18;91.6222385168;
78;10;36.3044204712;53.2910614014;22;86.6278824806;10;47.3999977112;86.6899871826;19;93.6846477985;
79;10;34.0;56.3329086304;23;87.3060460091;11;46.3999977112;92.4108352661;19;95.7047365904;
80;11;34.0;58.7236747742;22;87.9156560898;11;46.3999977112;94.5439529419;21;97.6874214411;
81;11;34.0;60.3879356384;23;88.5617023706;12;44.3999977112;99.6797714233;20;99.6387501955;
82;12;34.0;61.2462310791;22;89.2426679134;12;44.3999977112;102.679771423;21;102.564227819;
83;12;34.0;64.451461792;23;89.9558992386;13;45.7999992371;108.038085938;22;104.527565479;
84;12;34.0;65.451461792;24;90.6975228786;13;48.4233093262;112.038085938;24;106.374178648;
85;13;34.0;67.4514541626;24;91.4624357224;13;49.5447120667;117.038085938;26;108.109831214;
86;13;35.0;68.4514541626;24;92.2443810701;13;50.666179657;122.038085938;27;109.860588312;
87;14;36.0;70.4514541626;24;93.0361286402;13;51.7872200012;127.038085938;28;112.6128546;
88;14;34.0;73.6192016602;24;94.8297486305;13;53.9073448181;133.038085938;24;114.419149399;
89;14;35.0;77.6486053467;24;95.7069653273;14;58.0260772705;133.038085938;23;116.120558858;
90;14;36.0;81.678352356;24;98.437186718;14;56.0260772705;140.038085938;30;117.799349189;
91;14;36.0;84.9184036255;24;100.790021777;14;59.0260772705;145.038085938;29;119.444746137;
92;14;36.0;88.1434020996;25;102.815079451;14;64.0260772705;145.038085938;30;121.047914624;
93;14;36.0;91.353302002;25;104.568330288;14;66.4784088135;146.038085938;31;122.602046728;
94;14;36.0;93.5483322144;25;106.930791974;14;67.5839538574;150.038085938;35;124.102275729;
95;14;37.0;96.7288970947;26;109.060802579;14;70.685874939;151.038085938;35;126.545454383;
96;14;39.0;100.895614624;26;110.153820038;15;73.7839355469;153.038085938;36;127.989865184;
97;14;40.0;105.049194336;25;111.190327168;16;75.8779602051;158.038085938;35;129.519092798;
98;15;40.0;109.190414429;25;112.171820879;16;78.9678192139;161.038085938;36;131.011089444;
99;16;40.0;113.320159912;24;113.026036739;16;79.6533966064;167.038085938;37;132.467524767;
100;16;40.0;116.387001038;24;113.793771982;16;82.6533966064;169.038085938;38;133.890232682;
101;16;40.0;119.189491272;22;114.528159022;16;83.6533966064;173.038085938;39;135.154945493;
102;16;40.0;121.235198975;22;115.23170495;16;84.6533966064;180.038085938;41;137.37018013;
