Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
51;2;12.0;29.5;12;25.0;4;31.1482067108;23.5;3;53.6844670773;
52;2;13.0;27.5;12;25.0;4;32.1606788635;24.5;3;55.1094545126;
53;2;12.0;28.5;14;25.0;4;32.1730461121;25.5;4;58.338770628;
54;3;12.0;29.5;12;25.0;4;32.7853050232;27.0;4;60.8505084515;
55;3;13.0;27.5;11;24.5;4;33.2654495239;28.3899993896;5;62.7082881927;
56;3;14.0;26.5;12;24.8675003052;5;33.624710083;28.6872596741;4;64.042011261;
57;3;12.0;27.5;11;25.0;5;33.8916893005;28.9097423553;5;64.830821991;
58;3;12.0;28.5;12;25.0;5;34.0;29.0;4;65.0;
59;3;12.0;29.5;12;24.5;5;34.0;29.0;6;65.0;
60;3;12.0;30.5;14;24.8675003052;5;34.0;29.0;5;65.0;
61;3;12.0;31.5;15;25.0;5;34.0;29.0;7;65.0;
62;3;12.0;32.5;16;25.0;5;34.0;29.0;8;65.0;
63;3;12.0;33.5;17;25.0;5;34.0;29.0;9;65.0;
64;3;12.0;34.5;18;25.0;5;34.0;29.0;9;65.0;
65;3;13.0;32.5;18;25.0;5;34.0;29.0;10;65.0;
66;3;12.0;33.5;20;25.0;5;34.0;29.0;11;65.0;
67;3;12.0;34.5;20;25.0;5;34.0;29.0;9;65.0;
68;3;13.0;32.5;20;25.0;5;34.0;29.0;9;65.0;
69;3;12.0;33.5;21;25.0;6;34.0;29.0;6;74.5;
70;3;12.0;34.5;22;25.0;6;31.7999992371;32.0;4;75.0225000381;
71;3;13.0;32.5;25;25.0;6;33.7999992371;32.0;4;75.5213699341;
72;3;12.0;33.5;25;25.0;6;31.7999992371;33.0;3;75.9925832748;
73;3;12.0;34.5;25;25.0;6;32.7999992371;34.0;3;76.4331016541;
74;3;13.0;32.5;24;25.0;6;33.7999992371;35.0;2;76.8409090042;
75;3;12.0;33.5;24;25.0;6;31.7999992371;36.0;3;77.2149744034;
76;3;12.0;34.5;23;25.0;6;32.7999992371;35.0;3;77.5551643372;
77;3;13.0;32.5;23;25.0;6;33.7999992371;35.0;3;77.8621177673;
78;3;12.0;33.5;24;25.0;6;31.7999992371;36.0;7;78.1370944977;
79;3;12.0;34.5;25;25.0;6;32.7999992371;34.0;6;78.3818264008;
80;3;13.0;32.5;26;25.0;6;33.7999992371;34.0;7;78.598367691;
81;3;12.0;33.5;17;25.0;6;31.7999992371;36.0;7;78.7889671326;
82;3;12.0;34.5;17;25.0;6;33.7999992371;35.0;7;78.955956459;
83;3;13.0;32.5;16;25.0;6;35.0;36.0;6;79.0;
84;3;12.0;33.5;16;25.0;6;36.0;37.0;7;79.0;
85;4;12.0;34.5;15;25.0;5;36.0;38.0;5;79.0;
86;4;13.0;32.5;17;24.5;5;36.0;39.0;6;79.0;
87;4;14.0;31.5;16;24.8675003052;5;36.0;40.0;6;79.0;
88;4;12.0;32.5;17;25.0;5;35.0;39.0;7;79.0;
89;4;12.0;33.5;20;25.0;6;36.0;40.0;6;80.0;
90;5;12.0;34.5;15;24.5;6;37.0;41.0;7;80.1000000238;
91;5;13.0;32.5;15;24.8675003052;6;37.6599998474;42.0;5;80.2088999748;
92;5;12.0;33.5;14;25.0;6;34.7999992371;43.0;5;80.3272645473;
93;5;12.0;34.5;17;25.0;6;35.5963592529;42.0;6;80.4556473494;
94;5;13.0;32.5;16;25.0;6;32.7999992371;43.0;6;80.5945794582;
95;5;12.0;33.5;16;25.0;6;33.7567481995;41.0;7;80.7445563078;
96;5;12.0;34.5;18;25.0;7;30.7999992371;42.0;6;80.9060227871;
97;5;13.0;32.5;17;25.0;7;31.7999992371;43.7342147827;5;81.1393558979;
98;5;12.0;33.5;17;25.0;7;32.7999992371;40.0;5;81.3854119778;
99;5;12.0;34.5;17;25.0;7;30.7999992371;42.0;5;81.6443099976;
100;6;13.0;32.5;15;60.0;6;30.7999992371;36.0;5;46.9160437584;
101;6;15.0;32.5;16;59.5999984741;6;29.145866394;38.0;5;48.2004606724;
102;6;14.0;34.5;16;59.2399978638;6;29.182970047;41.0;5;48.5172464848;
103;6;15.0;33.5;15;58.9159965515;6;29.2202415466;44.0;6;48.8461050987;
104;6;15.0;35.5;15;58.6243972778;6;28.2576351166;47.0;7;49.1863492727;
105;6;16.0;37.5;17;60.4231796265;7;27.2951049805;50.0;6;49.5370951891;
106;6;15.0;36.5;17;61.745973587;7;26.3326053619;53.0;7;49.8972625732;
107;6;16.0;36.5;18;62.3745174408;7;25.3700866699;55.7713279724;8;50.2655793428;
