Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;6;20.0;
4;1;8.0;11.0;6;20.0;1;14.0;10.0;6;20.0;
5;2;8.0;10.3000001907;5;21.0;1;15.0;10.0;6;20.0;
6;2;9.22500038147;10.0;5;21.1200000048;1;16.0;10.0;6;20.3999996185;
7;2;9.75199985504;10.0;5;21.2530560493;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.78193759918;10.0;5;21.8127820492;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;9.90787601471;10.1999998093;5;22.3170127869;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;10.0213279724;10.3632001877;5;22.841993928;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;10.1394481659;10.4951858521;5;24.1925413609;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;10.4433221817;11.0209560394;5;25.4058411121;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;12.2834186554;11.4571752548;5;26.4992902279;1;21.7195167542;12.2662630081;5;24.892534256;
14;2;14.2834186554;11.8107032776;5;27.4963443279;1;21.9355201721;12.446267128;5;25.0;
15;2;15.7228336334;13.0855560303;5;28.4222800732;1;22.0;12.5;5;25.0;
16;2;16.7228336334;13.4512062073;5;29.3009953499;1;23.9355201721;12.5;5;25.0;
17;2;17.7228336334;13.7826499939;5;29.9320087433;1;24.9355201721;12.5;5;25.0;
18;2;18.7228336334;13.9796028137;6;30.576523304;1;25.9355201721;12.5;6;25.0;
19;2;20.625;12.5;6;31.2693214417;1;26.9355201721;12.5;6;25.0;
20;2;21.0355968475;12.5;6;32.004755497;1;27.0;12.5;6;25.0;
21;2;19.625;13.5;7;32.7749452591;1;27.0;12.5;6;25.0;
22;2;19.625;14.5;7;33.569937706;1;27.0;12.5;6;25.0;
23;2;19.625;15.5;7;34.3780879974;1;27.0;12.5;6;25.0;
24;2;19.625;16.2512359619;8;35.1866588593;1;27.0;12.5;6;25.0;
25;2;19.625;16.5746631622;8;35.9825773239;1;27.0;12.5;6;25.0;
26;2;19.625;16.893032074;8;36.7532711029;1;27.0;12.5;6;25.0;
27;2;18.625;15.8930311203;8;37.4874658585;1;27.0;12.5;7;25.0;
28;2;18.625;15.8930311203;8;38.1758413315;1;27.0;12.5;7;25.0;
29;2;15.625;17.893032074;8;38.8114652634;1;27.0;12.5;8;25.0;
30;2;14.625;19.893032074;8;39.38996315;1;27.0;12.5;8;25.0;
31;2;15.625;18.893032074;8;39.9094457626;1;27.0;12.5;8;25.0;
32;2;16.625;18.893032074;8;40.3702306747;1;27.0;12.5;8;25.0;
33;2;15.625;17.893032074;8;40.7744321823;1;27.0;12.5;8;25.0;
34;2;15.625;16.893032074;9;41.12550354;1;27.0;12.5;8;25.0;
35;2;15.0;15.8930311203;9;41.4277763367;1;27.0;13.5;8;25.0;
36;2;15.0;15.8930311203;9;41.6860580444;1;27.0;14.5;8;25.0;
37;2;15.0;14.8930311203;10;41.9053039551;1;27.0;15.5;9;25.0;
38;2;16.0;14.8930311203;10;42.0;1;27.0;16.5;9;25.0;
39;2;15.0;13.8930311203;10;42.0;1;27.0;17.5;9;25.0;
40;2;16.0;14.8930311203;11;42.0;1;27.0;17.5;9;25.0;
41;2;17.0;15.8930311203;11;42.0;1;27.0;17.5;9;25.0;
42;2;18.0;16.893032074;11;42.0;1;27.0;17.5;10;25.0;
43;2;19.0;17.893032074;11;42.0;1;27.0;17.5;10;25.0;
44;2;19.625;18.893032074;11;42.0;1;27.0;17.5;10;25.0;
45;2;19.625;19.893032074;11;42.0;1;27.0;17.5;11;25.0;
46;2;19.625;20.893032074;13;42.0;1;27.0;17.5;11;25.0;
47;2;19.625;21.893032074;14;42.0;2;28.0;18.5;10;26.0;
48;2;19.625;22.893032074;15;42.0;2;29.0;19.5;10;26.0850000381;
49;2;19.625;24.893032074;15;42.0;2;29.6510009766;20.5;10;26.1763027906;
50;2;19.625;26.893032074;15;42.0;2;29.7057819366;21.5;10;26.2742146254;
