Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;2;14.6000003815;10.0;4;21.0;
5;1;8.0;10.0;6;20.0;2;15.6000003815;10.0;4;21.0900000334;
6;1;9.0;10.0;6;20.0;2;16.6539993286;10.0;4;21.5980186462;
7;1;9.5;10.0;6;20.0;2;17.7188110352;10.1999998093;4;22.0418490171;
8;1;9.5;10.0;6;20.3999996185;2;18.2251091003;10.3632001877;4;23.3017349243;
9;2;9.59000015259;10.5;5;21.7264003754;2;18.9810409546;10.9097137451;4;24.3994617462;
10;2;9.88844013214;10.3632001877;5;21.9903717041;2;20.9810409546;11.3658018112;4;25.3481024504;
11;2;9.94783401489;10.4951858521;5;23.0919120312;2;22.9810409546;11.7372808456;4;26.1681330204;
12;2;10.1956806183;11.0209560394;5;24.0163254738;2;24.3520965576;12.0336990356;5;26.8832330704;
13;2;11.9707775116;11.4571752548;5;24.7773565054;2;25.50207901;12.2662630081;5;27.5170819759;
14;2;13.9707775116;12.1574878693;5;25.395208478;2;26.6663837433;12.446267128;5;27.923101902;
15;2;15.7228336334;12.4552154541;5;25.8925833702;2;27.8455162048;12.5;5;28.2468910217;
16;2;16.7228336334;12.6922969818;5;26.2918028831;2;29.0397911072;12.5;5;28.5960328579;
17;2;17.7228336334;12.8798923492;5;26.3921557665;2;30.2492752075;12.5;5;28.9701628685;
18;2;19.0360679626;12.5;6;26.4563041925;2;31.3820972443;12.5;5;29.3683638573;
19;2;19.625;12.9368915558;6;26.5224741697;2;31.6210174561;12.5;6;29.7891087532;
20;2;19.9675559998;12.5;6;26.5906432867;2;31.8734664917;12.5;6;30.2302284241;
21;2;19.625;13.1362571716;6;26.6607804298;2;32.1381378174;12.5;6;30.6889076233;
22;2;19.625;13.1643123627;6;26.7328453064;3;32.4133453369;12.5;5;31.1617178917;
23;2;20.0148906708;12.5;6;26.8067884445;3;32.6970291138;12.5;5;31.6446905136;
24;2;20.0315284729;12.5;7;26.8825509548;3;32.9868164062;12.5;5;32.1334280968;
25;2;19.625;13.2530202866;7;26.9600640535;3;33.2800559998;12.5;5;32.6232500076;
26;2;19.625;13.2840251923;7;27.0392494202;3;33.5739517212;12.5;4;33.1093654633;
27;2;19.625;13.3156995773;7;27.120018959;3;33.8656196594;12.5;4;33.587059021;
28;2;20.1020050049;12.5;7;27.2022752762;3;34.1522369385;12.5;4;34.0518712997;
29;2;18.1205120087;13.5;7;27.2859115601;3;34.4311218262;12.5;4;34.4997692108;
30;2;17.1393299103;14.5;7;27.3708124161;3;32.4311218262;13.5;5;34.927280426;
31;2;16.1584320068;15.5;7;27.4568536282;3;31.4311218262;15.5;5;35.3315906525;
32;2;15.1777915955;16.5;7;27.5439035892;3;30.4311218262;17.5;5;35.7105960846;
33;2;14.5723781586;17.5;7;27.6318233013;3;29.4311218262;19.5;6;36.0629110336;
34;2;14.5921602249;18.5;6;27.7204678059;3;29.0;21.5;6;36.3878383636;
35;2;14.6121053696;19.5;6;27.8096864223;3;30.0;22.5;6;37.6853075027;
36;2;14.6321792603;20.5;7;27.8993241787;3;32.0;23.5;6;37.9857866764;
37;2;14.6523475647;21.5;7;27.989222765;3;34.0;24.5;6;38.2607796192;
38;2;14.6725749969;22.5;5;28.079221487;3;35.6363525391;25.5;6;38.5115354061;
39;2;14.6928253174;23.5;5;28.1691586971;3;36.6550598145;26.5;6;38.7395479679;
40;2;14.713060379;24.5;5;28.258872509;3;37.6741104126;27.5;6;38.9464672804;
41;2;14.7332458496;25.5;6;28.348202467;3;38.6935005188;27.5;6;39.1340271235;
42;2;14.7533454895;26.5;8;28.4369900227;3;39.4804153442;27.5;7;39.2221269608;
43;2;14.7733230591;27.5;8;28.5250804424;3;39.5332756042;27.5;8;39.2560760975;
44;2;14.7931432724;28.5;8;28.6123232841;3;39.5536460876;27.5;8;39.2905418873;
45;2;14.8127727509;29.5;8;28.6985738277;3;39.5743255615;27.5;8;39.3255085945;
