Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;13.0;10.0;6;20.0;
4;2;8.0;11.3000001907;3;21.0;1;14.0;10.0;6;20.0;
5;2;8.14999961853;10.0;3;21.0900000334;1;15.0;10.0;6;20.0;
6;2;9.24524974823;10.0;3;21.1871190071;1;16.0;10.0;5;20.3999996185;
7;2;9.76710128784;10.0;3;21.2917383909;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.79064083099;10.0;3;21.817143321;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;9.90885734558;10.1999998093;3;22.2793469429;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;10.0128526688;10.3632001877;3;22.6900259256;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;10.1052560806;10.4951858521;3;23.9506295919;1;20.0916557312;11.7372808456;4;24.0673980713;
12;2;10.3888921738;11.0209560394;3;25.0538563728;1;21.0916557312;12.0336990356;4;24.5325260162;
13;2;12.2042226791;11.4571752548;3;26.0146684647;1;21.7195167542;12.2662630081;4;24.892534256;
14;2;14.2042226791;11.8107032776;3;26.8543052673;2;22.9355201721;12.446267128;3;26.0;
15;2;16.2042217255;12.0916318893;4;27.5962526798;2;24.0;12.5;3;26.0299999714;
16;3;17.3919029236;12.3113050461;3;28.2632865906;2;25.9355201721;12.5;3;26.0605909824;
17;3;18.4656772614;12.4808797836;3;28.6547400951;2;26.9355201721;12.5;3;26.091766119;
18;3;19.5451507568;12.5;3;29.0328326225;2;27.9355201721;12.5;4;26.1235172749;
19;3;19.625;13.5;4;29.4347915649;2;28.9355201721;12.5;4;26.1558350325;
20;3;20.6228275299;12.5;4;29.8589887619;2;29.0;12.5;4;26.1887089014;
21;3;19.625;13.5;4;30.3031497002;2;29.0;12.5;4;26.2221269608;
22;3;19.625;14.5;3;30.7643566132;2;29.0;12.5;4;26.2560760975;
23;3;20.625;12.5;3;31.2390885353;2;29.0;12.5;4;26.2905418873;
24;3;21.0287952423;12.5;3;31.7232985497;3;29.0;12.5;3;26.3255085945;
25;3;19.1377410889;13.5;3;32.2125329971;3;29.0;12.5;3;26.3609591722;
26;3;18.2478199005;14.5;4;32.7020812035;3;29.0;12.5;3;26.3968753815;
27;4;17.3579673767;15.5;3;33.1871519089;3;29.0;12.5;4;26.4332377911;
28;4;14.625;17.5;3;33.6630582809;3;29.0;12.5;4;26.4700255394;
29;4;14.0;19.5;4;34.1254005432;3;29.0;12.5;4;26.5072168112;
30;4;14.0;21.5;5;34.570227623;3;29.0;12.5;4;26.5447884798;
31;4;14.0;23.5;5;34.9941673279;3;29.9268722534;12.5;4;26.5827163458;
32;4;14.0;25.5;6;35.3945169449;3;29.9496307373;12.5;4;26.6209751368;
33;4;14.0;27.5;6;35.7692890167;3;29.9725856781;14.5;4;26.6595385075;
34;4;14.0;29.5;6;36.1172132492;3;29.9957237244;16.5;5;27.6983793974;
35;4;14.0;31.2820491791;7;36.4376983643;3;31.01902771;19.5;5;27.7574696541;
36;4;14.0;32.5063896179;7;36.7307662964;3;32.0424804688;22.5;7;27.816976428;
37;4;14.0;33.7115364075;7;36.9969644547;3;32.6901855469;25.5;7;27.8768640757;
38;4;14.0;34.8978729248;8;37.2372674942;3;32.7261199951;26.5;7;27.9370956421;
39;4;14.0;36.0660858154;8;37.4529781342;3;32.7622566223;27.5;9;27.9976338148;
40;5;14.0;37.2170829773;9;37.6456279755;3;32.7985801697;27.5;10;28.0584402084;
41;5;14.0;38.351940155;9;37.8168964386;3;32.8350639343;27.5;11;28.1194760799;
42;5;15.0;36.4718284607;10;37.9685335159;3;32.8716850281;27.5;12;28.1807019711;
43;5;14.0;37.5779724121;11;38.0;3;31.6990718842;27.5;11;28.2420780659;
44;5;14.0;38.5999984741;12;38.0;3;31.7118988037;27.5;11;28.3035644293;
45;5;15.0;36.5999984741;13;38.0;3;31.7248096466;27.5;12;28.3651205301;
46;5;14.0;37.5999984741;15;38.0;3;31.7377986908;27.5;12;28.4267063141;
47;5;14.0;38.5999984741;15;39.0;3;31.7508602142;27.5;13;28.4882813692;
48;5;16.0;36.5999984741;16;39.0900000334;3;31.0;27.5;14;28.5498054028;
49;5;16.0;37.5999984741;16;39.1871190071;3;31.0;27.5;14;28.6112385988;
50;5;16.2671012878;38.5999984741;16;39.2917383909;3;31.0;27.5;13;28.6725414991;
51;6;17.2906417847;36.5999984741;12;41.7372188568;2;29.0;22.5;14;26.3617914915;
52;6;18.0;36.5829582214;14;41.8968141079;2;29.0;22.5;14;26.3841004372;
53;8;21.0;35.5829582214;12;42.0646702051;2;29.0;22.5;14;27.4064661264;
54;9;23.2971878052;35.5829582214;8;57.2410391569;2;29.5999984741;23.0;14;28.2088793516;
55;9;24.9249992371;37.4829559326;10;58.1761264801;2;30.0680007935;23.3899993896;14;28.82584548;
56;9;26.9249992371;39.4829559326;10;59.0394539833;2;30.4247112274;23.6872596741;14;29.2932890654;
57;9;28.396522522;40.5;11;59.8302667141;2;30.6916904449;23.9097423553;14;29.4962974787;
58;9;28.5499992371;41.5;11;60.5510866642;3;28.6916904449;24.9097423553;14;29.5187973976;
59;9;29.5499992371;42.2054023743;13;62.2068350315;3;29.6916904449;24.0;13;29.5412938595;
60;9;32.1396255493;40.5;14;62.8339500427;3;27.6916904449;25.0;13;29.5637768507;
61;9;33.5499992371;41.5;15;63.4101798534;3;28.6916904449;24.0;14;29.5862361193;
62;9;33.2286338806;42.5;14;63.9427535534;4;29.6916904449;24.0;15;29.6086617708;
63;9;34.5499992371;42.5;14;64.344802618;4;28.6916904449;26.0;13;30.6310436726;
64;10;36.25;44.5;15;64.6369308233;3;30.6916904449;26.0;14;30.8533719778;
65;10;35.3360824585;43.5;15;64.9355880022;3;31.6916904449;27.0;14;31.1132366657;
66;10;34.1282958984;45.3320960999;15;65.2398715019;3;29.6916904449;29.0;14;31.4166572094;
67;10;33.456817627;45.5;17;65.5487728119;3;30.6916904449;29.0;14;31.7701761723;
68;10;33.25;45.3792533875;17;66.8611910343;3;31.6916904449;29.0;14;32.1807079315;
69;11;33.25;46.4033813477;12;90.2159495354;3;29.6916904449;30.0;14;32.6552857161;
70;12;36.6460113525;45.5;12;91.9509788752;3;30.6916904449;29.0;16;33.200684309;
71;12;38.7283439636;48.452671051;13;93.405454874;3;31.6916904449;29.0;16;33.8228979111;
72;12;38.9013633728;50.5;13;94.6250392199;3;29.6916904449;30.0;16;34.5264714956;
73;12;40.9226112366;51.5;12;98.8094763756;3;30.6916904449;29.0;16;35.3137068748;
74;12;42.5474395752;53.0;13;102.26543653;3;31.6916904449;29.0;16;36.1838040352;
75;12;43.2699890137;54.3899993896;14;105.076198936;3;29.6916904449;30.0;16;37.1320466995;
76;14;43.6923217773;55.6872596741;9;110.240626454;2;28.6916904449;24.0;14;36.2355060577;
77;14;45.6811599731;58.9097442627;9;112.088666201;2;29.6916904449;24.0;13;37.2867269516;
78;14;49.319480896;62.0;7;113.137346268;2;27.6916904449;25.0;13;38.3745069504;
79;14;50.0717086792;66.0;6;113.999702334;2;28.6916904449;24.0;13;39.476849556;
80;14;46.2007026672;71.2685317993;7;114.743988395;2;29.6916904449;24.0;13;40.5698070526;
81;15;45.7388534546;75.0;6;115.461753249;2;27.6916904449;25.0;14;41.6294660568;
82;15;46.3067169189;75.0;6;117.184301853;2;28.6916904449;24.0;15;42.6340303421;
83;15;47.6691436768;78.0;8;117.964982033;2;26.6916904449;25.0;15;43.5656280518;
84;16;47.3319091797;83.0;7;118.770767927;2;25.6916904449;27.0;15;44.4115219116;
85;16;48.4553527832;85.0;7;119.602962017;2;24.6916904449;29.0;15;45.164560318;
86;16;49.5418663025;89.0;8;120.462450147;2;23.6916904449;28.0;16;45.8228969574;
87;16;50.6248245239;93.0;10;121.349500537;2;22.6916904449;29.0;15;46.3891487122;
88;17;49.5042495728;98.0;9;122.263569355;2;21.6916904449;30.0;15;46.8692626953;
89;17;49.5801887512;103.0;9;123.203124285;2;20.6916904449;31.0;15;47.2713165283;
90;17;49.6527252197;108.0;11;124.165500402;2;19.6916904449;32.0;16;47.6044559479;
91;18;51.1754760742;113.0;16;125.146821856;2;18.6916904449;33.0;15;47.8780441284;
92;18;52.8028144836;117.0;16;126.11427176;2;17.6916904449;34.0;14;48.0;
93;18;53.5114250183;125.0;19;126.978221178;2;16.6916904449;35.0;14;48.0;
94;18;53.7978210449;132.866439819;23;127.853041649;2;15.6916904449;36.0;14;48.0;
95;18;54.8853034973;136.910003662;24;128.730376959;2;14.6916904449;37.0;15;48.0;
96;18;53.973033905;143.686157227;24;129.601649404;2;14.0;38.0;15;48.0;
97;18;54.0601654053;147.794006348;26;130.458473444;2;14.0;39.0;15;48.0;
98;18;55.1458473206;150.715560913;29;131.293062687;2;14.0;40.0;15;48.0;
99;18;55.1697769165;155.80480957;31;132.098583817;2;14.0;41.0;15;48.0;
100;18;56.1936683655;160.018295288;33;132.869427085;2;14.0;42.0;16;48.0;
