Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;11.0;5;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;10.0;10.0;5;20.0;
6;1;8.55000019073;8.5;5;17.0;1;11.0;10.0;5;20.0;
7;2;9.82499980927;8.89999961853;4;18.0;1;12.0;10.0;5;20.0;
8;2;10.8249998093;8.5;4;18.0449999571;1;13.0;10.0;5;20.3999996185;
9;2;11.8249998093;8.5;4;18.4420047998;1;14.0;10.1999998093;5;20.7264003754;
10;2;12.1494522095;8.67000007629;4;18.7893346548;2;14.3268795013;10.6632003784;4;22.8194274902;
11;2;12.2276000977;8.81392192841;4;19.0932232141;2;15.2687425613;10.9097137451;4;23.7716035843;
12;2;12.2959756851;8.93486309052;4;20.0990161896;2;15.6972227097;11.3658018112;4;24.5557456017;
13;2;12.522277832;9.39324569702;5;20.9849241972;2;18.2867431641;11.7372808456;4;25.1909515858;
14;2;15.3160076141;9.78903102875;5;21.7546634674;2;20.2867431641;12.0336990356;4;25.6996334791;
15;2;17.3160076141;10.1240053177;5;22.4172513485;2;21.3439407349;12.2662630081;4;26.10437572;
16;2;18.383392334;10.4026165009;5;22.984913826;2;22.3640708923;12.446267128;4;26.2577478886;
17;2;19.4083766937;10.6309299469;5;23.4712444544;2;23.3847293854;12.5;4;26.3048160076;
18;2;20.0206890106;11.5516395569;5;23.8898234367;2;24.4059104919;12.5;5;26.3530313969;
19;2;21.4622192383;10.9637317657;5;24.090651989;2;25.4276065826;12.5;5;26.4023760557;
20;2;22.4203987122;11.0;5;24.2246491909;2;25.8810691833;12.5;5;26.4528282881;
21;2;21.9500007629;12.0;5;24.3642537594;2;25.9037723541;12.5;5;26.5043625832;
22;2;21.9500007629;12.1821269989;5;24.5093183517;2;25.9269638062;12.5;6;26.5569496155;
23;2;21.9500007629;12.2546596527;7;24.6596436501;2;25.9506263733;12.5;7;26.6105561256;
24;2;22.5484199524;11.0;7;24.8149762154;2;25.9747505188;12.5;7;26.6651450396;
25;2;19.9500007629;13.0;7;24.9750082493;3;25.9993152618;12.5;6;26.72067523;
26;2;18.9500007629;14.4875040054;7;25.1393771172;3;25.25;12.5;6;26.7771017551;
27;2;17.9500007629;15.569688797;7;25.3076672554;3;25.25;13.5;6;26.8343759775;
28;3;17.7442245483;15.0;8;32.9076726437;3;26.0754699707;12.5;6;26.8924454451;
29;3;18.7828674316;16.0;8;33.4591014385;3;25.25;13.5;6;26.9512542486;
30;3;19.8221721649;17.0;8;34.0026199818;3;24.1280651093;13.5;6;27.0107431412;
31;3;20.8620147705;18.0;9;34.5351963043;3;23.1548347473;14.5;6;27.0708494186;
32;3;21.9022598267;19.0;9;35.0541071892;3;22.1818828583;15.5;6;27.1315076351;
33;3;22.9427719116;20.0;9;35.5569906235;3;21.2091789246;16.5;6;27.1926498413;
34;3;23.9834041595;21.0;9;36.0418763161;3;20.2366924286;17.5;7;27.2542052269;
35;3;25.0240116119;22.0;9;36.5071969032;3;19.2643928528;18.5;8;27.3161010742;
36;5;26.0644493103;23.0;6;51.9517860413;3;18.2922458649;19.5;8;27.3782629967;
37;5;27.0;25.0;7;53.1248526573;3;17.3202190399;20.5;8;27.4406147003;
38;5;29.0;27.0;7;54.1953310966;3;16.3482761383;21.5;10;27.5030794144;
39;5;30.0;29.0;7;55.1622538567;3;15.3763856888;22.5;10;27.5655794144;
40;5;30.6528644562;31.0;7;56.0282773972;3;15.154510498;23.5;11;27.628036499;
41;5;30.8241634369;33.0;9;56.7987680435;3;14.0;25.5;13;27.690372467;
42;5;32.9798049927;33.0;9;57.4808907509;3;14.0;27.5;13;27.7525100708;
43;5;34.4518928528;34.0;11;58.0827746391;3;14.0;29.5;13;27.8143725395;
44;5;32.61328125;37.0;11;58.5997633934;3;14.0;31.5;15;27.8758842945;
45;5;32.7488250732;40.0;12;58.8589344025;3;14.0;33.5;15;27.936971426;
46;5;32.7807617188;43.0;13;58.9950833321;3;14.0;34.5;15;27.9975619316;
47;5;32.8113937378;44.0;14;59.1253042221;3;14.0;35.5;16;28.0575861931;
48;5;32.8406944275;45.0;14;59.2495083809;3;14.0;36.5;18;28.1169772148;
49;5;32.868637085;46.0;14;59.3676581383;3;15.0;37.5;18;28.1756706238;
50;5;32.8952255249;47.0;15;59.4797616005;3;15.4290523529;38.5;19;28.2336053848;
51;5;32.9204483032;48.0;16;59.5858707428;3;15.455121994;39.5;20;28.2907235622;
52;5;32.9443206787;49.0;17;59.6860742569;3;16.4808254242;37.5;20;28.346971035;
53;5;32.9668655396;50.0;18;59.7804937363;4;15.5061368942;38.5;19;28.4022974968;
54;5;33.9881134033;48.0;17;59.8692798615;4;15.5310344696;39.5;20;28.4566559792;
55;5;31.3500003815;50.0;18;59.9526057243;5;16.5554962158;37.5;19;29.5100040436;
56;5;31.3500003815;52.0;19;60.0;5;17.0;38.5;19;29.5823030472;
