Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;4;17.0;1;9.5;10.0;6;20.0;
8;1;8.82499980927;8.5;4;17.0;2;9.5;10.3000001907;4;21.3999996185;
9;1;8.82499980927;8.5;4;17.3400001526;2;9.81500053406;10.1999998093;4;21.8264003992;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;9.91094017029;10.3632001877;4;22.1992716789;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;9.99483585358;10.4951858521;4;23.4054436684;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;10.2662248611;11.0209560394;4;24.4501843452;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;12.0683965683;11.4571752548;4;25.3486692905;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;14.0683965683;11.8107032776;4;26.1225088835;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;16.0683956146;12.0916318893;4;26.7957427502;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;17.2117881775;12.3113050461;4;27.3919057846;
17;2;15.0206890106;11.0309295654;4;22.6314201355;2;18.2696170807;12.4808797836;4;27.7113106251;
18;2;17.0206890106;11.2157096863;4;23.0674635172;2;19.3328781128;12.5;5;28.0173821449;
19;2;18.2771892548;10.9637317657;4;23.2980040312;2;20.3039112091;12.5;5;28.3487696648;
20;2;19.2420520782;11.0;4;23.4758565426;2;20.3784732819;12.5;5;28.7054548264;
21;2;19.2820682526;11.0;4;23.6754535437;2;20.4587268829;12.5;5;29.0869145393;
22;2;18.9500007629;11.837726593;5;23.8987001181;2;20.5445556641;12.5;5;29.4920539856;
23;2;18.9500007629;11.9493503571;6;24.1474545002;2;20.6357116699;12.5;5;29.9191560745;
24;2;18.9500007629;12.0737276077;6;24.4234571457;3;19.625;13.5;4;30.3658571243;
25;2;18.9500007629;12.2117290497;6;24.7282443047;3;20.625;12.5;5;30.8291530609;
26;2;18.9500007629;12.3641223907;6;25.0630478859;3;19.625;13.5;6;31.3054442406;
27;2;18.9500007629;12.5315237045;6;25.4286823273;4;20.625;12.5;5;31.790620327;
28;2;18.9500007629;12.7143411636;7;25.8254261017;4;21.1528892517;12.5;5;32.2801818848;
29;2;18.9500007629;12.9127130508;8;26.2529010773;4;17.625;14.5;5;32.7693967819;
30;2;17.9069042206;12.0;8;26.7099647522;4;16.625;16.5;5;33.2534770966;
31;2;17.0097427368;13.0;8;27.194621563;4;15.625;18.5;5;34.7277650833;
32;2;16.1187896729;14.0;9;27.7039737701;4;15.625;20.5;6;35.2279129028;
33;2;14.0;16.0;9;28.2342166901;4;16.0;22.5;6;35.7112269402;
34;2;14.0;18.0;9;28.7806944847;4;16.2432670593;24.5;6;36.1744253635;
35;2;14.0;20.0;9;29.3380203247;4;16.2527999878;26.5;6;36.6149014235;
36;3;14.0;22.0;7;44.9002580643;4;16.2625999451;27.8134555817;6;37.0307625532;
37;3;15.0;24.0;7;46.2111558914;4;16.2726650238;29.0732460022;6;38.4208271503;
38;3;16.0;26.0;7;47.4337921143;4;17.2829933167;30.3141555786;7;38.8245828152;
39;3;17.0;28.0;7;48.5612726212;4;18.2935829163;31.5358352661;9;39.203299284;
40;3;18.0;30.0;7;49.5905637741;5;18.5476989746;32.7383575439;10;39.5575715303;
41;3;19.0;32.0;7;50.5218505859;5;18.2527999878;33.9221496582;10;39.8884036541;
42;3;21.0;31.0;8;51.3578329086;5;18.5894870758;35.087928772;12;40.1971048117;
43;3;22.0;30.0;10;52.1030340195;5;18.6111450195;36.2366294861;12;40.4851953983;
44;4;23.588104248;30.0;9;52.7631921768;5;18.6333065033;37.3693466187;11;40.7543241978;
45;4;24.6648292542;30.0;9;53.2510480881;5;18.3623752594;38.4872665405;11;41.0061944723;
46;4;25.7000007629;30.0;8;53.5878238678;5;19.6790885925;36.5916137695;13;41.1230512857;
47;5;26.6500015259;29.3290405273;7;63.8914642334;5;19.0;37.5732727051;12;41.2299300432;
48;5;26.6500015259;28.3290405273;7;64.563284874;5;21.399848938;36.5732727051;13;41.3387385607;
49;5;30.6500015259;28.3290405273;6;66.1794567108;5;22.9249992371;36.5732727051;13;41.4493950605;
50;4;31.6500015259;27.3290405273;6;55.7588602304;6;24.3507995605;37.4816627502;10;52.3362101316;
51;4;31.9707450867;28.3290405273;7;56.1049593687;6;25.9249992371;39.4816627502;11;52.7978268862;
52;4;31.7565670013;29.3290405273;7;56.4475352764;6;27.9249992371;40.5;12;53.23355937;
53;4;30.0886325836;32.3290405273;7;56.6754535437;6;29.0159397125;39.5;12;53.643327713;
54;4;31.1335430145;31.0;7;56.8987001181;6;28.5499992371;40.5;12;54.0275684595;
55;4;32.1837730408;31.0;7;57.1474545002;6;29.043346405;39.5;14;54.3871387243;
56;5;32.2831802368;31.0;6;57.4234571457;6;28.5499992371;39.5;14;54.7232164145;
57;5;32.3452758789;31.0;7;57.7282443047;6;28.5499992371;39.1212692261;16;55.0372033119;
58;5;31.8000011444;32.0;7;58.0630478859;7;28.5499992371;39.1647834778;15;55.3306398392;
59;5;32.4891891479;31.0;7;58.4286823273;7;29.0991382599;37.5;15;55.6051347256;
60;5;32.5714569092;31.0;7;58.8254261017;7;28.5499992371;38.5;15;55.7582292557;
61;5;32.6607208252;31.0;7;59.2529010773;7;28.5499992371;39.2959060669;15;55.8822417259;
62;5;32.7569046021;31.0;9;59.7099647522;7;28.5499992371;39.3396263123;15;56.0064735413;
63;5;30.8597431183;32.0;9;60.194621563;7;29.1553325653;37.5;15;56.1307730675;
64;5;29.9687900543;33.0;9;60.7039737701;7;28.5499992371;38.5;16;57.2549872398;
65;5;29.0833950043;34.0;10;61.2342166901;7;29.5499992371;40.4700622559;16;57.4089636803;
66;5;28.2526988983;35.0;12;61.7806944847;7;31.1970729828;39.5;17;57.5631418228;
67;5;28.3756542206;36.0;12;63.3380203247;7;30.7886314392;41.5;17;57.7173645496;
68;5;29.5010547638;38.0;12;63.9302580357;8;30.7956466675;43.5;17;57.871475935;
69;5;30.6275577545;40.0;13;66.340052247;8;30.5499992371;44.6403121948;18;58.0253223181;
70;5;29.3564529419;43.0;14;68.4823188782;8;31.5113830566;42.6403121948;19;58.1787520647;
71;5;28.5085830688;44.0;14;70.3790701628;8;31.5319843292;42.5;19;60.1133048534;
72;6;29.635848999;47.0;14;73.0537705421;8;28.7750015259;44.0;14;61.7613456249;
73;6;30.7416610718;45.0;14;74.3521777391;8;30.238609314;44.3899993896;14;63.1606092453;
74;6;31.8249130249;45.0;14;77.5608336926;8;31.3830928802;45.6872596741;14;65.3510191441;
75;6;33.8354415894;46.0;15;80.4033344984;8;33.616519928;44.9097442627;15;66.2526520491;
76;6;33.4785995483;46.0;16;82.8846398592;9;34.749874115;46.0;14;87.2928088903;
