Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;2;8.0;10.3000001907;5;21.0;
6;1;8.55000019073;8.5;4;17.0;2;9.22500038147;10.0;5;21.0299999714;
7;1;8.82499980927;8.5;4;17.0;2;9.73174953461;10.0;5;21.0605909824;
8;1;8.82499980927;8.5;3;17.0;2;9.73863315582;10.0;5;21.5023716688;
9;1;8.82499980927;8.5;3;17.3400001526;2;9.83803367615;10.1999998093;5;21.8717387915;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;9.92114067078;10.3632001877;5;22.1798590422;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;9.99046802521;10.4951858521;5;23.2886198759;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;10.2399396896;11.0209560394;5;24.2203179598;
13;1;9.22696018219;9.39324569702;3;19.5780620575;2;12.0166759491;11.4571752548;5;24.988676548;
14;1;11.0206890106;9.78903102875;3;20.2480106354;2;14.0166759491;11.8107032776;5;25.6138757467;
15;1;12.0206890106;10.1240053177;3;20.8052330017;2;16.0166759491;12.0916318893;5;26.1185922623;
16;1;13.0206890106;10.4026165009;2;21.2618598938;2;17.0594291687;12.3113050461;4;26.5251210928;
17;1;14.0206890106;10.6309299469;2;21.6314201355;2;17.7228336334;12.9498882294;4;26.6327222586;
18;1;15.0206890106;10.8157100677;2;21.9274635315;2;18.7228336334;12.9898166656;4;26.7040277719;
19;1;16.0206890106;10.9637317657;2;22.0;2;19.625;13.0112085342;4;26.7772322893;
20;1;16.9500007629;11.0;2;22.0;2;20.0248775482;12.5;5;26.852280736;
21;1;16.9500007629;11.0;2;22.0;2;19.625;13.2409124374;6;26.9291081429;
22;1;16.9500007629;11.0;2;22.0;2;20.0590496063;12.5;6;27.0076401234;
23;1;16.9500007629;11.0;2;22.0;2;20.0767192841;12.5;6;27.0877923965;
24;1;16.9500007629;11.0;3;22.0;2;19.625;13.3351173401;6;27.1694712639;
25;1;16.9500007629;11.0;3;22.0;2;20.1131305695;12.5;8;27.2525734901;
26;1;16.9500007629;11.0;3;22.0;2;19.625;13.4010295868;8;27.3369870186;
27;1;16.9500007629;11.0;3;22.0;2;20.1508216858;12.5;9;27.4225912094;
28;1;16.9500007629;11.0;3;22.0;2;20.1700820923;12.5;9;27.5092573166;
29;1;16.9500007629;11.0;3;22.0;3;18.1895828247;13.5;8;27.5968489647;
30;1;16.9500007629;11.0;3;22.0;3;17.2092914581;14.5;8;27.6852235794;
31;1;16.9500007629;11.0;3;22.0;3;16.2291755676;15.5;8;27.774232626;
32;1;16.9500007629;11.0;3;22.0;3;15.2492027283;16.5;8;27.8637228012;
33;1;14.9500007629;12.0;3;22.0;3;14.6443376541;17.5;8;27.9535369873;
34;1;13.9500007629;13.0;3;22.0;3;14.6645460129;18.5;8;28.0435154438;
35;1;12.9500007629;14.0;3;22.0;3;14.6847915649;19.5;8;28.1334965229;
36;1;12.0;15.0;3;22.0;3;14.7050361633;20.5;8;28.2233183384;
37;1;12.0;16.0;3;22.0;3;14.7252464294;21.5;8;28.3128197193;
38;1;12.0;17.0;3;22.0;3;14.7453842163;22.5;8;28.4018411636;
39;1;12.0;18.0;4;22.0;3;14.765414238;23.5;8;28.4902265072;
40;1;12.0;19.0;5;22.0;3;14.7853012085;24.5;8;28.5778234005;
41;1;12.0;20.0;5;22.0;3;14.8050098419;25.5;9;29.6644845009;
42;1;12.0;21.0;6;22.0;4;15.824508667;26.5;7;53.8800691366;
43;1;12.0;22.0;6;22.0;4;17.0;29.2910003662;8;55.3098748922;
44;1;12.0;23.0;7;22.0;4;18.0;31.3928012848;9;56.5128047466;
45;1;12.0;24.0;8;22.0;4;19.0;33.2486419678;9;57.5185015202;
46;1;12.0;25.0;9;22.0;4;21.0;31.4321784973;10;58.3635236025;
47;1;12.0;26.0;11;22.0;5;21.0;32.6284561157;10;59.0848200321;
48;1;12.0;27.0;11;22.0;5;22.0;33.8383827209;11;59.5183038712;
49;1;12.0;28.0;12;22.0;5;23.9526596069;37.8383827209;12;59.8606936932;
50;1;12.0;29.0;13;22.0;5;25.5741729736;38.8383827209;12;60.2257063389;
51;1;12.0;30.0;12;22.0;6;27.0;40.8383827209;11;75.6138944626;
52;1;13.0;28.0;13;22.0;7;27.0;45.8383827209;10;76.7754380703;
53;1;12.0;29.0;13;22.0;7;28.3999996185;50.8383827209;10;78.8794393539;
54;1;12.0;30.0;14;22.0;7;30.3999996185;55.1400146484;10;79.9442653656;
55;1;13.0;28.0;14;22.0;7;32.4000015259;58.7418823242;11;82.3756957054;
56;1;12.0;29.0;14;22.0;8;34.4000015259;59.8183250427;10;84.5081897974;
57;1;12.0;30.0;14;22.0;8;35.4000015259;60.8183250427;12;86.3794516325;
58;1;13.0;28.0;14;22.0;8;35.6406402588;62.8183250427;13;89.0331132412;
59;1;12.0;29.0;15;22.0;8;36.5910797119;63.8183250427;13;90.6806466579;
60;1;12.0;30.0;13;22.0;8;39.3067169189;63.5;13;91.8555970192;
61;1;12.0;31.0;14;22.0;8;40.0876502991;65.5;14;92.9162368774;
62;1;12.0;32.0;15;22.0;9;40.3385734558;67.5;12;95.0087808371;
63;1;12.0;33.0;15;22.0;10;40.3740501404;71.5;12;111.216639519;
64;1;12.0;34.0;16;22.0;10;41.4639320374;73.5;13;113.200677276;
65;1;12.0;35.0;16;22.0;10;42.5663871765;76.5;14;116.357628703;
66;1;13.0;33.0;17;22.0;10;44.8535194397;80.4822998047;14;119.301582456;
67;2;13.0;35.0;17;23.0;10;45.1283569336;81.5345077515;15;122.027507067;
68;2;15.0;34.0;17;23.1074999571;10;46.2515945435;82.5345077515;18;125.542533875;
69;2;16.0;34.0;18;23.2253656387;10;48.5111618042;83.5345077515;18;131.199048877;
70;3;17.0;34.0;15;43.3543308973;10;50.8068084717;84.5345077515;19;136.036891818;
71;4;19.0;35.0;15;44.6951234341;10;51.8468170166;86.5345077515;22;140.183435798;
72;4;20.9500007629;35.0;14;45.8660455942;10;52.2628936768;87.5345077515;23;143.492944002;
73;5;21.9500007629;35.0;14;46.8729230165;10;53.8022880554;89.5345077515;22;146.1558671;
74;4;20.9500007629;30.0;14;45.736333847;11;55.2881164551;90.6999969482;20;150.228616476;
75;4;21.9500007629;30.0;13;46.273645401;11;52.6960945129;94.857925415;25;152.582335114;
76;4;22.9500007629;29.0;13;46.6926937103;11;51.7489700317;97.9545593262;27;154.701919675;
77;4;23.9500007629;28.0;13;47.0;12;51.8000030518;102.057525635;23;168.306193113;
78;4;24.5750007629;27.0;13;47.0;12;53.8000030518;104.166946411;24;171.237274528;
79;4;24.5750007629;26.0;12;47.0;12;55.8000030518;108.282913208;25;173.90730834;
80;4;24.5750007629;25.0;12;48.0;12;57.8000030518;109.405395508;27;176.499430299;
81;4;25.5750007629;25.0;13;48.0399999619;12;64.2549591064;114.534393311;32;178.993596077;
