Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;10.0;5;21.0;1;11.8999996185;8.625;5;17.25;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.8999996185;8.625;6;17.25;
5;1;8.27600002289;10.9200000763;3;22.5301437378;2;13.5;8.625;5;18.25;
6;1;9.27600002289;11.2650718689;3;23.086605072;2;14.5;8.625;5;18.3049999475;
7;1;10.194486618;11.543302536;3;23.5283432007;2;15.5329999924;8.625;5;18.7179939747;
8;1;10.2938766479;11.7641716003;3;24.1098823547;2;16.230796814;8.79749965668;5;19.0808042288;
9;1;10.4247236252;12.0549411774;3;24.5655879974;2;16.4484825134;8.94309806824;5;19.9605387449;
10;1;10.5272569656;12.2827939987;3;24.9179592133;2;16.9763221741;9.3333568573;5;20.7355946302;
11;1;10.6065406799;12.4589796066;4;25.0;2;18.9763221741;9.6677980423;5;21.4125111103;
12;1;12.5272569656;12.5;4;25.0;2;20.9763221741;9.94955635071;5;22.0011861324;
13;1;13.5272569656;12.5;4;25.0;2;22.1805877686;10.1834592819;5;22.5132590532;
14;1;14.5272569656;12.5;4;25.0;2;22.5079574585;10.3752222061;5;22.9608161449;
15;1;15.5272569656;12.5;4;25.0;2;22.7764911652;10.5308046341;5;23.293561697;
16;1;16.527256012;12.5;4;25.0;2;22.9761371613;10.625;5;23.4459385872;
17;1;17.527256012;12.5;5;25.0;2;23.0675621033;10.625;5;23.6063313484;
18;1;17.625;12.5;5;25.0;2;23.1637992859;10.625;5;23.7746598721;
19;1;17.625;12.5;6;25.0;2;23.2647953033;10.625;5;23.950763464;
20;1;17.625;12.5;6;25.0;2;23.3704586029;10.625;5;24.1343946457;
21;1;17.625;12.5;6;25.0;2;25.4806365967;10.625;6;24.3252148628;
22;1;17.625;12.5;7;25.0;2;26.5951290131;10.625;6;24.5227909088;
23;1;17.625;12.5;7;25.0;2;25.75;11.625;6;24.7265944481;
24;1;17.625;12.5;7;25.0;2;26.75;12.625;6;24.9360039234;
25;1;17.625;12.5;7;25.0;2;26.75;13.2052030563;6;25.1503081322;
26;1;17.625;12.5;7;25.0;2;26.75;13.3552160263;6;25.3687133789;
27;1;17.625;12.5;7;25.0;3;26.75;13.508099556;5;25.5903530121;
28;1;17.625;12.5;7;25.0;3;26.75;13.6632471085;5;25.8143000603;
29;1;17.625;12.5;7;25.0;3;26.75;13.8200101852;5;26.0395803452;
30;1;17.625;12.5;7;25.0;3;26.75;13.9777069092;5;26.2651896477;
31;1;17.625;12.5;7;25.0;3;27.75;11.9777069092;5;26.490111351;
32;1;17.625;12.5;7;25.0;3;26.75;12.9777069092;6;26.7133340836;
33;1;17.625;12.5;7;25.0;3;26.75;13.9777069092;6;26.9338707924;
34;1;17.625;12.5;7;25.0;3;27.75;11.9777069092;6;27.1507744789;
35;1;17.625;12.5;7;25.0;3;26.75;12.9777069092;6;27.3631567955;
36;1;17.625;12.5;7;25.0;3;27.75;14.9777069092;6;27.5701999664;
37;1;17.625;12.5;8;25.0;3;28.75;16.9777069092;7;27.7711696625;
38;1;17.625;12.5;8;25.0;3;29.75;18.625;7;27.9654240608;
39;1;17.625;12.5;8;25.0;3;30.75;19.625;7;28.1524200439;
40;1;17.625;12.5;8;25.0;3;30.8914527893;20.625;9;28.3317160606;
41;1;17.625;12.5;8;25.0;4;30.9990291595;20.625;8;28.502972126;
42;1;17.625;12.5;9;25.0;4;31.1017837524;20.625;8;28.665948391;
43;1;17.625;12.5;10;25.0;4;31.1995697021;20.625;8;28.8205003738;
44;1;17.625;12.5;10;25.0;4;31.292301178;20.625;8;28.9665732384;
45;1;17.625;12.5;10;25.0;4;29.292301178;21.625;8;29.1041927338;
46;1;17.625;12.5;10;25.0;5;28.292301178;22.625;7;44.2334575653;
47;1;17.625;12.5;11;25.0;5;28.292301178;24.625;7;45.1045303345;
48;1;17.625;13.5;11;25.0;5;28.75;26.625;7;45.8870010376;
49;1;17.625;14.5;11;25.0;5;28.75;28.625;7;46.5802974701;
50;1;17.625;15.5;11;25.0;5;29.75;27.625;8;47.1872386932;
51;1;17.625;16.5;12;25.0;5;28.75;29.625;8;47.7013263702;
52;1;17.625;17.5;12;25.0;5;28.75;31.625;9;49.0690898895;
53;1;17.625;17.5;12;25.0;5;30.75;31.625;10;49.4170179367;
54;1;17.625;17.5;13;25.0;6;30.75;34.625;9;49.7139468193;
55;1;17.625;17.5;14;25.0;6;31.3987102509;37.625;9;49.8735535145;
56;1;17.625;17.5;14;25.0;6;32.4241333008;37.625;9;49.9171074629;
57;1;17.625;17.5;14;25.0;6;31.4502639771;40.625;10;51.5733112097;
58;1;17.625;17.5;15;25.0;6;31.974489212;43.0234375;10;52.9801645279;
59;1;17.625;17.5;15;25.0;6;32.4136886597;45.3489723206;10;54.1656842232;
60;1;17.625;17.5;15;25.0;6;34.7782745361;41.6102333069;10;55.1607136726;
61;1;17.625;17.5;15;25.0;6;33.0798416138;43.8168411255;10;55.9809454679;
62;1;17.625;17.5;16;25.0;6;33.3298187256;45.9782943726;13;58.2703918219;
63;1;17.625;17.5;16;25.0;6;36.4147186279;46.4000015259;13;58.4739596248;
64;2;18.625;18.5;15;26.0;6;38.4761962891;47.4000015259;14;58.6792921424;
65;2;19.625;19.5;16;26.1299999952;6;40.0547981262;49.4000015259;14;58.8862151504;
66;2;19.8792495728;20.5;16;26.2754310369;6;39.0850524902;50.4000015259;15;59.0362836719;
67;2;19.9119720459;21.5;15;26.4377241135;7;37.6762619019;54.4000015259;16;59.1514149904;
68;2;19.9484882355;22.5;15;26.6183350086;7;37.7480239868;57.352355957;16;59.2766776085;
69;2;19.625;23.3091678619;15;26.8187118769;7;37.8222122192;58.3531646729;16;59.4114041328;
70;2;19.625;23.4093551636;15;27.0402543545;7;36.4000015259;56.3567733765;16;59.5549384952;
71;2;20.0840568542;22.5;15;27.2842636108;7;35.4000015259;60.4008102417;16;59.7066307068;
72;3;20.1389598846;22.5;14;27.5518820286;7;35.4000015259;59.4254760742;16;59.8658325672;
73;3;19.625;22.5;15;27.8440244198;7;34.4000015259;62.4507064819;16;60.0318951011;
74;3;19.625;23.5;15;28.1613030434;7;35.4000015259;66.4764709473;18;60.2041665316;
75;3;20.3362922668;22.5;15;28.5039470196;7;35.4000015259;65.5027694702;19;60.381991595;
76;3;20.625;24.5;14;29.871723175;7;34.4000015259;68.5295715332;19;60.5647111535;
77;3;21.625;24.5;14;30.3938621283;7;35.4000015259;72.5568618774;18;60.7516638339;
78;3;21.625;26.5;15;30.9544285536;7;35.4000015259;71.5846252441;19;60.9421875179;
79;4;22.625;26.5;13;32.6719396114;7;34.4000015259;74.483039856;19;61.1356225908;
80;4;21.8500003815;29.0;10;34.2267340422;7;35.4000015259;77.5047225952;18;61.3313142061;
81;4;22.0255012512;30.3899993896;11;35.6516196728;8;35.4000015259;75.5275115967;17;61.528617084;
82;4;23.1592674255;28.6872596741;11;36.9795768261;8;34.4000015259;76.66431427;18;61.7268984616;
83;4;23.8285884857;28.9097423553;12;38.0915269852;8;35.4000015259;78.7634506226;18;61.9255429208;
84;5;24.0108356476;29.0;11;39.0661137104;8;35.4000015259;75.8627700806;18;62.1239569485;
85;5;24.1544818878;29.0;11;40.0776143074;8;34.4000015259;76.9619827271;19;62.3215717971;
86;6;24.2983512878;29.0;11;41.1190640926;8;35.4000015259;79.0607833862;19;62.5178478956;
87;6;24.4406013489;29.0;11;42.1830124855;8;36.4000015259;82.6624984741;19;63.7122791111;
88;6;24.5794448853;30.0;11;43.2617502213;8;36.4000015259;84.7016296387;20;63.9643940926;
89;6;22.7132301331;32.0;11;44.3474955559;8;36.4000015259;86.7413787842;19;64.2167227864;
90;6;21.8405151367;34.0;12;46.4325232506;8;36.4000015259;88.7816314697;21;64.4689413011;
91;7;21.960144043;36.9267578125;11;47.5292420387;9;36.4000015259;87.822303772;20;64.720756948;
92;7;22.0712623596;39.3347625732;11;51.565703392;9;36.4000015259;87.8633117676;21;64.9719094038;
93;7;20.0712623596;41.3347625732;11;54.3437795639;9;36.4000015259;91.9045562744;22;65.2221692502;
94;7;21.2999992371;41.3347625732;9;56.7853679657;9;36.4000015259;90.9459686279;21;65.4713349938;
95;7;22.2999992371;42.3347625732;6;58.9622792006;9;36.4000015259;90.9874572754;22;65.7192309797;
96;7;23.2999992371;43.8922767639;7;60.7425472736;9;36.4000015259;95.0289611816;22;65.9657053053;
97;7;22.2999992371;41.0;6;60.865550518;10;36.4000015259;94.0703964233;22;67.5031296015;
98;7;23.2999992371;42.0;6;62.1893832684;10;35.4000015259;97.1116943359;21;67.8201482892;
99;7;24.2999992371;43.0;7;63.4116332531;10;36.4000015259;99.4346084595;20;68.9368647039;
100;7;25.2000007629;44.0;7;64.5258017778;10;38.4000015259;100.70929718;22;70.1047532558;
101;7;25.2000007629;45.0;7;65.5289241076;10;39.4000015259;101.783157349;22;71.3187139928;
102;8;25.2000007629;46.0;7;66.4214570522;10;39.4000015259;105.498451233;23;72.5729916394;
103;8;25.2000007629;47.0;7;67.0648497343;10;41.4000015259;105.229301453;26;74.8613891304;
104;8;25.2000007629;48.0;8;67.5935020447;12;42.4000015259;105.970787048;24;76.2374916375;
105;9;25.2000007629;49.0;7;68.055926919;12;43.4000015259;107.329017639;25;77.6378283203;
106;9;24.2000007629;48.0;7;68.4566277266;12;43.4000015259;108.702705383;25;79.0561749339;
107;9;24.2000007629;48.0;6;68.8011721373;12;43.4000015259;110.090812683;27;80.4865401089;
108;9;25.2000007629;49.0;6;69.0956425667;12;42.4000015259;114.491981506;29;81.9232041836;
109;9;24.2000007629;48.0;7;69.3462148905;12;44.4000015259;112.904556274;29;83.3606987894;
110;8;24.2000007629;48.0;7;69.428878665;13;41.4000015259;115.326538086;28;84.7937479019;
111;8;25.2000007629;49.0;7;70.4513280392;13;39.4000015259;120.755653381;29;86.2171916068;
112;8;25.2000007629;49.0;6;70.5138043165;13;39.4000015259;123.189399719;29;88.6259144247;
113;8;26.2000007629;50.0;6;70.577481389;13;40.4000015259;123.625053406;28;92.0747992992;
114;8;27.2000007629;52.0;7;70.6423509121;13;42.4000015259;129.059753418;28;93.8516830504;
115;8;26.2000007629;52.0;7;70.7084013224;13;46.4000015259;131.772415161;28;95.6896115243;
116;8;26.2000007629;53.0;6;70.7756183147;13;47.4000015259;134.262802124;29;97.6057442129;
117;8;26.2000007629;53.0;6;69.67689538;14;48.4000015259;137.745864868;29;99.6111400127;
118;8;24.2000007629;51.0;7;68.6902537942;15;49.4000015259;140.219039917;30;101.610022068;
119;5;22.2000007629;44.6199989319;7;66.173433423;18;49.4000015259;141.568939209;26;105.38832286;
120;5;22.9561004639;44.4580001831;7;65.3560900688;18;50.4000015259;143.057662964;28;108.09894371;
121;5;21.9561004639;42.4580001831;8;64.6204799414;18;51.4000015259;147.446350098;28;111.038031757;
122;5;21.9561004639;42.1809806824;8;63.9584315419;18;51.4000015259;151.859893799;35;114.208687305;
123;4;20.7782974243;38.0628814697;7;46.9276997447;19;51.4000015259;156.255340576;29;134.18909651;
124;4;19.7782974243;37.0628814697;7;46.5349293947;19;52.4000015259;161.632125854;31;138.14721173;
125;4;19.7782974243;36.8609352112;7;46.1814349294;19;54.4000015259;162.990081787;31;143.147028267;
126;4;20.6486778259;37.7748413086;8;45.8632912338;19;56.4000015259;166.329284668;32;147.154524863;
127;4;20.6138114929;38.6973571777;8;45.5769621134;19;60.4000015259;166.729095459;34;151.003947973;
128;4;20.5824298859;39.627620697;9;45.3192658126;19;64.4000015259;169.965606689;35;154.522508681;
129;4;20.5541877747;40.5648574829;10;45.087338388;19;68.4000015259;172.702346802;36;157.551772714;
130;4;21.5287666321;38.5083732605;10;44.8786041737;19;72.4000015259;174.584121704;37;160.196347833;
131;4;20.5287666321;38.5083732605;10;44.690743953;19;76.4000015259;176.482513428;39;162.454496622;
132;4;20.5287666321;38.5083732605;10;44.5216682255;19;80.1999969482;179.727005005;40;164.294451535;
133;4;19.5287666321;37.5083732605;11;44.3695004433;19;83.1999969482;182.902267456;41;165.860257328;
134;4;18.5287666321;36.2863235474;11;44.2325491607;19;86.1999969482;186.078857422;41;167.201565683;
135;4;17.5287666321;36.0781402588;11;44.1092947274;19;89.1999969482;189.256317139;46;168.322538912;
136;4;16.5287666321;35.0781402588;11;43.9983658195;19;91.1999969482;191.934310913;48;168.912021697;
137;4;14.0;35.0211029053;10;43.898529619;19;93.1999969482;194.112533569;45;169.505411088;
138;4;14.0;35.9967880249;11;43.8086763695;19;95.1999969482;196.290557861;45;170.101533234;
139;4;14.0;36.8446655273;11;43.7278090194;19;96.1999969482;199.468093872;46;170.699195564;
140;3;14.0;35.8249740601;11;43.6550282091;20;97.1999969482;202.644699097;50;171.297196507;
141;2;12.0;19.159532547;11;28.3741568327;21;98.1999969482;205.820083618;49;187.133632123;
142;2;12.0;19.143579483;11;28.3367419094;21;100.199996948;209.993942261;50;188.301815987;
143;2;12.0;19.1292228699;12;28.3030675277;21;103.199996948;212.165863037;52;189.397696078;
144;2;12.0;19.1162986755;12;28.272760585;21;101.199996948;228.100509644;53;190.423021138;
145;2;13.0;20.1046695709;12;28.2574951425;21;102.199996948;235.256942749;53;191.381237745;
146;2;14.0;21.094203949;13;28.2448246405;21;101.199996948;245.41255188;52;193.276883364;
147;2;14.0;22.0847816467;13;28.2345850244;21;102.199996948;252.436386108;56;194.175040781;
148;2;14.0;23.0763053894;13;28.2266349792;21;103.400001526;256.460571289;57;197.013881087;
149;1;12.0;19.0686740875;13;28.1236133575;22;103.400001526;262.939025879;58;199.65443933;
150;1;12.0;19.0618057251;13;28.1112518311;22;105.400001526;275.954589844;61;201.947164878;
151;1;12.0;19.0556259155;13;28.1001262665;22;109.400001526;285.14276123;65;208.470919684;
152;1;12.0;19.0500640869;14;28.0901145935;22;110.730003357;296.825469971;65;213.872901365;
153;1;12.0;19.0450572968;14;28.0811023712;23;115.926574707;299.408691406;66;218.305249885;
154;1;12.0;19.0405502319;14;28.0729923248;23;115.853752136;307.906555176;71;221.73837553;
155;1;12.0;19.0364952087;14;28.0656929016;25;117.602180481;315.334259033;71;223.975727662;
156;1;12.0;19.0328464508;14;28.0591239929;26;120.110946655;319.663391113;71;226.260357261;
157;1;12.0;19.0295619965;13;28.0532112122;27;121.110946655;322.867614746;72;227.366987109;
158;1;12.0;19.0266056061;13;28.0478897095;27;121.110946655;329.916625977;75;228.412638724;
159;1;12.0;19.0239448547;13;28.0431003571;27;123.110946655;333.966430664;75;230.237203509;
160;1;12.0;19.0215492249;14;28.0387897491;27;125.110946655;339.017059326;77;231.101099759;
161;1;12.0;19.0193939209;14;28.034910202;27;127.110946655;344.068481445;78;232.929115832;
162;1;12.0;19.0174560547;15;28.031419754;27;129.110946655;349.120605469;78;234.895266414;
163;1;12.0;19.0157089233;15;28.0282783508;29;132.110946655;355.173492432;78;237.046125472;
164;1;12.0;19.0141391754;15;28.0254497528;30;134.110946655;365.227050781;79;240.77498877;
165;1;12.0;19.0127258301;15;28.0229053497;31;137.610946655;369.28125;78;256.443003058;
166;1;12.0;19.0114517212;9;28.020614624;31;138.610946655;379.336120605;78;262.433050871;
167;1;12.0;19.010307312;9;28.0185527802;34;140.610946655;386.41784668;67;268.579088926;
168;0;0;0;0;0;35;138.199996948;401.501403809;67;275.297149897;
