Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
20;2;27.3469028473;12.5;4;30.0950183868;2;20.1873321533;12.5;5;27.6867210865;
21;2;27.5427589417;12.5;4;30.5487289429;2;20.229511261;12.5;5;27.8832085133;
22;3;27.7469291687;12.5;3;31.0176672935;2;20.2737216949;12.5;5;28.0884003639;
23;3;27.957950592;12.5;3;31.4980173111;3;20.3198890686;12.5;4;28.3018581867;
24;3;28.1741065979;12.5;4;31.9854974747;3;19.625;12.5;5;28.5230212212;
25;4;26.1741065979;13.5;3;32.4754953384;4;20.417678833;12.5;4;28.7512066364;
26;4;25.25;14.5;3;32.9632344246;4;20.4690208435;12.5;4;28.9856116772;
27;4;25.25;15.5;3;33.4439563751;4;20.5217628479;12.5;4;29.2253217697;
28;4;25.25;15.87758255;3;33.9131059647;4;20.5756969452;12.5;4;29.4693202972;
29;4;25.25;16.0652427673;3;34.3665065765;4;20.6305961609;12.5;4;29.716504097;
30;4;25.25;16.2466030121;3;35.8005027771;4;18.686214447;13.5;4;30.9657006264;
31;4;26.25;16.4202003479;3;36.2520742416;4;19.625;14.0;4;31.3456887007;
32;4;27.25;16.5848293304;3;36.6800837517;4;19.625;13.5;4;31.7406543493;
33;4;27.7365322113;16.7395591736;3;37.0829327106;4;19.1416473389;14.5;4;32.150783062;
34;4;27.7555999756;16.8837509155;3;37.4597195387;4;18.9484882355;13.5;4;32.5763094425;
35;4;27.7751979828;17.0170440674;3;37.8101881742;4;19.625;15.3091678619;4;33.0175091028;
36;4;28.7953281403;19.5;3;38.1346466541;4;19.0342102051;13.5;4;33.4746806622;
37;4;29.8159866333;21.5;3;38.4338729382;4;19.0840568542;13.5;3;33.9481139183;
38;4;30.8371677399;23.5;3;38.7090160847;4;20.1389598846;14.5;3;34.4380481243;
39;4;31.8588638306;25.5;4;38.9614952803;4;19.1991729736;13.5;3;34.944614172;
40;4;32.8810691833;27.5;5;39.1929091215;4;18.8625392914;14.5;4;35.4677681923;
41;4;33.6368103027;27.5;5;39.4049582481;4;18.3552474976;15.5;4;36.0072143078;
42;4;33.7322311401;27.5;6;39.5569496155;4;17.0;15.5;4;36.5623269081;
43;4;33.8006286621;27.5;6;39.6105561256;4;18.0;16.4358615875;4;37.1320724487;
44;4;33.8247489929;27.5;6;39.6651450396;4;17.9593696594;13.5;4;37.7149415016;
45;4;33.8493156433;27.5;6;39.72067523;4;17.0;14.5;4;38.30890131;
46;5;34.8743019104;28.5;5;40.7771017551;4;18.0;13.5;4;38.9113717079;
47;5;35.0999984741;29.5;5;40.9943759441;4;20.1300601959;16.5;3;39.5192370415;
48;5;35.9254684448;30.5;6;43.0612211227;4;21.266828537;19.5;3;40.1288933754;
49;5;36.7728652954;32.125;8;44.8443436623;4;22.4039993286;22.5;4;40.7363405228;
50;5;37.4805984497;33.6171875;8;46.3812078238;4;23.5406761169;25.5;5;41.3373045921;
51;5;38.0641708374;33.9937896729;8;47.7174551487;4;24.6758937836;27.5;5;41.9273953438;
52;5;38.5427093506;34.2754020691;11;48.8990273476;4;25.4336643219;27.5;6;42.465420723;
53;5;38.9355163574;34.4822807312;11;49.7505745888;4;25.5547199249;27.5;6;42.9339466095;
54;5;39.1409912109;34.5;11;52.1064896584;4;25.6601371765;27.5;7;43.3865451813;
55;7;40.9988098145;36.0800018311;8;65.157835722;4;25.7619724274;27.5;7;43.8195896149;
56;7;43.6932525635;38.5082702637;9;67.6724944115;4;25.8594074249;27.5;7;44.2300891876;
57;7;45.7936248779;40.8158721924;9;69.9606131315;4;25.9517707825;27.5;7;44.6157541275;
58;7;46.3263130188;43.0;9;71.9082647562;4;26.0385437012;27.5;9;44.9750175476;
59;7;46.6917648315;45.0;10;74.9592125416;4;26.1193790436;27.5;8;45.307009697;
60;8;48.0920257568;47.0;8;77.1064169407;4;26.1940765381;27.5;8;45.6115064621;
61;8;48.3418464661;50.0;8;79.1523041725;4;26.262588501;27.5;9;45.8888463974;
62;8;48.4506416321;52.2747993469;9;81.3134877682;5;26.3249893188;27.5;8;46.1398382187;
63;8;47.5611495972;54.0;9;83.5886762142;5;26.3814620972;27.5;9;46.3656587601;
64;8;47.6728591919;57.0;10;85.972679019;5;26.4322738647;27.5;9;46.5677556992;
65;8;47.3306159973;60.0;11;88.4552284479;5;26.4777450562;27.5;10;46.747756958;
66;9;46.935459137;63.0;9;92.0196723938;5;26.518245697;27.5;10;46.9073896408;
67;9;47.6018486023;67.0;9;94.6717672348;5;26.5541610718;27.5;10;47.0;
68;9;48.3241424561;71.0;9;97.253891468;5;26.5750007629;27.5;9;47.0;
69;9;48.5690689087;75.0;10;99.7894742489;5;26.5750007629;27.5;10;47.0;
70;9;47.6819839478;76.6627502441;11;102.280920863;5;26.5750007629;27.5;11;47.0;
71;10;46.6548233032;80.680480957;10;104.677702785;5;26.5750007629;27.5;11;47.0;
72;10;47.3491363525;84.6984405518;11;106.932356715;5;26.5750007629;27.5;11;49.5700006485;
73;11;49.0132980347;85.7166213989;10;109.005750656;5;27.9282512665;29.0;12;50.956556201;
74;11;48.6285705566;89.7350158691;12;110.871194959;5;25.1037521362;32.3899993896;12;52.1132760048;
75;12;47.6285705566;91.7536087036;11;112.516306758;5;24.1720180511;35.6872596741;13;53.0792044401;
76;12;48.6285705566;91.7723922729;12;113.942367435;5;24.2593841553;38.9097442627;13;53.7430505753;
77;12;47.6285705566;94.7913589478;13;115.16168952;5;26.2999992371;36.0;14;54.1926484108;
78;12;47.6285705566;97.8104858398;14;116.023977518;6;28.2999992371;35.0;13;54.608627677;
79;12;47.6285705566;101.1616745;15;116.741917253;6;25.2999992371;37.1579170227;13;54.7922235727;
80;12;44.6285705566;106.188865662;14;117.346978664;6;24.6749992371;39.2545547485;14;54.9393253326;
81;12;42.6285705566;111.2162323;17;117.823303938;6;23.6749992371;41.3575286865;15;55.0956480503;
82;13;41.4000015259;116.07270813;17;118.025110364;6;22.6749992371;45.2545547485;15;55.261295557;
83;14;41.4000015259;117.121032715;16;118.218449116;6;21.6749992371;48.2545547485;14;55.4362905025;
84;14;41.4000015259;118.169662476;17;118.403632402;6;22.6749992371;48.2545547485;15;55.6205644608;
85;14;40.4000015259;122.218559265;17;118.581005931;7;23.6749992371;49.2545547485;15;55.8139474392;
86;14;41.4000015259;123.267692566;18;118.673966527;7;24.6749992371;50.2545547485;15;56.016159296;
87;15;41.4000015259;124.267021179;18;119.603488922;8;25.6749992371;51.2545547485;16;56.2268030643;
88;15;42.4000015259;125.802032471;19;120.534891367;8;26.6749992371;53.2545547485;17;56.445360899;
89;15;42.4000015259;124.002098083;20;121.461136103;8;27.6749992371;54.2545547485;17;56.6711919308;
90;15;41.4000015259;125.213798523;21;122.37603569;8;27.6749992371;55.2545547485;18;56.9035346508;
91;15;42.4000015259;127.437103271;22;124.274474621;8;27.6749992371;56.2545547485;18;57.141512394;
92;15;45.4000015259;127.671882629;22;125.212521791;8;27.6749992371;57.2545547485;18;57.3841423988;
93;15;47.4000015259;127.917861938;21;127.130395412;8;27.6749992371;58.2545547485;18;57.6303496361;
94;15;48.4000015259;132.174636841;22;128.116510391;8;25.6749992371;59.2545547485;17;57.8789830208;
95;15;51.4000015259;133.441650391;23;129.087316275;8;24.6749992371;60.2545547485;17;59.1288366318;
96;15;51.9342041016;137.718170166;24;130.043234587;8;25.2999992371;62.2545547485;19;59.5286706686;
97;15;53.9812850952;139.003372192;25;130.985162616;8;26.2999992371;64.2545547485;19;59.9480118752;
98;16;53.0319023132;139.296218872;27;131.914253712;8;26.5971736908;65.9390640259;17;60.3879569769;
99;17;51.4000015259;142.595581055;26;132.831728458;8;26.6407966614;67.1113128662;17;60.8497333527;
100;17;53.4000015259;143.900192261;27;133.738720298;8;26.2999992371;68.2809753418;17;61.3346656561;
