Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
34;4;27.7412948608;16.6791172028;5;36.942438364;3;16.625;22.1428909302;7;37.8283395767;
35;4;28.7555828094;19.5;5;38.3189142942;3;16.0;23.3049678802;8;38.1644263268;
36;4;30.7701263428;22.5;5;38.7584757805;3;16.0;24.4613876343;9;38.4873962402;
37;4;32.7849197388;25.5;5;39.1783299446;3;16.0;25.611749649;9;38.7965979576;
38;4;34.3341598511;28.5;6;39.5794564486;3;17.0;24.7132492065;9;39.0915465355;
39;5;35.3965148926;31.5;6;39.9632360935;3;17.9580535889;25.2823486328;10;39.3719201088;
40;5;35.4027099609;32.5;6;40.3313398361;3;17.9869003296;26.3744602203;10;39.637553215;
41;5;36.1491012573;32.5;9;40.6856265068;3;18.0142593384;27.4616775513;10;39.8884243965;
42;5;36.3085327148;32.5;9;41.0280510187;3;18.0401592255;28.5439472198;11;40.1246433258;
43;5;36.4626235962;32.5;9;41.3605811596;3;17.0401592255;27.6212730408;11;40.3464374542;
44;5;36.6122589111;32.5;9;41.5656735897;3;17.0401592255;27.6937026978;11;40.5226583481;
45;5;36.7045516968;32.5;10;41.7685123682;3;18.0401592255;28.7613296509;11;40.6485671997;
46;5;36.7958297729;32.5;9;41.9810789824;3;17.0401592255;27.8242835999;12;40.7654466629;
47;5;36.8914833069;32.5;9;42.2032808065;3;17.0401592255;27.8827228546;12;40.8736610413;
48;5;36.9914779663;32.5;9;42.434922576;3;20.0401592255;27.5;13;40.9736089706;
49;5;33.8294372559;34.5;10;42.6756978035;3;20.1000003815;28.5;14;41.0;
50;6;32.8467903137;35.7064628601;9;42.9251824617;3;22.1000003815;27.5;14;41.0;
51;6;31.1000003815;36.1793518066;9;43.1828305721;3;24.1000003815;27.5;14;41.0;
52;6;31.1000003815;37.1949882507;8;43.4479724169;4;25.125;27.5;11;56.0;
53;6;30.9020366669;38.2107124329;9;43.7198169231;4;24.125;29.5;12;56.75;
54;6;31.0065898895;38.4265136719;9;45.4446556568;4;26.125;29.5;12;57.4193744659;
55;6;31.5812473297;39.1056442261;9;46.9178080559;4;27.125;30.5;14;58.0072898865;
56;6;32.0605392456;39.6588668823;9;48.1739914417;4;27.75;31.5;14;58.5162696838;
57;6;32.4593811035;40.1040725708;9;49.2498316765;5;24.75;34.5;14;58.9513263702;
58;6;32.793258667;40.4601135254;7;51.0314202309;5;24.7250003815;36.5;15;59.3190898895;
59;6;34.0097198486;41.670589447;7;51.6638336182;5;24.7250003815;38.5;15;59.6270179749;
60;6;35.1457519531;42.7786407471;5;52.2717180252;5;24.7250003815;40.5;15;59.8827629089;
61;6;34.6510848999;44.9092903137;6;52.7454422712;5;25.1000003815;42.0;16;60.0;
62;6;34.1685066223;45.9092903137;8;53.1733453274;5;24.7999992371;41.0;15;60.0;
63;6;34.2275352478;47.9092903137;9;53.5992184877;5;25.7000007629;41.0;16;60.0;
64;6;34.2880744934;48.9092903137;9;54.021410346;5;24.7000007629;43.0;16;60.0;
65;5;31.2325687408;44.9092903137;10;51.8924722672;6;25.7000007629;45.0;16;63.4834346771;
66;6;30.5999984741;45.0;10;52.2404347658;6;27.7999992371;49.0;16;63.5510976315;
67;6;30.5999984741;45.0;10;52.5807678699;6;29.7999992371;52.0;16;63.6189732552;
68;6;30.5999984741;45.0;10;52.9125698805;6;30.7999992371;53.0;17;63.6870305538;
69;6;30.5999984741;45.0;10;53.2351368666;6;30.7999992371;54.0;18;63.7552382946;
70;6;30.5999984741;45.0;10;53.5479559898;7;30.7999992371;55.0;17;63.8235653639;
71;6;30.5999984741;45.0;11;53.850697279;7;31.7999992371;55.0;20;63.8919805288;
72;6;30.5999984741;45.0;10;54.1431977749;7;30.7999992371;54.0;19;63.9874854088;
73;6;30.5999984741;45.0;10;54.4254393578;7;30.7999992371;53.5;17;65.8454517126;
74;6;30.5999984741;45.0;9;54.6975297928;7;31.9710006714;54.5;18;67.3768389225;
75;6;30.5999984741;45.0;9;54.9596781731;8;31.1136665344;53.5;17;68.6270992756;
76;6;30.5999984741;45.0;9;55.2121720314;8;32.2312011719;53.5;17;69.6438851357;
77;6;30.5999984741;45.0;10;55.455354929;8;33.3270111084;53.5;18;70.3090741634;
78;6;30.5999984741;45.0;10;55.6896092892;8;32.4000015259;52.5;18;70.5398681164;
79;6;30.5999984741;45.0;10;55.9008569717;8;28.3999996185;54.5;19;70.7567359209;
80;6;31.5999984741;44.0;11;56.0197672844;8;28.2999992371;56.5;19;71.8683382273;
81;6;32.5999984741;44.0;9;56.1399610043;8;29.2999992371;59.5;19;72.1300858259;
82;6;33.5999984741;44.0;8;56.2611646652;8;30.2999992371;63.3388137817;20;72.412658453;
83;6;34.5999984741;44.0;8;56.3830943108;8;30.696231842;65.36668396;21;72.7182902098;
84;6;35.5999984741;44.0;8;56.5054576397;8;30.7543945312;67.3949966431;21;73.0493044853;
85;6;36.5999984741;44.0;8;56.6279573441;8;29.8202171326;67.4237213135;23;73.408059597;
86;6;34.5999984741;45.9953765869;9;56.7502937317;9;29.8944301605;67.4528427124;23;73.7968735695;
87;6;33.5999984741;47.0626602173;10;56.8721673489;9;30.9777603149;68.4823303223;25;74.2179272175;
88;6;32.5999984741;48.1296920776;10;56.9932823181;9;31.2999992371;67.5121459961;25;74.6731424332;
89;7;31.5999984741;50.1963043213;10;59.1978781223;8;26.2999992371;63.9573745728;25;73.018736124;
90;7;31.5999984741;53.2623443604;10;59.3773901463;8;27.2999992371;62.5;26;73.4850273132;
91;7;32.5999984741;56.3276481628;10;59.5557723045;8;28.2999992371;62.5;27;73.9877736568;
92;7;32.5999984741;59.392074585;9;59.7326993942;8;28.5499992371;62.5;27;74.5263500214;
93;7;32.5999984741;62.4554824829;10;59.9078593254;8;28.5499992371;62.5;31;75.0990645885;
94;7;32.5999984741;65.5177459717;11;60.0809559822;9;29.25;63.5;27;75.7030386925;
95;8;33.5999984741;61.5787277222;10;60.2517123222;9;30.25;64.5;27;76.3341457844;
96;8;32.5999984741;61.6383323669;9;60.8058784008;9;30.5499992371;65.5;26;76.9568367004;
97;8;32.5999984741;61.8547592163;9;61.3782126904;9;30.5499992371;66.5;28;77.5859546661;
98;8;33.5999984741;59.0776977539;8;61.9655356407;10;28.5499992371;68.5;25;78.224240303;
99;8;32.5999984741;59.3055801392;7;62.5642776489;10;28.2999992371;70.5;24;78.8637371063;
100;8;31.5999984741;56.5720977783;8;64.170570612;10;28.2999992371;72.5;23;79.4962768555;
101;8;32.5999984741;58.7689819336;8;64.8403525352;10;28.2999992371;75.0;25;80.1138887405;
102;8;32.5999984741;59.7689819336;8;67.5124542713;10;28.2999992371;78.0;25;80.7092037201;
103;8;34.5999984741;63.7689819336;9;68.3028637171;10;29.2999992371;78.0;22;81.2758054733;
104;8;37.5999984741;69.7689819336;9;69.093662262;10;28.2999992371;81.0;22;81.8084964752;
105;8;40.5999984741;69.7689819336;10;69.8814147711;10;28.2999992371;84.0;23;82.3034496307;
106;8;38.5999984741;75.7689819336;12;70.6630314589;10;28.2999992371;87.0;24;82.7582530975;
107;9;38.5999984741;81.7689819336;12;71.4358303547;10;29.2999992371;87.0;23;83.1718435287;
108;9;39.5999984741;82.7689819336;12;72.1975768805;10;28.2999992371;90.0;22;83.5443639755;
109;9;39.5999984741;84.7689819336;12;72.9464914799;11;29.2999992371;90.0;19;101.126964569;
110;9;38.5999984741;89.7689819336;14;73.6812421083;11;32.2999992371;89.0;18;102.758453369;
111;9;39.5999984741;91.7689819336;17;74.4009116888;11;33.2999992371;91.0;18;104.209568977;
112;9;38.5999984741;96.0507965088;17;75.104954958;11;34.2999992371;93.0;18;105.468710899;
113;9;39.5999984741;97.1170501709;19;76.7931423187;11;35.2999992371;95.0;19;106.537215233;
114;9;41.5999984741;96.1854553223;19;77.5255076885;11;37.2999992371;94.0;20;107.402418137;
115;9;40.5999984741;100.604011536;19;78.2452492714;11;36.5999984741;95.0;20;107.98433876;
116;9;41.5999984741;101.744918823;19;78.9528187513;11;36.5999984741;96.0;21;108.447626114;
117;9;42.5999984741;99.889831543;21;79.6487574577;11;37.5999984741;94.0;22;108.811620712;
118;9;40.5999984741;104.038566589;22;80.2902156115;11;36.5999984741;95.0;23;109.0;
119;9;41.5999984741;105.190917969;21;80.849454999;12;36.5999984741;96.0;22;109.0;
120;9;42.5999984741;103.346641541;20;81.4117171764;12;36.5999984741;97.0;23;109.0;
121;9;40.5999984741;107.505470276;21;81.9762998819;12;36.5999984741;98.0;23;109.0;
122;9;41.5999984741;108.667121887;21;82.5424973965;12;36.5999984741;99.0;24;110.0;
123;9;42.5999984741;106.831260681;22;83.1095997095;12;43.7000007629;100.5;25;110.059999943;
124;9;40.5999984741;110.997558594;23;83.6768878698;12;48.7000007629;99.5;26;110.122963905;
125;9;41.5999984741;111.813682556;24;84.2436332703;12;48.9123001099;101.5;24;110.388960719;
126;9;42.5999984741;109.068351746;25;84.8090953827;12;49.9388961792;100.5;25;110.730989456;
127;9;40.5999984741;112.326797485;25;85.3725240231;12;48.9730987549;102.5;29;111.088540435;
128;9;41.5999984741;112.588531494;27;85.9331569672;12;49.0088539124;105.5;30;111.461883426;
129;9;42.5999984741;109.853034973;28;86.4622037411;12;50.0461921692;105.5;29;111.85125196;
130;9;40.5999984741;113.119773865;28;86.9368987083;12;49.0851287842;108.5;31;113.256822824;
131;9;41.5999984741;111.30342865;29;87.4120407104;12;50.1256828308;112.5;31;114.718693256;
132;9;42.5999984741;109.988937378;30;87.8865664005;12;51.1678695679;115.5;31;116.868033051;
133;9;44.5999984741;109.175918579;31;88.3594162464;12;52.3938026428;119.5;31;118.815147161;
134;9;46.5999984741;108.194999695;31;88.8295469284;12;53.6285018921;124.5;37;120.578325748;
135;9;48.5999984741;106.383750916;32;89.295935154;12;54.583820343;129.5;38;122.180373073;
136;10;51.5999984741;105.572761536;32;90.7575905323;12;54.8765411377;133.5;38;123.645398855;
137;10;54.5999984741;105.051124573;32;91.3535610437;12;56.0928115845;133.5;38;124.853292108;
138;10;56.5999984741;105.239448547;33;91.9609435797;12;55.2853355408;136.5;43;125.904640555;
139;10;58.5999984741;105.426803589;33;98.9505052567;12;55.3904647827;139.5;43;126.861434817;
140;10;61.5999984741;105.267402649;35;105.289855361;12;55.4861450195;142.128097534;43;127.687255025;
141;12;64.5999984741;105.118988037;33;110.972706199;13;56.5687217712;141.344177246;42;128.450891256;
142;12;67.5999984741;104.957305908;33;116.058752298;13;55.6450881958;143.566833496;45;129.226858377;
143;12;70.5999984741;104.332778931;27;114.628832817;13;55.7226867676;145.794509888;40;130.011864662;
144;12;73.5999984741;102.956192017;30;119.572926998;13;56.8011856079;145.02545166;40;130.802339435;
145;12;76.5999984741;103.287918091;29;124.026468277;13;55.8802375793;147.257781982;39;131.594521523;
146;12;79.5999984741;103.460174561;24;127.81284523;13;56.9173164368;146.457778931;33;132.384565353;
147;12;83.5999984741;97.2743988037;25;129.38109827;13;57.0065002441;146.457778931;32;134.168647647;
