Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;11.3000001907;10.0;3;21.0;1;7.0;11.0;5;20.0;
3;2;11.3000001907;10.0;3;21.0599999428;1;8.0;10.0;6;20.0;
4;2;11.3179998398;10.0;3;21.1229639053;1;8.0;10.0;6;20.0;
5;2;12.5053339005;10.0;3;21.1889609098;1;8.0;10.0;5;20.0;
6;2;13.5350322723;10.0;3;21.2580518723;1;9.0;10.0;5;20.0;
7;2;14.5661230087;10.0;3;21.7428686619;1;9.5;10.0;4;20.0;
8;2;14.7842912674;10.1999998093;3;22.1586660147;1;9.5;10.0;4;20.3999996185;
9;2;14.9713993073;10.3632001877;3;23.3744058609;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;15.5184831619;10.9097137451;3;24.4179002047;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;17.5184822083;11.3658018112;3;25.3010519743;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;19.5184822083;11.7372808456;3;26.0431767702;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;20.7078437805;12.0336990356;3;26.6668455601;1;10.1557292938;11.4571752548;4;23.6214065552;
14;2;21.7791862488;12.2662630081;3;27.194732666;1;10.3148164749;11.8107032776;4;24.1832637787;
15;2;22.8547325134;12.446267128;4;27.4794170856;1;11.3148164749;12.0916318893;4;24.6226100922;
16;3;23.9344806671;12.5;3;27.6658837795;1;12.3148164749;12.3113050461;4;24.9617595673;
17;3;25.0183906555;12.5;4;27.86140275;1;12.6163959503;12.4808797836;4;25.0;
18;3;26.1063728333;12.5;4;28.0656666756;1;14.3148164749;12.5;4;25.0;
19;3;26.6295509338;12.5;5;28.2782502174;1;15.3148164749;12.5;4;25.0;
20;3;26.7252120972;12.5;5;28.4986059666;1;16.3148155212;12.5;4;25.0;
21;3;26.8243732452;12.5;5;28.7260642052;1;17.3148155212;12.5;5;25.0;
22;3;26.9267292023;12.5;5;28.9598350525;1;17.625;12.5;5;25.0;
23;3;27.0319252014;12.5;5;29.1990156174;1;17.625;12.5;6;25.0;
24;3;27.1395568848;12.5;5;29.4425997734;1;17.625;12.5;6;25.0;
25;3;25.25;13.5;5;29.6894927025;1;17.625;12.5;6;25.0;
26;3;25.25;14.3757972717;7;29.9385285378;1;17.625;12.5;6;25.0;
27;4;25.25;14.4754114151;6;30.1884908676;2;17.625;12.5;5;25.0;
28;4;25.25;14.5753965378;6;30.4381356239;2;17.625;12.5;5;25.0;
29;4;25.25;14.6752548218;6;30.6862158775;2;17.625;12.5;5;25.0;
30;4;25.25;14.7744865417;7;30.9315071106;2;17.625;12.5;5;25.0;
31;5;25.25;14.8726024628;6;39.6728301048;2;17.625;12.5;5;25.0;
32;5;26.25;14.9691314697;6;40.2490749359;2;17.625;12.5;5;25.0;
33;5;27.25;15.0636301041;6;40.8027634621;2;17.625;12.5;5;25.0;
34;5;28.25;15.1556873322;6;41.3316307068;2;17.625;12.5;4;25.0;
35;5;29.25;15.2449398041;4;41.8339347839;2;17.625;12.5;4;25.0;
36;5;30.25;18.2449398041;4;42.3084535599;2;17.625;12.5;4;25.0;
37;5;31.25;21.2449398041;5;42.7544617653;3;18.625;13.0;3;26.0;
38;5;32.25;24.2449398041;5;43.171690464;3;19.625;13.0;3;26.1299999952;
39;5;33.25;27.2449398041;6;43.5602798462;3;19.625;12.5;2;26.2754310369;
40;6;34.25;30.2449398041;6;45.19614923;2;17.625;12.5;2;25.0;
41;6;36.25;31.7072715759;7;45.6915121078;2;17.625;12.5;2;25.0;
42;6;38.25;32.7708320618;7;46.1788380146;2;17.625;12.5;2;25.0;
43;6;39.25;33.8304595947;8;46.660769105;2;17.625;12.5;2;25.0;
44;6;39.4888916016;34.8862037659;8;47.1356675625;2;17.625;12.5;2;25.0;
45;6;39.5999984741;35.9381637573;10;47.5004072189;2;15.625;13.5;3;25.0;
46;7;39.5999984741;36.9864578247;9;47.8799288273;2;14.625;14.5;3;25.0;
47;7;39.5999984741;37.3071594238;7;48.2755315304;2;13.625;15.5;3;25.0;
48;7;39.5999984741;37.4946136475;7;48.6613030434;2;12.625;16.5;2;25.0;
49;7;39.5999984741;37.6806488037;8;49.0039470196;2;12.0;17.5;2;25.0;
50;7;39.5999984741;37.8519744873;8;49.371723175;2;12.0;18.5;2;25.0;
51;7;39.5999984741;38.035861969;9;49.763862133;2;12.0;19.5;2;25.0;
52;7;39.5999984741;38.2319335938;10;51.1789975166;2;12.0;20.5;3;25.0;
53;7;40.5999984741;39.4394989014;10;53.1412068605;2;13.0;18.5;3;25.0;
54;8;42.2052497864;41.2763519287;10;54.8908587694;1;14.0;17.5;3;25.0;
55;8;42.6957092285;43.0142288208;12;56.46017766;1;15.0;17.5;3;25.0;
56;8;43.088054657;44.6684417725;12;57.7918447256;1;16.0;17.5;3;25.0;
57;8;43.3187675476;46.2544403076;11;58.8361518383;1;17.0;17.5;3;25.0;
58;8;43.3999977112;47.4406051636;12;59.704292655;1;17.625;17.5;3;25.0;
59;9;43.3999977112;47.8626976013;11;60.5657256842;1;17.625;17.5;4;25.0;
60;9;43.3999977112;48.2828636169;12;61.321165204;1;17.625;17.5;4;25.0;
61;10;43.3999977112;48.6605834961;11;62.0682474375;1;17.625;17.5;4;25.0;
62;10;43.3999977112;48.0654373169;12;62.7996709347;1;17.625;17.5;5;25.0;
63;10;43.3999977112;51.3627319336;12;63.5090446472;1;17.625;17.5;5;25.0;
64;10;43.3999977112;52.754524231;13;64.1911439896;1;17.625;17.5;5;25.0;
65;10;41.3999977112;55.0955734253;13;64.8420579433;1;17.625;17.5;5;25.0;
66;10;40.3999977112;57.4210281372;14;65.4592239857;1;17.625;17.5;5;25.0;
67;11;39.3999977112;59.7296142578;13;67.0413556099;1;17.625;17.5;5;25.0;
68;11;39.3999977112;63.0206794739;13;67.7382951975;1;17.625;17.5;6;25.0;
69;11;40.3999977112;64.1084594727;13;68.4215900898;1;17.625;17.5;5;25.0;
70;11;38.9943466187;68.1989593506;14;69.0950437784;1;17.625;17.5;5;25.0;
71;11;38.0815925598;72.2919616699;14;69.7630341053;1;17.625;17.5;5;25.0;
72;11;38.1803245544;73.3871688843;15;70.430251956;1;17.625;17.5;5;25.0;
73;11;36.29164505;76.4842910767;15;71.1014568806;1;17.625;17.5;5;25.0;
74;11;35.4166412354;79.5829925537;16;71.7526314259;1;17.625;17.5;5;25.0;
75;12;35.5563354492;79.6829071045;15;77.2992384434;1;17.625;17.5;5;25.0;
76;12;36.1116371155;80.7836532593;15;78.0330073833;1;17.625;17.5;5;25.0;
77;12;36.2832679749;84.8848342896;16;78.8009450436;1;17.625;17.5;5;25.0;
78;12;37.4717025757;85.9860534668;17;79.6021704674;1;17.625;17.5;5;25.0;
79;12;37.6770706177;88.085067749;17;80.4349336624;1;17.625;17.5;7;25.0;
80;12;34.7999992371;93.2251281738;18;81.2964749336;1;17.625;17.5;8;25.0;
81;12;35.7999992371;95.3635406494;20;82.1829204559;1;17.625;17.5;8;25.0;
82;13;34.7999992371;100.499755859;20;83.0892324448;1;17.625;17.5;8;25.0;
83;14;34.7999992371;105.122634888;17;84.0092406273;1;17.625;17.5;9;25.0;
84;14;36.7999992371;103.589935303;18;84.9357662201;1;17.625;17.5;10;25.0;
85;14;34.7999992371;108.062774658;21;85.8608407974;1;15.625;18.5;10;25.0;
86;14;34.7999992371;112.536720276;21;86.7760181427;1;16.625;17.5;9;26.0;
87;14;36.7999992371;110.432762146;21;87.6727528572;1;17.625;18.0;10;26.7800006866;
88;14;35.7999992371;110.995948792;24;88.5428061485;1;18.0255012512;18.3899993896;10;27.3745174408;
89;14;35.7999992371;112.201507568;25;89.3786473274;1;18.1592674255;18.6872596741;10;27.8194847107;
90;14;36.7999992371;110.397232056;26;90.1737980843;1;18.2593841553;18.9097423553;10;28.0;
91;15;35.7999992371;111.583122253;25;90.9230909348;1;18.2999992371;19.0;10;28.0;
92;15;34.7999992371;115.759208679;26;92.2014131546;1;16.2999992371;20.0;10;28.0;
93;15;37.7999992371;111.33065033;28;93.4165344238;1;15.2999992371;21.0;11;28.0;
94;15;35.7999992371;112.875160217;29;94.5523738861;1;14.2999992371;22.0;11;28.0;
95;15;35.7999992371;114.380737305;30;95.6396408081;1;13.2999992371;23.0;12;28.0;
96;15;36.7999992371;112.881057739;30;97.66929245;2;12.2999992371;24.0;11;40.75;
97;15;37.7999992371;112.368995667;30;99.6738576889;2;13.0;26.0;10;41.546875;
98;16;39.7999992371;116.83795929;30;100.648907185;2;14.0;28.0;8;42.2856025696;
99;16;43.7999992371;115.282279968;30;103.552036047;2;15.0;30.0;6;42.9590826035;
100;16;45.7999992371;119.474510193;30;105.561709166;2;16.0;32.0;4;43.5635671616;
