Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
20;2;25.8464794159;12.5;6;26.3609591722;2;20.0282497406;12.5;4;26.9393253326;
21;3;25.8624305725;12.5;5;26.3968753815;2;20.0613479614;12.5;3;27.0956480503;
22;3;25.8785934448;12.5;5;26.4332377911;2;20.0965213776;12.5;3;27.261295557;
23;3;25.8949565887;12.5;5;26.4700255394;2;19.625;13.1783885956;3;27.4362905025;
24;3;25.9115104675;12.5;5;26.5072168112;2;19.625;13.230887413;4;27.6205644608;
25;3;25.9282474518;12.5;5;26.5447884798;3;20.2146263123;12.5;3;27.8139474392;
26;3;25.9451541901;12.5;5;26.5827163458;3;20.2581386566;12.5;3;28.016159296;
27;3;25.962223053;12.5;5;26.6209751368;3;19.625;13.4048480988;3;28.2268030643;
28;3;25.9794387817;12.5;6;26.6595385075;3;19.625;13.4680404663;3;28.445360899;
29;3;25.9967918396;12.5;6;26.6983793974;3;19.625;14.2226800919;3;28.6711919308;
30;3;26.0142707825;12.5;6;26.7374696732;3;18.4510192871;13.5;3;28.9035346508;
31;3;26.0318603516;12.5;6;26.7767804861;3;17.5032958984;14.5;3;29.141512394;
32;3;26.0495510101;12.5;7;26.8162822723;3;16.5568408966;15.5;3;29.3841423988;
33;3;26.0673274994;12.5;7;26.8559447527;3;15.6114320755;16.5;3;29.6303496361;
34;3;26.0851745605;12.5;7;26.8957372904;3;15.625;15.5;3;29.8789830208;
35;3;26.1030807495;12.5;7;26.9356285334;3;15.0;15.5;3;30.1288366318;
36;3;26.1210327148;12.5;7;26.9755871296;3;15.1539878845;16.5;3;30.3786706924;
37;3;26.1390151978;14.5;7;27.015581131;4;15.2102012634;17.5;3;30.6272368431;
38;3;26.1570110321;16.5;7;27.0555787086;4;15.26612854;18.5;2;30.8733024597;
39;3;26.1750106812;18.5;7;27.0955479145;4;15.3214931488;19.5;2;31.1156759262;
40;3;26.1929969788;20.5;8;28.135456562;4;15.3760271072;20.5;3;31.353228569;
41;3;27.2109565735;23.5;7;28.2152731419;4;15.0;19.5;3;31.5849161148;
42;4;28.2288722992;24.5;7;34.8810660839;3;14.0;17.5;3;25.0;
43;4;29.7332668304;26.5;7;35.1878538132;3;12.0;18.5;4;25.0;
44;4;30.7701263428;28.5;6;35.4880064726;3;12.0;19.5;4;25.0;
45;4;30.8074321747;30.5;7;35.7807878256;3;12.0;20.5;4;25.0;
46;4;30.8451747894;31.5;9;36.0655903816;3;12.0;21.5;5;25.0;
47;4;30.8833351135;32.5;10;36.3419365883;3;13.0;23.0;4;26.0;
48;4;30.9218921661;33.5;10;36.6094756126;3;14.0;23.5;5;26.0900000334;
49;4;30.9608306885;34.5;10;36.8679779768;3;14.0;24.5;5;26.1871190071;
50;4;31.0001296997;35.5;12;37.1173278093;3;15.0;22.5;8;26.2917383909;
51;3;29.0397663116;27.5;12;29.0660438538;4;14.0;23.5;6;34.5442943573;
52;3;29.0797195435;27.5;13;29.1554760933;4;16.0;23.5;6;34.8163981438;
53;3;29.1199645996;27.5;13;29.2455003262;4;18.0;24.5;7;35.0872997046;
54;3;29.1604747772;27.5;14;29.3360577822;4;19.0;25.5;6;35.3574901819;
55;4;29.2012252808;27.5;10;46.6770868301;4;20.0;26.5;7;35.6274805069;
56;4;30.2421875;28.5;8;47.6310224533;5;21.0;27.5;8;45.8977787495;
57;4;31.2833347321;29.5;8;48.472204566;5;22.625;28.5;9;46.5688641071;
58;5;31.3246364594;30.5;8;50.7864627838;5;23.625;29.5;9;47.2106902599;
59;5;31.8450584412;32.0;7;52.722692728;5;23.625;30.5;8;47.7425031662;
60;5;32.2676925659;33.3899993896;6;54.3160750866;5;23.625;31.5;7;48.2559821606;
61;5;32.6079940796;34.6872596741;6;55.6126482487;5;23.625;32.5;8;48.7508776188;
62;5;32.8820533752;35.9097442627;7;56.5135626793;5;23.625;33.5;8;49.227345705;
63;5;33.0380744934;37.0;7;57.1215200424;5;23.625;34.5;8;50.6858489513;
64;5;33.1137313843;38.0;7;58.6360304356;5;24.625;36.5;8;51.1470530033;
65;5;34.1901512146;40.0;8;58.947157383;5;25.625;38.5;10;51.5919277668;
66;5;35.2672195435;42.0;8;59.1397907734;5;25.8590431213;40.5;11;52.0212699175;
67;5;35.3448181152;44.0;10;59.3335052729;5;25.8636302948;42.5;10;52.4358409643;
68;5;35.4228134155;46.0;10;59.5279992819;5;25.625;44.5;12;52.7322461605;
69;5;35.5010795593;48.0;11;59.7229597569;5;25.625;45.5;13;53.0017946959;
70;6;35.5794754028;49.5509490967;10;59.9180642366;5;25.625;46.5;14;53.2727255821;
71;6;35.6578598022;50.5614051819;11;60.1129841805;5;25.625;46.5999984741;15;53.5437915325;
72;6;35.7360916138;51.5719451904;12;60.3073866367;5;25.625;46.5999984741;16;53.8137362003;
73;6;35.8140182495;52.5825614929;13;60.5009367466;5;25.625;46.5999984741;17;54.0813189745;
74;6;34.2344818115;55.5719451904;13;60.6933017969;5;25.625;46.5999984741;18;54.3453398943;
75;6;34.2895278931;57.5719451904;14;60.8841532469;5;25.625;46.5999984741;18;54.6046617031;
76;6;34.3443603516;59.5719451904;13;61.0731697083;5;25.625;46.5999984741;19;54.8582314253;
77;6;34.3988456726;58.5719451904;14;61.2600396872;5;25.625;47.236656189;19;55.1050977707;
78;6;35.4528579712;60.5719451904;14;61.4444642067;5;25.9164428711;46.5999984741;18;56.8525234461;
79;6;36.2671203613;62.5719451904;14;61.6261600256;5;25.8500003815;47.9406890869;18;58.3295463324;
80;6;36.3389511108;64.5719451904;14;61.8048604727;5;26.0255012512;48.5032806396;19;59.5718668699;
81;6;36.4093856812;66.5719451904;14;61.943367362;5;26.4656715393;48.2732963562;19;60.6170377731;
82;6;36.4617080688;68.5719451904;15;62.0764784813;5;27.5708065033;49.6209411621;19;61.3226314783;
83;6;36.5115661621;70.5719451904;16;62.2071267366;5;29.1318225861;49.5032310486;20;61.6975392103;
84;6;36.560295105;72.5719451904;16;62.3351219893;5;30.1841869354;49.5144386292;21;62.045386076;
85;6;36.6078071594;74.5719451904;15;62.4602963924;5;30.4836616516;49.5256652832;21;62.2746304274;
86;6;36.6540336609;75.7256622314;15;62.5825027227;5;26.5499992371;51.5369033813;21;62.4906688929;
87;6;36.6989135742;76.7369003296;15;62.7016168833;5;24.5499992371;52.5481491089;22;62.6935620308;
88;6;36.7423934937;77.7481460571;16;62.8175358772;5;23.8917293549;52.7999992371;21;62.8835198879;
89;6;36.7844314575;78.7593994141;16;62.930177927;5;22.2999992371;54.5706481934;21;63.0608757734;
90;6;36.8249969482;79.7706451416;17;63.0394819975;5;22.2999992371;56.5818862915;21;63.2260667086;
91;6;36.8640670776;80.7818908691;18;63.1454073191;5;21.0;56.5931167603;21;63.3796101809;
92;6;34.8640670776;80.9931182861;18;63.2479311228;5;21.3619499207;56.7999992371;22;63.5220816135;
93;6;34.3999977112;81.0043258667;19;63.347048521;5;22.366985321;58.7999992371;22;63.6533719301;
94;6;32.5999984741;79.0155181885;20;63.4427701235;5;21.3720092773;58.7999992371;22;63.6756366491;
95;6;32.5999984741;78.0266876221;19;63.5351213217;5;22.3770179749;60.7999992371;23;63.6978281736;
96;6;33.5999984741;81.0378112793;19;63.6241410971;5;22.6320114136;62.7999992371;22;63.7199368477;
97;6;34.5999984741;81.0489120483;21;63.7098798752;5;22.6369857788;64.8000030518;22;63.7419531345;
98;7;35.2954711914;81.059967041;21;63.7419531345;5;22.6419391632;66.8000030518;23;63.7638677359;
99;8;35.2999992371;81.0709762573;20;63.7638677359;5;23.25;65.681930542;23;63.7856714725;
100;8;35.2999992371;81.0819320679;20;63.7856714725;5;22.6517753601;65.8000030518;22;63.8073554039;
101;8;35.2999992371;81.0928344727;22;63.8430688381;5;22.6566543579;66.8000030518;23;63.8289107084;
102;8;35.2999992371;81.1215286255;22;64.521253109;5;21.25;66.7144546509;24;63.8503289223;
103;8;35.4889984131;81.1506195068;23;65.2042044401;5;21.6663246155;65.8000030518;25;63.8716015816;
104;8;35.6790962219;81.1800842285;23;65.8875210285;5;22.6711101532;66.8000030518;25;63.8927206993;
105;8;35.8686904907;81.2098693848;24;66.5667726994;5;21.25;66.7463607788;25;63.9136784077;
106;8;36.0561904907;81.2399749756;23;68.2376351357;5;21.6805782318;65.8000030518;25;63.9344670773;
107;8;37.2400474548;82.2703399658;23;69.9560148716;5;22.25;67.7672348022;25;63.9550794363;
108;8;39.4188079834;84.3009414673;23;70.7411276102;5;21.25;66.7775421143;26;63.9755084515;
109;8;40.5911827087;86.3317489624;23;71.5152688026;5;21.6944885254;65.8000030518;27;63.9957473278;
110;8;41.2805366516;88.3627166748;26;72.2759377956;5;22.6990432739;66.8000030518;27;64.0;
111;8;41.4780769348;90.3938140869;27;73.021156311;5;21.25;66.8000030518;27;64.0;
112;8;41.6692123413;91.4250030518;27;73.7494758368;5;21.7000007629;65.8000030518;27;64.0;
113;8;41.8535804749;91.456237793;28;74.4599579573;5;22.7000007629;66.8000030518;27;64.0;
114;8;41.3255691528;92.3497009277;29;75.1521339417;5;21.25;66.8000030518;27;64.0;
115;8;42.2015228271;91.5187072754;30;75.8259462118;5;21.7000007629;65.8000030518;29;64.0;
116;8;42.3652839661;91.5498657227;31;76.4816844463;5;22.7000007629;66.8000030518;22;64.0;
117;8;42.5226097107;92.1332855225;32;77.119910121;5;21.25;66.8000030518;22;64.0;
118;8;42.6738853455;92.1765594482;32;77.7413876057;5;21.7000007629;65.8000030518;18;64.0;
119;8;42.8195762634;92.2195739746;34;78.3470141888;5;22.7000007629;66.8000030518;17;64.0;
120;8;42.9601898193;92.2622833252;34;78.9377560616;5;22.7000007629;67.8000030518;17;64.0;
121;8;43.0962257385;92.3046417236;34;79.4741241932;5;22.7000007629;68.8000030518;18;64.0;
122;9;43.2099761963;92.3466033936;33;87.9224710464;5;22.7000007629;69.8000030518;17;64.0;
