Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;11.0;10.0;5;20.0;2;7.0;11.1999998093;3;21.0;
3;1;11.0;10.0;5;20.0;2;8.14999961853;10.0;3;21.0900000334;
4;1;11.0;10.0;5;20.0;2;8.16349983215;10.0;3;21.1871190071;
5;1;12.0;10.0;5;20.0;2;8.17806816101;10.0;3;21.2917383909;
6;1;13.0;10.0;4;20.0;2;9.29064083099;10.0;3;21.4042263031;
7;1;14.0;10.0;4;20.3999996185;2;9.81595134735;10.0;3;21.5249304771;
8;2;15.1800003052;10.1999998093;3;21.7264003754;2;9.84310913086;10.0;3;22.0694183111;
9;2;16.3268795013;10.3632001877;3;22.8694274426;2;9.96561908722;10.1999998093;3;22.5515855551;
10;2;17.8187427521;10.9097137451;3;23.8335785866;2;10.0741062164;10.3632001877;3;22.983014226;
11;2;19.8187427521;11.3658018112;3;24.6305116415;2;10.1711778641;10.4951858521;3;24.2738182545;
12;2;21.8187427521;11.7372808456;3;25.2793427706;2;10.4616098404;11.0209560394;3;25.4089095592;
13;2;22.8187427521;12.0336990356;4;25.8024992943;2;12.2841091156;11.4571752548;3;26.4029755592;
14;2;23.8187427521;12.2662630081;4;26.2225775719;2;14.2841091156;11.8107032776;3;27.276881218;
15;2;24.8187427521;12.446267128;3;26.3921557665;2;16.2841091156;12.0916318893;3;28.0536293983;
16;2;25.8187427521;12.5;3;26.4563041925;2;17.4948120117;12.3113050461;3;28.755402565;
17;2;27.4740791321;12.5;3;26.5224741697;2;18.5764026642;12.4808797836;3;29.1808357239;
18;2;28.5038566589;12.5;3;26.5906432867;2;19.663520813;12.5;5;29.5913586617;
19;2;28.9657897949;12.5;4;26.6607804298;3;20.6580562592;12.5;4;30.0233430862;
20;2;28.9973506927;12.5;4;26.7328453064;3;19.625;12.5;5;30.4742712975;
21;2;29.0297813416;12.5;4;26.8067884445;3;20.625;12.5;5;30.9409928322;
22;2;29.0630550385;12.5;4;26.8825509548;3;20.9617233276;12.5;5;31.4197778702;
23;2;29.0971488953;12.5;4;26.9600640535;3;21.0694503784;12.5;5;31.906411171;
24;2;29.1320285797;12.5;4;27.0392494202;3;21.1789417267;12.5;5;32.3963236809;
25;3;29.1676616669;12.5;3;27.120018959;3;21.2891731262;12.5;5;32.8847527504;
26;3;29.2040081024;12.5;4;27.2022752762;4;21.3990688324;12.5;3;43.3669252396;
27;3;29.2410240173;12.5;4;27.2859115601;4;20.625;13.5;3;44.238240242;
28;3;29.2786598206;12.5;4;27.3708124161;4;21.625;14.5;3;45.0688495636;
29;3;29.316865921;12.5;4;27.4568536282;4;23.625;12.5;3;45.8537435532;
30;3;29.3555831909;12.5;4;27.5439035892;4;25.625;12.5;4;46.5892124176;
31;3;29.3947563171;12.5;4;27.6318233013;4;26.908115387;12.5;4;47.2728490829;
32;3;29.4343204498;12.5;4;27.7204678059;4;27.9960784912;12.5;4;47.9034900665;
33;3;29.4742107391;12.5;4;27.8096864223;4;26.9960784912;13.5;4;48.4811058044;
34;3;29.5143585205;14.5;5;28.8993241787;4;28.5042991638;12.5;4;49.0066509247;
35;4;30.5546951294;17.5;4;29.0192227364;4;27.2301368713;13.5;4;49.4818897247;
36;4;31.5951499939;20.5;5;30.5093815327;4;27.3166885376;14.5;4;49.9092226028;
