Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
73;11;41.3640213013;81.0509338379;17;93.7514814138;5;25.5499992371;42.5;12;70.3248164654;
74;11;41.3739700317;81.3069076538;18;94.5969179869;5;25.5499992371;45.5;12;71.2704279423;
75;11;41.3838768005;82.5695495605;18;95.4506914616;5;25.5499992371;47.5999984741;12;72.0920943022;
76;11;41.393737793;84.835899353;19;96.3045376539;5;25.5499992371;49.5999984741;13;74.8661745787;
77;11;41.4035491943;87.0306625366;19;97.1499938965;6;27.0127506256;52.7820014954;13;78.1924079657;
78;11;41.4133071899;89.3394775391;20;97.9788100719;6;28.0127506256;52.9435081482;13;80.3169155121;
79;11;42.4230079651;89.3943481445;21;99.7833552361;6;29.0127506256;54.0860366821;13;82.1326287985;
80;11;42.4326477051;93.4481811523;21;100.596968532;6;31.0;55.6209411621;13;83.5246930122;
81;11;43.4422187805;97.5009231567;22;101.375410795;6;31.0;55.7097434998;16;84.5309530497;
82;11;44.4517211914;98.5525054932;22;102.114650846;7;32.0;55.7097434998;15;85.4124479294;
83;12;43.4611549377;103.672943115;21;102.812088251;7;31.0;57.7097434998;16;86.0112261772;
84;12;42.5999984741;108.740737915;22;103.466487646;7;32.0;59.7097434998;17;86.6382718086;
85;12;43.4797859192;111.655044556;23;104.077835798;7;32.7999992371;61.7097434998;18;87.3450007439;
86;12;44.4889755249;111.75138855;23;104.647142768;7;32.7999992371;63.7097434998;18;88.1358172894;
87;12;44.498085022;111.846694946;24;105.160424113;7;32.7999992371;65.7097473145;19;89.0128614902;
88;13;44.5;111.940933228;23;105.631797791;8;32.7999992371;67.7097473145;18;90.975151062;
89;13;44.5;112.034072876;24;106.068264127;8;33.7999992371;70.7097473145;18;92.0777680874;
90;13;43.5999984741;110.984405518;24;107.071812272;8;35.7999992371;70.7097473145;18;94.5375597477;
91;14;42.5999984741;115.290527344;22;108.04314363;8;35.3400001526;73.7097473145;19;95.6545633078;
92;14;44.5999984741;112.603683472;22;108.883216739;9;35.2859992981;76.7097473145;18;98.0084266663;
