Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
20;2;25.9037723541;12.5;5;26.5043625832;1;17.625;12.5;5;25.0;
21;2;25.9269638062;12.5;7;26.5569496155;1;17.625;12.5;7;25.0;
22;2;25.9506263733;12.5;7;26.6105561256;1;17.625;12.5;7;25.0;
23;2;25.25;12.902639389;7;26.6651450396;1;17.625;12.5;7;25.0;
24;3;25.9993152618;12.5;6;26.72067523;1;17.625;12.5;7;25.0;
25;3;25.25;13.1882705688;6;26.7771017551;1;17.625;12.5;7;25.0;
26;3;25.25;13.2108402252;7;26.8343759775;2;18.625;12.8000001907;8;26.0;
27;3;25.25;13.2337503433;7;26.8924454451;3;19.625;12.8000001907;7;26.1699999571;
28;3;25.25;13.256978035;7;26.9512542486;3;19.625;12.5;7;26.3669109344;
29;3;25.25;13.2805013657;7;27.0107431412;3;19.625;12.5;7;26.5942704678;
30;3;25.25;13.3042974472;6;27.0708494186;3;17.625;13.5;7;26.8558222055;
31;3;25.25;13.3283395767;6;27.1315076351;3;16.625;14.5;8;27.1554293633;
32;3;25.25;13.3526029587;6;27.1926498413;4;15.625;15.5;5;42.4969480038;
33;3;25.25;13.3770599365;7;27.2542052269;4;15.625;16.5;5;43.6340510845;
34;3;25.25;13.4016819;7;28.3161010742;4;16.0;17.5;5;44.7393772602;
35;3;24.25;14.426440239;8;28.5082629919;4;17.0;18.5;5;45.8146688938;
36;3;26.25;13.4513053894;8;28.7160457373;4;18.0;19.5;6;46.8640155792;
37;3;28.25;16.4513053894;8;28.9408035278;4;19.0;20.5;7;47.8926377296;
38;4;28.3763847351;19.4513053894;5;37.683914423;4;20.0;21.5;8;48.9056715965;
39;4;29.404510498;23.4513053894;5;38.2867485285;4;20.1217956543;22.5;8;49.9070854187;
40;4;30.4326171875;27.4513053894;5;38.8941705227;4;20.191078186;23.5;10;50.8988499641;
41;4;30.4606666565;30.5;4;39.5060548782;4;20.2486209869;24.5;11;51.7867279053;
42;4;30.4886283875;31.5;4;40.1225230694;4;21.2749996185;22.5;11;52.5820074081;
43;4;30.5164680481;32.5;5;40.7438631058;4;20.2749996185;23.5;13;53.3902606964;
44;4;30.5441474915;32.5;6;41.3704264164;4;20.2749996185;24.5;13;54.1987380981;
45;4;30.5716362;32.5;7;42.0025084019;4;21.2749996185;22.5;13;54.9943685532;
46;4;30.598903656;32.5;8;42.6402239799;4;20.2749996185;23.5;14;55.7645931244;
47;4;30.62591362;32.5;8;43.2833814621;4;20.2749996185;24.5;15;56.4981632233;
48;4;30.652639389;32.5;9;43.931374073;4;21.2749996185;22.5;15;57.1857919693;
49;5;31.6790523529;33.5;8;45.5830922127;5;22.2749996185;23.5;11;72.8205833435;
50;5;32.7051239014;34.5;8;46.4068690538;5;24.2749996185;25.5;11;74.1482028961;
51;5;31.7765007019;36.5;9;47.2530212402;5;26.2749996185;27.5;12;75.3361711502;
52;6;31.8651103973;37.8387908936;8;48.0164744854;5;28.2749996185;29.5;12;76.3840017319;
53;6;31.9674224854;38.8609199524;9;48.8200799227;5;29.8999996185;31.5;12;77.2963571548;
54;6;32.0851211548;37.5;9;49.6630344391;5;30.8999996185;32.5;13;78.0817184448;
55;6;31.25;37.5;9;50.5443761349;5;31.8999996185;32.5;12;78.7510566711;
56;6;32.25;38.5;9;51.6354897022;5;32.9000015259;32.5;12;79.3166427612;
57;6;32.5478210449;38.9454078674;10;54.0731198788;5;33.4881057739;32.5;13;79.7910842896;
58;6;34.2329368591;38.0;10;56.340900898;5;33.5648269653;32.5;12;80.0;
59;6;35.8536338806;38.3899993896;10;58.3812975883;5;33.5999984741;32.5;13;80.0;
60;6;37.4275054932;38.6872596741;12;60.2962064743;5;33.5999984741;32.5;12;80.0;
61;6;36.6277427673;38.9097442627;12;61.9975895882;5;33.5999984741;32.5;11;80.0;
62;6;37.5999984741;39.0;13;63.5597763062;5;33.5999984741;32.5;11;80.0;
63;6;38.999786377;40.0;14;65.150560379;5;31.6000003815;33.5;11;80.0;
64;6;40.215801239;40.7804107666;14;66.7538647652;5;30.6000003815;34.5;12;80.0;
65;6;41.4135017395;40.82579422;14;68.350461483;6;29.6000003815;35.5;12;80.0;
66;6;42.5926208496;40.870262146;14;69.9187393188;6;28.6000003815;36.5;12;80.0;
67;7;43.7534103394;40.913734436;13;71.4360547066;6;27.9750003815;37.5;13;80.0;
68;7;44.5455703735;40.9561347961;14;72.8804841042;6;27.9750003815;38.5;12;80.0;
69;7;45.1491394043;40.9974021912;14;74.2326917648;6;27.9750003815;39.5;11;80.5699996948;
70;7;45.7125473022;41.0374794006;10;75.4775438309;7;28.1459999084;40.5;8;83.2955513;
71;7;46.2290344238;42.0763206482;10;76.6051645279;7;28.4169158936;41.5;8;85.5298595428;
72;7;46.6941986084;43.1138839722;10;77.5292248726;7;28.6414489746;42.5;9;87.3347663879;
73;7;47.0692367554;44.1501464844;10;78.2763166428;7;28.8254108429;43.5;9;88.761598587;
74;7;47.3661308289;45.1850776672;10;79.9279050827;7;28.9702568054;44.5;10;89.5335483551;
75;7;48.6215553284;47.2186660767;11;80.6698776484;7;29.0249996185;45.5;10;89.8199977875;
76;7;49.8381652832;49.2509117126;11;84.2838916779;7;29.0249996185;46.5;10;91.0;
77;7;51.2591209412;52.0493392944;11;87.3568423986;7;28.0249996185;49.5;10;91.0199999809;
78;7;52.4227104187;54.6754837036;12;89.9524050951;7;29.0249996185;49.5;6;91.0401959419;
79;9;54.356048584;58.1575737;9;92.5920488834;7;28.0249996185;52.5;6;91.0605818033;
80;9;51.6044578552;62.526260376;9;94.4346187115;8;28.0249996185;55.5;5;91.0811508894;
81;9;49.7014083862;66.7239379883;9;95.9346542358;8;29.0249996185;55.5;5;91.1018965244;
82;9;47.7014083862;69.810836792;9;98.3359853029;8;27.7250003815;58.0509490967;7;91.1228116751;
83;9;46.7014083862;73.8943939209;10;99.5475691557;8;27.7250003815;60.0614051819;9;91.1438889503;
84;9;45.7014083862;77.4591751099;10;100.652803183;8;28.7250003815;59.0719451904;9;91.1651208401;
85;9;43.7014083862;80.5586547852;10;102.597636461;8;27.7250003815;61.0825614929;10;91.1864993572;
86;9;43.2344360352;84.6550827026;10;103.624449849;8;27.7250003815;63.0932502747;11;91.2080165148;
87;9;44.2344360352;85.8799285889;11;104.699668646;8;28.7250003815;61.6040077209;12;91.2296639681;
88;11;42.4000015259;90.0;12;105.815499544;8;28.7250003815;60.6148300171;11;91.2514331341;
89;11;43.4000015259;90.4000015259;13;106.961351991;8;29.7250003815;60.6257171631;11;91.2733153105;
90;11;42.4000015259;94.2748565674;14;108.124144197;8;28.7250003815;59.6366577148;12;91.2953014374;
91;12;42.4000015259;96.3134307861;13;109.288933635;8;27.7250003815;62.6476516724;13;91.3173824549;
92;12;43.4000015259;95.3530654907;15;111.283168316;8;28.7250003815;60.6586914062;14;91.3395489454;
93;13;43.4000015259;95.3530654907;14;113.287184715;8;28.7250003815;60.6697731018;14;91.3617914915;
94;13;42.4000015259;96.3530654907;13;116.235913396;8;27.7250003815;63.680896759;16;91.3841004372;
95;13;42.4000015259;96.1530609131;13;118.972932458;8;28.7250003815;60.6920509338;16;91.4064661264;
96;13;45.4000015259;97.1530609131;13;120.798151731;8;28.7250003815;59.7032318115;16;91.428878665;
97;13;45.4000015259;101.153060913;11;122.617681384;8;27.7250003815;61.7144393921;16;91.4513280392;
98;13;45.4000015259;105.153060913;12;125.425101399;8;28.7250003815;60.7256622314;15;91.4738043547;
99;14;47.4000015259;106.492835999;12;128.277571917;8;28.7250003815;59.7369003296;15;91.4962974787;
100;14;50.4000015259;108.76410675;12;130.207889438;8;27.7250003815;61.7481498718;15;91.5187973976;
