Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
20;2;26.2199440002;12.5;6;27.4969480038;2;18.7180652618;12.5;6;26.9393253326;
21;2;26.373626709;12.5;6;27.8840510845;2;19.7511634827;12.5;6;27.0956480503;
22;2;26.5478229523;12.5;6;28.3200027943;2;20.0965213776;12.5;6;27.261295557;
23;2;26.7440013885;12.5;6;28.8073790073;2;19.625;13.1783885956;6;27.4362905025;
24;2;26.9633197784;12.5;6;29.3477458954;2;19.625;13.230887413;6;27.6205644608;
25;2;27.2064857483;12.5;6;29.9413113594;2;20.2146263123;12.5;6;27.8139474392;
26;2;25.25;13.5;6;30.586581707;3;20.2581386566;12.5;5;28.016159296;
27;2;25.25;14.5;6;31.2800674438;3;19.625;12.5;5;28.2268030643;
28;2;25.25;15.0120267868;7;32.0160870552;3;19.625;13.4680404663;5;28.445360899;
29;2;25.25;15.3064346313;8;32.7867279053;3;19.625;13.5336084366;5;28.6711919308;
30;2;25.25;15.6146907806;8;33.5820074081;3;20.4510192871;12.5;5;28.9035346508;
31;2;25.25;15.932803154;8;34.3902606964;3;20.5032958984;12.5;5;29.141512394;
32;2;25.25;16.2561035156;9;35.1987380981;3;20.5568408966;12.5;3;29.3841423988;
33;2;25.25;16.5794944763;9;35.9943685532;3;19.625;12.5;3;29.6303496361;
34;2;25.25;16.8977470398;9;36.7645931244;3;19.625;13.5;3;29.8789830208;
35;2;25.25;17.2058372498;10;37.4981632233;3;19.625;14.5;3;30.1288366318;
36;2;25.25;17.4992656708;10;38.1857919693;3;20.625;12.5;2;30.3786706924;
37;2;26.25;18.5;10;38.8205833435;3;19.625;13.5;2;30.6272368431;
38;2;27.25;19.5;11;39.3982028961;3;18.625;13.5;2;30.8733024597;
39;2;28.25;20.5;11;39.9167966843;3;17.9464931488;14.5;3;31.1156759262;
40;2;29.25;21.5;11;40.3767118454;3;17.0010261536;15.5;2;31.353228569;
41;2;30.25;22.5;11;40.780087471;3;16.625;14.5;2;31.5849161148;
42;2;31.25;22.5;11;41.1303920746;3;17.625;14.5;2;31.8097963333;
43;2;32.25;22.5;11;41.4319667816;3;18.625;15.5;3;32.0270428658;
44;3;32.6443862915;22.5;10;41.6896247864;3;17.625;14.5;3;33.2359538078;
45;3;32.7603302002;22.5;10;41.9083213806;3;16.625;17.0;4;33.6059588194;
46;3;32.858745575;22.5;10;42.0;3;16.625;19.0849990845;4;33.9935307503;
47;3;32.9000015259;22.5;11;42.0;3;16.0;20.9967651367;5;34.4018990993;
48;3;32.9000015259;22.5;11;42.0;3;17.0;23.9967651367;5;34.8346229792;
49;3;32.9000015259;22.5;11;42.0;3;18.4175605774;25.9967651367;5;35.2954974174;
50;3;32.9000015259;22.5;11;42.0;3;19.0;27.9967651367;5;35.7884156704;
51;3;30.8999996185;23.5;11;42.0;3;21.0;27.1834564209;5;36.3171813488;
52;3;29.8999996185;24.5;7;42.0;3;21.0;28.1834564209;7;36.8852694035;
53;3;28.8999996185;25.5;7;43.0;3;22.3720016479;27.5;8;37.4955341816;
54;3;28.8999996185;27.5;6;43.0399999619;3;22.4816608429;27.5;8;38.1498765945;
55;3;28.8999996185;29.5;6;43.0811839104;3;22.6032428741;28.5;9;38.848880291;
56;3;27.8999996185;31.5;8;43.1235535145;3;21.625;30.5;9;39.586581707;
57;4;27.25;33.2999992371;7;44.8695788383;3;22.625;29.5;9;40.2800674438;
58;4;27.7000007629;35.0719985962;8;46.3056741953;3;23.625;30.5;10;41.0160870552;
59;4;29.0510005951;34.0913467407;8;47.4716974497;3;22.6499996185;29.5;10;41.7867279053;
60;4;30.3185329437;33.4247436523;8;48.4113146067;3;22.6499996185;29.5;10;42.5820074081;
61;4;31.5187683105;32.6849517822;8;49.0186339617;3;23.6499996185;30.5;11;43.3902606964;
62;4;32.5999984741;31.8145427704;8;49.3869845867;4;22.6499996185;29.5;12;44.1987380981;
63;4;33.5999984741;30.8554935455;9;49.6521214247;4;22.6499996185;29.5;12;44.9943685532;
64;4;31.5999984741;31.8980617523;9;50.7404748201;4;23.6499996185;30.5;12;45.7645931244;
65;4;31.5999984741;33.942237854;9;50.9120155573;4;22.6499996185;29.5;13;46.4981632233;
66;4;31.5999984741;35.9880065918;9;51.0922298431;4;22.6499996185;29.5;14;47.1857919693;
67;4;30.5999984741;38.0353469849;10;51.2812902927;4;22.6168022156;30.5;14;47.8205833435;
68;4;30.5999984741;40.0842208862;10;51.4793373346;4;21.6168022156;29.5;14;48.3982028961;
69;4;30.5999984741;41.0719985962;10;51.6864731312;4;21.6499996185;29.5;15;48.9167966843;
70;4;30.5999984741;42.0;10;51.902757287;4;22.6499996185;30.5;15;49.3767118454;
71;5;31.5999984741;45.0;10;53.1282006502;4;23.6499996185;31.5;15;50.780087471;
72;5;32.5999984741;46.400932312;11;53.4227606058;4;23.6499996185;31.5;15;51.160392046;
73;5;32.5999984741;47.5428581238;11;53.7292994261;4;24.6499996185;32.5;15;51.4925577641;
74;5;32.5999984741;47.3561630249;11;54.0477195978;4;24.6499996185;33.5;16;51.7813909054;
75;5;32.5999984741;48.4519424438;11;54.3778469563;4;23.6499996185;33.5;16;52.0318386555;
76;4;30.5999984741;42.5032196045;11;52.3511494398;5;23.9027919769;34.5;14;56.1650828123;
77;4;30.5999984741;42.5321159363;11;52.5467771292;5;25.9530906677;37.0;14;57.9056880474;
78;4;30.5999984741;42.562286377;12;52.7466285229;5;25.6905002594;40.9959030151;15;59.3674944639;
79;4;30.5999984741;42.5937423706;10;52.9504350424;5;26.4422531128;43.6872596741;15;60.5941380262;
80;4;29.5999984741;41.6264877319;10;53.1579060555;5;26.2593841553;47.5621299744;15;61.4798494577;
81;4;29.5999984741;41.6605300903;10;53.3687297106;5;26.5638065338;44.9097442627;15;62.1181678772;
82;4;28.5999984741;40.6958618164;10;53.5825747252;5;27.2593841553;44.6109085083;16;62.667889595;
83;4;26.5999984741;42.7324676514;11;53.7990925312;5;27.5093841553;44.6361351013;16;62.9054133892;
84;4;25.5999984741;44.770324707;11;54.0179185867;5;22.5093841553;47.6619033813;17;63.1484235525;
85;4;25.5999984741;43.8094139099;11;54.2386748791;6;20.2593841553;50.6881942749;16;63.3962757587;
86;4;23.5999984741;45.8496932983;11;54.4609723091;6;20.0;53.7149963379;17;63.6482625008;
87;4;22.5999984741;47.8911209106;13;54.6844120026;6;20.0;56.7422943115;18;63.9036204815;
88;5;22.5999984741;46.0;11;54.9085893631;6;20.0;59.7700576782;18;64.1615414619;
89;5;20.5999984741;48.0;12;55.1330943108;6;21.0;61.7422943115;19;64.4211813211;
90;5;19.5999984741;50.0;12;55.3575150967;7;22.0;63.7422943115;18;64.6816745996;
91;5;19.5999984741;49.0;12;55.5814397335;7;23.0;65.7422943115;18;64.9421458244;
92;5;18.0;52.0;12;55.804459095;7;24.0;67.7422943115;19;65.2017240524;
93;5;19.0;52.0;12;56.0261683464;7;24.5;69.7422943115;19;65.4595546722;
94;5;19.0;49.0;12;56.2461698055;7;23.5;70.7422943115;20;65.7148137093;
95;5;18.0;51.0;13;56.4640746117;7;23.5;72.7422943115;21;65.9667189121;
96;5;19.0;51.0;13;56.6795053482;8;23.5;74.7422943115;21;66.2145400047;
97;5;20.0;52.0;13;56.8920977116;9;24.0;76.7422943115;20;66.4576084614;
98;5;21.0;53.0;13;57.1015033722;9;25.0;78.0677642822;21;66.6953229904;
99;5;19.0;53.0;14;57.3073906898;9;26.0;78.0988464355;23;66.9271554947;
100;5;21.0;50.0;14;57.509447813;9;26.2999992371;78.130027771;23;67.1526546478;
