Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
20;2;25.7936077118;12.5;5;26.2296639681;2;20.2442111969;12.5;3;27.9515185356;
21;2;25.25;12.8074159622;7;26.2514331341;2;19.625;13.3854551315;3;28.1595556736;
22;2;25.25;12.8128585815;7;26.2733153105;2;20.335899353;12.5;3;28.3756833076;
23;2;25.25;12.8183288574;7;26.2953014374;2;19.625;13.5;3;28.5992991924;
24;2;25.25;13.0181207657;7;26.3173824549;2;20.4348430634;12.5;3;28.8296794891;
25;2;23.25;14.0269527435;7;26.3395489454;2;20.4866771698;12.5;3;29.0659828186;
26;2;24.25;13.0358200073;9;26.3617914915;2;20.5398464203;12.5;3;29.3072590828;
27;2;22.25;14.044716835;9;26.3841004372;2;20.5941333771;12.5;3;29.5524601936;
28;3;21.25;15.0536403656;8;26.4064661264;2;19.625;13.5;3;29.8004574776;
29;3;20.25;15.5;9;26.428878665;2;19.625;14.5;3;30.0500593185;
30;3;19.25;17.0715522766;9;26.4513280392;2;18.625;13.5;3;30.3000340462;
31;3;18.25;18.080532074;10;26.4738043547;2;17.8175086975;14.5;3;30.5491337776;
32;3;17.25;19.0895214081;10;26.4962974787;2;16.8735542297;15.5;4;30.7961182594;
33;3;16.25;20.0985183716;10;26.5187973976;2;15.9291267395;16.5;4;31.0397801399;
34;3;15.25;21.1075191498;10;26.5412938595;2;15.3589506149;17.5;4;31.278968811;
35;3;14.25;22.1165180206;10;26.5637768507;2;15.0;16.5;4;31.5126113892;
36;3;15.25;20.1255111694;10;26.5862361193;2;16.0;16.5;4;31.7397313118;
37;3;14.0;21.1344947815;11;27.6086617708;2;15.0;15.5;4;31.95946455;
38;3;15.0;22.5434646606;12;27.7610436678;3;16.5658798218;17.0;2;33.171069622;
39;3;17.0;20.1524181366;12;27.9288029671;3;17.6134910583;18.0;2;33.5039342642;
40;3;17.0;21.1613483429;13;28.1133607626;3;17.6591358185;18.5;2;33.8430098295;
41;3;18.0;22.1702537537;14;28.3161631823;3;17.7027053833;19.5;3;34.1893782616;
42;3;20.0;22.1702537537;14;28.5386487246;3;17.7441215515;20.5;3;34.544273138;
43;3;21.0;23.1702537537;15;28.782207489;3;17.7833366394;21.5;3;34.9090391397;
44;3;22.0;24.1702537537;16;29.0481313467;3;17.8203239441;22.5;3;35.2850806713;
45;3;23.0;26.1702537537;16;29.3375535011;3;17.8550853729;23.5;4;35.6738014221;
46;3;24.0;28.1702537537;16;29.6513798237;4;17.8876457214;24.5;5;36.0765297413;
47;3;25.0;28.2229423523;17;29.9902137518;4;18.9180450439;22.5;5;36.494440794;
48;3;26.0;28.2315635681;19;30.3542759418;4;18.0;23.5;6;36.9284644127;
49;3;27.0;28.2401313782;19;30.7433247566;4;19.0;24.5;7;37.3791930676;
50;3;28.0;28.2486400604;19;31.1565828323;4;21.0;25.5;7;37.8467941284;
51;3;29.0;28.2570877075;20;31.5926759243;4;23.0;26.5;5;38.263862133;
52;4;30.0;28.2654724121;18;32.0495941639;4;23.6499996185;27.5;5;38.6789975166;
53;4;30.25;28.2737865448;17;32.5246790648;4;23.6499996185;27.5;6;40.1151270866;
54;5;30.25;28.2820320129;16;42.0146477222;3;20.625;23.5;6;31.7395995855;
55;5;31.25;29.2902030945;16;42.5156538486;3;21.625;24.5;8;32.4060502052;
56;5;32.25;30.2982978821;16;43.007601738;3;21.625;25.5;8;33.1141769886;
57;5;32.25;31.2999992371;16;43.4976010323;3;21.625;26.5;5;33.8634239435;
58;5;32.25;32.2999992371;16;43.9851250648;3;21.625;27.5;6;34.6530303955;
59;5;32.25;33.2999992371;17;45.465420723;3;21.625;27.5;8;35.4820730686;
60;5;33.25;34.2999992371;15;45.9739465714;4;21.625;27.5;5;36.3494718075;
61;5;34.25;35.2999992371;16;46.4677290916;4;21.625;27.5;6;37.2539494038;
62;5;34.25;36.2999992371;17;46.9431431293;4;21.625;27.5;7;38.1939241886;
63;5;34.25;37.2999992371;17;47.3971966505;4;21.625;27.5;7;39.1673355103;
64;5;34.25;38.2999992371;17;49.2355402708;4;21.625;27.5;7;40.171400547;
65;5;34.7000007629;39.417591095;18;50.8142794371;4;21.625;27.5;8;41.2023358345;
66;5;35.0510025024;39.8431930542;18;52.1633784771;4;21.625;27.5;8;42.2550849915;
67;5;35.3185348511;40.177646637;18;53.315699935;4;21.625;27.5;8;43.3230967522;
68;5;35.5187683105;40.4389190674;19;54.1547442675;4;21.625;27.5;10;44.3982343674;
69;6;36.5999984741;40.5695877075;18;54.7642257214;4;21.625;27.5;11;45.4708538055;
70;6;33.5999984741;42.6116142273;18;55.3217512369;4;21.625;27.5;11;46.5300989151;
71;6;34.5999984741;40.655254364;18;55.7373673916;4;21.625;27.5;11;47.5643968582;
72;6;32.5999984741;41.7004928589;19;56.1185936928;4;21.625;27.5;12;48.5621242523;
73;6;31.5999984741;42.7473068237;20;56.467941761;4;21.625;27.5;12;49.5123500824;
74;7;30.5999984741;43.7956695557;19;56.7882175446;4;21.625;27.5;10;50.4055528641;
75;7;29.5999984741;44.8455429077;20;57.0823504925;4;21.625;27.5;11;51.1857919693;
76;7;28.5999984741;45.8968658447;20;57.2991685867;4;21.625;27.5;11;53.6061573029;
77;7;27.5999984741;46.9495849609;20;57.4072487354;4;21.8500003815;28.0;11;55.7000389099;
78;7;26.5999984741;48.0036239624;20;57.5178077221;4;22.0255012512;28.3899993896;11;57.4885625839;
79;7;25.5999984741;49.0589065552;21;57.6306607723;4;22.1592674255;28.6872596741;12;59.000418663;
80;7;24.5999984741;50.1153297424;21;57.745603323;4;22.2593841553;28.9097423553;12;60.1193990707;
81;7;23.5999984741;51.1728019714;21;57.8624122143;4;22.2999992371;29.0;13;60.9332523346;
82;7;23.0;52.2312088013;22;57.9808471203;4;22.2999992371;29.0;13;61.6302261353;
83;7;24.0;50.2904243469;22;58.1006519794;4;22.2999992371;29.0;13;62.1098365784;
84;7;23.0;51.3503265381;22;58.2215571404;5;22.2999992371;29.0;13;62.4710445404;
85;7;23.0;52.4107780457;22;58.3432817459;5;22.2999992371;29.0;12;62.7687473297;
86;7;24.0;50.4716415405;22;58.4655361176;5;20.2999992371;30.0;13;63.0;
87;7;23.0;51.5327682495;22;58.5880241394;5;19.2999992371;31.0;13;63.0;
88;6;23.0;52.5940132141;23;58.7104465961;6;18.2999992371;32.0;12;63.0;
89;6;24.0;50.6552238464;24;58.8325037956;6;17.2999992371;33.0;12;63.0;
90;6;23.0;51.7162513733;24;58.9538981915;6;16.0;31.0;11;63.0;
91;6;23.0;52.7769508362;26;59.0743379593;6;16.0;30.0;11;63.0;
92;7;24.0;50.8371696472;24;59.1935391426;5;16.0;29.0;9;64.0;
93;7;23.0;52.8967704773;25;59.311229229;5;17.0;30.0;9;64.0599999428;
94;7;23.0;54.9556159973;25;59.4271483421;5;18.0;31.0;9;64.1229639053;
95;8;24.0;54.0135726929;24;59.5410523415;4;18.0;32.0;10;64.1889609098;
96;8;23.0;56.070526123;25;59.6527142525;4;18.0;33.0;10;64.2580518723;
97;8;23.0;55.1263580322;25;59.761926651;4;18.0;34.0;5;64.3302885294;
98;8;24.0;52.1809616089;25;59.86850214;4;18.0;34.0;6;64.4057120085;
99;8;23.0;54.5079498291;24;59.9722743034;4;18.0;34.0;6;64.484351635;
100;8;24.8999996185;54.4805908203;25;60.0730981827;4;18.0;34.0;6;64.5662232637;
