Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
21;2;25.25;12.5;6;26.4332377911;1;17.625;12.5;7;25.0;
22;2;25.25;12.5;6;26.4700255394;1;17.625;12.5;8;25.0;
23;2;25.25;12.5;6;26.5072168112;1;17.625;12.5;8;25.0;
24;2;25.25;12.5;7;26.5447884798;2;18.625;12.8000001907;7;26.0;
25;2;25.9451541901;12.5;7;26.5827163458;2;19.625;12.8000001907;7;26.0900000334;
26;2;25.962223053;12.5;7;26.6209751368;2;19.625;12.8269996643;8;26.1871190071;
27;2;25.9794387817;12.5;7;26.6595385075;2;19.625;12.8561353683;8;26.2917383909;
28;2;25.9967918396;12.5;7;26.6983793974;2;19.625;12.8875217438;8;26.4042263031;
29;2;26.0142707825;12.5;7;26.7374696732;2;19.625;12.9212675095;8;26.5249304771;
30;2;26.0318603516;12.5;7;26.7767804861;2;17.625;13.9574794769;8;26.6541694403;
31;3;26.0495510101;12.5;5;36.8162822723;2;16.9971885681;14.5;8;26.7922235727;
32;3;27.0673274994;13.5;5;37.2559443712;2;16.0282497406;15.5;8;26.9393253326;
33;3;28.0851745605;14.5;5;37.6701370478;2;15.0613479614;16.5;8;27.0956480503;
34;3;28.1030807495;15.5;6;38.0575672388;2;14.4715213776;17.5;8;27.261295557;
35;3;28.1210327148;16.5;6;38.417621851;2;14.5087909698;18.5;8;27.4362905025;
36;3;28.1390151978;17.0768127441;7;38.7502994537;2;14.0;20.5;8;27.6205644608;
37;3;29.1570110321;19.5;7;39.0561213493;2;14.0;21.8102817535;9;27.8139474392;
38;3;30.1750106812;21.5;7;39.3360359669;2;14.0;22.9069728851;9;28.016159296;
39;3;28.1929969788;24.5;9;39.5913176537;3;14.0;24.0080795288;9;28.2268030643;
40;3;28.2109565735;27.5;9;39.8234703541;3;14.0;23.5;9;28.445360899;
41;3;28.2288722992;30.5;9;40.0341417789;3;14.0;25.5;9;28.6711919308;
42;4;28.2467346191;31.5;9;40.2250516415;3;15.0;24.3355960846;10;28.9035346508;
43;4;28.2645263672;32.5;9;40.293856144;3;14.0;25.4517669678;9;29.141512394;
44;4;28.2822341919;32.7000007629;9;40.3329925537;3;14.0;24.5;10;29.3841423988;
45;4;28.2998466492;32.7000007629;9;40.3718836308;3;15.0;22.5;11;29.6303496361;
46;4;28.3173484802;32.7000007629;10;40.4105007648;3;14.0;23.5;11;29.8789830208;
47;5;28.3347244263;32.7000007629;9;40.4488155842;3;14.0;24.5;11;30.1288366318;
48;5;28.3519668579;32.7000007629;9;40.4868011475;3;15.0;22.5;12;30.3786706924;
49;5;28.3690605164;32.7000007629;10;40.5244314671;3;14.0;23.5;12;30.6272368431;
50;5;28.3859939575;32.7000007629;10;40.5616812706;3;14.0;24.5;12;30.8733024597;
51;5;28.4027557373;32.7000007629;10;40.5985264778;3;15.0;22.5;12;31.1156759262;
52;5;28.419336319;32.7000007629;10;40.6349442005;3;14.0;23.5;11;31.353228569;
53;5;28.4357242584;30.7000007629;11;40.6709127426;3;14.0;24.5;12;31.5849161148;
54;5;28.4519100189;29.7000007629;12;40.7064116001;3;15.0;23.5;13;31.8097963333;
55;5;28.4678840637;30.7000007629;12;41.7414214611;3;16.0;23.5;13;32.0270428658;
56;5;29.4836387634;32.7000007629;12;41.8259243965;4;17.0;23.5;12;42.2359538078;
57;5;30.4991664886;34.7000007629;12;41.9118788242;4;19.0;24.5;14;42.8359584808;
58;5;30.5144577026;35.7000007629;12;41.9992944002;4;19.0;27.5;14;43.4010195732;
59;5;30.529504776;36.7000007629;13;43.4112892151;4;19.7159900665;29.5;14;43.929567337;
60;5;31.007101059;38.3040008545;13;44.5795321465;4;20.0;28.5;15;44.420835495;
61;5;31.3854885101;39.4579277039;12;45.5408451557;4;22.0;28.5;15;44.874786377;
62;5;31.6801700592;39.8880615234;14;46.3335872889;4;23.5204162598;27.5;15;45.2920103073;
63;6;31.9072856903;40.2366828918;13;46.815826416;4;24.6001625061;27.5;15;46.6736183167;
64;6;32.0150985718;40.4355812073;13;46.9966472387;4;26.2971458435;28.5;16;47.1911276579;
65;6;32.0413513184;40.4968185425;12;47.1834610701;4;27.3617591858;29.5;15;47.7032632828;
66;6;32.0672531128;40.5614471436;14;47.3762614727;4;27.4194602966;30.5;15;48.2155768871;
67;7;31.5999984741;41.4968185425;13;47.5749959946;4;27.4707527161;31.5;14;48.7339388132;
68;7;32.5999984741;42.4968185425;12;47.7795598507;5;27.5161647797;32.5;14;49.1554293633;
69;7;33.5999984741;43.4968185425;12;47.9897913933;5;27.5249996185;32.5;14;49.4969480038;
70;7;34.5999984741;44.4968185425;11;48.2054669857;5;27.5249996185;32.5;15;49.8840510845;
71;7;35.5999984741;45.8968200684;10;48.4262983799;5;27.5249996185;32.5;16;50.3200027943;
72;7;36.5999984741;47.8968200684;9;48.6519296169;5;27.5249996185;32.5;16;50.8073790073;
73;7;36.8999977112;49.8968200684;9;48.8819363117;5;27.5249996185;32.5;16;51.3477458954;
74;7;36.8999977112;51.8968200684;10;49.1158254147;5;27.5249996185;32.5;16;51.9413113594;
75;7;36.8999977112;53.8968200684;12;49.353038311;5;27.5249996185;32.5;17;52.586581707;
76;7;36.8999977112;55.7852973938;12;49.5929536819;5;27.5249996185;32.5;17;53.2800674438;
77;7;36.8999977112;56.8822288513;12;49.8348944187;5;27.5249996185;32.5;17;54.0160870552;
78;7;36.8999977112;57.5301132202;14;50.0781342983;5;27.5249996185;32.5;17;54.7867279053;
79;7;36.8999977112;57.6473693848;14;50.3219075203;5;27.5249996185;32.5;18;56.8156089783;
80;7;34.8999977112;58.7650146484;15;50.5648107529;5;28.5249996185;33.5;18;59.3697376251;
81;7;33.8999977112;59.8824081421;15;50.7672686577;6;29.827999115;35.0;17;61.6874985695;
82;7;32.8999977112;60.9836349487;15;50.9690542221;6;30.072719574;36.3899993896;17;63.7826111317;
83;7;31.8999977112;62.084526062;17;51.1693539619;6;30.2675685883;37.6872596741;17;65.6695708036;
84;7;30.8999977112;63.184677124;18;51.3673734665;6;30.4213256836;38.9097442627;17;67.1838883162;
85;7;29.8999977112;64.2836837769;18;51.5623502731;6;30.5;39.0;18;68.3153603077;
86;7;28.8999977112;65.3811721802;21;51.7535643578;6;26.5;41.0;19;69.3529880047;
87;7;27.8999977112;66.4767837524;21;51.9403500557;7;24.5;43.0;18;70.1958811283;
88;7;26.8999977112;67.5701751709;22;52.1221041679;7;22.5;45.0;18;70.9454077482;
89;7;25.8999977112;70.4854736328;22;52.29829216;7;21.2999992371;47.0;18;71.6023167372;
90;7;24.8999977112;71.6088104248;22;52.4684534073;7;20.2999992371;49.0;18;73.1712040901;
91;7;24.2999992371;72.7279205322;23;52.6322054863;7;22.0;49.0;18;73.8393188715;
92;7;24.2999992371;73.8425445557;24;52.7892422676;7;22.0;52.0;19;75.8656926155;
93;7;24.2999992371;74.9524688721;24;52.9393358231;7;22.0;55.0;20;77.5223174095;
94;7;24.2999992371;76.0575408936;26;53.0823321342;7;23.0;55.0;20;78.8722389936;
95;8;24.2999992371;77.1576385498;25;53.2181477547;7;22.0;58.0;20;79.8084797859;
96;8;24.2999992371;78.2527008057;25;53.3467645645;7;22.0;60.0;21;80.4576126337;
97;8;24.2999992371;79.3427352905;26;53.4682240486;7;23.0;59.0;21;80.9452832937;
98;8;24.2999992371;80.4277572632;27;53.5826206207;7;22.0;61.0;21;81.4909330606;
99;8;24.2999992371;81.5078277588;27;53.6900949478;7;22.0;63.0;22;82.0976676941;
100;8;24.2999992371;82.5830688477;28;53.7908277512;7;23.0;62.0;23;82.7672600746;
101;8;24.2999992371;83.6535797119;29;53.885032177;7;22.0;64.0;24;83.499673605;
102;8;24.2999992371;84.7195281982;29;53.9729475975;7;22.0;66.0;26;84.2925953865;
103;8;24.2999992371;85.7810668945;30;54.0;7;24.0;62.0;26;85.1410470009;
104;8;24.2999992371;86.8000030518;30;54.0;8;22.0;64.0;25;86.0371570587;
105;8;25.2999992371;84.8000030518;31;54.9200000763;8;22.0;66.0;25;86.9701724052;
106;9;24.2999992371;86.4140014648;31;77.5936164856;8;24.0;62.0;25;87.9267778397;
107;9;25.2999992371;89.0302886963;32;79.869020462;8;22.0;64.0;24;88.891740799;
108;9;27.2999992371;88.6411514282;34;81.8966941833;8;22.0;66.0;25;89.448843956;
109;9;27.2999992371;91.2390289307;35;84.6770091057;8;24.0;62.0;25;90.0220003128;
110;9;29.2999992371;94.8169555664;35;86.2448806763;8;22.0;64.0;25;91.5924015045;
111;9;30.2999992371;96.3689117432;37;87.6034827232;8;23.0;63.7000007629;25;92.0439161062;
112;9;31.2999992371;97.890045166;38;88.7786360979;8;23.0;62.6300010681;26;92.4737654328;
113;9;33.2999992371;100.376899719;39;89.6466377974;8;22.0;64.5670013428;27;92.8718358278;
114;9;34.2999992371;98.4816207886;40;90.2974407673;8;23.0;63.5102996826;27;93.2317175269;
115;10;34.2999992371;99.5838470459;39;90.8944319487;8;25.0;60.4592704773;27;93.5503169298;
116;10;36.2999992371;101.683235168;43;91.4391350746;8;25.0;60.4133415222;27;93.8272759914;
117;10;37.4000015259;100.779518127;43;91.9340422153;8;26.0;60.3720092773;28;94.0643006563;
118;10;37.4000015259;99.8724365234;43;92.3823001385;8;28.0;57.3348083496;28;94.2644916177;
119;10;36.4000015259;101.961799622;44;92.787440896;8;28.0;58.3013267517;28;94.4317634702;
120;10;36.4000015259;99.9617996216;44;93.1531568766;8;26.0;59.271194458;29;94.5703769624;
121;10;36.4000015259;98.9617996216;44;94.360609293;8;26.0;58.2440757751;29;94.5758531094;
122;10;37.4000015259;102.961799622;45;94.5769132376;8;26.0;59.2196655273;29;94.5082915425;
123;10;38.4000015259;101.961799622;45;94.7890901566;8;23.0;60.2541847229;29;94.4520496726;
124;10;38.4000015259;101.961799622;46;94.9972519875;8;22.0;62.228767395;30;94.4058576077;
125;10;38.4000015259;105.961799622;48;95.2015541792;8;22.0;64.2058868408;30;94.3685703278;
126;10;38.4000015259;104.961799622;48;95.4021883011;8;23.0;64.1853027344;31;94.3391587734;
127;10;38.4000015259;103.961799622;51;95.5993727446;9;22.0;65.1667709351;30;94.3166960925;
128;10;38.4000015259;106.961799622;51;95.7933460474;9;22.0;67.1500930786;31;94.3003491163;
129;10;38.4000015259;104.961799622;52;95.9843583107;9;22.0;69.1350860596;33;94.2893682122;
130;10;38.4000015259;103.961799622;52;96.1026563644;9;22.0;71.1215820312;34;94.2830837816;
131;10;38.4000015259;106.961799622;54;96.2134568691;9;25.0273551941;67.0;34;94.2808920145;
132;10;38.4000015259;104.961799622;54;96.3274617195;9;24.0;68.0984802246;34;94.2822539434;
133;10;38.4000015259;103.961799622;55;96.4446115494;9;25.0;69.0;36;94.2866856009;
134;10;38.4000015259;106.961799622;56;96.5648274422;9;27.0;67.0;36;94.2937533185;
135;10;38.4000015259;104.961799622;56;96.6880108118;9;27.0;68.0;37;94.281128943;
136;10;38.4000015259;103.961799622;57;96.8140426874;9;26.0;68.0;37;94.2530168146;
137;10;38.4000015259;106.961799622;57;96.9427834749;9;26.0;69.0;37;94.2277149409;
138;10;38.4000015259;104.961799622;57;97.0740725994;9;26.0;70.0;38;94.2049436383;
139;10;38.4000015259;103.961799622;58;97.207728982;9;27.0;72.0;38;94.3933187947;
140;10;38.4000015259;106.961799622;59;97.3435512781;9;28.2000007629;74.0;39;94.5850706808;
141;10;38.4000015259;104.961799622;59;97.4813190699;9;29.2000007629;74.0;39;94.779266417;
142;10;38.4000015259;103.961799622;60;97.6207938194;9;28.2000007629;77.0;39;94.9749723151;
143;10;37.4000015259;104.961799622;61;97.7617204189;9;28.2000007629;80.0;39;95.1712668389;
144;10;38.4000015259;106.69708252;62;97.9038287401;9;29.2000007629;79.0658798218;40;95.3672444746;
145;10;39.4000015259;107.599998474;62;98.0468361378;9;28.2000007629;81.0704345703;39;95.5620410815;
146;11;40.4000015259;107.599998474;60;98.1904497147;9;28.2000007629;83.0753173828;40;95.7548325285;
147;11;42.0999984741;107.599998474;60;98.3343683481;9;29.2000007629;82.0805206299;40;95.9448538572;
148;11;44.0999984741;107.599998474;62;98.4782862663;9;29.2000007629;81.0860900879;40;96.1314022169;
149;11;46.0999984741;107.599998474;62;98.6218953133;9;28.2000007629;83.0920333862;41;96.313850306;
150;11;48.0999984741;107.300003052;62;98.7648880482;9;27.2000007629;83.0983810425;41;96.4916483611;
151;11;50.0999984741;106.300003052;62;98.9069607258;9;25.2000007629;81.1051635742;42;96.6643290147;
152;11;52.0999984741;105.300003052;63;99.0478160381;9;24.0;83.1123962402;42;96.831509769;
153;11;54.0999984741;104.300003052;59;100.187166572;9;25.0;82.1201248169;42;96.9928931147;
154;11;57.0999984741;104.300003052;60;100.384735823;9;25.0;82.1283721924;42;97.1482632309;
155;11;60.0999984741;104.300003052;60;100.583226919;9;24.0;86.1371765137;42;97.2974828035;
156;11;61.5999984741;106.300003052;56;100.766673923;9;25.0;87.1465759277;41;97.4404949844;
157;12;62.5999984741;104.300003052;53;100.946650028;9;25.0;88.1565933228;41;97.5773077756;
158;12;63.5999984741;104.300003052;53;101.127258897;9;24.0;93.1672821045;40;97.7079950571;
159;12;64.5999984741;105.300003052;53;101.308360934;9;25.0;95.1786804199;37;97.8326871395;
160;13;65.5999984741;106.300003052;54;101.489826202;9;25.0;94.1908340454;35;97.951566115;
