Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.0;10.0;4;20.0;2;6.0;12.1999998093;3;21.0;
2;1;11.0;10.0;4;20.0;2;7.15000009537;11.0;3;21.0599999428;
3;1;11.0;10.0;5;20.0;2;8.15900039673;10.0;3;21.1229639053;
4;1;11.0;10.0;5;20.0;2;8.16844463348;10.0;3;21.1889609098;
5;2;12.4499998093;10.0;4;21.0;2;8.17834377289;10.0;3;21.2580518723;
6;2;13.4499998093;10.0;3;21.0599999428;2;9.2830619812;10.0;3;21.3302885294;
7;2;14.4770002365;10.0;3;21.5335636139;2;9.7993144989;10.0;2;21.4057120085;
8;2;14.6901044846;10.1999998093;3;21.9377998114;2;9.81628513336;10.0;2;21.8984082937;
9;2;14.8720092773;10.3632001877;3;23.1372920275;2;9.92714214325;10.1999998093;2;22.3222295046;
10;2;15.411781311;10.9097137451;3;24.1638869047;2;10.0225009918;10.3632001877;1;22.688400507;
11;2;17.411781311;11.3658018112;3;25.029558897;2;10.1048898697;10.4951858521;1;23.8809107542;
12;2;19.411781311;11.7372808456;3;25.7537147999;2;10.3732051849;11.0209560394;1;24.9034298658;
13;2;20.5775852203;12.0336990356;3;26.3590377569;2;12.1703767776;11.4571752548;1;25.7698295116;
14;2;20.8615665436;12.2662630081;3;26.8683357239;2;14.1703767776;11.8107032776;1;26.500371933;
15;2;21.0907516479;12.446267128;3;27.1343436241;2;16.170375824;12.0916318893;1;27.1177392006;
16;2;21.2104549408;12.5;3;27.3022236824;2;17.284236908;12.3113050461;2;27.6441450119;
17;2;23.2376422882;12.5;2;27.4794437885;3;18.3263702393;12.4808797836;2;27.878672123;
18;2;24.3173904419;12.5;2;27.6659116745;3;19.3705348969;12.5;3;28.0836718082;
19;2;25.4013023376;12.5;3;27.8614320755;3;19.625;12.5;4;28.2969486713;
20;2;26.4892845154;12.5;3;28.0656974316;3;19.625;12.5;4;28.5179448128;
21;2;26.6295642853;12.5;3;28.2782821655;3;19.625;12.5;4;28.7459800243;
22;2;26.725227356;12.5;3;28.4986391068;3;19.625;12.5;5;28.9802544117;
23;2;26.8243865967;12.5;3;28.726098299;3;19.625;12.5;4;29.2198557854;
24;3;26.9267444611;12.5;3;28.9598701;3;19.625;12.5;4;29.4637694359;
25;4;27.0319404602;12.5;2;29.1990513802;3;19.625;12.5;4;29.7108941078;
26;4;27.1395721436;12.5;3;29.442636013;3;20.625;12.5;5;29.9600582123;
27;4;27.2491855621;12.5;3;29.6895294189;3;20.7410125732;12.5;5;30.2100424767;
28;4;27.36028862;12.5;3;29.938565731;3;20.7972602844;12.5;5;30.4596014023;
29;4;27.4723548889;12.5;3;30.1885280609;3;20.8534107208;12.5;5;30.7074890137;
30;4;25.4723548889;13.5;3;30.4381728172;3;19.625;13.5;4;30.952483654;
31;4;25.25;14.5;3;30.6862530708;3;19.625;14.5;4;31.1934113503;
32;4;25.25;14.7745018005;3;30.9315438271;3;19.625;15.5;4;31.429169178;
33;4;25.25;14.8726177216;3;32.1728658676;3;19.625;15.7145843506;3;31.6587438583;
34;4;26.25;14.9691467285;3;32.4391095638;3;19.625;15.829372406;3;31.8812294006;
35;4;27.25;15.0636444092;3;32.6998445988;3;19.625;15.9406147003;3;32.0958390236;
36;4;27.7272663116;15.1557016373;3;32.9541480541;3;18.625;14.9406147003;3;32.3019137383;
37;4;28.7412948608;18.1557006836;4;33.2012145519;3;18.625;14.9406147003;3;32.4989256859;
38;4;29.7555828094;21.1557006836;5;33.4403642416;3;19.625;15.9406147003;3;32.6864795685;
39;4;30.7701263428;23.5;5;33.6710473299;3;19.625;16.3432388306;4;32.8643078804;
40;4;31.151971817;25.5;5;33.8928451538;3;19.625;16.4321537018;4;33.0322656631;
41;5;31.2517814636;27.5;5;34.1054670811;3;18.625;15.4321537018;6;33.1903190613;
42;5;31.3474617004;27.5;5;34.3087427616;3;18.625;15.4321537018;7;33.3385381699;
43;5;31.4389343262;27.5;5;34.5026144981;3;17.625;14.4321537018;7;33.4770793915;
44;5;31.5261764526;27.5;6;34.6871253252;3;17.5323429108;14.5;7;33.6061782837;
45;5;31.6092071533;27.5;6;34.8624076843;3;16.625;13.5;7;33.7261333466;
46;5;31.6880836487;27.5;6;35.0286710262;4;16.625;14.0;6;34.8372926712;
47;5;31.1179447174;27.5;6;35.1861872673;4;19.6133918762;17.0;6;35.0300444365;
48;5;31.1722717285;27.5;6;35.3352798223;4;20.6365089417;20.0;5;35.1871190071;
49;5;31.2226295471;27.5;6;36.4763108492;4;21.6499996185;23.0;5;35.2917383909;
50;5;32.2691841125;28.5;6;36.6327162981;4;22.6499996185;26.0;6;35.4042263031;
51;5;33.2999992371;29.5;6;36.7229501009;4;23.6499996185;27.5;7;35.5249304771;
52;5;33.2999992371;30.5;7;36.8154884577;4;23.6499996185;27.5;7;35.6541694403;
53;5;33.2999992371;31.5;7;36.9103240967;4;23.6499996185;27.5;8;35.7922235727;
54;5;33.2999992371;32.5;7;37.0074429512;4;23.6499996185;27.5;9;35.9393253326;
55;5;33.2999992371;33.1349868774;7;37.106823802;4;23.6499996185;27.5;9;36.0956480503;
56;5;33.2999992371;33.1650238037;8;38.4461073875;4;23.6499996185;27.5;10;36.261295557;
57;5;33.8310012817;33.7160263062;8;39.5596264601;4;23.6499996185;27.5;10;36.4362905025;
58;5;34.2571868896;34.1602172852;8;40.4823576212;4;23.6499996185;27.5;10;36.6205644608;
59;5;34.5942420959;34.5149307251;10;41.2507634163;4;23.6499996185;27.5;12;36.8139474392;
60;6;34.8585472107;34.7982025146;9;41.7505065203;4;23.6499996185;27.5;12;37.016159296;
61;6;34.998626709;34.9526367188;9;42.0661029816;4;23.6499996185;27.5;12;37.2268030643;
62;7;35.052520752;35.0202217102;10;42.3747544289;4;23.6499996185;27.5;13;37.445360899;
63;7;33.052520752;36.0912246704;9;42.5850973129;4;23.6499996185;27.5;14;37.6711919308;
64;7;32.052520752;36.0;9;42.8024563789;4;23.6499996185;27.5;13;37.9035346508;
65;7;31.052520752;37.0;9;43.0265834332;4;23.6499996185;27.5;13;38.141512394;
66;7;30.5999984741;39.0;12;44.2571601868;4;23.6499996185;27.5;12;38.3841423988;
67;7;31.5999984741;39.0;12;44.5437960625;4;23.6499996185;27.5;12;38.6303496361;
68;7;32.5999984741;41.0;12;44.8380024433;4;23.6499996185;27.5;12;38.8789830208;
69;7;32.5999984741;43.0;13;45.1392673254;4;23.6499996185;27.5;14;39.1288366318;
70;7;30.5999984741;47.0;14;45.4470032454;5;23.6499996185;27.5;13;39.3786706924;
71;7;32.5999984741;49.772518158;13;46.7605514526;5;23.6499996185;27.5;13;39.6272368431;
72;7;32.5999984741;50.3771972656;14;47.229185462;5;23.6499996185;27.5;14;39.8733024597;
73;7;30.5999984741;51.0;13;47.7228959799;5;23.6499996185;27.5;14;41.3544092178;
74;7;29.5999984741;54.0;13;48.2431774139;5;23.9155006409;28.0;14;42.5994377136;
75;7;29.5999984741;55.5825195312;14;48.7915734053;5;22.0910015106;29.3899993896;14;43.6414995193;
76;8;27.5999984741;56.0;13;49.3696353436;5;22.1592674255;30.6872596741;14;44.5153284073;
77;8;26.5999984741;58.0;13;49.9788587093;5;22.2593841553;31.9097423553;14;45.1050362587;
78;8;26.5999984741;57.0;14;50.6205983162;5;23.2999992371;30.0;15;45.4938030243;
79;8;24.5999984741;61.6931381226;14;51.2959609032;5;24.2999992371;29.0;15;46.857738018;
80;8;23.5999984741;61.0;14;52.0056738853;5;21.2999992371;32.0;15;47.1646485329;
81;8;23.5999984741;60.0;15;52.749933362;5;21.2999992371;35.0;16;47.4622707367;
82;8;22.0;62.0;16;53.528241396;6;20.2999992371;38.0;15;47.750151515;
83;9;23.0;64.0;15;54.3392403126;6;19.2999992371;41.0;15;48.0280332565;
84;9;24.0;67.0;15;55.1805648804;6;18.2999992371;44.0;16;48.2958418131;
85;9;25.0;69.0;16;56.0487267971;6;18.0;45.0;17;48.5536650419;
86;9;24.0;62.0;16;56.9390594959;6;18.0;46.0;18;48.8017287254;
87;9;24.0;59.0;16;57.845739603;7;18.0;47.0;17;49.0403767824;
88;9;23.0;61.0;17;58.7619035244;7;18.0;48.0;17;49.2700426579;
89;9;24.0;62.0;16;59.6798605919;7;18.0;49.0;17;49.4912289381;
90;9;25.0;65.0;16;60.5913982391;7;18.0;50.0;17;49.7044819593;
91;9;26.0;68.0;17;61.4881558418;7;18.0;51.0;18;49.9103732109;
92;9;25.0;61.0;19;62.3620312214;7;18.0;52.0;18;50.0235335827;
93;9;25.0;63.0;20;63.2055768967;7;19.0;50.0;19;50.1242339611;
94;9;26.0;66.0;20;64.012346983;7;18.0;51.0;19;50.2278065681;
95;9;28.0;66.0;20;64.7554399967;7;18.0;52.0;19;50.3341217041;
96;9;28.0;69.0;21;65.4351682663;7;19.0;50.0;20;50.4430289268;
97;9;29.0;73.0;21;66.0680406094;7;18.0;51.0;21;50.5543570518;
98;10;31.0;73.5731048584;20;98.6088335514;7;18.0;52.0;21;50.667914629;
99;10;34.0;75.5999984741;20;101.949445486;7;19.0;50.0;22;50.7834908962;
100;10;37.0;77.5999984741;21;104.50394392;7;18.0;51.0;22;50.9008569717;
101;10;39.0;79.5999984741;22;106.359969854;7;18.0;52.0;22;51.0197672844;
102;10;40.5;81.5999984741;25;107.670369625;7;19.0;50.0;25;51.1399610043;
103;10;41.0999984741;82.6810302734;28;108.524707079;7;18.0;51.0;25;51.2611646652;
104;11;41.0999984741;83.7271499634;27;108.804003716;7;18.0;52.0;25;51.3830943108;
