Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
91;9;37.3499984741;69.95677948;21;74.8101100922;8;28.6090431213;66.2011871338;15;57.8376835585;
92;9;38.3499984741;70.0758209229;22;76.0378279686;8;27.375;68.2011871338;17;57.9155268669;
93;9;39.3499984741;70.1919937134;22;77.099416256;9;25.375;73.2011871338;16;57.9943419695;
94;9;40.3499984741;71.3052520752;22;78.6130542755;9;25.0;77.7521362305;16;58.0740659237;
95;9;41.3499984741;72.7699432373;23;80.0024528503;9;26.0;78.762588501;17;58.1546320915;
96;10;41.3499984741;74.2424850464;22;81.2814712524;9;25.2573738098;81.5053710938;18;58.2359702587;
97;10;41.3499984741;75.720161438;23;82.4644753933;9;26.0;82.117980957;18;58.3180069923;
98;10;42.3499984741;74.9687042236;23;84.4700961113;9;27.0;79.1590042114;18;58.4006663561;
99;10;42.3499984741;78.2195510864;23;85.340590477;9;26.0;79.2003326416;19;59.483869195;
100;10;43.3499984741;81.4717330933;25;86.2025289536;9;26.0;83.24193573;20;59.6275341511;
101;10;44.3499984741;81.7242431641;26;87.051533103;9;29.0;81.2837677002;20;59.7745422125;
102;10;43.3499984741;84.9760665894;26;88.8836479187;9;27.0;85.3257904053;21;59.9248770475;
103;10;44.3499984741;89.2261962891;27;89.7554131746;9;27.0;89.3679580688;20;60.0785137415;
104;10;45.3499984741;93.4736480713;28;90.6068781614;9;30.0;84.4102325439;20;60.2354168892;
105;10;46.8553314209;94.7174606323;30;91.4357622862;9;27.0;88.1177062988;20;60.395539999;
106;10;45.8850326538;98.9567337036;30;92.2403379679;9;27.0;91.197769165;20;60.5588245392;
107;10;45.9161224365;103.190643311;31;93.0194033384;9;30.0;85.2794189453;19;60.725199461;
108;10;45.9486274719;106.418411255;33;93.7722375393;9;27.0;88.3625946045;20;60.8945795298;
109;10;46.9825668335;106.639373779;34;94.4985493422;9;27.0;91.4472885132;19;61.0668648481;
110;10;46.01795578;109.852935791;34;95.1984153986;9;30.0;85.5334320068;20;61.2419400215;
111;11;47.0547981262;110.972511292;34;95.8722157478;9;29.0;87.869354248;21;61.419673562;
112;11;47.0930938721;112.087631226;36;96.5205756426;9;30.0;88.9937744141;21;61.5999171734;
113;11;45.3499984741;117.154876709;36;97.1443046331;9;31.0;90.1199417114;21;61.7825050354;
114;11;47.1740226746;117.303649902;37;97.6832027435;9;32.0;91.247756958;22;61.9672540426;
115;11;46.3499984741;118.688049316;37;98.1473543644;9;32.4000015259;91.2824325562;22;62.1539632082;
116;11;46.2605895996;120.843551636;37;98.6026537418;9;33.4000015259;89.3974075317;19;62.3424142599;
117;11;47.3059043884;120.995353699;38;100.048980474;9;32.4000015259;90.5136260986;16;62.5323717594;
118;11;48.3525123596;122.143371582;38;100.606265903;9;32.4000015259;91.6309280396;19;62.7235840559;
119;11;48.400352478;126.287528992;38;101.167538643;9;34.4000015259;86.7491455078;19;62.9157835245;
120;11;48.3499984741;128.427825928;42;101.733882904;9;32.4000015259;87.8681030273;22;63.108689189;
121;12;50.3499984741;130.695159912;41;102.245848298;10;32.4000015259;88.9876022339;21;63.3020071983;
122;13;53.3499984741;132.823730469;39;104.469867468;9;32.4000015259;79.1074523926;21;61.7534792423;
123;13;57.3499984741;135.699829102;40;104.997766852;9;30.3999996185;81.227432251;22;61.9247837067;
124;13;61.3499984741;137.187667847;41;105.510636449;9;30.3999996185;83.3473510742;19;62.437887907;
125;13;64.3499984741;139.095123291;40;106.044820547;9;32.4000015259;77.4841995239;18;62.9734447002;
126;13;67.1499938965;140.592010498;38;106.600346446;9;30.3999996185;79.3402633667;17;63.5297122002;
127;13;71.1499938965;138.262664795;33;108.17701149;9;30.3999996185;81.4806365967;14;64.1044716835;
128;13;75.6499938965;139.329681396;33;108.8143363;9;32.4000015259;77.6219787598;15;65.6950268745;
129;13;78.9740142822;140.39630127;34;109.472703695;9;31.3999996185;80.7637176514;15;66.3582296371;
130;13;81.4320602417;141.462341309;38;110.150950909;9;32.4000015259;83.9052886963;16;68.033490181;
131;13;82.8209075928;142.527648926;40;110.847512603;9;33.4000015259;83.0461044312;16;69.0669903755;
132;14;84.2237854004;143.592071533;39;112.910399914;8;31.3999996185;84.1856155396;18;68.4046640396;
133;14;86.6394195557;144.655487061;40;114.104966402;8;32.4000015259;87.3232650757;19;69.0923081636;
134;14;89.0662231445;145.71774292;41;115.464176416;8;32.4000015259;84.4585418701;21;69.775706172;
135;14;89.5022888184;146.778717041;42;117.028459787;8;31.3999996185;85.5909500122;21;70.4507546425;
136;14;89.9454193115;147.83833313;41;118.84508431;8;32.4000015259;87.7200469971;22;71.1135874987;
137;14;90.393157959;148.896453857;41;120.965307355;8;34.4000015259;83.8454437256;22;71.7606871128;
138;14;90.8428726196;148.953018188;43;123.437944412;8;32.4000015259;85.9667816162;23;72.3889750242;
139;14;91.291809082;149.007919312;43;126.298058271;8;32.4000015259;88.0837554932;24;72.9958776236;
140;14;88.3040924072;153.953018188;44;129.550568581;8;34.4000015259;84.196144104;25;73.5793647766;
141;14;85.4044952393;157.402526855;45;133.151397824;8;32.4000015259;86.3037414551;25;74.1379597187;
142;14;85.5021743774;159.953018188;48;136.993183136;8;32.4000015259;88.4064178467;26;74.6707217693;
143;14;83.5970153809;159.75302124;47;140.906321764;8;34.4000015259;84.5041046143;26;75.1772112846;
144;14;81.5919342041;162.352416992;48;144.684110522;8;32.4000015259;86.5967407227;28;75.6574325562;
145;14;80.8807907104;165.403961182;48;148.129155993;8;32.4000015259;88.6843490601;29;76.1117720604;
146;14;90.0484313965;165.456222534;49;151.10220325;8;34.4000015259;84.7669830322;29;76.5409259796;
147;14;94.5663146973;168.509155273;50;153.548805475;8;32.4000015259;86.8447036743;31;76.9458339214;
148;14;96.5566711426;174.562683105;52;155.492942095;8;32.4000015259;88.9176483154;33;77.3276102543;
149;14;99.9791564941;174.616790771;56;157.007896185;8;34.4000015259;84.9859313965;34;77.6874814034;
150;14;100.414199829;174.67137146;56;158.135536194;8;30.3999996185;88.0497360229;34;78.0135731697;
151;14;98.6004638672;180.726409912;56;158.882420778;8;29.3999996185;91.0999984741;35;78.1399610043;
152;15;100.745361328;180.781799316;58;159.255261421;9;30.3999996185;88.0999984741;34;78.2611646652;
153;15;101.83052063;177.837509155;61;159.605396509;9;27.0;88.0999984741;35;78.3830943108;
154;16;98.9483413696;183.893463135;61;159.88559103;9;27.0;89.0999984741;35;78.5054576397;
155;16;100.988555908;183.949569702;61;160.136355877;9;28.0;87.5999984741;36;78.6279573441;
156;16;101.999816895;181.005783081;61;160.277519941;9;28.0;86.5999984741;36;78.7502937317;
157;16;102.004714966;184.005783081;63;160.387789011;9;29.0;86.5999984741;36;78.8721673489;
158;16;103.861618042;188.75302124;64;161.496755123;9;28.0;85.5999984741;38;79.9932823181;
159;16;104.916145325;190.75302124;64;161.644326448;9;28.0;88.5999984741;39;80.1733489037;
160;16;102.060432434;196.75302124;64;162.791598797;9;30.0;88.5999984741;39;80.3550510406;
161;16;102.279159546;203.75302124;64;162.23849088;9;30.0;88.5999984741;40;80.5381883383;
162;16;103.223846436;206.083023071;63;162.084923148;9;29.0;91.5999984741;40;80.7225675583;
163;16;102.208496094;210.983688354;64;162.209403396;9;30.0;91.5999984741;41;80.9080015421;
164;16;102.220939636;216.050338745;65;162.315334082;9;30.0;90.5999984741;42;81.0943101645;
165;17;103.231536865;217.499893188;65;162.421793222;10;30.0;90.5999984741;41;81.2813220024;
166;17;103.242172241;218.216995239;66;162.528702021;10;32.0;88.5999984741;41;81.4688721895;
167;17;102.252868652;221.334594727;67;163.20655489;10;33.0;86.5999984741;42;81.6568028927;
168;17;103.536651611;221.552246094;69;164.877518773;10;33.0;87.5999984741;42;81.8449624777;
169;17;103.962371826;222.774124146;70;165.439324737;10;35.0;85.5999984741;43;82.0332039595;
170;17;103.246810913;225.989944458;71;165.999904335;10;33.0;85.5999984741;43;82.2213845253;
171;17;103.523864746;229.120391846;71;166.556412578;10;31.0;88.5999984741;44;82.4093630314;
172;17;105.771209717;226.263961792;71;167.106347024;10;31.0;88.5999984741;44;82.5969998837;
173;17;105.059127808;230.499526978;73;167.774460077;10;30.0;88.5999984741;45;82.7841544151;
174;17;106.313835144;234.737609863;74;168.430732906;10;29.0;91.5999984741;45;82.9706840515;
175;17;107.565139771;235.977798462;72;169.192279577;10;31.0;88.5999984741;43;83.1564421654;
176;17;107.799606323;237.219665527;73;169.979340792;10;30.0;88.5999984741;44;83.3412780762;
177;17;108.050247192;239.334533691;73;170.800770879;10;29.0;91.5999984741;45;83.5250356197;
178;17;108.300170898;241.295181274;72;171.667038321;10;31.0;88.5999984741;44;83.7075517178;
179;17;108.518478394;242.80241394;73;172.590139389;10;30.0;88.5999984741;44;83.888657093;
180;17;108.751083374;244.395980835;75;173.583331823;10;29.0;91.5999984741;45;84.0197672844;
181;17;108.988708496;246.090103149;74;174.660601139;10;31.0;88.5999984741;43;84.1399610043;
182;17;108.214630127;250.899703979;74;175.835767984;10;30.0;88.5999984741;44;84.2611646652;
183;18;110.42048645;249.839385986;74;177.121157408;10;29.0;91.5999984741;44;84.3830943108;
184;18;109.671325684;251.921951294;76;178.420878172;10;31.0;88.5999984741;45;84.5054576397;
185;18;108.842086792;257.054534912;76;179.776711941;10;30.0;88.5999984741;47;84.6279573441;
186;18;109.977661133;259.188140869;77;181.264974594;10;29.0;92.5999984741;47;84.7502937317;
187;18;111.11756897;258.32244873;79;190.600044012;10;31.0;90.5999984741;48;84.8721673489;
188;18;111.832000732;265.23236084;80;198.679121494;10;30.0;91.5999984741;48;84.9932823181;
189;18;114.419113159;271.975616455;80;206.688840866;10;29.0;95.5999984741;49;85.1133489609;
190;19;117.819869995;280.380889893;79;212.842547536;10;31.0;93.5999984741;49;85.2320871353;
191;20;124.305213928;299.154174805;75;221.681459427;9;30.0;94.5999984741;49;85.3492274284;
192;20;130.990478516;311.404754639;75;227.968399048;9;31.0;91.5999984741;49;85.464515686;
193;21;137.134643555;321.169403076;70;241.290469289;8;29.0;76.0;50;77.5777130127;
194;22;141.918167114;329.538513184;69;245.617370367;7;31.0;72.0;47;77.688598156;
195;22;144.592803955;340.059082031;72;249.218435645;7;32.0;70.0;47;77.7969703674;
196;22;145.331787109;350.486633301;70;253.22911346;7;34.0;69.0;47;77.9026489258;
197;22;147.985244751;363.718261719;72;255.774392843;7;36.0;67.0999984741;46;78.0054745674;
198;22;148.395797729;374.291809082;76;257.930894852;7;38.0;65.5999984741;48;78.1053099632;
199;22;148.751083374;380.964630127;77;259.566034794;7;40.0;64.5999984741;49;78.2020397186;
200;22;148.956604004;385.37121582;81;260.892154932;7;39.0;64.5999984741;49;78.2955703735;
201;23;149.08921814;389.432037354;79;261.8842206;6;39.0;65.5999984741;49;78.3858294487;
202;23;149.188415527;391.4765625;69;263.201829433;6;39.0;66.5999984741;27;78.4727659225;
203;23;149.32019043;392.753204346;68;283.469014764;6;39.0;67.5999984741;25;78.556347847;
204;23;157.208908081;408.587890625;69;299.650823474;6;39.0;68.5999984741;25;78.6365623474;
205;23;163.981185913;423.078399658;68;312.390833259;6;37.0;68.5999984741;26;78.7134132385;
206;23;169.255432129;436.317504883;74;322.208803415;6;36.0;69.5999984741;26;78.7869210243;
207;24;173.396057129;447.539215088;74;331.035255075;6;37.0;71.0999984741;26;78.8571209908;
208;24;178.694473267;450.059143066;77;336.968590736;6;36.0;71.0999984741;27;78.9240608215;
209;25;182.862533569;459.085754395;77;354.191620588;5;20.0;67.0999984741;27;66.9878001213;
210;25;187.693664551;465.813903809;79;359.75438714;5;21.0;66.0999984741;27;67.0;
211;25;185.84362793;471.872741699;81;364.584693313;5;20.0;68.0999984741;28;67.0;
212;26;184.580856323;477.637939453;83;368.767214656;5;20.0;70.0999984741;28;67.0;
213;27;191.198638916;477.007171631;83;372.358010769;5;21.0;69.0999984741;30;67.0;
214;27;197.731903076;482.016815186;81;374.19520998;5;21.0;68.0999984741;29;67.0;
215;27;203.98059082;488.001159668;80;375.352011919;5;22.0;68.0999984741;30;67.0;
216;27;209.919906616;499.511993408;78;376.306833982;5;21.0;67.0999984741;21;67.0;
217;27;212.243515015;507.75177002;77;377.18144393;5;20.0;69.0999984741;15;67.0;
218;28;209.291275024;514.639709473;76;377.894765854;5;21.0;68.0999984741;14;67.0;
219;28;207.32875061;518.354797363;78;378.495752335;5;21.0;67.0999984741;14;67.0;
220;28;205.360214233;521.286499023;78;379.002536654;5;20.0;69.0999984741;14;67.0;
221;29;209.900253296;524.044921875;78;394.339059591;4;18.0;58.5999984741;14;52.0;
222;29;214.433914185;527.815429688;79;399.038392544;4;19.0;56.5999984741;10;52.0;
223;29;219.90385437;526.84387207;78;403.839062214;4;18.0;57.5999984741;1;52.0;
224;29;222.383926392;532.723571777;79;413.316877246;0;0;0;0;0;
