Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
24;3;28.9038696289;12.5;3;36.1011171341;3;22.625;13.0732955933;4;26.4700255394;
25;3;27.9739074707;13.5;3;36.5543506145;3;22.625;13.0880098343;3;26.5072168112;
26;3;28.0448131561;14.5;3;36.983725071;3;22.625;13.1028871536;3;26.5447884798;
27;3;28.1165504456;15.5;3;37.3874553442;3;20.9725761414;13.5;3;26.5827163458;
28;3;28.1890716553;16.5;3;37.7644644976;3;19.9811115265;14.5;4;26.6209751368;
29;3;27.6282405853;17.5;3;38.1143354177;3;18.9897193909;15.5;4;26.6595385075;
30;3;26.7957820892;18.5;3;38.4372383356;3;17.9983959198;16.5;4;26.6983793974;
31;4;25.9557800293;19.5;2;38.7338373661;3;17.3821353912;17.5;4;26.7374696732;
32;4;25.1083908081;20.5;3;39.0051935911;3;17.3909301758;18.5;4;26.7767804861;
33;4;24.2538833618;21.5;3;39.2526607513;3;17.3997764587;19.5;4;26.8162822723;
34;4;23.3926239014;22.5;3;39.4777978659;3;17.4086647034;20.5;4;26.8559447527;
35;4;23.2750282288;23.5;3;39.6822834015;4;17.4175872803;21.5;3;26.8957372904;
36;4;23.401550293;24.5;3;39.8559447527;4;17.4265403748;22.5;3;26.9356285334;
37;4;24.5190925598;24.5;5;39.8957372904;4;17.4355163574;23.5;4;26.9755871296;
38;4;25.5966873169;25.5;5;40.9356285334;4;17.4445075989;24.5;4;27.015581131;
39;4;27.6744747162;27.5;5;41.005587101;4;17.4535064697;25.5;6;27.0555787086;
40;4;29.7523956299;29.5;4;41.0761721134;4;17.4625053406;26.5;6;27.0955479145;
41;5;31.3076496124;31.5;2;56.1473448277;4;17.4714984894;27.5;6;27.135456562;
42;5;32.9083786011;32.5;2;56.9690651894;4;17.4804782867;28.5;7;27.17527318;
43;5;34.9863166809;34.5;12;57.7106660604;4;17.4894371033;29.5;7;28.2149660587;
44;6;36.0641403198;35.5;2;73.3712719679;4;19.4983673096;27.5;6;28.2745039463;
45;6;38.141784668;37.5;4;74.7033627033;4;21.0;28.5;8;28.3340520859;
46;6;40.2191848755;39.5;6;75.881280899;4;22.2340431213;29.5;8;28.393574357;
47;6;41.2962837219;40.5;6;76.9107778072;4;20.7635536194;32.5;8;28.4530345201;
48;6;41.6230201721;42.5;6;77.8017888069;4;19.7769317627;35.5;8;28.5123972893;
49;6;41.6993331909;44.5;8;78.5669320822;4;20.247926712;35.5;9;28.5716272593;
50;7;41.7751731873;45.5;7;79.1264660358;4;21.0;36.2859687805;11;28.6306900978;
51;7;41.8504753113;46.5;9;79.5090713501;4;19.8169059753;35.5;12;28.6895523071;
52;7;41.9251899719;47.5;10;79.8395895958;4;20.0;35.3155822754;12;28.7481806278;
53;7;41.9992599487;48.5;10;80.0316482782;4;21.5763778687;33.3305511475;14;28.8065429926;
54;7;42.0726394653;49.5;10;80.1064697504;4;22.0;33.3456115723;14;28.8646081686;
55;7;42.1452789307;50.5;12;82.6223069429;4;23.5928630829;31.3607635498;14;28.9223458767;
56;7;42.7950782776;52.0;12;85.7008481026;4;24.6009559631;30.3760032654;17;28.9797269106;
57;7;44.3368721008;54.3899993896;14;87.4600089788;4;24.625;30.3913211823;17;29.0367228985;
58;8;45.7866821289;56.6872596741;13;88.9035851955;4;23.5332622528;29.5;17;29.0933068991;
59;8;46.1612319946;58.9097442627;13;89.882177949;4;24.249584198;28.4221687317;17;29.1494528055;
60;8;46.4005126953;61.0;16;90.0702763796;4;24.926399231;28.5;17;29.2051359415;
61;8;46.5196876526;63.0;16;90.261780858;4;22.9314041138;28.5;18;29.2603325844;
62;8;46.6379051208;66.3651428223;17;90.4566041231;4;21.936422348;29.5;20;29.315020442;
63;8;47.6536865234;66.4028549194;18;90.6546463966;4;20.9414558411;30.5;20;29.3691781759;
64;8;46.8709182739;68.4421768188;19;90.8557943106;4;21.625;29.5;20;29.4227859974;
65;8;46.985458374;72.4028549194;19;91.059920311;4;22.625;28.5159301758;21;29.4738043547;
66;8;47.098526001;75.4028549194;22;91.2668823004;4;23.625;28.5316619873;21;29.4962974787;
67;8;47.2100105286;78.4028549194;22;91.4765218496;4;24.625;28.5474090576;22;29.5187973976;
68;9;47.3198013306;81.4028549194;22;91.6886644363;4;22.9667282104;28.5;22;29.5412938595;
69;10;47.4278030396;84.4028625488;21;91.9031190872;4;24.2999992371;28.5;22;29.5637768507;
70;10;47.5339241028;84.4028549194;22;92.1196773052;4;21.9768486023;28.5;23;29.5862361193;
71;10;47.6380767822;85.4028625488;19;92.3381140232;5;23.625;29.5;22;30.6086617708;
72;10;47.7401885986;86.4028625488;17;92.5581865311;5;25.9869499207;29.5;22;31.7310435772;
73;10;47.8401908875;87.4028625488;17;92.7796356678;5;26.8590011597;32.0;22;32.6339205503;
74;10;47.9380264282;87.9215087891;16;94.0021855831;5;27.3975105286;32.3899993896;19;33.3517354727;
75;10;49.0336380005;89.9771728516;17;94.3255451918;5;27.1592674255;34.6872596741;19;33.9203510284;
76;10;50.1269836426;92.0339508057;12;94.6583089828;5;27.6413955688;33.9097442627;23;34.2247930765;
77;9;48.2180252075;74.391746521;10;74.0007236004;6;27.6869850159;35.0;20;55.348927021;
78;8;36.7999992371;72.4504241943;11;70.4591172934;7;28.6919384003;37.0;19;59.3228079081;
79;8;37.7999992371;73.5098876953;12;70.7784035206;7;30.2999992371;40.3831596375;17;59.4914309978;
80;9;38.7999992371;74.5699768066;10;71.1091262102;7;29.2999992371;43.6711502075;16;59.658836484;
81;9;38.7999992371;75.6305847168;10;71.4513814449;8;28.2999992371;46.7236480713;12;59.8249509335;
82;9;37.7999992371;74.6915435791;11;71.8051919937;8;27.2999992371;49.7753143311;12;59.970256567;
83;9;37.7999992371;74.7527313232;11;72.170494318;8;26.2999992371;51.8261260986;14;60.0941712856;
84;9;38.7999992371;75.8139801025;11;72.5471205711;8;25.2999992371;53.8760566711;14;60.217810154;
85;9;39.7999992371;73.8751449585;10;72.9347834587;8;26.0;55.890838623;14;60.3411058187;
86;9;38.7999992371;74.9360809326;10;73.3330600262;8;27.0;58.9055099487;15;60.4639911652;
87;9;38.7999992371;76.9966430664;10;73.7413766384;9;28.0;61.9200592041;13;60.5863991976;
88;9;39.7999992371;76.0566711426;10;74.1589970589;9;29.0;64.9344940186;12;60.708263278;
89;9;38.7999992371;78.1160430908;12;74.5850121975;9;30.0;67.9487915039;13;60.8295170069;
90;9;38.7999992371;80.1746139526;12;75.0183370113;9;31.0;70.1559448242;12;60.9343043566;
91;9;39.7999992371;79.2322540283;12;75.4577095509;9;32.0;72.1881332397;13;61.0107431412;
92;9;38.7999992371;81.2888565063;14;76.3244187832;10;30.0;75.1999969482;12;61.0708494186;
93;9;38.7999992371;83.481628418;14;77.2139325142;10;31.0;76.1999969482;13;61.1315076351;
94;9;39.7999992371;82.6810760498;14;78.1213121414;10;32.0;76.8000030518;15;61.1926498413;
95;9;38.7999992371;84.885848999;15;79.0410928726;10;30.0;79.8000030518;16;61.2542052269;
96;10;38.7999992371;87.0944519043;15;80.9674081802;10;31.0;80.8000030518;15;61.3161010742;
97;10;40.7999992371;87.3052139282;15;81.9541378021;10;32.0;82.8000030518;15;61.3782629967;
98;10;40.7999992371;90.5164031982;15;82.9380393028;10;30.0;85.8000030518;14;61.4406147003;
99;10;40.7999992371;93.726234436;14;83.9130643606;10;31.0;86.8000030518;14;61.5030794144;
100;10;41.7999992371;93.6455383301;13;84.8734192848;10;32.0;89.8000030518;17;61.5655794144;
101;10;40.7999992371;95.9846878052;14;85.8137270212;10;32.7999992371;92.8000030518;18;61.628036499;
102;10;40.7999992371;97.315032959;13;87.7291616201;10;32.7999992371;95.8000030518;17;61.690372467;
103;10;43.7999992371;93.315032959;14;88.7755571604;10;30.7999992371;96.8000030518;17;61.7525100708;
104;10;43.7999992371;96.315032959;14;89.813218832;10;32.7999992371;93.8000030518;17;61.8143725395;
105;10;46.1710891724;100.315032959;21;90.8423631191;10;29.7999992371;96.8000030518;16;61.8758842945;
106;11;47.2605018616;96.315032959;16;106.864107609;10;30.7999992371;97.8000030518;17;61.936971426;
107;11;46.3625221252;100.315032959;16;108.930372834;10;32.7999992371;96.8000030518;16;61.9975619316;
108;11;48.4784698486;104.315032959;17;110.898700476;10;29.7999992371;99.8000030518;17;62.0575861931;
109;12;51.6096496582;102.315032959;20;112.761546612;10;30.7999992371;100.5;17;62.1169772148;
110;12;51.7573051453;103.315032959;19;114.518444777;10;32.7999992371;98.5;16;62.1756706238;
111;12;51.9225349426;107.315032959;18;116.174758434;10;29.7999992371;102.699996948;16;62.2336053848;
112;12;54.1062088013;108.315032959;16;117.739896774;10;30.7999992371;105.699996948;13;62.2907235622;
113;12;56.3088874817;106.315032959;17;119.225388527;10;31.7999992371;108.699996948;13;62.346971035;
114;12;55.1306838989;110.315032959;17;120.64310503;10;32.7999992371;111.699996948;16;62.4022974968;
115;12;56.3711929321;111.315032959;19;122.909575701;11;32.7999992371;114.699996948;15;62.4566559792;
116;12;58.6293754578;110.315032959;19;124.119980216;11;32.7999992371;117.699996948;16;62.5100040436;
117;12;57.903503418;115.315032959;20;125.137076855;11;32.7999992371;120.0;17;62.5623030663;
118;12;59.1911239624;117.315032959;21;126.159087181;11;32.7999992371;122.0;18;62.6135182381;
119;12;61.1911239624;122.599998474;22;127.158416629;11;32.7999992371;124.0;19;62.6636190414;
120;12;64.1911239624;126.0;22;128.180829525;11;32.7999992371;126.0;22;62.7125790119;
121;12;67.1911239624;127.5;23;129.21671629;11;33.7999992371;125.0;22;62.960375309;
122;12;70.1911239624;128.5;25;130.256419897;11;33.1900024414;127.0;22;63.6190047264;
123;12;70.1911239624;130.5;26;131.290786266;11;33.5831184387;128.259994507;25;64.2831277847;
124;12;71.1911239624;132.5;27;132.311658621;11;34.9778060913;126.522163391;25;64.9503057003;
125;12;74.1911239624;131.5;27;133.312247992;11;34.372467041;127.785629272;26;65.6180443764;
126;12;77.1911239624;132.5;30;134.287340164;11;34.7655143738;129.049499512;26;67.2838287354;
127;12;80.1911239624;133.5;30;135.233327627;11;37.1553573608;128.312896729;27;69.0051651001;
128;12;82.7804336548;134.5;30;136.148084402;11;38.5404624939;131.574951172;28;69.782583952;
129;12;85.2081069946;134.5;32;137.030718803;11;39.9193534851;134.834762573;28;70.5567806959;
130;12;87.5901794434;134.5;36;137.88125515;11;41.2906494141;135.091522217;29;71.3256798983;
131;12;88.9281616211;134.5;36;138.700298786;11;40.6530685425;138.344421387;30;72.0873502493;
132;13;90.2245178223;134.5;34;145.64536953;10;27.0;136.59274292;31;66.508326292;
133;13;89.4823379517;136.5;35;146.579107285;10;29.0;134.655105591;31;67.0814880133;
134;13;89.7050933838;139.5;37;147.47770071;10;29.0;136.717285156;32;67.649174571;
135;13;90.8963851929;142.5;37;148.276527882;10;30.0;138.779205322;33;68.2104970217;
136;13;96.0;135.5;37;148.954455376;10;31.0;140.527984619;35;68.7646929026;
137;13;102.0;133.5;39;149.619603157;10;32.0;141.744857788;35;69.3111240864;
138;13;108.0;131.5;40;150.268219948;10;33.0;142.954284668;35;69.8492683172;
139;13;111.0;131.5;42;150.896810055;10;33.2999992371;143.437835693;37;70.3787147999;
140;13;114.0;131.5;44;151.50223732;10;33.2999992371;143.698028564;39;70.89915061;
141;13;115.0;133.23638916;46;152.081805229;10;33.2999992371;143.952484131;40;71.410349369;
142;13;118.0;131.278167725;47;152.633324623;10;33.2999992371;144.20111084;41;71.9121587276;
143;13;119.0;132.318283081;47;153.155147076;10;33.2999992371;144.443939209;41;72.4044864178;
144;14;119.0;133.318283081;47;177.646172523;10;33.2999992371;144.123947144;42;72.8872866631;
145;14;120.0;138.318283081;47;179.785838127;10;33.2999992371;143.466461182;43;73.360547781;
