Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;6.0;14.3000001907;3;21.0;1;6.0;14.0;4;20.0;
2;2;7.30000019073;13.0;3;21.0299999714;1;7.0;13.0;6;20.0;
3;2;8.30900001526;12.0;3;21.0605909824;1;8.0;12.0;6;20.0;
4;2;9.31817722321;11.0;2;21.091766119;1;8.0;11.0;6;20.0;
5;2;10.3275299072;10.0;2;21.1235172749;1;8.0;10.0;5;20.0;
6;2;11.5055828094;10.0;2;21.1558350325;1;9.0;10.0;4;20.0;
7;2;12.5201253891;10.0;2;21.1887089014;1;9.5;10.0;4;20.0;
8;2;13.5349187851;10.0;2;21.6340136528;1;9.5;10.0;4;20.3999996185;
9;2;14.5553064346;10.1999998093;2;22.0068871975;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;14.9030990601;10.3632001877;2;23.1603471041;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;15.4221563339;10.9097137451;2;24.1349977255;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;15.8607492447;11.3658018112;2;24.9424642324;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;18.4502696991;11.7372808456;2;25.601827383;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;20.4502696991;12.0336990356;2;26.1354763508;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;21.5400695801;12.2662630081;3;26.565967083;1;13.7228336334;12.0916318893;3;24.6226100922;
16;3;22.5717868805;12.446267128;3;26.7458350658;1;14.7228336334;12.3113050461;3;24.9617595673;
17;3;23.6043682098;12.5;4;26.8201057911;1;15.7228336334;12.4808797836;3;25.0;
18;3;24.6377906799;12.5;4;26.8961843252;1;16.7228336334;12.5;4;25.0;
19;3;25.6720256805;12.5;4;26.9740002155;1;17.625;12.5;4;25.0;
20;3;26.138299942;12.5;4;27.0534734726;1;17.625;12.5;5;25.0;
21;3;26.1740627289;12.5;4;27.1345143318;1;17.625;12.5;5;25.0;
22;3;26.2105312347;12.5;4;27.2170236111;1;17.625;12.5;5;25.0;
23;3;26.2476615906;12.5;5;27.3008930683;1;17.625;12.5;6;25.0;
24;3;26.285402298;12.5;5;27.38600564;1;17.625;12.5;7;25.0;
25;3;25.25;13.5;5;27.4722356796;1;17.625;12.5;8;25.0;
26;3;26.25;12.5;5;27.559450388;1;17.625;12.5;8;25.0;
27;3;25.25;13.5;5;27.6475095749;1;17.625;12.5;8;25.0;
28;4;26.25;12.5;4;27.7362670898;1;17.625;12.5;8;25.0;
