Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
32;2;20.9805488586;22.5;9;33.5915799141;3;20.776763916;16.5;6;39.5673812628;
33;2;20.141368866;23.5;10;33.7718281746;3;20.2238693237;17.5;6;39.8014612198;
34;2;19.2999649048;24.5;10;33.9619235992;3;20.2896327972;18.5;6;40.016242981;
35;2;18.4552440643;25.5;10;34.1578912735;3;20.3495578766;19.5;6;40.1315076351;
36;2;17.6061897278;26.5;11;34.3561658859;3;20.3795890808;20.5;6;40.1926498413;
37;2;17.7019004822;27.5;13;34.5536231995;3;20.3933448792;21.5;7;40.2542052269;
38;2;17.841594696;28.5;14;34.7475910187;3;20.4071960449;22.5;7;40.3161010742;
39;2;17.9746341705;29.5;15;34.9358520508;3;20.4211215973;23.5;8;40.3782629967;
40;2;18.100528717;30.5;16;35.1166315079;3;20.4351081848;24.5;8;40.4406147003;
41;2;18.2189407349;32.5;16;35.2885751724;3;20.4491386414;25.5;8;40.5030794144;
42;3;19.3296699524;35.5;16;36.4507141113;3;20.4631919861;26.5;10;40.5655794144;
43;3;20.4326515198;38.5;16;36.6524255276;4;20.4772548676;27.5;8;40.628036499;
44;3;21.0004386902;41.5;17;36.8453621864;4;20.4913082123;28.5;8;40.690372467;
45;3;20.0238265991;41.5;18;37.0294803381;4;21.5053329468;28.5;10;40.7525100708;
46;3;19.5279388428;42.5;19;37.2049390078;4;21.8999996185;29.5;11;40.8143725395;
47;3;19.0733146667;42.5;21;36.8720612526;4;22.8999996185;30.5;11;40.8758842945;
48;4;20.0994262695;43.5;20;37.0762610435;5;24.5470733643;31.5;12;50.936971426;
49;4;21.1264591217;44.5;21;37.2704707384;6;25.8999996185;33.5;10;61.3975615501;
50;4;22.392490387;42.5;21;37.455116868;6;28.5249996185;34.5;11;62.231985569;
51;4;20.7660198212;43.5;21;37.6307314634;6;30.5249996185;36.5;12;63.0133156776;
52;4;20.7660198212;43.5657310486;22;37.797919631;6;33.2263183594;36.5;12;63.7396440506;
53;4;20.7660198212;43.6134490967;22;37.8491864204;6;35.2395248413;37.5;12;64.410358429;
54;4;21.7473506927;42.5;23;38.9024105072;6;37.2525596619;37.5;15;65.0259845257;
55;4;23.7797813416;43.5;23;38.9893972874;6;38.0454177856;38.5;15;65.5880017281;
56;4;25.8130550385;44.5;24;39.0804901123;6;39.3864517212;37.5;15;66.0986466408;
57;4;26.8471488953;45.5;25;39.1754435301;7;39.5677986145;37.5;14;81.5607142448;
58;4;28.8820285797;43.5;25;39.2740185261;7;37.9534492493;39.5;13;82.7273769379;
59;4;28.0;45.5;26;39.375980258;7;40.0880889893;40.5;13;83.7714009285;
60;4;29.9540081024;45.0779190063;27;39.4810987711;7;41.2075004578;42.5;13;84.5913558006;
61;4;31.2815742493;42.0943527222;27;39.589140892;7;42.0792045593;41.5;13;85.1798887253;
62;5;30.5941886902;41.5;26;39.6998808384;8;40.2750015259;44.5;12;105.663905382;
63;5;29.357416153;40.5;27;39.8130884171;8;39.2750015259;48.5;10;108.498492718;
64;6;28.686504364;39.5;26;61.7285354137;7;37.391998291;47.5;11;89.1915047169;
65;6;28.2905502319;41.1627540588;26;62.7615927458;7;38.6518249512;47.5;11;91.2789411545;
66;6;30.2905502319;43.0227584839;26;63.6269028187;7;39.8818893433;49.3899993896;13;93.0115423203;
67;6;32.2715492249;44.1267089844;27;66.2757575512;7;41.0845108032;51.5735015869;14;94.4135942459;
68;6;34.7170143127;44.7425079346;27;69.4374252558;7;41.2032928467;48.5735015869;15;95.2520747185;
69;6;38.3687896729;45.1538619995;27;71.2308092117;7;40.3250007629;49.5735015869;16;94.973941803;
70;6;38.3284072876;48.473777771;28;72.6691592932;7;39.1749992371;49.8862419128;18;95.2894563675;
71;6;38.3284072876;49.5005264282;29;73.6626484394;7;37.235748291;49.2108688354;18;95.5779314041;
72;6;40.3284072876;48.829536438;29;74.231426239;8;37.6640853882;50.2883491516;18;96.8057980537;
73;6;38.3284072876;52.8572502136;29;74.4493228197;8;38.7000007629;52.3640594482;18;97.0612467527;
74;6;38.3284072876;56.5505599976;31;74.670717001;9;38.7000007629;54.4378738403;18;97.3346056938;
75;7;37.7284088135;59.0227584839;30;74.8954313993;10;38.7000007629;56.5096817017;15;109.128068328;
76;8;37.7284088135;56.4675559998;29;75.123275876;10;40.7000007629;56.5793914795;17;110.076439857;
77;8;35.7284088135;60.2841033936;30;75.3540482521;11;42.7000007629;56.6469192505;14;126.007632136;
78;8;34.7284088135;62.4167404175;30;75.5875335932;11;44.7000007629;57.7122039795;14;127.96954608;
79;8;35.7284088135;59.4909210205;30;75.8235043287;11;51.2652359009;60.7751922607;15;129.816851854;
80;8;32.7284088135;62.5669746399;30;76.0617198944;11;55.4811859131;64.8358535767;16;132.540238619;
81;8;31.7284069061;65.6448516846;30;76.3019270897;11;57.554019928;69.8941650391;16;134.168438435;
82;8;31.7284069061;64.9571685791;28;76.5438599586;11;58.7138404846;74.9501190186;17;137.495233536;
83;8;30.3999996185;67.0940093994;28;77.7872393131;12;59.6115264893;80.0037231445;17;140.50971818;
84;8;31.3999996185;70.2312240601;29;78.0917747021;12;60.3222084045;85.0549926758;17;143.220804453;
85;8;33.4000015259;70.3686752319;31;77.9001266956;13;60.952583313;90.1039428711;19;144.86192596;
86;8;32.4000015259;73.5061721802;31;78.6245507002;13;61.4295806885;94.1506118774;18;146.391697526;
87;8;32.4000015259;76.6435546875;32;78.5272819996;14;61.8531265259;98.1950454712;17;148.447223663;
88;8;33.4000015259;76.7806472778;35;79.2580393553;14;62.291229248;102.199996948;18;149.382428408;
89;8;32.4000015259;78.9172821045;37;79.6665209532;15;62.5382385254;106.199996948;17;150.673516512;
90;8;32.4000015259;81.0532608032;37;79.98990798;15;62.667350769;110.199996948;19;152.848983288;
91;8;33.4000015259;80.1884231567;38;80.3153625727;15;63.7848968506;115.199996948;21;155.010195732;
92;8;32.4000015259;82.3225784302;38;80.6425306797;15;67.852394104;116.199996948;21;155.493520379;
93;8;32.4000015259;84.4555587769;38;80.9710410833;15;69.2473526001;118.199996948;21;155.992577434;
94;8;33.4000015259;83.5871734619;36;81.3005071878;15;71.6072998047;118.199996948;20;156.497332573;
95;8;32.4000015259;85.7172546387;37;81.6305289268;15;72.6836853027;119.0;21;156.998963475;
96;8;32.4000015259;87.8456192017;37;81.9430558681;15;74.7576065063;120.0;22;157.490092635;
97;8;32.4000015259;92.8436660767;37;82.2236511707;15;76.8285598755;120.0;24;157.964920044;
98;8;32.4000015259;94.9695968628;38;82.5055499077;15;78.4961395264;120.0;24;158.419242263;
99;8;32.4000015259;97.0944137573;39;82.7882778645;15;78.9285507202;120.0;26;158.850363374;
100;8;33.4000015259;96.2179031372;40;83.0713536739;15;78.9501266479;120.0;27;159.924727917;
101;8;32.4000015259;98.3398284912;41;83.3542897701;15;79.1319503784;119.800003052;28;161.003435373;
102;8;32.4000015259;100.459953308;41;83.6365971565;16;77.9491577148;119.800003052;28;162.084788918;
103;8;33.4000015259;99.5780792236;42;83.9177873135;17;80.0112228394;115.800003052;30;163.16752255;
104;8;32.4000015259;101.694007874;45;84.1973748207;17;79.6963043213;115.800003052;30;165.250638843;
105;8;32.4000015259;103.807563782;45;84.4748826027;17;80.8872375488;116.800003052;31;166.393274188;
106;8;33.4000015259;102.918579102;46;84.7498419285;17;83.0780410767;114.800003052;31;167.513336182;
107;8;32.4000015259;105.026916504;48;85.0217971802;17;82.3777618408;116.800003052;32;168.5117805;
108;9;32.4000015259;107.13243866;49;85.2903079987;17;80.710723877;119.800003052;32;169.530794859;
109;9;33.4000015259;106.235046387;49;85.5549516678;17;82.7865753174;117.800003052;33;170.566515326;
110;9;33.4000015259;105.334648132;50;86.491673708;17;82.8677368164;119.800003052;35;171.615029693;
111;9;32.4000015259;107.757369995;50;87.4583005905;17;81.051940918;122.800003052;35;172.672349453;
112;9;33.4000015259;107.187850952;50;88.4495100975;17;83.1424713135;120.800003052;36;173.734398723;
113;9;33.4000015259;106.623298645;51;89.4592781067;17;83.236946106;122.800003052;38;174.797004938;
114;9;32.4000015259;109.060768127;53;91.4810056686;17;84.3900375366;126.800003052;41;175.85592401;
115;9;33.4000015259;109.497169495;53;92.567677021;17;87.0501861572;128.800003052;41;176.906879306;
116;9;35.4000015259;107.929481506;54;96.5868074894;17;90.1463928223;131.081817627;41;177.945623159;
117;9;34.8199996948;109.454711914;55;99.9174346924;17;94.1831970215;134.148071289;41;178.968019485;
118;9;35.1375198364;110.96697998;57;102.667405248;17;98.7690963745;134.21647644;42;179.970123529;
119;9;35.369758606;112.463668823;57;104.954604149;17;101.953926086;137.286956787;42;180.907813549;
120;9;35.5353660583;113.942489624;60;106.544206738;17;104.037269592;141.359466553;42;181.74321413;
121;9;35.5999984741;115.012771606;60;107.673306584;17;107.110145569;141.433898926;43;182.561483145;
122;9;35.5999984741;115.585754395;63;108.768422842;17;108.18106842;143.510131836;44;183.35905242;
123;9;35.5999984741;116.145378113;58;109.826056719;17;106.637413025;147.588043213;44;185.132933378;
124;9;35.5999984741;116.691200256;56;110.843603849;17;105.703582764;150.667541504;42;186.980737567;
125;9;36.5999984741;115.223022461;56;111.819330215;17;109.767044067;149.748443604;43;188.899563909;
126;9;35.5999984741;116.740943909;57;112.752316952;17;107.561935425;157.830596924;44;190.955843329;
127;9;35.5999984741;118.245262146;58;113.642375708;17;111.58115387;161.913833618;46;192.110545993;
128;9;36.5999984741;116.736404419;60;114.444725275;19;111.756591797;167.997970581;45;210.53371346;
129;9;35.5999984741;118.169662476;61;115.19302249;20;114.242675781;172.082824707;45;213.065945387;
130;9;35.5999984741;119.578308105;61;115.904069662;21;116.303146362;175.168167114;47;215.479459524;
131;9;36.5999984741;113.679382324;55;116.532408237;21;119.583396912;177.253829956;47;217.763868451;
