Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;7.0;13.3000001907;5;21.0;
3;1;8.0;12.0;6;20.0;2;8.14999961853;12.0;5;21.0599999428;
4;1;9.0;11.0;5;20.0;2;8.15900039673;11.0;5;21.1229639053;
5;1;10.0;10.0;5;20.0;2;8.16844463348;10.0;5;21.1889609098;
6;1;11.0;10.0;5;20.0;2;9.26751613617;10.0;5;21.2580518723;
7;2;12.0;10.3000001907;3;21.0;2;9.7830619812;10.0;5;21.3302885294;
8;2;13.4499998093;10.0;3;21.4999996424;2;9.7993144989;10.0;5;21.8190145493;
9;2;14.4949998856;10.1999998093;3;21.9353003502;2;9.90927886963;10.1999998093;5;22.2388005257;
10;2;14.8708848953;10.3632001877;3;23.1829590797;2;10.0037298203;10.3632001877;5;22.6008902788;
11;2;15.4323320389;10.9097137451;3;24.267437458;2;10.0852003098;10.4951858521;5;23.7875448465;
12;2;15.9203472137;11.3658018112;3;25.2018244267;2;10.3521976471;11.0209560394;5;24.8040741682;
13;2;18.5098686218;11.7372808456;3;26.0066431761;2;12.148021698;11.4571752548;5;25.6643919945;
14;2;20.5098686218;12.0336990356;3;26.7056586742;2;14.148021698;11.8107032776;5;26.3888099194;
15;2;21.7966518402;12.2662630081;3;27.3226804733;2;16.148021698;12.0916318893;5;27.0000665188;
16;2;22.9123077393;12.446267128;3;27.7113106251;2;17.2577610016;12.3113050461;5;27.5204386711;
17;2;24.0388336182;12.5;3;28.0173821449;2;18.2985363007;12.4808797836;5;27.7490785122;
18;2;25.1765651703;12.5;4;28.3487696648;2;19.3413772583;12.5;6;27.9484119415;
19;2;26.3256893158;12.5;4;28.7054548264;2;20.2883930206;12.5;6;28.156321764;
20;2;26.9174537659;12.5;4;29.0869145393;2;20.3351726532;12.5;6;28.3723301888;
21;2;27.0891113281;12.5;4;29.4920539856;3;20.3837738037;12.5;5;28.5958371162;
22;2;27.2714233398;12.5;4;29.9191560745;3;19.625;12.5;5;28.8261203766;
23;2;27.4636192322;12.5;5;30.3658571243;3;20.4858779907;12.5;6;29.0623402596;
24;3;27.6646347046;12.5;4;30.8291530609;4;20.5390262604;12.5;5;29.303548336;
25;4;25.8731193542;13.5;4;31.3054442406;4;20.5932979584;12.5;5;29.5486979485;
26;4;25.0874500275;14.5;4;31.790620327;4;20.6484565735;12.5;5;29.796661377;
27;4;24.3057785034;15.5;4;32.2801818848;4;20.7042484283;12.5;5;30.0462479591;
28;4;23.5260810852;16.5;4;32.7693967819;4;20.7604064941;12.5;5;30.2962265015;
29;4;22.5260810852;15.5;4;33.2534770966;4;18.8166503906;13.5;5;31.5453491211;
30;4;22.5260810852;15.5;4;33.7277650833;4;18.8727035522;14.5;5;31.8423750401;
31;4;23.25;15.5;4;35.187912941;4;18.9282836914;15.5;5;33.5039191246;
32;4;25.25;16.5;4;35.6700429916;4;18.0091876984;16.5;5;34.902038455;
33;4;27.25;18.2280006409;4;36.1320557594;4;17.4651355743;17.5;6;36.0686150789;
34;4;27.25;19.2568283081;4;36.5713474751;4;17.5455474854;18.5;6;37.042318821;
35;4;27.25;20.2864875793;4;36.9860285521;5;16.0;20.5;5;37.8612246513;
36;4;28.7751979828;17.5;4;38.3749207258;5;17.0;20.5;5;38.2942324877;
37;4;30.25;20.5;5;38.8275147676;5;17.777967453;21.5;5;38.6822019815;
38;5;32.8159866333;23.5;4;39.2610189915;5;17.8508262634;22.5;5;39.0588253736;
39;5;33.8371658325;26.5;4;39.6764117479;5;17.9206790924;23.5;5;39.4226640463;
40;5;34.8312835693;29.5;4;40.075070262;5;17.9872055054;24.5;5;39.7725977898;
41;5;34.7708091736;32.5;4;40.4586595297;5;18.0501594543;25.5;6;40.1078281403;
42;5;35.5201759338;33.5;5;40.8290299177;5;18.1093711853;26.5;6;40.4278659821;
43;5;35.6961021423;33.5;5;41.1881252527;5;18.1647415161;27.5;6;40.7325065136;
44;5;35.7281570435;33.5;6;41.5378994942;5;18.2162399292;28.5;6;41.0217982531;
45;5;36.6920547485;32.5;7;41.7607930899;5;18.2638893127;29.5;6;41.2960071564;
46;5;35.0999984741;34.5;7;41.981970787;5;18.3077697754;30.5;7;42.5555772781;
47;5;36.8743019104;32.5;9;42.2133922577;5;19.3479995728;32.2000007629;7;42.8510921001;
48;5;35.0999984741;34.5;9;42.4549404383;5;21.3847332001;33.2000007629;9;43.1352124214;
49;5;36.0999984741;33.7840652466;11;42.7063928843;6;22.6660919189;35.2000007629;8;43.4087175131;
50;5;35.0999984741;34.8247108459;11;42.9674135447;6;23.4484405518;37.2000007629;9;43.6687983274;
51;5;34.9780654907;33.5;12;43.2375462055;6;24.7476882935;39.2000007629;10;43.8138768673;
52;5;34.4568939209;34.5;13;43.5162103176;6;25.7607440948;40.5;11;43.9618666172;
53;6;34.0999984741;35.5;12;44.8026995659;6;26.4750003815;40.4310302734;11;44.1126235723;
54;7;37.0999984741;35.9920578003;8;50.136184454;6;27.0;39.4745101929;12;44.2659906149;
55;7;39.5546913147;37.5;9;52.1205903292;6;27.3276691437;37.5;12;44.4217983484;
56;7;37.5499992371;43.0;10;53.8549835682;6;27.3425559998;36.5;12;45.5798660517;
57;7;40.9010009766;41.3899993896;10;55.373673439;6;28.3578948975;36.5;13;45.7900018692;
58;7;38.8567962646;44.6872596741;12;56.7128897905;6;29.3736763;36.5;13;46.0039789677;
59;7;41.1398468018;43.9097442627;11;57.7583429813;7;29.3898906708;37.5;9;69.2216109037;
60;7;40.6849746704;46.9664382935;12;58.5947445631;7;30.4065284729;39.5;11;70.8226972818;
61;7;43.3937263489;46.0;13;59.4034253359;7;31.4235744476;41.5;11;72.1733826399;
62;7;44.022064209;47.9854278564;14;60.0743504763;7;31.4410133362;42.5;11;73.2918303013;
63;7;42.8768234253;50.0460090637;14;60.6954772472;7;31.4588317871;43.5;12;74.2089611292;
64;7;42.0496253967;52.1041259766;16;61.3102380037;7;31.4770050049;44.5;13;74.9604285955;
65;7;39.0903358459;55.1597442627;16;61.9166462421;7;31.4955120087;45.5;13;75.5808967352;
66;7;38.2799758911;57.2128448486;17;62.5128725767;7;31.5143299103;46.5;13;75.8290077448;
67;7;38.2799758911;59.6572303772;18;63.0972723961;7;31.0;47.5;14;76.0676596165;
68;7;38.0533943176;61.7751197815;19;63.6684057713;8;32.0;49.5;15;77.307749033;
69;8;38.1682472229;63.5744361877;15;79.2250490189;8;33.0;51.5;15;77.6616539955;
70;8;38.1682472229;65.1671142578;16;80.8162000179;8;33.846408844;53.5;15;80.9705622196;
71;8;40.251411438;66.2922134399;17;82.2960488796;8;33.928527832;56.0800018311;17;83.6509019136;
72;8;41.1682472229;69.4141311646;19;83.6219961643;8;34.1924705505;58.5082702637;17;85.8270679712;
73;8;42.5722198486;72.3583221436;21;84.7848489285;8;33.727180481;59.8158721924;17;87.5609076023;
74;8;44.658531189;72.5981674194;23;85.8274776936;9;33.8465766907;61.0;16;89.6220610142;
75;8;42.658531189;75.6779174805;22;86.7564067841;9;34.8793258667;63.0;17;92.0970935822;
76;8;43.658531189;76.7560958862;25;87.5811696053;9;35.9000015259;65.0;18;94.0798172951;
77;8;46.0537185669;75.8325653076;26;88.3128354549;10;34.138633728;68.0;17;95.7644538879;
78;8;44.658531189;75.9071807861;28;88.962846756;10;33.4456481934;71.0;17;97.1995563507;
79;8;43.5999984741;77.9798431396;28;89.4434831142;10;33.4527931213;74.0;18;98.2228535414;
80;8;43.5999984741;81.9720687866;29;89.7576386929;10;33.4600639343;76.0;19;100.305358052;
81;8;42.0499992371;85.0698547363;30;89.9746775627;11;34.4674606323;79.0;18;101.462260962;
82;8;42.0499992371;88.1644668579;29;90.1881024837;11;35.2000007629;82.0;19;102.666111946;
83;8;43.0499992371;88.2558364868;25;90.397557497;12;36.4340438843;84.0;18;104.906364799;
84;8;42.0499992371;91.3438949585;25;90.6027121544;12;38.4386329651;88.0;19;106.199818492;
85;8;43.0499992371;91.428604126;26;90.8032636642;12;38.4396324158;94.0;20;107.501773238;
86;8;40.0499992371;92.5099563599;27;90.9989380836;13;38.4699249268;99.0;19;108.795705438;
87;9;39.0499992371;94.5879364014;25;91.1894903183;13;38.4526329041;102.0;20;110.064953804;
88;10;40.0499992371;94.6625671387;26;91.3747067451;13;39.4573745728;105.716621399;19;111.29387033;
89;10;37.0499992371;95.73387146;30;91.5544037819;13;38.4621505737;106.735015869;21;112.468878984;
90;10;36.4500007629;97.801902771;28;91.7284297943;13;40.2000007629;106.753608704;20;113.532347918;
91;10;34.4500007629;95.8667144775;28;91.8682994843;14;40.2000007629;106.772392273;19;114.513142824;
92;10;34.4500007629;96.9000015259;26;91.9720768929;14;40.5696678162;107.791358948;20;115.420943379;
93;10;35.4500007629;98.9000015259;28;93.7912316322;14;40.7052536011;103.791358948;22;116.254794717;
94;10;37.8670539856;99.3199996948;29;94.7734268904;14;39.8251724243;102.791358948;22;116.107185602;
95;10;38.0514450073;102.74243927;28;95.7828598022;14;38.8001556396;102.791358948;21;115.98621738;
96;10;39.2392463684;103.74243927;29;96.8149956465;14;38.7776374817;104.791358948;21;115.888868213;
97;10;39.4289627075;104.74243927;29;98.8653202057;14;38.7573738098;108.0;22;116.812430441;
98;10;38.4289627075;110.74243927;29;100.989510417;14;41.7391357422;112.0;23;117.635967672;
99;10;42.4289627075;115.74243927;29;102.186540365;14;44.8548851013;117.0;23;118.388747215;
100;10;46.4289627075;118.74243927;30;103.395890832;14;45.6556167603;121.984527588;23;119.074891448;
101;11;48.1753997803;121.74243927;30;104.614616036;14;45.7423095703;126.000213623;25;119.699687779;
102;11;47.8512878418;127.74243927;28;105.840208888;14;45.8162002563;127.451324463;25;120.239423752;
103;11;49.0202331543;130.742431641;26;107.070506811;14;45.8786506653;128.473800659;26;120.700841069;
104;11;48.1812133789;136.742431641;25;108.303536773;15;45.9310531616;128.935211182;23;121.011689901;
105;11;49.3334236145;139.742431641;26;109.537317872;16;45.9500007629;129.985687256;22;121.2362746;
106;11;50.4762802124;139.742431641;24;110.769639373;16;45.9500007629;131.036117554;24;121.458646655;
107;11;48.6094245911;145.742431641;26;112.997852921;16;46.9500007629;133.086471558;25;121.678665161;
108;11;49.7327003479;152.742431641;28;114.368691564;16;47.2999992371;135.13671875;26;121.896208763;
109;11;51.8461380005;151.390487671;28;115.74895227;16;47.2999992371;137.186813354;26;122.111174107;
110;11;49.9499206543;155.714309692;30;117.136262536;16;47.2999992371;139.236740112;28;123.506447196;
111;12;51.0443725586;160.497634888;29;118.527715206;16;47.3675003052;141.448059082;28;125.921682119;
112;12;53.1299133301;159.294967651;30;119.879542947;16;49.8092689514;137.448059082;28;127.44201982;
113;12;52.2070465088;160.09815979;30;121.153673887;16;50.9705886841;136.448059082;26;128.979798794;
114;12;51.2763175964;163.898880005;27;122.434684038;16;51.40209198;135.448059082;23;130.530784249;
115;12;54.3383026123;159.07131958;28;123.621340513;16;51.1201324463;136.448059082;23;132.090955019;
116;12;52.3500022888;160.247756958;28;124.794230461;16;51.2916374207;138.448059082;23;133.656548738;
117;12;51.3500022888;164.427886963;28;126.974793673;16;51.4662208557;139.718612671;20;135.224074483;
118;12;55.3500022888;160.61138916;28;128.279067874;16;51.6435775757;141.718612671;19;136.790319324;
119;12;58.3499984741;163.797927856;29;129.596611977;16;51.8233909607;143.527984619;21;138.352323294;
120;12;60.3499984741;168.987106323;29;130.925258398;16;52.005317688;144.641052246;22;139.907348156;
121;12;66.3499984741;168.178512573;29;132.262833953;16;52.1890182495;145.556167603;25;141.452830791;
122;12;66.3499984741;169.287597656;30;133.606881142;16;52.3741264343;145.673141479;27;142.986339569;
123;12;70.3499984741;170.397338867;31;134.954429865;16;52.560256958;145.791702271;26;144.505523443;
124;12;73.3499984741;171.507461548;33;136.301859617;16;52.7470092773;145.911621094;27;146.008063555;
125;13;74.3499984741;168.957687378;25;137.644874096;16;52.9339370728;146.032608032;26;147.491639614;
126;13;74.3499984741;173.153549194;24;138.978590488;16;53.1205978394;146.154403687;25;148.953902483;
127;13;77.3499984741;174.348876953;28;140.273522139;16;53.3065261841;146.276687622;27;150.392457962;
128;13;80.3499984741;172.543182373;25;141.426063538;16;53.4912147522;146.399185181;27;151.748281002;
129;13;80.8499984741;173.736022949;26;142.574148893;16;54.667804718;146.521591187;27;152.937169313;
130;13;82.8499984741;170.73600769;27;143.710295916;16;55.826587677;146.643600464;28;154.032284975;
131;13;83.8499984741;169.336029053;32;145.827858925;16;56.2346153259;146.764907837;29;155.098161221;
132;14;84.8499984741;173.336013794;31;147.071155906;16;56.3912506104;146.885253906;30;156.151879787;
133;14;88.8499984741;171.336013794;31;148.57754612;16;57.0732345581;147.885253906;32;157.189255238;
134;14;88.8499984741;172.336029053;31;150.082694411;16;60.1232376099;151.885253906;33;158.206324577;
135;14;88.8499984741;176.336013794;37;151.584043503;16;64.8552093506;155.885253906;34;159.199403286;
136;14;90.8499984741;177.336013794;37;153.07967937;16;70.0363464355;156.885253906;35;160.165137768;
137;14;90.8499984741;180.336013794;37;154.568157911;16;72.5027160645;160.885253906;36;161.100547314;
138;14;92.31300354;184.336029053;35;157.048330545;16;74.7895355225;164.885253906;33;162.003053665;
139;14;94.5591583252;191.336029053;36;158.820083737;16;78.0666275024;165.885253906;37;162.870501518;
140;14;97.7742996216;194.336029053;38;160.603037119;16;79.3333587646;169.885253906;38;163.701171398;
141;14;98.9612808228;197.336029053;38;162.367474675;16;81.5891799927;173.885253906;39;164.493774891;
142;14;99.0999984741;202.536026001;36;164.008923531;16;82.8336486816;177.885253906;42;165.247445107;
143;14;101.099998474;204.536026001;36;165.663707733;16;86.0664596558;175.885253906;42;165.939220428;
144;15;104.099998474;201.536026001;36;167.321932673;16;85.2710647583;179.885253906;43;166.525818348;
145;15;103.099998474;204.536026001;36;168.973729253;16;86.4160690308;183.885253906;43;167.08036375;
146;15;103.099998474;210.536026001;36;170.609434128;16;89.5542984009;181.885253906;44;167.602976322;
147;15;107.099998474;207.536026001;38;172.219731569;16;90.6855316162;183.885253906;45;168.0940485;
