Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
32;5;22.9054355621;20.5;3;39.7374696732;2;15.0774173737;16.5;8;27.0708494186;
33;5;21.9318599701;21.5;2;39.7767804861;2;14.4659414291;17.5;8;27.1315076351;
34;5;20.9495506287;22.5;2;39.8162822723;2;14.4795894623;18.5;6;27.1926498413;
35;5;20.7173271179;23.5;2;39.8559447527;2;14.4933462143;19.5;6;27.2542052269;
36;5;20.7351741791;24.5;2;39.8957372904;2;14.5071964264;20.5;6;27.3161010742;
37;5;20.7530822754;25.5;2;39.9356285334;2;14.5211229324;21.5;7;27.3782629967;
38;5;20.7710323334;26.5;3;39.9755871296;2;14.5351085663;22.5;7;27.4406147003;
39;5;20.7890129089;27.5;2;40.015581131;2;14.5491380692;23.5;6;27.5030794144;
40;5;21.8070106506;27.5;2;40.0555787086;2;14.5631923676;24.5;8;27.5655794144;
41;5;22.8250102997;28.5;3;40.0955479145;2;14.577255249;25.5;9;27.628036499;
42;5;22.8999996185;29.5;3;40.135456562;2;14.5913085938;26.5;10;27.690372467;
43;5;24.860956192;30.5;4;40.17527318;2;14.6053333282;27.5;10;27.7525100708;
44;5;24.8999996185;31.5;5;40.2149660587;2;14.6193141937;28.5;11;27.8143725395;
45;5;26.8967342377;30.5;7;40.2545039654;2;14.633234024;29.5;11;27.8758842945;
46;6;28.9145259857;30.5;6;41.293856144;2;15.6470737457;27.5;12;27.936971426;
47;6;29.8999996185;31.5;6;41.4629925489;2;14.6608181;28.5;13;27.9975619316;
48;6;31.8999996185;30.5;6;41.6473146677;2;14.674451828;29.5;13;28.0575861931;
49;6;32.9673461914;31.5;6;41.8482248783;2;15.68795681;27.5;14;28.1169772148;
50;6;32.9000015259;33.5;6;43.0671505928;2;14.7013196945;28.5;15;28.1756706238;
51;6;34.1500015259;35.2141723633;6;43.3055130243;2;15.7145261765;27.5;16;28.2336053848;
52;6;36.1500015259;35.5;6;43.5646858215;2;16.7275619507;27.5;16;28.2907235622;
53;6;36.0681152344;36.5;7;43.8459448814;2;17.0;27.5;17;28.346971035;
54;6;36.1500015259;37.5;7;44.1504085064;2;18.753068924;27.5;17;28.4022974968;
55;6;36.1500015259;38.5;8;44.4789686203;2;19.7655162811;27.5;18;28.4566559792;
56;6;36.1500015259;39.2000007629;9;44.832215786;2;19.625;27.5;18;28.5100040436;
57;7;36.3519096375;40.2000007629;8;45.2103586197;2;19.625;27.5;18;28.5623030663;
58;7;36.1500015259;39.2000007629;9;45.6131446362;2;19.625;26.9936122894;19;28.6135182381;
59;7;36.1500015259;39.2000007629;10;47.4046354294;2;20.438041687;23.9936122894;19;28.6636190414;
60;8;35.6780014038;41.7000007629;6;63.983079195;2;19.625;23.9936122894;19;28.7125790119;
61;8;39.0982170105;40.0900001526;6;66.4329891205;2;19.625;24.9936122894;20;28.7603754997;
62;8;41.7435760498;41.387260437;11;68.6441943645;2;20.4710845947;22.9936122894;20;28.8069901466;
63;8;42.3626327515;43.6097412109;10;70.4594819546;2;19.625;23.9936122894;20;28.8524079323;
64;8;41.4819221497;46.7000007629;11;71.8783783913;2;19.625;24.9936122894;22;28.8966178894;
65;8;43.4819221497;46.8744888306;11;73.2036628723;2;20.501739502;22.9936122894;22;28.9396123886;
66;8;42.7999992371;47.9156646729;12;74.4344146252;3;19.625;23.9936122894;21;28.9813876152;
67;8;42.7999992371;47.9156646729;12;75.5721356869;3;20.5208129883;22.5;22;29.0;
68;8;43.2762565613;49.7000007629;12;76.619692564;3;20.5249996185;22.5;22;29.0;
69;9;41.7999992371;48.7000007629;10;77.5805873871;3;20.5249996185;22.5;22;29.0;
70;9;42.4937591553;50.7000007629;11;78.3598241806;3;20.5249996185;22.5;23;29.0;
71;10;43.5250015259;54.7000007629;10;79.9685115814;3;20.5249996185;22.5;23;29.0;
72;11;42.3249969482;59.7000007629;10;80.7407331467;3;19.625;22.5;23;29.0;
73;11;41.3249969482;64.6999969482;8;81.5107270479;3;19.625;22.5;23;29.0;
74;11;40.3249969482;68.6999969482;9;82.2825666666;3;19.625;22.5;24;29.0;
75;11;39.3249969482;72.6999969482;9;83.0621607304;3;19.625;22.5;24;29.0;
76;10;36.3249969482;71.2927398682;10;70.1906731129;4;19.625;22.5;21;42.3080091476;
77;10;36.3249969482;72.3263397217;10;71.6901633739;4;20.625;23.5;21;42.2772083282;
78;10;35.3249969482;76.35912323;11;73.4093908072;4;21.625;24.5;22;42.2494878769;
79;10;37.3249969482;76.3910675049;11;74.3051220179;4;22.625;25.5;24;42.2245388031;
80;10;36.3249969482;80.422164917;11;75.3097679615;4;23.625;26.5;24;42.2020845413;
81;10;35.3249969482;84.4524078369;11;76.4282948971;4;23.5249996185;28.5;24;42.5714673996;
82;10;35.3249969482;85.4818115234;11;77.6478087902;4;23.5249996185;29.5;24;44.0210552216;
83;10;33.7249984741;89.2925720215;14;78.9562387466;4;24.625;29.0;26;45.2114877701;
84;10;33.7249984741;92.1325302124;15;80.3727961779;4;24.5786972046;29.0;26;46.1795372963;
85;10;34.7249984741;91.3116760254;16;81.8856421709;4;22.5021934509;29.6872596741;26;46.9637451172;
86;10;33.7249984741;93.5079803467;16;83.4780353308;4;22.6030216217;30.9097423553;27;47.4519934654;
87;10;33.7249984741;95.7221450806;16;85.1291140318;4;23.690618515;29.9097423553;27;47.6947021484;
88;10;33.7249984741;100.299354553;17;86.8152797222;4;23.8063087463;30.9097423553;28;47.8029289246;
89;10;33.7249984741;102.646141052;18;88.5120019913;4;23.75;29.0;27;47.9084525108;
90;10;34.7249984741;102.018074036;19;90.1957406998;4;24.75;29.0;27;48.0111150742;
91;10;33.7249984741;104.41418457;20;91.8456280231;4;22.75;31.0;28;48.1107802391;
92;10;33.7249984741;106.832801819;22;93.4446136951;4;22.75;33.0;28;48.2073340416;
93;11;34.7249984741;106.271522522;23;94.9799342155;4;20.75;33.0;28;48.3006839752;
94;11;33.7249984741;108.727241516;24;96.4429447651;4;19.75;34.7104797363;26;48.3907594681;
95;11;33.7249984741;111.196144104;25;97.8284933567;4;18.75;33.7104797363;23;48.4775099754;
96;11;34.7249984741;110.673912048;26;99.1340944767;4;17.75;33.7104797363;19;48.5609045029;
97;11;34.7249984741;113.155822754;27;100.359112024;5;16.75;34.0;17;48.6409311295;
98;11;34.7249984741;113.289115906;28;101.504109859;5;16.0;35.0;18;48.7175951004;
99;11;35.7249984741;110.425094604;31;103.103272676;5;16.0;36.0;18;48.7909178734;
100;11;34.7249984741;114.00227356;33;104.568945646;5;16.0;37.0;14;48.8609347343;
