Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;10.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;11.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;1;12.0;10.0;5;20.0;1;9.5;10.0;6;20.0;
8;1;13.0;10.0;5;20.3999996185;1;9.5;10.0;6;20.3999996185;
9;2;14.0;10.5;4;21.7264003754;2;9.59000015259;10.5;5;21.7264003754;
10;2;14.7768793106;10.3632001877;3;22.8694274426;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;15.2912425995;10.9097137451;3;23.8335785866;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;15.7251110077;11.3658018112;3;24.6305116415;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;18.3146324158;11.7372808456;3;25.2793427706;2;11.9660997391;11.4571752548;5;24.7449600697;
14;2;20.3146324158;12.0336990356;3;25.8024992943;2;13.9660997391;11.8107032776;5;25.3503712416;
15;2;21.3902301788;12.2662630081;3;26.2225775719;2;15.9660997391;12.0916318893;4;25.8344515562;
16;2;22.417263031;12.446267128;3;26.3921557665;2;16.7228336334;12.6748571396;4;26.2195074558;
17;2;23.4452133179;12.5;3;26.4563041925;2;18.0058269501;12.4808797836;4;26.3048160076;
18;2;24.4740791321;12.5;4;26.5224741697;2;19.0164165497;12.5;5;26.3530313969;
19;2;25.5038566589;12.5;4;26.5906432867;2;19.9294319153;12.5;5;26.4023760557;
20;2;25.9657897949;12.5;6;26.6607804298;2;19.625;12.920712471;5;26.4528282881;
21;2;25.9973506927;12.5;6;26.7328453064;2;19.9518871307;12.5;4;26.5043625832;
22;2;26.0297813416;12.5;7;26.8067884445;2;19.9634819031;12.5;4;26.5569496155;
23;2;26.0630550385;12.5;7;26.8825509548;2;19.625;13.1227798462;5;26.6105561256;
24;2;26.0971488953;12.5;7;26.9600640535;3;19.9873752594;12.5;4;26.6651450396;
25;3;24.1320285797;13.5;6;27.0392494202;3;19.9996566772;12.5;4;26.72067523;
26;3;23.1676616669;14.5;6;27.120018959;3;20.0121517181;12.5;4;26.7771017551;
27;3;22.2040081024;15.5;6;27.2022752762;3;20.024848938;12.5;5;26.8343759775;
28;3;21.2410240173;16.5;6;27.2859115601;3;19.625;13.2337503433;6;26.8924454451;
29;3;20.2786598206;17.5;6;27.3708124161;3;18.0508003235;13.5;6;26.9512542486;
30;3;19.316865921;18.5;6;27.4568536282;3;17.064031601;14.5;6;27.0107431412;
31;3;18.3555831909;19.5;6;27.5439035892;3;16.0774173737;15.5;6;27.0708494186;
32;3;17.3947563171;20.5;5;27.6318233013;3;15.0909414291;16.5;6;27.1315076351;
